,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-13,2024-09-30,--,$0.13
1,2024-08-09,2024-06-30,--,$-0.07
2,2024-05-20,2024-03-31,--,$-0.18
3,2022-08-15,2022-06-30,--,$-0.30
4,2022-03-31,2021-12-31,--,$-0.34
5,2021-11-15,2021-09-30,--,$-0.31
6,2021-08-13,2021-06-30,--,$-0.17
7,2021-05-17,2021-03-31,--,$-0.29
8,2021-03-31,2020-12-31,--,$-0.17
9,2020-11-16,2020-09-30,--,$-0.51
10,2020-08-17,2020-06-30,--,$-0.43
11,2020-05-18,2020-03-31,--,$-0.30
12,2020-03-30,2019-12-31,--,$-0.24
13,2019-11-14,2019-09-30,--,$-0.10
14,2019-08-09,2019-06-30,--,$-0.30
15,2019-05-15,2019-03-31,--,$-0.13
16,2019-04-01,2018-12-31,--,$-0.16
17,2018-11-13,2018-09-30,--,$-0.15
18,2018-08-09,2018-06-30,--,$-0.08
19,2018-05-10,2018-03-31,--,$-0.21
20,2018-03-26,2017-12-31,--,$-0.17
21,2017-11-08,2017-09-30,--,$-0.27
22,2017-08-09,2017-06-30,--,$-0.23
23,2017-05-11,2017-03-31,--,$-0.28
24,2017-03-10,2016-12-31,--,$-0.32
25,2016-11-09,2016-09-30,--,$-0.28
26,2016-08-01,2016-06-30,--,$-0.25
27,2016-05-12,2016-03-31,$-0.62,$-0.43
28,2016-03-30,2015-12-31,--,$-0.12
29,2015-11-06,2015-09-30,$-0.60,$-0.60
30,2015-08-07,2015-06-30,$-0.84,$-0.84
31,2015-05-11,2015-03-31,$-0.72,$-0.96
32,2015-03-16,2014-12-31,--,$-0.72
