Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2019-06-30,491.56700,213.99300,277.57400,27.12000,-68.53800,262.29100,15.28300,-25.62100,-10.33800,-1.86400,-8.47400,,-9.98000,,-13.99100,189.56700,15.28300,478.73900,478.73900,-0.03000,-0.03000,0.48730,0.95030,3.10900,3.10900,-2.10310,-2.84620,0.03580,-0.15080,-0.15840,-0.07280,-0.07730,13.47820,0.4639,-1.3798
2019-03-31,436.15400,168.92700,267.22700,21.35500,-8.85800,166.68200,100.54500,-38.15000,62.39500,-3.45800,65.85300,,64.99000,,61.02900,239.30600,100.54500,477.76600,479.13100,0.13000,0.13000,0.47390,0.90070,23.05260,23.05260,14.30570,13.99250,0.03380,1.01560,1.06130,0.50380,0.53430,13.38920,0.33100,0.08000
2018-12-31,441.91900,177.41300,264.50600,21.51000,-36.08000,190.03300,74.47300,759.12700,833.60000,-2.93500,836.53500,,834.38300,,829.32500,211.54900,74.47300,472.99800,479.90600,1.75000,1.73000,0.46090,0.85490,16.85220,16.85220,188.63190,187.66450,0.03470,12.81190,13.44150,6.56040,6.90690,13.63910,0.4222,2.6835
2018-09-30,456.02200,181.20700,274.81500,23.50300,-5.26800,165.45800,109.35700,-10.44900,98.90800,-4.92900,103.83700,,102.92600,,98.94600,247.50500,109.35700,469.86700,470.11800,0.21000,0.21000,0.54650,1.20530,23.98060,23.98060,21.68930,21.69760,0.03490,1.82480,1.92940,0.78670,0.82750,12.00290,0.4107,0.3311
2018-06-30,469.55100,173.86600,295.68500,22.51400,-13.91200,182.12200,113.56300,-25.18800,88.37500,-4.65400,93.02900,,92.92800,,89.48100,264.50800,113.56300,469.76900,469.94100,0.19000,0.19000,0.57750,1.36670,24.18540,24.18540,18.82120,19.05670,0.03490,1.71560,1.81410,0.69080,0.72490,11.52910,0.518,0.8834
2018-03-31,479.19700,172.55200,306.64500,29.17500,0.00000,174.62000,132.02500,-94.69400,37.33100,-5.33600,42.66700,,43.23700,,39.84100,284.53000,132.02500,469.55700,469.69500,0.08000,0.08000,0.59240,1.45330,27.55130,27.55130,7.79030,8.31410,0.03410,0.78890,0.85020,0.30740,0.32150,11.66840,0.41760,0.19330
2017-12-31,443.25900,198.66900,244.59000,21.48500,-84.37400,248.15100,-3.56100,-47.39600,-50.95700,13.29700,-64.25400,,-57.92400,,-58.85700,140.09300,-3.56100,468.75900,468.93500,-0.12000,-0.11000,0.58480,1.40850,-0.80340,-0.80340,-11.49600,-13.27820,0.03150,-1.03530,-1.11720,-0.41110,-0.42980,11.91840,0.4461,-0.5614
2017-09-30,454.02300,155.33800,298.68500,23.52300,-25.32800,180.01900,118.66600,-130.92900,-12.26300,-5.48100,-6.78200,,-5.72000,,-7.78800,256.46600,118.66600,468.97500,468.97500,-0.02000,-0.02000,0.56050,1.27540,26.13660,26.13660,-2.70100,-1.71530,0.03270,-0.09770,-0.10490,-0.04110,-0.04290,12.48140,0.4397,0.015
2017-06-30,458.92800,153.16300,305.76500,21.28600,-56.68200,209.58600,96.17900,-77.30500,18.87400,-2.98700,21.86100,,22.10100,,19.28300,234.10100,96.17900,468.64600,468.83900,0.04000,0.04000,0.55390,1.24160,20.95730,20.95730,4.11260,4.20170,0.03250,0.36660,0.39360,0.15670,0.16350,12.85820,0.5141,0.3765
2017-03-31,492.16800,159.08100,333.08700,22.47800,,160.08900,172.99800,281.74800,454.74600,-6.16200,460.90800,,464.17700,,460.37500,317.17500,172.99800,468.29900,475.17300,0.98000,0.97000,0.56870,1.31880,35.15020,35.15020,92.39650,93.54020,0.03310,7.51890,8.08480,3.12450,3.24260,13.17860,0.40640,2.78680
2016-12-31,539.94490,195.64800,344.29690,20.60000,,171.28690,173.01000,-105.48500,67.52500,3.37200,64.15300,,79.54100,-18.24100,58.48800,328.41900,173.01000,467.19500,467.40300,0.12000,0.13000,0.60730,1.54670,32.04220,32.04220,12.50590,10.83220,0.03430,1.33880,1.45640,0.50470,0.52570,12.69290,0.463,0.6967
2016-09-30,530.55700,187.71400,342.84300,34.78100,0.00000,178.95100,163.89200,-116.43700,47.45500,-0.42400,47.87900,,45.82600,108.21300,150.92400,321.60500,163.89200,467.62800,467.83500,0.32000,0.32000,0.53280,1.14050,30.89060,30.89060,8.94440,28.44630,0.02500,0.47860,0.50710,0.21630,0.22360,20.46820,0.7199,0.4002
2016-06-30,538.33500,179.08000,359.25500,22.77900,,163.52100,195.73400,0.62100,196.35500,-2.17900,198.53400,,197.46700,107.37500,301.37500,346.56100,195.73400,467.08400,471.42500,0.65000,0.64000,0.52640,1.11150,36.35910,36.35910,36.47450,55.98280,0.02550,2.04070,2.16380,0.93510,0.96650,20.70590,0.8386,0.8243
2016-03-31,520.45700,175.95700,344.50000,25.45100,,167.78100,176.71900,-120.77000,55.94900,3.70400,52.24500,,51.33700,68.40800,115.76200,328.66600,176.71900,466.07400,466.26200,0.25000,0.25000,0.53170,1.13560,33.95460,33.95460,10.75000,22.24240,0.02450,0.53310,0.56760,0.24220,0.24960,20.62500,0.57610,0.16140
2015-12-31,64.66700,168.79100,-104.12400,21.81300,484.57200,-323.52420,219.40010,-118.02600,101.37400,-3.18700,104.56100,,104.46900,,-599.16410,371.86720,219.40010,462.79500,462.79500,-1.30000,-1.30000,0.53180,1.13570,339.27690,339.27690,156.76310,-926.53770,0.00300,1.07190,1.14050,0.48700,0.50190,20.93790,0.7692,1.9527
2015-09-30,657.49900,173.51500,483.98400,20.53400,-69.62200,226.41300,257.57100,-122.67700,134.89400,-1.98000,136.87400,-27.23400,117.95400,,115.04600,402.49900,257.57100,463.33700,463.58600,0.25000,0.25000,0.51580,1.06540,39.17440,39.17440,20.51620,17.49750,0.02960,1.12760,1.19140,0.53150,0.54590,22.52260,0.5862,0.5732
2015-06-30,607.53200,136.34200,471.19000,28.84500,-44.83500,212.49000,258.70000,-107.51600,151.18400,-4.56300,155.74700,,167.74800,,164.51500,393.37800,258.70000,461.87400,462.10600,0.36000,0.36000,0.51580,1.06520,42.58210,42.58210,24.88500,27.07920,0.02720,1.59350,1.68600,0.75060,0.77160,22.76180,0.7862,-1.8696
2015-03-31,610.79100,132.03100,478.76000,24.77300,-478.46400,621.14910,-142.38900,-108.79200,-251.18100,-0.07700,-251.10400,,-237.50300,,-240.94900,-17.32800,-142.38900,460.88000,460.88000,-0.52000,-0.52000,0.48620,0.94610,-23.31220,-23.31220,-41.12390,-39.44870,0.02910,-2.25000,-2.35210,-1.12970,-1.15620,22.86830,0.49920,0.21020
2014-12-31,-25.91790,127.12100,-153.03890,19.73100,,135.01700,-288.05590,-108.19700,-396.25300,-3.34600,-392.90700,,-435.90000,635.53000,196.14500,-161.33090,-288.05600,458.42500,458.79600,0.43000,0.42000,0.46920,0.88400,1111.41700,1111.41700,1528.87700,-756.79340,-0.00120,-3.96380,-4.14510,-2.04350,-2.10390,23.91990,0.7983,0.7353
2014-09-30,596.63800,99.59900,497.03900,19.47900,0.00000,147.92900,349.11000,-108.16400,240.94600,0.05500,240.89100,0.00000,251.05900,0.00000,247.20800,481.91800,349.11000,458.79900,459.14100,0.54000,0.54000,0.45500,0.83490,58.51290,58.51290,40.38400,41.43350,0.02880,2.27490,2.37810,1.21020,1.23970,24.03630,0.598,0.1021
2014-06-30,536.12100,78.86700,457.25400,21.65600,0.00000,142.19500,315.05900,-106.13300,208.92600,1.33900,207.58700,,222.27900,,218.39600,438.64200,315.05900,458.24700,458.58800,0.48000,0.48000,0.44150,0.79050,58.76640,58.76640,38.96990,40.73630,0.02660,2.02580,2.11800,1.10340,1.13140,23.91890,0.7851,0.0913
2014-03-31,529.99200,75.70700,454.28500,20.89900,0.00000,128.78200,325.50300,-104.70800,220.79500,1.44600,219.34900,,233.87700,29.74600,258.04700,442.57800,325.50300,457.29400,457.67400,0.56000,0.56000,0.43510,0.77030,61.41660,61.41660,41.66010,48.68890,0.02670,2.13210,2.22790,1.17770,1.20430,23.94870,0.54010,0.53420
2013-12-31,530.29590,76.29200,454.00390,12.99800,,125.32900,328.67490,-108.41800,220.25700,2.26100,217.99600,,238.15100,59.48800,292.69100,446.60690,328.67500,455.00200,455.70200,0.64000,0.64000,0.44210,0.79240,61.97950,61.97960,41.53470,55.19390,0.02640,2.17860,2.28090,1.18630,1.21550,23.92140,0.6715,0.7981
2013-09-30,546.15700,75.41700,470.74000,45.32600,,150.10900,320.63100,-106.45600,214.17500,1.03400,213.14100,,227.03300,9.82500,233.28200,453.25400,320.63100,455.34500,456.07800,0.51000,0.51000,0.44100,0.78900,58.70670,58.70670,39.21490,42.71340,0.02750,2.09240,2.19520,1.14150,1.16960,23.80100,0.5948,0.524
2013-06-30,512.23900,73.88700,438.35200,24.06200,,133.27200,305.08000,-105.16400,199.91600,1.60400,198.31200,,213.89700,2.82800,213.02300,420.86100,305.08000,454.61800,455.43100,0.47000,0.47000,0.44810,0.81190,59.55810,59.55810,39.02790,41.58660,0.02550,1.98080,2.08090,1.06670,1.09330,23.72750,0.7836,0.6518
2013-03-31,511.18600,72.68600,438.50000,20.65600,,123.83500,314.66500,-96.99800,217.66700,0.91600,216.75100,,231.55200,2.23200,230.10700,429.37800,314.66500,453.65100,454.61300,0.51000,0.51000,0.44210,0.79260,61.55590,61.55590,42.58080,45.01430,0.02590,2.14760,2.26030,1.17340,1.19800,23.72720,0.47150,0.32980
2012-12-31,495.66190,70.65400,425.00790,14.10900,,121.47100,303.53690,-105.96900,197.56800,-0.51400,198.08190,,209.73400,36.52600,239.93610,413.74890,303.53690,427.04700,428.31600,0.53000,0.54000,0.44710,0.80860,61.23870,61.23870,39.85940,48.40720,0.02490,1.95030,2.05580,1.05310,1.07840,23.72900,0.7425,1.3686
2012-09-30,468.06600,72.65300,395.41300,19.41500,-7.87800,114.46300,280.95000,-102.58500,178.36500,-0.60200,178.96700,,192.36300,6.68000,195.62900,380.05200,280.95000,429.55700,430.77800,0.46000,0.45000,0.44850,0.81310,60.02360,60.02360,38.10680,41.79520,0.02590,1.97740,2.05830,1.06400,1.09060,22.62400,0.5269,0.0732
2012-06-30,460.41500,70.07600,390.33900,14.80100,,99.67400,290.66500,-101.32600,189.33900,0.17100,189.16800,,204.90000,0.07500,201.46700,387.92800,290.66500,420.46800,421.67100,0.48000,0.48000,0.44090,0.78860,63.13110,63.13110,41.12360,43.75770,0.02590,2.11430,2.19300,1.15180,1.18210,22.56850,0.6937,0.5985
2012-03-31,455.82700,67.33300,388.49400,20.08900,,105.36900,283.12500,-103.31600,179.80900,-0.70900,180.51800,,194.19300,2.37100,175.25700,380.60600,283.12500,410.01800,411.66100,0.43000,0.43000,0.45290,0.82790,62.11240,62.11240,39.44680,38.44810,0.02570,2.08590,2.16980,1.09560,1.14110,22.19650,0.45300,0.41630
2011-12-31,433.93600,67.57900,366.35700,19.58800,-125.00000,222.97500,143.38200,-102.41300,40.96900,1.01100,39.95800,,53.91000,16.87700,62.06700,237.90900,143.38200,398.44600,400.21800,0.16000,0.16000,0.45600,0.83820,33.04220,33.04220,9.44130,14.30330,0.02490,0.60330,0.60930,0.30970,0.31810,22.56480,0.3731,0.6261
2011-09-30,441.22900,57.66200,383.56700,19.64700,-15.40000,121.71900,261.84800,-104.23100,157.61700,0.00500,157.61200,,174.66200,0.80900,166.36700,358.02300,261.84800,407.08100,408.64600,0.41000,0.41000,0.45120,0.82210,59.34520,59.34520,35.72230,37.70540,0.02530,1.93380,1.95640,1.00150,1.02880,22.84830,0.385,0.327
2011-06-30,488.12500,46.61500,441.51000,34.87200,,124.68600,316.82400,-97.61100,219.21300,0.24800,218.96500,,233.91500,0.33700,222.99300,414.24600,316.82400,406.19300,411.71000,0.55000,0.55000,0.44840,0.81290,64.90630,64.90630,44.90920,45.68360,0.02760,2.58870,2.62210,1.32210,1.38420,22.89560,0.6507,0.4661
2011-03-31,331.12800,46.84500,284.28300,21.95200,,113.13400,171.14900,-98.26700,72.88200,0.03700,72.84500,,73.64300,0.34100,63.87500,281.71300,171.14900,372.11600,373.96000,0.17000,0.17000,0.45370,0.83060,51.68670,51.68670,22.01020,19.29010,0.01890,0.81990,0.82950,0.42080,0.43410,22.82570,0.40060,0.22560
2010-12-31,326.46000,58.22900,268.23100,17.98000,,90.96700,177.26410,-56.17000,121.09400,-1.39800,122.49200,,123.18400,22.34200,136.20200,271.82210,177.26410,305.57400,306.90000,0.43000,0.43000,0.36320,0.57040,54.29890,54.29890,37.09310,41.72090,0.02450,1.56710,1.57330,0.92400,0.96290,21.96140,0.5069,0.3464
2010-09-30,317.04900,60.42600,256.62300,19.59000,0.00000,97.90300,158.72000,-64.94100,93.77900,0.86700,92.91200,-71.69300,21.42800,4.74500,16.99500,237.53200,158.72000,309.44800,311.09200,0.05000,0.05000,0.46430,0.86660,50.06170,50.06170,29.57870,5.36040,0.02590,0.35900,0.36150,0.17500,0.18360,20.14060,0.452,0.2553
2010-06-30,301.87700,45.41600,256.46100,20.52500,,98.22500,158.23600,-72.56400,85.67200,0.57100,85.10100,,87.58700,1.00800,79.46500,236.18000,158.23600,294.88000,296.03700,0.27000,0.27000,0.46040,0.85340,52.41740,52.41740,28.37980,26.32360,0.02470,1.45780,1.47530,0.71530,0.75090,20.43030,0.5604,0.1351
2010-03-31,294.82000,46.08700,248.73300,24.92400,11.90000,90.95800,157.77500,-75.63900,82.13600,0.37200,81.76400,,83.14700,0.95400,74.83600,238.31000,157.77500,293.22300,294.08700,0.26000,0.25000,0.48920,0.95780,53.51570,53.51570,27.85970,25.38360,0.02430,1.47870,1.50220,0.68490,0.71880,20.09810,0.37220,0.26660
2009-12-31,290.18200,43.49900,246.68300,16.38000,-54.48500,146.11900,100.56400,-69.77900,30.78500,0.50700,30.27800,,31.33400,4.15000,26.39700,192.51100,100.56400,274.21600,274.63100,0.06000,0.06000,0.48700,0.94920,34.65550,34.65550,10.60890,9.09670,0.02380,0.55230,0.56270,0.25660,0.26980,20.29860,0.5093,0.4664
2009-09-30,287.06800,46.15900,240.90900,22.85600,-117.09600,221.12900,19.78000,-68.05600,-48.27600,-0.32500,-47.95100,,-46.62300,3.40300,-52.39700,102.33400,19.78000,284.81200,284.81200,-0.18000,-0.18000,0.48440,0.93950,6.89040,6.89040,-16.81690,-18.25250,0.02330,-0.80880,-0.82680,-0.37790,-0.39740,20.63650,0.4265,0.3322
2009-06-30,292.48900,45.68500,246.80400,20.23200,-5.78100,105.30600,141.49800,-73.69200,67.80600,0.84000,66.96600,,68.09300,33.08500,91.78400,214.91900,141.49800,265.42200,265.54200,0.35000,0.35000,0.48750,0.95140,48.37720,48.37720,23.18240,31.38030,0.02480,1.23660,1.27100,0.57780,0.60250,21.04040,0.4801,0.5861
2009-03-31,277.01000,47.95300,229.05700,18.53100,,98.75400,130.30300,-79.57400,50.72900,0.88800,49.84100,,49.84100,2.86800,43.28500,210.44200,130.30300,253.33500,253.42300,0.17000,0.17000,0.52890,1.12260,47.03910,47.03910,18.31310,15.62580,0.02350,0.98780,1.02800,0.42230,0.44050,20.98990,0.46170,0.40450
