Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,42.96400,8.97500,33.98900,10.33300,13.75500,,28.47400,5.51500,-10.60200,-5.08700,0.62800,-5.71500,-5.71500,,-5.70100,10.58300,5.51500,10.09500,10.09500,-0.56000,-0.56000,1.87570,0.85180,5.80170,79.11040,12.83630,12.83630,-11.84010,-13.26930,0.14340,2.23040,40.35170,-16.18840,3.35350,-1.90690,-2.39880,3.25700,0.3704,0.0109
2024-06-30,43.45800,10.40100,33.05700,11.89600,12.78800,,28.76000,4.29700,-2.08300,2.21400,2.70800,-0.49400,-0.49400,,0.07800,8.77900,4.29700,10.04200,10.42400,0.01000,0.01000,1.78110,0.86980,6.74380,76.06660,9.88770,9.88770,5.09460,0.17950,0.14700,2.18830,41.12730,-1.61340,0.28740,-0.16710,-0.21000,2.83120,1.0845,0.7342
2024-03-31,42.96500,10.22300,32.74200,10.33100,13.25700,,28.16600,4.57600,0.50200,5.07800,0.60300,4.47500,4.47500,,2.34100,9.36900,4.57600,9.84200,10.27700,0.24000,0.23000,1.85210,0.62280,1.65110,76.20620,10.65050,10.65050,11.81890,5.44860,0.14390,1.91110,47.09370,18.67850,-3.70780,1.49910,2.03960,8.02330,0.05130,-0.31880
2023-12-31,41.40200,10.29200,31.11000,11.24300,11.70900,,30.92600,0.18400,-9.85100,-9.66700,3.89300,-13.56000,-13.56000,-18.88300,-35.00100,5.95700,0.18400,9.74500,9.74500,-3.57000,-3.57000,1.71920,0.65160,1.87050,75.14130,0.44440,0.44440,-23.34910,-84.53940,0.13340,1.76350,51.03450,-50.91620,11.23560,-4.36940,-5.52920,8.28330,-0.0289,-0.4484
2023-09-30,39.79000,9.47800,30.31200,9.30400,20.28500,,34.09900,-3.78700,1.12300,-2.66400,0.02300,-2.68700,-2.68700,0.00800,-5.17100,4.16400,-3.78700,9.80900,9.80900,-0.53000,-0.53000,1.15260,0.55810,1.26310,76.18000,-9.51750,-9.51750,-6.69520,-12.99570,0.11020,1.23220,73.04050,-6.86190,1.87170,-0.74390,-1.10440,10.36740,0.6647,0.1128
2023-06-30,41.01900,11.48800,29.53100,13.27400,17.25600,,34.61500,-5.08400,-3.60200,-8.68600,0.53200,-9.21800,-9.21800,0.70000,-10.97900,2.25700,-5.08400,9.68500,9.68500,-1.13000,-1.13000,1.17910,0.53120,1.13290,71.99350,-12.39430,-12.39430,-21.17560,-26.76560,0.10680,1.02960,87.41530,-18.02220,6.74240,-2.39970,-3.61670,11.50070,1.1622,0.6609
2023-03-31,41.98500,10.96000,31.02500,12.74400,15.96600,,32.98400,-1.95900,-6.33500,-8.29400,0.29500,-8.58900,-8.58900,-2.34200,-13.39100,5.95400,-1.95900,9.65300,9.65300,-1.39000,-1.39000,1.20250,0.51150,1.04700,73.89540,-4.66600,-4.66600,-19.75470,-31.89470,0.10730,0.87410,102.96890,-14.17910,6.66340,-2.19480,-3.25460,12.40470,0.13420,-0.43250
2022-12-31,-17.24200,-23.09500,5.85300,7.43600,12.63000,,10.34100,-4.48800,-9.93800,-14.42600,-1.73700,-12.68900,-12.68900,,-15.92700,3.62900,-4.48800,9.62600,9.62600,-1.63000,-1.63000,1.31310,0.49660,0.98640,-33.94620,26.02940,26.02940,83.66780,92.37330,-0.04330,-0.54420,-165.38980,-18.63370,18.61380,-3.18760,-4.68180,13.46010,0.6492,0.1455
2022-09-30,59.89600,22.44000,37.45600,12.91100,15.33800,,36.17600,1.28000,0.92100,2.20100,1.11500,1.08600,1.08600,,-1.27800,9.38000,1.28000,9.59900,9.59900,-0.09000,-0.09000,1.37600,0.50050,1.00210,62.53510,2.13700,2.13700,3.67470,-2.13370,0.15020,1.30480,68.97410,1.65640,-0.92870,0.27230,0.40510,13.21760,0.4756,-0.0831
2022-06-30,65.23600,22.31600,42.92000,13.46000,15.28800,,38.02600,4.89400,3.46200,8.35600,0.43500,7.92100,7.92100,,5.32700,13.51800,4.89400,9.67950,9.91560,0.54010,0.54010,1.40850,0.47700,0.91220,65.79190,7.50200,7.50200,12.80890,8.16570,0.15650,1.50640,59.74520,10.10810,-6.86140,1.90010,2.82350,14.82990,0.9608,0.3903
