Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,51.46700,4.23200,47.23500,5.94800,-2.14600,22.05400,25.18100,-9.84600,15.33500,15.33500,15.33500,,14.67100,40.96700,25.18100,54.24900,54.61900,0.27000,0.27000,0.46420,0.86640,48.92650,48.92650,29.79580,28.50560,0.02710,1.59180,1.82140,0.80630,0.85280,17.51080,0.6217,-0.2546
2024-06-30,49.93700,3.83300,46.10400,6.16800,-0.37100,19.91100,26.19300,-9.48200,16.71100,16.71100,16.71100,,16.71100,41.89500,26.19300,53.97900,54.01100,0.30000,0.30000,0.46880,0.88260,52.45210,52.45210,33.46420,33.46420,0.02640,1.75710,2.00650,0.88330,0.93340,17.55160,0.55,-0.673
2024-03-31,48.97000,3.68600,45.28400,6.65600,-0.23600,19.54400,25.74000,-9.01700,16.72300,16.72300,16.72300,,16.72300,40.18200,25.74000,53.96100,53.96900,0.30000,0.30000,0.45600,0.83830,52.56280,52.56280,34.14950,34.14950,0.02650,1.76000,1.98920,0.90420,0.95740,17.60620,0.55500,-1.01720
2023-12-31,47.64200,5.85200,41.79000,5.79300,1.86600,16.64300,25.14700,-8.63500,16.51200,16.51200,16.51200,,17.05800,39.92900,25.14700,50.02000,50.21600,0.30000,0.30000,0.44170,0.79130,52.78320,52.78330,34.65850,35.80460,0.02610,1.72800,1.93070,0.90610,0.96470,17.71080,0.6283,-0.3743
2023-09-30,50.48600,9.02300,41.46300,5.74500,-0.40300,17.43600,24.02700,-7.99400,16.03300,16.03300,16.03300,,15.48700,37.08100,24.02700,50.62100,50.71200,0.31000,0.31000,0.44700,0.80820,47.59140,47.59140,31.75730,30.67580,0.02840,1.73160,1.73160,0.90140,0.95760,17.56900,0.4979,-1.8114
2023-06-30,44.69800,5.15400,39.54400,5.91200,-2.14600,18.92200,20.62200,-7.09800,13.52400,13.52400,13.52400,,13.52400,33.20400,20.62200,49.61500,49.98900,0.26000,0.26000,0.43910,0.78280,46.13630,46.13630,30.25640,30.25640,0.02730,1.57240,1.57240,0.82610,0.88200,17.03110,0.4994,0.0418
2023-03-31,43.02000,5.02100,37.99900,6.28500,0.06500,16.64800,21.35100,-7.26900,14.08200,14.08200,14.08200,,14.08200,33.48500,21.35100,46.98900,47.57100,0.29000,0.28000,0.44600,0.80510,49.63040,49.63040,32.73360,32.73360,0.02660,1.68400,1.68400,0.87190,0.93290,16.89550,0.47130,-0.48930
2022-12-31,43.12200,0.40100,42.72100,5.20900,7.45900,8.13800,34.58300,-7.27100,27.31200,27.31200,27.31200,,27.31200,46.65300,34.58300,46.73000,46.83800,0.58000,0.58000,0.47720,0.91270,80.19800,80.19800,63.33660,63.33660,0.02760,3.59440,3.98230,1.74820,1.87930,16.25870,0.5365,-0.773
2022-09-30,41.96600,6.35100,35.61500,5.02400,-0.45400,15.44000,20.17500,-6.87300,13.30200,13.30200,13.30200,,13.30200,31.73200,20.17500,46.73400,46.77900,0.27000,0.27000,0.45330,0.82910,48.07460,48.07460,31.69710,31.69710,0.02820,1.76910,1.76910,0.89320,0.96720,16.08950,0.5225,0.3478
2022-06-30,41.17900,-10.58600,51.76500,5.26000,0.75800,14.42600,37.33900,-6.65900,30.68000,30.68000,30.68000,,30.68000,48.82900,37.33900,46.73300,46.75600,0.64000,0.64000,0.45160,0.82340,90.67490,90.67490,74.50400,74.50400,0.02750,4.05250,4.05250,2.05120,2.22250,16.19980,0.4828,-0.5193
2022-03-31,39.32100,4.48500,34.83600,5.12800,5.11500,9.64100,25.19500,-6.44600,18.74900,18.74900,18.74900,,18.74900,36.33200,25.19500,46.72100,46.74200,0.39000,0.39000,0.45560,0.83690,64.07520,64.07520,47.68190,47.68190,0.02620,2.51730,2.51730,1.24890,1.37040,15.93810,0.44560,0.51660
2021-12-31,39.35400,6.87300,32.48100,4.84600,5.49400,8.89000,23.59100,-5.55900,18.03200,18.03200,18.03200,,18.03200,34.63200,23.59100,44.78200,44.81900,0.39000,0.39000,0.43930,0.78360,59.94560,59.94560,45.82000,45.82000,0.02680,2.42010,2.42010,1.22920,1.35690,15.94970,0.6336,-0.5838
2021-09-30,40.09600,7.29700,32.79900,4.74100,0.87400,12.76200,20.03700,-6.02600,14.01100,14.01100,14.01100,,14.01100,30.44000,20.03700,44.95500,45.02500,0.30000,0.30000,0.44650,0.80660,49.97260,49.97260,34.94360,34.94360,0.02860,1.99520,1.99520,0.99920,1.10440,15.48830,0.4039,-0.9392
