Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,,,98.23800,24.94900,,-123.18700,15.99500,-107.19200,,-107.19200,-107.19200,-107.19200,-129.72700,-123.18700,169.45700,169.45700,-0.63000,-0.63000,9.97600,0.00430,0.00430,,,,,,,,,-8.12990,-8.12990,-7.37210,-8.09530,9.16640,-0.3445,-0.3672
2024-06-30,,,91.39900,25.19400,,-116.59300,17.56700,-99.02600,,-99.02600,-99.02600,-99.02600,-124.70900,-116.59300,168.83100,168.83100,-0.59000,-0.59000,12.45600,,,,,,,,,,,-7.13930,-7.13930,-6.59050,-7.13930,9.69130,-0.4528,-0.4795
2024-03-31,,,107.01600,25.23600,14.53700,-117.71500,15.91300,-101.80200,,-101.80200,-101.80200,-101.80200,-126.06900,-117.71500,149.40400,149.40400,-0.68000,-0.68000,11.78920,,,,,,,,,,,-6.99440,-6.99440,-6.43870,-6.99440,10.21290,-0.76050,-0.77490
2023-12-31,0.00000,0.00000,107.80300,24.76900,,-132.57190,13.12900,-119.44300,,-119.47300,-119.47300,-119.47300,-142.63790,-132.57200,137.37100,137.37100,-0.88000,-0.84000,13.64590,,,,,,,,0.00000,,,-11.58860,-11.58860,-10.35370,-11.58860,7.44990,-0.7219,-0.7384
2023-09-30,1.26700,1.26700,89.73700,25.32500,,-113.79500,14.44200,-99.35300,,-99.35300,-99.35300,-99.35300,-123.90100,-113.79500,137.64500,137.64500,-0.72000,-0.72000,16.05630,,,100.00000,-8981.45200,-8981.45200,-7841.59500,-7841.59500,0.00100,,,-8.88400,-8.88400,-8.03320,-8.88400,8.10080,-0.6638,-0.6803
2023-06-30,294.12300,294.12300,97.52000,26.12000,,170.48300,12.90000,183.38300,,183.38300,183.38300,183.38300,161.23500,170.48300,137.04700,140.93100,1.34000,1.30000,17.64870,,,100.00000,57.96320,57.96320,62.34910,62.34910,0.22530,,,15.45160,15.45160,14.04440,15.45160,8.64010,-0.7896,-0.8304
2023-03-31,35.14100,35.14100,128.81600,27.14000,,-120.81500,11.03400,-109.78100,,-109.78100,-109.78100,-109.78100,-118.62100,-120.81500,136.52500,136.52500,-0.80000,-0.80000,3.38850,,,100.00000,-343.80070,-343.80070,-312.40150,-312.40150,0.02490,,,-11.35620,-11.35620,-7.78950,-11.35620,7.06960,-0.43070,-0.45110
2022-12-31,10.28300,10.28300,92.11100,23.51600,,-105.34400,6.66000,-98.68400,-0.00600,-98.67800,-98.67800,-98.67800,-104.32000,-105.34400,125.53100,125.53100,-0.75000,-0.75000,3.77090,,,100.00000,-1024.44800,-1024.44800,-959.68080,-959.62240,0.00700,,,-9.46610,-9.46610,-6.75760,-9.46610,7.66680,-0.556,-0.5929
2022-09-30,3.55900,3.55900,87.78600,23.25900,,-107.48600,4.18700,-103.29900,,-103.29900,-103.29900,-103.29900,-106.03300,-107.48600,123.47300,123.47300,-0.84000,-0.84000,3.15670,,,100.00000,-3020.11800,-3020.11800,-2902.47300,-2902.47300,0.00290,,,-12.73250,-12.73250,-8.41470,-12.73250,6.55350,-0.4585,-0.5073
2022-06-30,52.48000,52.48000,92.73700,21.15900,,-61.41600,2.64900,-58.76700,0.02700,-58.79400,-58.79400,-58.79400,-58.85300,-61.41600,123.00900,123.00900,-0.48000,-0.48000,3.20140,,,100.00000,-117.02740,-117.02740,-111.97980,-112.03120,0.04060,,,-6.64750,-6.64750,-4.54900,-6.64750,7.18150,-0.3471,-0.3705
