Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,191.30000,17.70000,173.60000,23.00000,144.00000,,167.00000,6.60000,1.20000,7.80000,7.70000,0.10000,0.10000,0.10000,19.50000,6.60000,77.40000,79.30000,0.00000,0.00000,2.91280,,,90.74750,3.45010,3.45010,4.07740,0.05230,0.47540,1.86090,48.36380,0.03100,0.05750,0.02490,0.03100,4.35510,0.3583,0.2952
2024-06-30,150.60000,14.90000,135.70000,22.70000,122.60000,,145.30000,-9.60000,1.30000,-8.30000,1.10000,-9.40000,-9.40000,-9.40000,2.60000,-9.60000,77.90000,77.90000,-0.12000,-0.12000,4.26720,,,90.10630,-6.37450,-6.37450,-5.51130,-6.24170,0.33750,1.60730,55.99600,-2.47760,-4.12460,-2.10670,-2.47760,4.83950,0.1403,0.0649
2024-03-31,161.90000,14.20000,147.70000,20.70000,123.30000,,144.00000,3.70000,1.10000,4.80000,3.70000,1.10000,1.10000,1.10000,15.60000,3.70000,77.20000,80.50000,0.01000,0.01000,4.16730,,,91.22920,2.28540,2.28540,2.96480,0.67940,0.36290,1.72420,52.19890,0.29050,0.49170,0.24660,0.29050,4.87260,0.28200,0.21490
2023-12-31,133.70000,13.80000,119.90000,20.30000,95.00000,,115.30000,4.60000,0.70000,5.30000,7.60000,-2.30000,-2.30000,-2.30000,16.80000,4.60000,76.70000,76.70000,-0.02000,-0.02000,5.31900,,,89.67840,3.44060,3.44050,3.96410,-1.72030,0.31940,1.77090,50.82270,-0.62690,-1.10310,-0.54950,-0.62690,4.76870,0.3916,0.2664
2023-09-30,152.80000,13.30000,139.50000,20.70000,114.80000,,135.50000,4.00000,0.70000,4.70000,5.20000,-0.50000,-0.50000,-0.50000,16.10000,4.00000,77.50000,77.50000,-0.01000,-0.01000,4.32890,,,91.29580,2.61780,2.61780,3.07590,-0.32720,0.36310,1.81040,49.71200,-0.13730,-0.24700,-0.11880,-0.13730,4.73020,0.4651,0.4049
2023-06-30,143.30000,13.10000,130.20000,20.00000,114.40000,,134.40000,-4.20000,0.60000,-3.60000,7.10000,-10.70000,-10.70000,-10.70000,8.00000,-4.20000,76.80000,76.80000,-0.14000,-0.14000,5.17710,,,90.85830,-2.93090,-2.93090,-2.51220,-7.46690,0.34900,1.55090,58.03210,-2.93150,-5.38770,-2.60590,-2.93150,4.70820,-0.1225,-0.2263
2023-03-31,169.60000,13.80000,155.80000,19.50000,137.10000,,156.60000,-0.80000,0.70000,-0.10000,-1.80000,1.70000,1.70000,1.70000,10.90000,-0.80000,75.80000,79.70000,0.02000,0.02000,2.73500,,,91.86320,-0.47170,-0.47170,-0.05900,1.00240,0.37510,1.73950,51.73940,0.46990,0.89050,0.37600,0.46990,4.71640,0.20580,0.11040
2022-12-31,142.00000,12.20000,129.80000,19.40000,101.90000,-0.60000,121.90000,7.90000,-0.30000,7.60000,-1.30000,8.90000,8.90000,8.90000,19.30000,7.90000,70.60000,70.60000,0.15000,0.15000,2.61330,,,91.40840,5.56340,5.56340,5.35210,6.26760,0.33360,1.63220,55.14080,2.60460,5.34860,2.09070,2.60460,4.54870,0.2888,0.1633
2022-09-30,142.60000,11.70000,130.90000,20.70000,118.60000,-0.40000,139.70000,-8.80000,-0.40000,-9.20000,-9.90000,0.70000,0.70000,0.70000,2.00000,-8.80000,73.40000,75.00000,0.01000,0.01000,2.91150,0.18010,0.21970,91.79520,-6.17110,-6.17110,-6.45160,0.49090,0.29380,1.63530,55.03510,0.21970,0.50140,0.14420,0.18010,4.28680,0.2789,0.1843
2022-06-30,125.20000,8.20000,117.00000,20.10000,104.10000,-1.80000,126.00000,-9.00000,-0.10000,-9.10000,0.20000,-9.30000,-9.30000,-9.30000,-1.40000,-9.00000,67.40000,67.40000,-0.14000,-0.14000,3.16790,,,93.45050,-7.18850,-7.18850,-7.26840,-7.42810,0.36180,1.64520,54.70450,-3.52940,-4.72080,-2.68790,-3.52940,3.83900,-0.2375,-0.3465
