Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,108.94500,15.33900,93.60600,7.23700,-8.89700,59.33900,34.26700,-70.80200,-36.53500,0.03300,-36.56800,-35.40700,-24.99000,111.64500,34.26700,65.76900,65.76900,-0.38000,-0.38000,0.80500,4.12830,31.45350,31.45350,-33.53530,-22.93820,0.02000,-3.39550,-3.39550,-0.64910,-0.66210,15.76500,-0.0526,-0.0909
2024-06-30,110.62100,15.14900,95.47200,7.93900,-9.20700,60.56700,34.90500,-70.69600,-35.79100,0.03600,-35.82700,-33.47900,-23.17500,81.05300,34.90500,65.62600,65.62600,-0.35000,-0.35000,0.79840,3.95910,31.55370,31.55370,-32.35460,-20.94990,0.02020,-3.07780,-3.07780,-0.60980,-0.62060,16.48310,0.1652,0.1428
2024-03-31,112.23500,15.86100,96.37400,7.68900,-10.32200,61.58800,34.78600,-70.37800,-35.59200,0.03300,-35.62500,-33.90200,-23.40300,84.65900,34.78600,65.55600,65.55600,-0.36000,-0.36000,0.79330,3.83790,30.99390,30.99390,-31.71200,-20.85180,0.02030,-3.02020,-3.02020,-0.61330,-0.62430,17.05100,0.12190,0.08930
2023-12-31,108.89500,13.56000,95.33500,7.41400,-10.35000,62.50100,32.83400,-67.72400,-34.89000,-0.00900,-34.88100,-41.40200,-31.24000,65.23800,32.83400,65.43000,65.43000,-0.47000,-0.47000,0.78750,3.70630,30.15200,30.15200,-32.04000,-28.68820,0.01960,-3.56370,-3.56370,-0.74410,-0.75720,17.64470,-0.1221,0.1573
2023-09-30,110.14200,14.92600,95.21600,7.71200,-9.90700,61.53100,33.68500,-70.54400,-36.85900,0.05100,-36.91000,-36.19100,-26.11200,102.53300,33.68500,65.48800,65.48800,-0.40000,-0.40000,0.77940,3.53300,30.58330,30.58330,-33.46500,-23.70760,0.01950,-2.97100,-2.97100,-0.64230,-0.65540,18.50010,0.0521,-0.0447
2023-06-30,108.04300,15.10000,92.94300,8.13100,-8.77300,61.81300,31.13000,-70.40800,-39.27800,0.04500,-39.32300,-36.58000,-25.82800,82.52700,31.13000,65.36900,65.36900,-0.40000,-0.40000,0.77330,3.41020,28.81260,28.81260,-36.35410,-23.90530,0.01910,-2.90020,-2.90020,-0.64610,-0.65760,19.19830,0.1447,0.0911
2023-03-31,110.25800,16.46700,93.79100,7.90700,-9.31800,62.68200,31.10900,-70.59900,-39.49000,0.01700,-39.50700,-35.54600,-24.80900,83.01900,31.10900,65.30900,65.30900,-0.38000,-0.38000,0.76750,3.30100,28.21470,28.21470,-35.81600,-22.50090,0.01960,-2.76370,-2.76370,-0.63080,-0.64260,19.61650,0.01790,-0.03640
2022-12-31,106.33900,14.16400,92.17500,7.98100,-8.57700,63.44400,28.73100,-71.00200,-42.27100,-0.06800,-42.20300,-41.75900,-31.04300,82.05700,28.73100,65.24800,65.24800,-0.47000,-0.47000,0.76130,3.18950,27.01830,27.01830,-39.75120,-29.19250,0.01870,-3.13800,-3.13800,-0.73570,-0.74900,20.29600,0.0206,-0.1235
2022-09-30,103.21500,13.74900,89.46600,9.11000,-8.45300,66.66800,22.79800,-110.04100,-87.24300,0.02800,-87.27100,-83.97400,-45.62700,106.57100,22.79800,65.25000,65.25000,-0.70000,-0.70000,0.75710,3.11660,22.08790,22.08790,-84.52550,-44.20580,0.01800,-6.16770,-6.16770,-1.46820,-1.49830,20.76450,0.0144,-0.5899
2022-06-30,107.22200,13.27500,93.94700,9.70900,-107.80000,160.20800,-66.26100,-86.65400,-152.91500,0.01600,-152.93100,-151.32100,-143.53900,7.19900,-66.26100,65.22100,65.22100,-2.20000,-2.20000,0.75450,3.07370,-61.79800,-61.79800,-142.61530,-133.87080,0.01800,-10.54550,-10.54550,-2.54070,-2.58870,21.93180,0.3724,0.4015
