,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-08-20,2024-06-30,$-0.33,$-0.31
1,2024-05-21,2024-03-31,$-0.25,$-0.02
2,2024-03-20,2023-12-31,$0.16,$-0.24
3,2023-11-16,2023-09-30,$-0.48,$-0.34
4,2023-08-22,2023-06-30,$-0.48,$-0.48
5,2023-06-08,2023-03-31,$-0.47,$-0.53
6,2023-04-11,2022-12-31,--,$-0.57
7,2022-11-16,2022-09-30,$-0.07,$0.04
8,2022-09-13,2022-06-30,$-0.61,$-0.31
9,2022-05-17,2022-03-31,$-0.95,$-0.41
10,2022-03-24,2021-12-31,$-0.38,$-0.38
11,2021-11-15,2021-09-30,$-0.33,$-0.27
12,2021-08-16,2021-06-30,$-0.31,$-0.28
13,2021-05-20,2021-03-31,$-0.27,$-12.28
