,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-09-13,2024-07-31,--,$0.76
1,2024-07-23,2024-04-30,--,$0.77
2,2024-03-08,2024-01-31,--,$0.02
3,2023-12-11,2023-10-31,--,$0.21
4,2023-09-13,2023-07-31,--,$0.25
5,2023-07-25,2023-04-30,--,$0.06
6,2023-03-13,2023-01-31,--,$3.12
7,2022-12-12,2022-10-31,--,$0.68
8,2022-09-07,2022-07-31,--,$0.36
9,2022-07-21,2022-04-30,--,$1.41
10,2022-03-10,2022-01-31,--,$0.12
11,2021-12-08,2021-10-31,--,$0.45
12,2021-09-14,2021-07-31,--,$0.22
13,2021-07-27,2021-04-30,--,$0.51
14,2021-03-11,2021-01-31,--,$0.28
15,2020-12-08,2020-10-31,--,$0.10
16,2020-09-09,2020-07-31,--,$0.07
17,2020-07-27,2020-04-30,--,$0.01
18,2020-03-09,2020-01-31,--,$0.04
19,2019-12-10,2019-10-31,--,$0.02
20,2019-09-11,2019-07-31,--,$-0.02
21,2019-03-13,2019-01-31,--,$0.00
22,2018-12-11,2018-10-31,--,$0.00
23,2018-09-11,2018-07-31,--,$0.01
24,2018-07-20,2018-04-30,--,$0.17
25,2018-03-19,2018-01-31,--,$0.03
26,2017-12-12,2017-10-31,--,$0.03
27,2017-09-13,2017-07-31,--,$0.18
28,2017-07-18,2017-04-30,--,$-0.10
29,2017-03-15,2017-01-31,--,$0.02
30,2016-12-14,2016-10-31,--,$0.01
31,2016-09-14,2016-07-31,--,$0.08
32,2016-07-29,2016-04-30,--,$-0.97
33,2016-03-15,2016-01-31,--,$-0.07
34,2015-12-11,2015-10-31,--,$-0.08
35,2015-09-14,2015-07-31,--,$-0.15
36,2015-03-17,2015-01-31,--,$0.03
