Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,681.27300,207.09200,474.18100,239.66000,337.80800,136.37300,-61.26300,75.11000,17.77700,57.33300,57.72200,23.13600,242.94300,136.37300,80.96630,171.60110,0.29000,0.28000,1.17080,0.25220,0.34100,69.60220,20.01740,20.01740,11.02500,3.39600,0.05330,,2.71870,33.10370,0.66640,-2.48050,0.45200,0.49830,50.72560,-0.4749,-0.2614
2024-06-30,851.16100,259.79200,591.36900,232.60200,336.42100,254.94800,-64.98300,189.96500,39.57400,150.39100,150.66400,59.10700,368.31200,254.94800,80.88450,81.85140,0.73000,0.72000,0.99470,0.25370,0.34370,69.47790,29.95300,29.95300,22.31830,6.94430,0.06690,,2.88810,31.16260,1.74880,-6.14430,1.18450,1.30520,50.57880,2.823,2.673
2024-03-31,629.71100,201.01500,428.69600,531.88000,639.04100,-210.34500,-64.73700,-275.08200,-25.52200,-249.56000,-249.51000,-103.84000,-92.76700,-210.34500,82.35170,82.35170,-1.26000,-1.26000,0.98520,0.25550,0.34700,68.07820,-33.40340,-33.40340,-43.68390,-16.49010,0.04950,,3.67060,24.51910,-2.89520,9.85760,-1.96120,-2.15550,50.09410,0.72050,0.33880
2023-12-31,613.99500,212.34500,401.65000,236.05800,338.77390,62.87610,-65.22900,-2.35300,13.79100,-16.14400,-16.10100,-94.75500,178.86010,62.87610,82.80800,82.80800,-0.17000,-0.17000,1.04300,0.25080,0.33820,65.41590,10.24050,10.24050,-0.38320,-15.43250,0.04840,,4.53350,19.85230,-0.18220,0.67330,-0.12690,-0.13650,51.41620,2.6782,2.242
2023-09-30,449.05800,130.31200,318.74600,193.21100,224.90900,93.83700,-61.33200,32.50500,11.15600,21.34900,22.02000,-21.88600,133.48700,93.83700,83.16140,83.16140,-0.26000,-0.26000,1.25420,0.24780,0.33320,70.98100,20.89640,20.89640,7.23850,-4.87380,0.03530,,2.29380,39.23670,0.24570,-0.93170,0.17290,0.18480,51.86070,2.978,2.8269
2023-06-30,305.18500,82.78900,222.39600,63.47600,78.52600,143.87000,-58.43000,85.44000,2.86900,82.57100,81.85400,81.41400,165.58500,143.87000,,,,0.00000,3.77520,0.29710,0.43970,72.87250,47.14190,47.14190,27.99610,26.67690,0.20250,37.24200,1.88450,47.75930,9.00180,9.00180,5.43080,6.32760,10.96770,0,0
2023-03-31,306.73000,89.15200,217.57800,56.34600,71.49800,146.08000,-54.23700,91.84300,3.63000,88.21300,87.95000,,167.73400,146.08000,,,,0.00000,1.61490,0.39720,1.04480,70.93470,47.62500,47.62500,29.94260,,0.22120,22.37750,2.96930,30.30980,14.99080,14.99080,6.34230,9.03620,7.88080,0.00000,
2022-12-31,137.86500,-151.60500,289.47000,50.52800,76.45600,213.01400,-94.99400,118.02000,-26.39800,144.41800,144.20900,,234.93600,213.01400,,,-1.54000,-1.35000,1.16560,0.82790,4.84960,209.96620,154.50910,154.50910,85.60550,,0.03850,,3.03350,29.66900,25.34800,-5.74660,4.02740,4.36310,,0,0
2022-09-30,340.69900,99.61900,241.08000,56.49700,71.44400,169.63600,-34.91900,134.71700,5.04400,129.67300,129.67300,,185.59700,169.63600,,,,0.00000,1.46390,0.45190,1.30600,70.76040,49.79060,49.79060,39.54140,,0.25560,40.42980,2.37800,37.84690,27.51760,27.51760,9.72730,15.08320,6.33420,-1.7158,-0.9005
2022-06-30,328.13500,196.88700,131.24800,52.47000,61.92000,69.32800,-4.90100,64.42700,15.32800,49.09900,49.09900,49.09900,91.33100,69.32800,74.29900,87.85700,0.66000,0.58000,1.59580,0.46840,1.39530,39.99820,21.12790,21.12790,19.63430,14.96310,0.25650,40.70440,1.85720,48.45930,11.13780,11.13780,3.83870,5.92100,5.94320,0.6446,0.1054
2022-03-31,333.44800,180.68500,152.76300,50.64700,60.35400,92.40900,-6.02400,86.38500,20.34400,66.04100,66.04100,66.04100,117.72500,92.40900,74.78100,87.57500,0.88000,0.77000,1.52500,0.49410,1.54050,45.81310,27.71320,27.71320,25.90660,19.80550,0.26780,19.63970,2.04330,44.04670,16.45090,16.45090,5.30300,8.32210,5.40000,1.07120,0.79510
2021-12-31,247.02690,-101.58800,348.61490,101.41600,132.82100,215.79390,-77.00500,138.78900,-18.31700,157.10600,157.10600,,227.93290,215.79400,,,-1.52000,-1.37000,1.50850,0.51380,1.62730,141.12430,87.35640,87.35650,56.18380,,0.20520,-12.64630,1.44290,62.37230,41.93300,41.93300,13.04800,20.38680,5.00670,-1.6182,-1.3286
2021-09-30,255.85300,139.03900,116.81400,42.71700,52.87800,63.93600,-8.16800,55.76800,12.28200,43.48600,43.48600,43.48600,83.19200,63.93600,76.05800,84.26400,0.57000,0.52000,1.57570,0.51350,1.61650,45.65670,24.98940,24.98940,21.79690,16.99650,0.21930,19.01000,2.03950,44.12820,11.66590,11.66590,3.72750,5.67560,4.91690,0.6888,0.5432
2021-06-30,265.54000,155.99900,109.54100,52.34800,63.19000,46.35100,-8.61800,37.73300,8.53200,29.20100,29.20100,29.20100,74.01300,46.35100,76.25700,85.45200,0.38000,0.34000,1.56730,0.52330,1.67340,41.25220,17.45540,17.45540,14.20990,10.99680,0.22770,22.15270,2.33200,38.59390,8.09030,8.09030,2.50450,3.85670,4.74750,0.2303,0.1582
2021-03-31,263.52400,142.15400,121.37000,45.47200,56.31400,65.05600,-7.95200,57.10400,13.27200,43.83200,43.83200,43.83200,87.74400,65.05600,77.37600,85.68600,0.57000,0.51000,1.50980,0.52760,1.69390,46.05650,24.68690,24.68690,21.66940,16.63300,0.22390,16.92110,3.14620,28.60610,12.26820,12.26820,3.72390,5.79580,4.67910,0.69910,0.62720
2020-12-31,238.19790,148.69700,89.50090,42.98900,53.38000,36.12090,-16.02400,20.09700,6.56600,13.53100,13.53100,13.53100,64.03590,36.12090,77.56400,84.21900,0.17000,0.16000,1.46110,0.51120,1.83930,37.57420,15.16420,15.16430,8.43710,5.68060,0.18360,17.73160,4.58010,19.65020,3.52380,3.52380,1.04300,1.72240,4.93600,0.7366,0.663
2020-09-30,221.59500,107.99900,113.59600,39.65700,50.21400,63.38200,-2.14400,61.23800,12.96000,48.27800,48.27800,48.27800,83.17900,63.38200,77.70500,84.12500,0.62000,0.57000,1.36190,0.51170,2.10190,51.26290,28.60260,28.60260,27.63510,21.78660,0.16360,13.21900,3.19940,28.13050,12.63090,12.63090,3.56490,6.16720,4.91370,1.3836,1.3121
2020-06-30,223.40500,117.39500,106.01000,39.49400,50.26200,55.74800,-0.69600,55.05200,11.26300,43.78900,43.78900,43.78900,75.60400,55.74800,77.41600,83.85900,0.57000,0.52000,1.28850,0.53230,2.29920,47.45190,24.95380,24.95380,24.64220,19.60070,0.17250,15.75140,1.85700,48.46560,12.67580,12.67580,3.38110,5.92820,4.46230,0.9036,0.818
2020-03-31,291.00900,175.38900,115.62000,51.42700,62.32700,53.29300,-18.57100,34.72200,8.54900,26.17300,26.17300,26.17300,78.56500,53.29300,77.33600,85.10000,0.34000,0.31000,1.31120,0.56400,1.96170,39.73070,18.31320,18.31320,11.93160,8.99390,0.27510,21.23610,2.13480,42.15800,8.66410,8.66410,2.47460,3.77800,3.90240,0.77430,0.67660
2019-12-31,322.80200,171.54400,151.25800,40.81400,51.43800,99.82000,-6.48600,93.33400,24.08100,69.25300,69.25300,69.25300,123.32600,99.82000,78.15700,90.23100,0.90000,0.79000,1.17410,0.56500,2.02590,46.85780,30.92300,30.92300,28.91370,21.45370,0.32530,20.78820,2.58720,34.78720,25.15310,25.15310,6.97950,10.94240,3.56270,1.3234,1.1841
2019-09-30,186.38300,133.84200,52.54100,34.85700,46.10200,6.43900,-7.62800,-1.18900,-6.97900,5.79000,5.79000,5.79000,34.45800,6.43900,78.46100,89.85500,0.07000,0.06000,1.17150,0.54780,1.89650,28.18980,3.45470,3.45470,-0.63790,3.10650,0.18230,15.69630,1.30420,69.00600,1.97610,1.97610,0.56650,0.89360,3.73000,0.0346,-0.1886
2019-06-30,268.80900,197.36300,71.44600,48.49800,54.33600,17.11000,-3.22800,13.88200,3.46800,10.41400,10.41400,10.41400,34.29900,17.11000,78.04700,91.10000,0.13000,0.11000,1.23500,0.08010,0.70030,26.57870,6.36510,6.36510,5.16430,3.87410,0.36180,25.93130,2.03560,44.21240,3.20150,3.20150,1.40180,2.94520,4.16840,-0.0958,-0.2833
2019-03-31,182.44800,135.45000,46.99800,47.43700,53.85700,-6.85900,-4.49000,-11.34900,-2.95300,-8.39600,-8.39600,-8.39600,13.59200,-6.85900,78.04000,78.04000,-0.11000,-0.11000,1.27570,0.09210,0.73370,25.75970,-3.75940,-3.75940,-6.22040,-4.60190,0.25940,15.44290,3.31830,27.12260,-2.68100,-2.68100,-1.19390,-2.43410,4.01280,0.08650,-0.12920
2018-12-31,272.50600,169.43300,103.07300,43.67600,49.68600,53.38700,0.10200,53.48900,12.27100,41.21800,41.21800,41.21800,74.53790,53.38700,77.53600,88.61900,0.53000,0.46000,1.32580,0.07510,0.67640,37.82410,19.59110,19.59110,19.62860,15.12550,0.38910,21.85390,3.45270,26.06640,13.03390,13.03390,5.88580,12.05440,4.05310,0.7685,0.6406
2018-09-30,188.39100,120.79700,67.59400,43.56200,49.46700,18.12700,-0.13500,17.99200,-15.59800,33.59000,33.59000,33.59000,37.20600,18.12700,77.80800,90.76000,0.43000,0.37000,1.25650,0.08810,0.76570,35.87960,9.62200,9.62200,9.55040,17.82990,0.28320,13.55750,2.23300,40.30460,12.02830,12.02830,5.04920,10.96850,3.57930,0.4573,0.3613
2018-06-30,281.54200,198.89100,82.65100,54.62200,61.43700,21.21400,-6.71000,14.50400,4.55900,9.94500,9.94500,9.94500,42.43900,21.21400,77.15800,87.10000,0.13000,0.11000,1.33950,0.08800,0.72980,29.35650,7.53490,7.53490,5.15160,3.53230,0.42090,23.14840,3.38890,26.55710,3.39580,3.39580,1.48680,3.09700,3.79550,0.8494,0.7631
2018-03-31,187.72100,120.06100,67.66000,39.57100,45.91000,21.75000,-1.69800,20.05200,5.21700,14.83500,14.83500,14.83500,36.59400,21.75000,77.14200,82.45300,0.19000,0.18000,3.25960,0.43120,0.77500,36.04290,11.58630,11.58630,10.68180,7.90270,0.30340,12.02660,2.39080,37.64380,5.38240,5.38240,2.39760,3.06150,3.57260,0.03180,-0.02220
2017-12-31,211.60400,137.30300,74.30100,41.01700,47.38700,26.91400,-3.17000,23.74400,18.93100,4.81300,4.81300,4.81300,52.48000,26.91400,76.74300,78.47100,0.07000,0.07000,2.82920,0.45230,0.84400,35.11320,12.71900,12.71900,11.22100,2.27450,0.34430,16.47900,3.24320,27.75020,1.90270,1.90270,0.78320,1.04220,3.28060,0.7091,0.6191
2017-09-30,186.32500,111.80400,74.52100,34.10600,40.54100,33.98000,-2.82700,31.15300,9.29900,21.85400,21.85400,21.85400,49.42700,33.98000,76.95700,78.50500,0.28000,0.28000,2.67870,0.45350,0.85850,39.99520,18.23700,18.23700,16.71970,11.72900,0.30140,13.18600,2.58580,34.80550,8.68490,8.68490,3.53520,4.74660,3.26360,0.3462,0.2799
2017-06-30,214.58600,158.03400,56.55200,39.48000,45.85700,10.69500,-2.92000,7.77500,2.69000,5.08500,5.08500,5.08500,28.56100,10.69500,76.45500,78.56300,0.07000,0.06000,2.82230,0.46280,0.89120,26.35400,4.98400,4.98400,3.62330,2.36970,0.35800,18.86970,3.86310,23.29750,2.09850,2.09850,0.84840,1.12740,3.16940,0.1368,0.0338
2017-03-31,188.44400,131.38400,57.06000,46.20300,53.07100,3.98900,-2.60100,1.38800,0.50000,0.88800,0.88800,0.88800,22.41300,3.98900,76.44100,78.18100,0.01000,0.01000,2.74600,0.46490,0.90020,30.27960,2.11680,2.11680,0.73660,0.47120,0.30990,17.62360,3.53260,25.47730,0.36970,0.36970,0.14610,0.19780,3.14160,0.03880,-0.01680
2016-12-31,194.96000,190.67600,4.28400,-16.17500,-9.51100,13.79500,-1.03400,12.76100,4.74200,8.01900,8.01900,8.01900,32.51800,13.79500,76.14900,77.53900,0.10000,0.11000,2.62370,0.45060,0.84560,2.19740,7.07580,7.07580,6.54540,4.11320,0.32440,29.19550,3.66780,24.53810,3.34480,3.34480,1.33450,1.83780,3.13780,0.4771,0.3994
2016-09-30,164.16200,87.63700,76.52500,52.06200,58.25600,18.26900,-0.20900,18.06000,6.98500,11.07500,11.07500,11.07500,29.58400,18.26900,76.29800,77.57800,0.15000,0.14000,1.25920,0.14310,0.19470,46.61550,11.12860,11.12860,11.00130,6.74640,0.38390,11.04440,2.57540,34.94590,5.03330,5.03330,2.58990,4.31310,2.88010,0.2887,0.1814
2016-06-30,198.99400,132.02000,66.97400,59.43500,65.40100,1.57300,-0.54600,1.02700,0.16500,0.86200,0.86200,0.86200,20.37800,1.57300,75.95200,77.42900,0.01000,0.01000,1.31990,0.06440,0.14310,33.65630,0.79050,0.79050,0.51610,0.43320,0.50210,17.90340,3.60010,24.99950,0.39870,0.39870,0.21750,0.37300,2.84680,0.0161,-0.0979
