Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-06-30,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,
2021-06-30,2.31580,2.31580,14.35280,3.80990,-0.61690,-16.46380,-0.73620,-17.20000,0.02530,-17.22530,-17.22530,-17.22530,-16.18680,-16.46380,38.67700,38.67700,-0.44500,-0.44500,7.38640,0.10220,0.11400,100.00000,-710.92600,-710.92600,-742.71590,-743.80850,0.01640,0.65660,137.06030,-16.14890,-16.30230,-12.19660,-14.49910,2.75890,-0.3736,-0.3755
2021-03-31,0.27250,0.27250,8.67550,3.46730,-0.11450,-11.98490,1.73120,-10.25480,0.40150,-10.65630,-10.65630,-10.65750,-11.61840,-11.98490,38.60270,38.60270,-0.27730,-0.27730,7.80540,0.08970,0.09860,100.00000,-4398.67300,-4398.67300,-3763.71700,-3911.50500,0.00170,0.02490,3615.53100,-8.64400,-8.71910,-6.68510,-7.86870,3.19130,-0.24300,-0.24430
2020-03-31,1.04250,1.04250,6.68430,1.77730,-0.08940,-7.50840,0.00770,-7.49960,,-7.49960,-7.49960,-7.49960,-7.13660,-7.50840,29.03300,29.03300,-0.25370,-0.25370,4.10680,,0.00120,100.00000,-720.21170,-720.21170,-719.36510,-719.36510,0.01450,0.14470,622.00000,-13.74080,-14.06840,-10.42590,-13.74080,1.77850,-0.13600,-0.13600
2019-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
