Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1081.77600,914.78400,166.99200,56.18000,,77.65400,89.33800,9.33600,98.67400,20.10700,78.56700,78.56700,,78.44400,111.07700,89.33800,56.77600,58.44400,1.38000,1.34000,1.55660,0.07530,0.08370,15.43680,8.25850,8.25850,9.12150,7.25140,0.23370,1.95230,46.09840,4.48710,4.71300,1.69720,4.14920,30.56770,2.2867,2.6498
2024-06-30,1036.28500,873.63200,162.65310,56.19400,,76.68200,85.97110,6.09300,92.06400,20.88300,71.18100,71.18100,,71.00700,106.72410,85.97110,56.54400,58.01300,1.26000,1.22000,1.52590,0.07950,0.08870,15.69580,8.29610,8.29610,8.88400,6.85210,0.23350,1.89410,47.51670,4.28010,4.50760,1.60410,3.94000,29.15160,1.3252,-0.365
2024-03-31,1010.17200,851.13900,159.03300,57.15800,,76.81500,82.21800,7.38000,89.59800,20.63800,68.96000,68.96000,,68.83500,102.14100,82.21800,56.33700,57.92100,1.22000,1.19000,1.53330,0.08360,0.09380,15.74320,8.13900,8.13900,8.86960,6.81420,0.23450,1.94470,46.27880,4.35500,4.59840,1.60060,3.99070,27.82700,0.60970,0.10140
2023-12-31,980.37800,831.76180,148.61610,106.55700,,125.79000,22.82620,8.45600,31.28200,9.45900,21.82300,21.82300,,21.69100,42.32420,22.82620,55.70800,57.32300,0.39000,0.37000,1.42490,0.08860,0.09980,15.15910,2.32830,2.32830,3.19080,2.21250,0.23470,2.02120,44.52720,1.45750,1.54340,0.52240,1.32840,26.45580,1.4887,0.9892
2023-09-30,940.79100,791.42600,149.36510,51.12700,,69.57300,79.79210,2.25300,82.04500,18.07700,63.96800,63.96800,,63.86300,98.50410,79.79210,55.82900,57.33700,1.14000,1.11000,1.48010,0.09090,0.10260,15.87650,8.48140,8.48140,8.72090,6.78820,0.23050,1.99270,45.16530,4.36510,4.62790,1.56710,3.96850,25.97700,2.1468,1.7064
2023-06-30,921.34500,772.44500,148.90000,53.43000,,71.02600,77.87400,3.17900,81.05300,16.96300,64.09000,64.09000,,63.99300,95.73700,77.87400,55.61100,57.26000,1.15000,1.12000,1.49860,0.09570,0.10860,16.16120,8.45220,8.45220,8.79720,6.94560,0.23310,2.06570,43.56920,4.59960,4.89140,1.62160,4.15950,24.79660,2.0887,1.6475
2023-03-31,886.84100,742.96300,143.87800,51.89100,,69.00300,74.87500,3.50700,78.38200,18.41300,59.96900,59.96900,,59.85200,92.25600,74.87500,55.30000,57.09800,1.08000,1.05000,1.41900,0.10100,0.11530,16.22370,8.44290,8.44290,8.83830,6.74890,0.22960,1.99660,45.07720,4.54400,4.84970,1.55270,4.08480,23.60620,0.84670,0.37990
2022-12-31,809.53180,674.68110,134.85070,42.77500,,59.65500,75.19570,2.25500,77.45100,16.93200,60.51900,60.51900,,60.47100,92.34170,75.19590,54.88700,56.87100,1.10000,1.06000,1.34200,0.10680,0.12260,16.65790,9.28880,9.28880,9.56740,7.46990,0.23450,1.98200,45.40760,4.84620,5.19260,1.75310,4.32880,22.43580,0.8747,1.545
2022-09-30,770.00500,640.53000,129.47500,39.24700,,55.18800,74.28710,-1.83200,72.45500,16.21300,56.24200,56.24200,,56.17900,90.49310,74.28710,54.88200,56.76100,1.02000,0.99000,1.28180,0.11280,0.13040,16.81480,9.64760,9.64760,9.40970,7.29590,0.23580,2.17540,41.37120,4.75920,5.12050,1.72240,4.22260,21.30620,1.6338,0.0933
2022-06-30,732.48600,600.86900,131.61700,38.52700,,53.38500,78.23210,-5.27500,72.95700,15.15400,57.80300,57.80300,,57.69100,93.37210,78.23210,54.90600,56.85300,1.05000,1.01000,1.28340,0.11880,0.13840,17.96850,10.68040,10.68040,9.96020,7.87610,0.23440,2.16070,41.65280,5.15780,5.57150,1.84990,4.54500,20.27380,1.4767,1.5293
2022-03-31,713.44500,591.40300,122.04200,38.25600,,52.93200,69.11000,-2.88400,66.22600,16.13800,50.08800,50.08800,,50.34000,84.00900,69.11000,54.66700,56.87100,0.92000,0.89000,1.23280,0.12420,0.14530,17.10600,9.68680,9.68680,9.28260,7.05590,0.23430,2.09910,42.87610,4.67230,5.06580,1.64520,4.09210,19.38260,0.80660,0.23660
2021-12-31,693.14190,570.90000,122.24190,42.02600,,56.62800,65.61390,0.40600,66.02000,17.05900,48.96100,48.96100,,48.74000,80.43790,65.61390,54.48600,56.92500,0.88000,0.86000,1.22300,0.13020,0.15330,17.63590,9.46620,9.46620,9.52470,7.03170,0.24320,2.10850,42.68360,4.79200,5.12750,1.71760,4.16830,18.51270,1.2535,0.9276
2021-09-30,668.53000,549.72900,118.80100,38.55400,,52.48300,66.31800,-1.46100,64.85700,16.51300,48.34400,48.34400,,47.28100,80.46400,66.31800,54.62700,56.97100,0.87000,0.83000,1.38300,0.12560,0.14730,17.77050,9.92000,9.92000,9.70140,7.07240,0.23760,2.13000,42.25270,4.93660,5.29800,1.71840,4.31650,17.72570,1.6876,1.4928
2021-06-30,638.53600,522.97900,115.55700,36.90800,,50.70300,64.85400,-0.51300,64.34100,13.75800,50.58300,50.58300,,49.42500,78.85900,64.85400,54.46800,56.99700,0.91000,0.87000,1.23020,0.10700,0.12310,18.09720,10.15670,10.15670,10.07630,7.74040,0.24110,2.03570,44.21000,5.44700,5.86970,1.90980,4.86410,16.84460,1.299,0.8853
2021-03-31,627.25300,515.64200,111.61100,34.27300,,47.93200,63.67900,-0.89300,62.78600,12.94900,49.83700,49.83700,,49.20600,77.54800,63.67900,54.19200,56.89100,0.91000,0.86000,1.15870,0.11330,0.13100,17.79360,10.15200,10.15200,10.00970,7.84470,0.24970,2.00670,44.84960,5.69190,6.11690,1.98360,5.04710,15.93330,0.60280,0.34800
2020-12-31,629.02900,526.43120,102.59780,33.25000,,46.73870,55.85910,-0.48100,55.37800,9.21600,46.16200,46.16200,,46.32100,69.55810,55.85910,53.43400,55.78700,0.86000,0.83000,1.03660,0.12090,0.14120,16.31050,8.88020,8.88020,8.80370,7.36390,0.24710,2.06200,43.64760,5.64170,6.09690,1.81340,4.95950,14.97870,1.6279,1.3717
2020-09-30,599.25500,497.61200,101.64300,32.81700,,46.57400,55.06900,-0.89000,54.17900,10.86600,43.31300,43.31300,,43.06000,69.03600,55.06900,53.32800,55.71300,0.81000,0.77000,1.00270,0.12880,0.15200,16.96160,9.18960,9.18960,9.04110,7.18560,0.24310,2.03720,44.17750,5.65780,6.14530,1.75710,4.92880,14.14140,1.9087,1.3084
2020-06-30,584.69900,484.23300,100.46600,31.42700,,45.03200,55.43400,-1.21100,54.22300,13.53500,40.68800,40.68800,,40.24800,69.24900,55.43400,53.09400,55.18100,0.76000,0.73000,0.94190,0.16700,0.20510,17.18250,9.48080,9.48080,9.27370,6.88350,0.23500,1.93570,46.49490,5.66860,6.19080,1.63530,4.72200,13.35270,2.6697,2.4646
2020-03-31,589.61300,486.85100,102.76200,32.24900,,45.96900,56.79300,-2.96700,53.82600,12.62500,41.20100,41.20100,,40.84900,70.72300,56.79300,53.47500,55.79600,0.76000,0.73000,1.31250,0.33730,0.51310,17.42870,9.63220,9.63220,9.12900,6.92810,0.24690,1.78930,50.29850,6.08750,6.68690,1.72530,4.03390,12.61160,0.48610,0.20490
2019-12-31,560.19100,474.89300,85.29810,32.25100,,45.60490,39.69310,-3.35700,36.33600,9.01000,27.32600,27.32600,,27.39400,53.26110,39.69300,53.45200,55.98100,0.51000,0.49000,1.19790,0.33140,0.49980,15.22660,7.08560,7.08560,6.48640,4.89010,0.23720,1.81300,49.64140,4.16460,4.59090,1.15690,2.78450,12.26740,1.0852,0.8241
2019-09-30,512.10900,442.39100,69.71800,25.51400,,38.91900,30.79900,-3.16800,27.63100,5.09300,22.53800,22.53800,5.29000,27.15900,44.49700,30.79900,53.94100,56.36400,0.50000,0.48000,1.10880,0.27460,0.39310,13.61390,6.01420,6.01420,5.39550,5.30340,0.21700,1.66220,54.14540,3.21140,3.98220,0.95520,2.32950,13.15060,1.1527,1.5642
2019-06-30,492.91600,425.96300,66.95300,25.84800,,38.21400,28.73900,-3.37900,25.36000,4.57600,20.78400,20.78400,8.14100,28.60900,41.39500,28.73900,53.40800,56.07800,0.54000,0.51000,1.14720,0.28360,0.41090,13.58310,5.83040,5.83040,5.14490,5.80400,0.21230,1.66000,54.21640,3.06860,3.81250,0.89530,2.19820,12.29480,0.8402,-0.1225
2019-03-31,471.30800,402.17000,69.13800,27.26000,,39.18900,29.94900,-3.10900,26.84000,5.27500,21.56500,21.56500,6.04200,27.37200,42.17100,29.94900,53.08100,55.69800,0.52000,0.49000,1.14860,0.27170,0.38880,14.66940,6.35440,6.35440,5.69480,5.80770,0.21250,1.61570,55.70260,3.34340,4.10220,0.97210,2.43490,12.18020,0.35560,0.02230
2018-12-31,251.71690,232.65410,19.06290,18.47200,,28.19100,-9.12810,-3.17200,-12.30000,-5.39300,-6.90700,-6.90700,,26.36000,0.71890,-9.12810,52.01600,54.39700,0.51000,0.48000,1.29290,0.27900,0.40380,7.57310,-3.62640,-3.62640,-4.88640,10.47210,0.21300,0.99920,90.07080,-1.14670,-1.32990,-0.58440,-0.82670,11.45480,0.9873,-0.7837
2018-09-30,514.36400,448.57400,65.79000,24.60100,,36.50300,29.28700,-3.52200,25.76500,5.41500,20.35000,20.35000,,20.86100,41.31900,29.28700,52.13900,54.63200,0.40000,0.38000,1.40570,0.30030,0.44670,12.79060,5.69380,5.69380,5.00910,4.05570,0.44980,1.96730,45.74750,3.55540,4.66800,1.77950,2.48780,10.95500,1.0127,0.8261
2018-06-30,496.38600,430.60400,65.78200,22.38600,,34.00700,31.77500,-3.30700,28.46800,6.14200,22.32600,22.32600,,22.01100,43.52000,31.77500,51.88000,54.25100,0.42000,0.41000,1.42210,0.32760,0.50540,13.25220,6.40130,6.40130,5.73510,4.43430,0.44090,1.97730,45.51660,4.05720,5.42680,1.98300,2.72820,10.57560,1.1113,0.8694
2018-03-31,492.13400,424.09300,68.04100,25.10400,1.66400,35.06200,32.97900,-3.16500,29.81400,6.52100,23.29300,23.29300,,23.13200,44.73600,32.97900,51.58500,53.51800,0.45000,0.43000,1.63160,0.34780,0.55230,13.82570,6.70120,6.70120,6.05810,4.70030,0.45040,1.90370,47.27540,4.42880,6.01120,2.13170,2.88850,10.16040,0.75480,0.54890
2017-12-31,236.71410,223.18800,13.52610,16.33600,0.41000,25.48200,-11.95600,-2.96300,-14.91900,-2.28100,-12.63800,-12.63800,,11.20600,-2.29300,-11.95600,50.93200,52.82900,0.21000,0.22000,1.62990,0.37730,0.62580,5.71410,-5.05080,-5.05080,-6.30250,4.73400,0.21470,0.89300,100.78030,-2.52730,-3.50140,-1.14640,-1.57380,9.73640,0.3084,0.0417
