Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,312.72200,212.29100,100.43100,85.26900,100.38400,0.04700,-5.42900,-5.38200,0.57500,-5.95700,-5.95700,-5.95700,15.58200,0.04700,380.35900,380.35900,-0.02000,-0.02000,1.31950,0.16260,0.19420,32.11510,0.01500,0.01500,-1.72100,-1.90490,0.14840,1.97720,45.51800,-0.41450,11.54340,-0.28260,-0.34710,3.75570,0.0596,0.0464
2024-06-30,312.33100,214.52500,97.80600,95.15300,113.75300,-15.94700,-6.67400,-22.62100,0.65600,-23.27700,-23.27700,-23.27700,3.07300,-15.94700,379.42700,379.42700,-0.06000,-0.06000,1.22000,0.16350,0.19540,31.31490,-5.10580,-5.10580,-7.24260,-7.45270,0.14740,1.86780,48.18540,-1.62770,36.72790,-1.09830,-1.36160,3.73070,0.1166,0.1032
2024-03-31,300.43700,205.71100,94.72600,88.93400,111.49800,-16.77200,-3.96200,-20.73400,0.36300,-21.09700,-21.09700,-21.09700,6.21600,-16.77200,376.33100,376.33100,-0.06000,-0.06000,1.17670,0.16380,0.19590,31.52940,-5.58250,-5.58250,-6.90130,-7.02210,0.14260,1.70760,52.70430,-1.47640,28.94840,-1.00160,-1.23460,3.73980,-0.05800,-0.07160
2023-12-31,280.60300,197.28890,83.31410,93.36800,115.58500,-32.27090,-6.04500,-38.31600,6.64300,-44.95900,-44.95900,-44.95900,-9.54490,-32.27090,367.45700,367.45700,-0.12000,-0.12000,1.11270,0.16400,0.19620,29.69110,-11.50050,-11.50060,-13.65490,-16.02230,0.13300,2.23760,40.22210,-3.14630,52.59100,-2.13080,-2.63040,3.77300,0.0445,0.0124
2023-09-30,262.89500,186.68600,76.20900,130.94500,150.56600,-74.35700,-3.61100,-77.96800,-16.38500,-61.58300,-61.58300,-61.58300,-54.22000,-74.35700,372.47600,372.47600,-0.17000,-0.17000,1.09700,0.14580,0.17070,28.98840,-28.28390,-28.28390,-29.65750,-23.42490,0.12090,1.75600,51.25410,-4.23240,85.54010,-2.83130,-3.61530,3.84320,-0.0675,-0.0925
2023-06-30,259.57800,186.60700,72.97100,101.85400,121.38400,-48.41300,-3.60700,-52.02000,-6.54200,-45.47800,-45.47800,-45.47800,-28.35600,-48.41300,363.16100,363.16100,-0.13000,-0.13000,1.31530,0.14260,0.16640,28.11140,-18.65070,-18.65070,-20.04020,-17.52000,0.11960,2.13130,42.22870,-3.04230,107.22420,-2.09490,-2.60830,3.95460,-0.001,-0.0328
2023-03-31,252.58900,182.98700,69.60200,84.62600,103.69500,-34.09300,-4.18600,-38.27900,-4.03700,-34.24200,-34.24200,-34.24200,-14.47500,-34.09300,360.90200,360.90200,-0.09000,-0.09000,1.17320,0.12990,0.14930,27.55540,-13.49740,-13.49740,-15.15470,-13.55640,0.11700,2.13370,42.18070,-2.27500,80.66810,-1.58630,-1.97940,3.99730,-0.02190,-0.04330
2022-12-31,229.36000,166.66800,62.69200,89.81700,108.70410,-46.01210,-7.70400,-53.71600,-7.06000,-46.65600,-46.65600,-46.65600,-26.52710,-46.01210,355.27800,355.27800,-0.13000,-0.13000,1.32510,0.12910,0.14820,27.33340,-20.06110,-20.06110,-23.41990,-20.34180,0.10550,2.27390,39.58020,-3.07210,266.45700,-2.14620,-2.67550,4.03950,0.1014,0.0709
2022-09-30,217.56000,157.26700,60.29300,81.24800,99.13200,-38.83900,-3.36700,-42.20600,-4.35300,-37.85300,-37.85300,-37.85300,-20.35200,-38.83900,357.52000,357.52000,-0.11000,-0.11000,2.24980,0.12160,0.13850,27.71330,-17.85210,-17.85210,-19.39970,-17.39890,0.10990,1.92050,46.86320,-2.47160,-409.80030,-1.91210,-2.17100,4.07270,0.0157,-0.0249
2022-06-30,209.52700,149.69700,59.83000,103.55900,120.30200,-60.47200,-7.33200,-67.80400,0.92300,-68.72700,-68.72700,-68.72700,-43.27600,-60.47200,353.72900,353.72900,-0.19000,-0.19000,2.19010,0.11720,0.13280,28.55480,-28.86120,-28.86120,-32.36050,-32.80100,0.10640,2.10070,42.84220,-4.48810,-1251.38700,-3.49100,-3.96200,4.07070,0.0221,-0.0504
2022-03-31,203.09500,148.89300,54.20200,103.36900,119.05300,-64.85100,-4.15300,-69.00400,-6.67600,-62.32800,-62.32800,-62.32800,-48.87200,-64.85100,350.84900,350.84900,-0.18000,-0.18000,2.09640,0.10310,0.11500,26.68800,-31.93140,-31.93140,-33.97620,-30.68910,0.10370,2.13800,42.09450,-4.04070,-282.85860,-3.18260,-3.62390,4.12080,0.00940,-0.07010
