Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1810.93600,649.21900,1161.71700,235.82400,140.64300,,376.46700,785.25000,97.66000,882.91000,134.97200,747.93800,747.93800,747.93800,784.02200,785.25000,314.48200,320.44800,2.38000,2.33000,4.46850,,,64.15010,43.36160,43.36160,48.75430,41.30120,0.14100,0.36680,1.60130,56.20340,8.08940,8.39560,5.82200,8.08940,29.36630,3.6573,3.6355
2024-06-30,1690.40000,593.18700,1097.21300,267.48200,130.15800,,397.64000,699.57300,70.86300,770.43600,105.00800,665.42800,665.42800,665.42800,699.64600,699.57300,313.71100,319.92100,2.12000,2.08000,4.55270,,,64.90850,41.38510,41.38510,45.57710,39.36510,0.14540,0.32000,1.37790,65.31680,7.89280,8.22850,5.72500,7.89280,26.84240,3.0912,3.0813
2024-03-31,1571.37400,569.99500,1001.37900,208.39500,132.84300,,341.23800,660.14100,62.62000,722.76100,85.06900,637.69200,637.69200,637.69200,663.33700,660.14100,313.03200,319.86500,2.04000,1.99000,5.00610,,,63.72630,42.01040,42.01040,45.99550,40.58180,0.14890,0.28150,1.44160,62.43180,8.11070,8.48930,6.04440,8.11070,25.07110,1.60630,1.57690
2023-12-31,1540.43700,541.21090,999.22620,211.48110,147.83100,,359.31210,639.91410,54.47700,694.39090,80.75500,613.63570,613.63570,613.63600,643.18210,639.91400,309.35400,317.13500,1.98000,1.93000,4.37630,,,64.86640,41.54110,41.54110,45.07750,39.83520,0.15470,0.27820,1.48920,60.43470,8.50020,8.94280,6.16310,8.50020,23.11990,1.6675,1.6484
2023-09-30,1509.45600,567.03700,942.41900,212.35300,127.37100,,339.72400,602.69510,41.81500,644.51000,99.18300,545.32700,545.32700,545.32700,609.31010,602.69510,310.18500,317.63100,1.76000,1.72000,4.14520,,,62.43440,39.92800,39.92800,42.69820,36.12740,0.16640,0.29950,1.81130,49.68920,8.38250,8.87930,6.01310,8.38250,20.92010,2.1913,2.1562
2023-06-30,1458.92400,574.79500,884.12900,229.67600,124.39100,,354.06690,530.06200,56.33900,586.40100,94.51600,491.88500,491.88500,491.88500,540.60600,530.06200,308.63600,316.48500,1.59000,1.55000,4.13790,,,60.60150,36.33240,36.33240,40.19410,33.71560,0.17820,0.30830,1.87110,48.10080,8.39740,8.96700,6.00880,8.39740,18.93480,1.3682,1.3317
2023-03-31,1351.35100,546.84400,804.50700,201.40800,118.52100,,319.92900,484.57790,12.14600,496.72400,60.25100,436.47300,436.47300,436.47300,501.26290,484.57790,306.98500,315.57800,1.42000,1.38000,3.95640,,,59.53350,35.85880,35.85880,36.75760,32.29900,0.17920,0.32500,1.56610,57.46750,8.19030,8.81700,5.78640,8.19030,17.29700,1.18670,1.16880
2022-12-31,1275.55200,506.94600,768.60620,190.42300,109.26400,,299.68710,468.91920,16.92600,485.84510,58.75600,427.08900,427.08900,427.08900,485.05020,468.91900,306.47300,316.45900,1.39000,1.35000,4.29120,,,60.25670,36.76210,36.76200,38.08900,33.48270,0.18830,0.39310,1.38180,65.13150,8.74140,9.49570,6.30350,8.74140,15.92040,0.1186,0.0862
2022-09-30,1176.80100,466.82100,709.98000,187.80700,104.82600,,292.63300,417.34700,6.81700,424.16400,70.16500,353.99900,353.99900,353.99900,437.21400,417.34700,304.93100,314.40100,1.16000,1.13000,4.00960,,,60.33140,35.46450,35.46450,36.04380,30.08150,0.19100,0.42420,1.80630,49.82670,8.07260,8.88850,5.74490,8.07260,14.35350,0.4335,0.3998
2022-06-30,1051.89100,408.62600,643.26500,178.15800,102.25400,,280.41200,362.85300,-0.53300,362.32000,63.22100,299.09900,299.09900,299.09900,382.19800,362.85300,306.75400,316.58100,0.98000,0.94000,3.70040,,,61.15320,34.49530,34.49530,34.44460,28.43440,0.18060,0.47920,1.79570,50.12000,7.46670,8.32810,5.13510,7.46670,13.15730,0.3259,0.2974
2022-03-31,877.06600,323.22100,553.84500,172.00600,103.85200,,275.85800,277.98700,31.48000,309.46700,37.20800,272.25900,272.25900,272.25900,298.11100,277.98700,308.04500,319.65200,0.88000,0.85000,3.72910,,,63.14750,31.69510,31.69510,35.28440,31.04200,0.14360,0.46560,1.35220,66.55660,6.55540,7.10670,4.45730,6.55540,13.47710,0.67930,0.63280
2021-12-31,824.45910,301.74490,522.71420,157.87900,99.04700,,256.92610,265.78810,1.50000,267.28800,27.99300,239.29500,239.29500,239.29500,285.91210,265.78810,306.51200,319.23800,0.78000,0.74000,4.33640,,,63.40090,32.23790,32.23790,32.41980,29.02450,0.14380,0.46410,1.59620,56.38340,6.01460,6.47330,4.17300,6.01460,12.93090,0.7086,0.6793
2021-09-30,748.69700,270.08200,478.61500,153.09300,92.22800,,245.32100,233.29410,1.34600,234.64000,10.33500,224.30500,224.30500,224.30500,252.99510,233.29410,307.45600,319.63600,0.73000,0.70000,5.06380,,,63.92640,31.16000,31.16000,31.33980,29.95940,0.13770,0.46920,1.89260,47.55340,5.80310,6.27220,4.12530,5.80310,12.56820,0.8487,0.7052
2021-06-30,707.31900,253.14100,454.17800,143.29300,91.52000,,234.81300,219.36490,1.71900,221.08400,24.19600,196.88800,196.88800,196.88800,238.61690,219.36490,305.84400,318.84000,0.64000,0.62000,5.03340,,,64.21120,31.01360,31.01360,31.25660,27.83580,0.13580,0.46600,1.94200,46.34300,5.32440,5.78820,3.78030,5.32440,12.05840,0.8252,0.8112
2021-03-31,667.56200,242.29000,425.27200,132.48700,86.49300,,218.98000,206.29210,1.57500,207.86700,27.50100,180.36600,180.36600,180.36600,224.39610,206.29210,305.22400,318.49200,0.59000,0.57000,5.08930,,,63.70520,30.90230,30.90230,31.13820,27.01860,0.13640,0.50150,1.75460,51.29400,5.22600,5.73010,3.68570,5.22600,11.31480,0.79960,0.78360
2020-12-31,648.48200,233.89800,414.58400,133.84700,86.09900,,219.94600,194.63800,5.54200,200.18000,17.22200,182.95800,182.95800,182.95800,202.17200,194.63790,303.93600,317.86000,0.60250,0.58000,4.99450,,,63.93150,30.01440,30.01440,30.86900,28.21330,0.13680,0.48760,1.66470,54.06260,5.51030,6.08280,3.86080,5.51030,10.89710,0.5848,0.5606
2020-09-30,605.43100,220.46900,384.96200,128.04900,68.51800,,196.56700,188.39500,13.22400,201.61900,33.24400,168.37500,168.37500,168.37500,202.29200,188.39500,303.99600,317.25200,0.55500,0.53000,5.49630,,,63.58480,31.11750,31.11750,33.30170,27.81080,0.13760,0.50320,2.01660,44.62860,5.45980,5.76400,3.82730,5.45980,10.19370,0.6779,0.67
2020-06-30,540.57000,196.48100,344.08900,111.54400,65.55600,,177.10000,166.98900,8.25600,175.24500,30.45200,144.79300,144.79300,144.79300,179.84700,166.98900,303.23200,317.19200,0.47750,0.45750,5.58730,,,63.65300,30.89130,30.89130,32.41860,26.78530,0.12470,0.60090,1.41060,63.80350,4.76840,5.04870,3.33940,4.76840,9.99320,0.4406,0.4341
2020-03-31,523.02900,184.77800,338.25100,113.15400,75.43500,,188.58900,149.66200,12.15700,161.81900,23.38800,138.43100,138.43100,138.43100,160.91200,149.66200,305.05600,319.75600,0.45500,0.43250,5.82350,,,64.67160,28.61450,28.61450,30.93880,26.46720,0.12720,0.70580,1.48520,60.59760,4.85920,5.17560,3.36660,4.85920,9.41390,0.60940,0.59960
