Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,0.53520,1.76600,-2.30120,0.02050,-2.28070,-2.28070,-2.28070,-2.28070,-2.30120,-2.30120,1.11000,1.11000,-2.05000,-2.05000,1.71180,-240.21420,-240.21590,-99.88770,-240.21590,0.85530,-0.4863,-0.4863
2024-06-30,0.33610,0.73370,-1.06980,0.02000,-1.04980,-1.04980,-1.04980,-1.04980,-1.06980,-1.06980,0.91600,0.91600,-1.25000,-1.25000,7.27070,-33.47880,-33.47880,-28.87420,-33.47880,2.82420,-0.6926,-0.6926
2024-03-31,0.34370,0.97040,-1.31410,0.02280,-1.29130,-1.29130,-1.29130,-1.29130,-1.31410,-1.31410,0.77030,0.77030,-1.75000,-1.75000,5.65640,-48.64650,-48.64650,-40.04620,-48.64650,3.41180,-1.21690,-1.21690
2023-12-31,0.29830,0.83980,-1.13810,0.03500,-1.10320,-1.10320,-1.10320,-1.10320,-1.13810,-1.13810,0.75110,0.75110,-1.38000,-1.38000,11.61750,-28.97830,-28.97830,-26.48390,-28.97830,4.94400,-2.0326,-2.0326
2023-09-30,0.37420,0.90010,-1.27430,0.03920,-1.23510,-1.23510,-1.23510,-1.23510,-1.27430,-1.27430,0.76400,0.76400,-1.62000,-1.62000,10.77490,-25.93740,-25.93730,-23.53010,-25.93730,6.18150,-1.1376,-1.1376
2023-06-30,0.55780,0.91940,-1.47720,0.03630,-1.44090,-1.44090,-1.44090,-1.44090,-1.47720,-1.47720,0.73640,0.73640,-2.00000,-2.00000,10.02270,-30.70920,-30.70920,-27.64530,-30.70920,6.30390,-0.9979,-0.9979
2023-03-31,0.49770,1.05960,-1.55730,0.04040,-1.51690,-1.51690,-1.51690,-1.51690,-1.55730,-1.55730,0.73320,0.73320,-2.00000,-2.00000,11.87100,-25.40250,-25.40250,-23.26260,-25.40250,8.14420,-2.31650,-2.31650
2022-12-31,1.27170,0.81800,-2.08970,0.04520,-2.04460,-2.04460,-2.04460,-2.04460,-2.08970,-2.08970,0.44280,0.44280,2.25000,2.25000,8.02270,-27.90630,-27.90630,-24.42790,-27.90630,9.99250,-1.9952,-1.9952
2022-09-30,1.62240,0.96990,-2.59230,0.01660,-2.57570,-2.57570,-2.57570,-2.57570,-2.59230,-2.59230,0.36800,0.36800,-7.00000,-7.00000,6.64850,-27.92150,-27.92150,-23.72190,-27.92150,12.58160,-4.9562,-4.9562
2022-06-30,2.40640,1.26560,-3.67210,0.00480,-3.66730,-3.66730,-3.66730,-3.66730,-3.67210,-3.67210,0.33320,0.33320,-11.00000,-11.00000,4.76360,-51.34510,-51.34510,-40.56660,-51.34510,21.43570,-10.9758,-10.9758
2022-03-31,2.76910,1.19210,-3.96120,0.00090,-3.96030,-3.96030,-3.96030,-3.96030,-3.96120,-3.96120,0.33320,0.33320,-12.00000,-12.00000,6.68540,-37.10700,-37.10700,-31.55660,-37.10700,32.03080,-7.97120,-7.97120
2021-12-31,2.91840,1.26920,-4.18760,-0.32370,-4.51130,-4.51130,-4.51130,-4.51130,-4.18760,-4.18760,0.33320,0.33320,-13.75000,-13.75000,12.36780,-31.11010,-31.11010,-28.59470,-31.11010,43.52060,-15.5463,-15.5463
2021-09-30,2.96110,1.15040,-4.11150,0.00150,-4.11000,-4.11000,-4.11000,-4.11000,-4.11150,-4.11150,0.33320,0.33320,-12.25000,-12.25000,16.39020,-21.76850,-21.76850,-20.44030,-21.76850,56.66400,-7.9494,-7.9494
2021-06-30,3.20920,1.07530,-4.28450,0.00150,-4.28300,-4.28300,-4.28300,-4.28300,-4.28450,-4.28450,0.33320,0.33320,-12.75000,-12.75000,26.22300,-18.73680,-18.73680,-18.02230,-18.73680,68.80950,-8.2474,-8.2474
2021-03-31,1.70700,1.35050,-3.05740,0.00140,-3.05600,-3.05600,-3.05600,-3.05600,-3.05740,-3.05740,0.33300,0.33300,-9.25000,-9.25000,24.22230,-11.27390,-11.27390,-10.80840,-11.27390,81.35430,-15.35010,-15.35010
2020-12-31,0.03210,6.38900,-6.42110,-0.07960,-6.50000,-6.50000,-6.50100,-6.50100,-6.40920,-6.42110,0.20850,0.20850,-31.25000,-31.25000,20.54570,-21.71280,-21.71280,-20.65600,-21.71280,90.12910,-10.3572,-10.3572
2020-09-30,0.10810,2.55470,-2.66280,-0.06120,-2.72400,-2.72400,-2.72400,-2.72400,-2.64810,-2.66280,0.19330,0.19330,-14.00000,-14.00000,,,,,,,-2.8917,-2.8917
2020-06-30,0.02330,0.51510,-0.53840,-0.11620,-0.65460,-0.65460,-0.65460,-0.65460,-0.52170,-0.53840,0.19330,0.19330,-3.50000,-3.50000,,,,,,,-3.9971,-3.9971
2020-03-31,0.03050,0.35200,-0.38260,-0.08400,-0.46660,-0.46660,-0.46660,-0.46660,-0.37190,-0.38260,0.19330,0.19330,-2.50000,-2.50000,,,,,,,-1.43510,-1.43510
2019-12-31,,,,,,,,,,,,,,0.00000,,,,,,,0,0
