Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,7207.14000,6158.29400,1048.84600,118.01400,-841.86400,1169.59400,-120.74760,-10.59900,-131.34700,-57.26600,-74.08100,-74.08100,,-76.47000,88.96840,-120.74760,189.84000,189.84000,-0.40000,-0.40000,1.80780,0.19120,0.27270,14.55290,-1.67540,-1.67540,-1.82250,-1.06100,0.42680,2.29130,5.23980,17.17630,-0.76610,-1.28890,-0.43870,-0.61960,51.39680,3.7522,3.0989
2024-06-30,7845.83100,6750.52500,1095.30600,104.85800,-588.19400,898.37100,196.93460,-19.47200,177.46200,23.98200,153.48000,153.48000,,150.94700,402.25460,196.93460,191.51000,191.51000,0.79000,0.79000,2.11750,0.20930,0.26470,13.96040,2.51010,2.51010,2.26190,1.92390,0.45140,2.13610,4.56980,19.69450,1.54140,2.55090,0.88300,1.21880,52.18190,1.2396,0.7852
2024-03-31,7027.14500,5926.50000,1100.64500,103.37400,-387.74200,689.84500,410.79980,-8.70400,402.09600,85.47400,316.62200,316.62200,,312.69500,609.52880,410.79980,198.71000,198.71000,1.57000,1.57000,2.16680,0.20680,0.26070,15.66280,5.84590,5.84590,5.72200,4.44980,0.39220,1.89290,3.78530,23.77600,3.08120,5.00880,1.76730,2.44410,52.12210,1.59480,1.15040
2023-12-31,7660.13500,6471.13600,1188.99900,150.72600,-903.96580,1266.36000,-77.36040,4.67700,-72.68390,-39.02800,-33.65600,-33.65600,,-61.70400,134.30760,-77.36040,190.03500,190.03500,-0.35000,-0.35000,2.21530,0.21110,0.26760,15.52190,-1.00990,-1.00990,-0.94890,-0.80550,0.43240,2.21480,4.29950,20.93280,-0.32880,-0.53530,-0.19000,-0.25940,51.18750,0.9453,0.3294
2023-09-30,8905.47100,6935.65000,1969.82100,124.21300,-578.68400,898.45900,1071.36200,-11.28600,1060.07600,235.01500,825.06100,825.06100,,783.73400,1266.92400,1071.36200,185.45600,185.45600,4.23000,4.23000,2.12880,0.21240,0.29860,22.11920,12.03040,12.03040,11.90370,8.80060,0.47110,2.21340,4.50140,19.99380,7.77240,12.35110,4.36500,6.12190,58.63520,7.6721,7.2795
2023-06-30,7833.64600,6273.60500,1560.04100,127.38800,-538.93700,855.68500,704.35600,-23.94600,680.41000,145.92500,534.48500,534.48500,,503.25000,893.71590,704.35600,192.34800,192.34800,2.62000,2.62000,2.31750,0.21590,0.30470,19.91460,8.99140,8.99140,8.68570,6.42420,0.43050,1.92520,4.49560,20.01970,5.09480,8.18090,2.93720,3.99490,54.55000,2.5619,2.1375
2023-03-31,7565.14200,6104.05700,1461.08500,95.91300,-686.98000,956.87600,504.20900,-19.50400,484.70500,99.70000,385.00500,385.00500,,350.34100,678.19200,504.20900,195.44500,195.44500,1.79000,1.79000,2.10360,0.22590,0.32240,19.31340,6.66490,6.66490,6.40710,4.63100,0.42010,1.76990,4.55550,19.75630,3.83070,6.32610,2.13820,2.96530,52.26290,0.90920,0.40530
2022-12-31,8984.92800,7222.83400,1762.09300,102.51100,-656.31410,934.99400,827.09960,-14.07700,813.02290,188.19700,624.82590,624.82590,,580.11580,1003.26900,827.09960,202.56600,202.56600,3.50000,3.50000,2.07930,0.22740,0.32500,19.61170,9.20540,9.20540,9.04870,6.45650,0.49570,2.24690,5.11460,17.59660,6.23730,10.31660,3.44720,4.81890,50.83020,5.1703,4.5496
2022-09-30,10599.00000,8375.25300,2223.74900,102.67700,-621.43800,896.08700,1327.66200,-47.66900,1279.99200,301.85300,978.13890,978.13890,,945.46600,1499.63500,1327.66200,212.38800,212.38800,4.45000,4.45000,2.10580,0.25430,0.34100,20.98070,12.52630,12.52630,12.07650,8.92030,0.58150,2.43670,5.77030,15.59710,10.00290,16.76980,5.36660,7.45950,48.48620,4.5533,4.0138
2022-06-30,11162.16000,8579.91500,2582.24500,110.87500,-640.67000,915.58900,1666.65600,-30.25500,1636.40100,383.49300,1252.90800,1252.90800,,1209.63000,1830.70000,1666.65600,222.95200,222.95200,5.43000,5.43000,1.89440,0.25320,0.33910,23.13390,14.93130,14.93130,14.66030,10.83690,0.58200,2.36650,4.86620,18.49510,12.68780,21.18240,6.53310,9.47520,44.78240,6.2897,5.7687
2022-03-31,7458.75000,6502.01200,956.73780,110.42200,-468.88300,723.90600,232.83200,-26.20200,206.63000,21.32900,185.30100,185.30100,,157.99100,377.43300,232.83200,175.08100,175.08100,0.90000,0.90000,1.72760,0.27540,0.38020,12.82710,3.12160,3.12160,2.77030,2.11820,0.42060,1.97210,3.29140,27.34380,2.08740,3.70320,1.04490,1.51250,39.76610,2.63330,1.74410
2021-12-31,5622.66800,4958.15900,664.50880,111.22500,-439.59690,685.02200,-20.51270,-22.63700,-43.15000,-26.04600,-17.10410,-17.10410,,-39.17700,113.68530,-20.51340,162.56900,162.56900,-0.25000,-0.25000,1.82160,0.32800,0.48820,11.81840,-0.36480,-0.36480,-0.76740,-0.69680,0.43530,2.33640,4.19830,21.43720,-0.27170,-0.51080,-0.13240,-0.18260,38.61600,-2.0477,-3.6778
2021-09-30,4685.05900,3822.85800,862.20120,91.05600,-352.52000,564.79600,297.40530,60.10200,357.50700,54.76600,302.74100,302.74100,,277.23400,418.62530,297.40530,162.55100,162.55100,1.71000,1.71000,2.13040,0.32680,0.48540,18.40320,6.34800,6.34800,7.63080,5.91740,0.36330,2.02580,4.94430,18.20270,4.78300,8.91680,2.34730,3.22000,38.95290,1.5338,0.817
2021-06-30,4577.12300,3825.72900,751.39400,77.75400,-215.36600,417.16200,334.23190,-15.98000,318.25200,123.48500,194.76700,194.76700,,166.62700,458.27390,334.23190,162.52300,162.52300,1.03000,1.03000,2.05910,0.33920,0.51340,16.41630,7.30220,7.30220,6.95310,3.64040,0.36440,2.24960,4.59410,19.59020,3.22450,6.29900,1.55070,2.13060,37.17440,2.6319,1.5526
2021-03-31,3504.29300,2960.30500,543.98800,81.97500,-199.87200,405.92600,138.06180,16.48100,154.54300,-28.30700,182.85000,182.85000,,146.17500,262.14080,138.06180,162.47900,162.47900,0.90000,0.90000,2.10570,0.34870,0.53550,15.52350,3.93980,3.93980,4.41010,4.17130,0.29360,1.83090,4.15180,21.67730,3.13200,6.31660,1.53210,2.03980,35.93900,0.38360,-0.53940
2020-12-31,2900.76800,2510.84400,389.92330,76.04100,-186.86510,496.17000,-106.24660,-31.94700,-138.19400,-43.64300,-94.55100,-94.55100,,-119.55800,127.01750,-106.24660,161.98300,161.98300,-0.74000,-0.74000,2.40760,0.35450,0.54920,13.44210,-3.66270,-3.66270,-4.76410,-4.12160,0.25210,2.13970,4.02110,22.38190,-1.65240,-3.42010,-0.82170,-1.06660,35.23220,0.4133,-0.3073
2020-09-30,2819.40000,2377.23800,442.16190,74.45300,-269.64700,469.38000,-27.21830,55.13600,27.91800,4.57300,23.34500,23.34500,,-2.40100,98.06170,-27.21830,162.01500,162.01500,-0.01000,-0.01000,2.68330,0.35090,0.54050,15.68280,-0.96540,-0.96540,0.99020,-0.08520,0.24350,2.08960,4.53340,19.85280,0.39730,0.81690,0.20160,0.25790,36.27150,0.5031,-0.0035
2020-06-30,2062.93000,1576.99600,485.93400,75.36900,-33.45500,675.91000,-189.97610,8.65800,-181.31800,-30.91100,-150.40700,-150.40700,,-176.67700,377.10990,-189.97610,161.88900,161.88900,-1.09000,-1.09000,2.10310,0.29550,0.41940,23.55550,-9.20900,-9.20900,-8.78930,-8.56440,0.18650,1.34360,3.07390,29.27890,-2.54300,-5.20600,-1.35940,-1.79160,36.53230,0.7362,0.4522
2020-03-31,3400.54500,2693.72600,706.81880,87.73700,-888.80900,1117.12100,-410.30220,-45.15000,-455.45200,-162.16600,-293.28600,-293.28600,,-304.62300,-269.72720,-410.30220,161.87300,161.87300,-1.88000,-1.88000,1.91700,0.29000,0.40850,20.78550,-12.06580,-12.06580,-13.39350,-8.95810,0.30300,2.85460,5.90990,15.22860,-4.79970,-9.47990,-2.61350,-3.40770,37.74600,1.17440,0.65700
2019-12-31,4381.88800,3610.52800,771.35940,93.25900,-414.33800,642.17600,129.18360,-28.82400,100.35900,19.29000,81.06910,81.06910,,59.57100,263.76350,129.18290,166.28700,167.38500,0.40000,0.41000,1.96110,0.27390,0.37720,17.60340,2.94810,2.94810,2.29030,1.35950,0.36020,2.44910,4.95040,18.18050,1.24540,2.34180,0.66640,0.90430,40.21960,0.6984,0.1266
2019-09-30,4424.82800,3403.76700,1021.06100,87.62600,-379.64000,594.28200,426.77880,-25.77800,401.00100,103.02100,297.98000,297.98000,,261.81300,553.79480,426.77880,163.67600,165.01100,1.60000,1.58000,2.07160,0.27050,0.37080,23.07570,9.64510,9.64510,9.06250,5.91690,0.36290,2.07920,5.12480,17.56180,4.55530,8.42080,2.44420,3.32320,40.41300,2.8685,2.3927
2019-06-30,4782.61500,3704.88400,1077.73100,85.31700,-381.05300,745.99000,331.74120,-25.58800,306.15300,89.33600,216.81700,216.81700,,196.91500,611.36120,331.74120,169.35600,170.54700,1.16000,1.15000,2.08310,0.27120,0.37220,22.53440,6.93640,6.93640,6.40140,4.11730,0.39510,2.26380,5.53580,16.25780,3.31980,6.16340,1.79120,2.41930,39.36730,4.4261,4.0898
2019-03-31,3897.24700,3199.20500,698.04200,88.03400,-99.24600,308.70100,389.34110,-25.35000,363.99100,87.50500,276.48600,276.48600,,253.05500,510.76210,389.34110,170.85100,172.23900,1.48000,1.47000,1.98970,0.26930,0.36860,17.91120,9.99020,9.99020,9.33970,6.49320,0.32150,1.91810,3.60940,24.93470,4.19260,8.07170,2.28060,3.06340,38.61780,1.25880,0.88880
2018-12-31,4344.20400,3245.50800,1098.69600,85.95500,-681.37110,881.04600,217.65040,-25.83400,191.81810,28.50100,163.31700,163.31700,,138.18200,331.36940,217.65160,175.00900,176.66100,0.83000,0.82000,2.82190,0.27190,0.37340,25.29110,5.01010,5.01020,4.41550,3.18080,0.39510,2.39630,6.15550,14.62100,2.52850,4.31690,1.48540,1.84110,37.52620,2.4127,1.8513
2018-09-30,4770.79900,3752.23400,1018.56500,71.13000,-335.03300,515.04800,503.51710,-25.12700,478.39000,116.25800,362.13200,362.13200,,342.46600,612.40210,503.51710,175.09700,176.92700,1.95000,1.93000,2.50400,0.26850,0.36710,21.35000,10.55420,10.55420,10.02750,7.17840,0.41500,2.01460,5.53150,16.27050,5.51740,9.35220,3.15030,4.03590,37.62250,2.286,1.946
2018-06-30,4471.23600,3595.91600,875.31980,68.67500,-189.28900,368.34300,506.97680,-26.61700,480.36000,117.44700,362.91300,362.91300,,345.50700,617.35580,506.97680,175.89900,177.58600,1.96000,1.94000,2.37970,0.27160,0.37290,19.57670,11.33860,11.33860,10.74330,7.72730,0.39630,1.97920,5.30320,16.97100,5.66730,9.70390,3.21690,4.12800,36.31810,2.2245,1.7736
2018-03-31,4128.42700,3347.12500,781.30180,64.66400,-216.45000,385.45500,395.84670,-21.94800,373.89900,85.03700,288.86200,288.86200,,268.09100,500.18770,395.84670,176.61700,177.95400,1.51000,1.50000,2.24770,0.27900,0.38700,18.92490,9.58830,9.58830,9.05670,6.49380,0.37830,2.10210,4.77600,18.84420,4.69090,8.29560,2.64720,3.38210,34.83400,1.87570,1.48490
2017-12-31,3992.70500,3184.68900,808.01540,-549.59100,-887.04600,443.18600,364.83010,6.43200,371.26200,-185.97200,557.23400,557.23400,,521.08200,470.56110,364.83030,176.17400,177.19600,2.94000,2.92000,2.15280,0.29760,0.42380,20.23730,9.13740,9.13740,9.29850,13.05090,0.37340,1.95370,5.21870,17.24550,9.44950,17.34740,5.21160,6.63700,33.23940,0.9199,0.4852
2017-09-30,3719.24700,2888.54900,830.69800,390.52900,111.12800,382.28500,448.41280,-2.31000,446.10300,158.38600,287.71700,287.71700,,272.01400,551.29690,448.41280,176.14900,176.53000,1.53000,1.53000,1.99650,0.29040,0.40920,22.33510,12.05660,12.05660,11.99440,7.31370,0.36650,2.03440,5.20650,17.28610,5.26400,10.31170,2.83510,3.73550,30.83200,1.764,1.4474
2017-06-30,3458.86400,2753.45900,705.40500,59.80300,-400.24300,584.57500,120.83010,-14.76100,106.06900,31.99600,74.07300,74.07300,,57.76700,245.35910,120.83010,176.14700,176.30200,0.33000,0.33000,1.87940,0.29830,0.42500,20.39410,3.49330,3.49330,3.06660,1.67010,0.35870,2.31000,5.72870,15.71040,1.41300,2.86250,0.76820,0.99160,29.56970,2.9087,2.4704
2017-03-31,3080.48300,2641.17600,439.30690,364.98000,-11.82300,472.84300,-33.53610,-21.03500,-54.57100,-16.78900,-37.78200,-37.78200,,-45.46800,62.50390,-33.53610,176.21000,176.21000,-0.26000,-0.26000,1.89970,0.29930,0.42720,14.26100,-1.08870,-1.08870,-1.77150,-1.47600,0.32280,2.00470,4.47420,20.11540,-0.72340,-1.47050,-0.39590,-0.50680,29.44980,-0.22350,-0.56260
2016-12-31,2955.06800,2550.87200,404.19580,298.66100,97.65600,294.60000,109.59570,-26.18100,83.41600,12.95200,70.46400,70.46400,,52.16200,203.18970,109.59610,176.10100,176.10100,0.31000,0.31000,2.63200,0.29660,0.42160,13.67810,3.70870,3.70880,2.82280,1.76520,0.31320,2.24610,5.39670,16.67690,1.32900,2.39420,0.74680,0.93490,29.89640,0.9222,0.4042
2016-09-30,2847.27000,2341.83700,505.43310,289.22600,-0.31200,380.66800,124.76510,-14.89800,109.86700,22.19600,87.67100,87.67100,,74.49700,215.89510,124.76510,175.87100,175.99300,0.42000,0.42000,2.10120,0.24190,0.31910,17.75150,4.38190,4.38190,3.85870,2.61640,0.33120,2.14690,6.49140,13.86440,1.67940,3.06390,1.01990,1.27320,29.57370,0.7598,0.2074
2016-06-30,2714.63800,2248.15500,466.48290,280.99100,138.47300,887.02500,-420.54220,-9.97300,-430.51500,-38.04500,-392.47000,-392.47000,,-409.36800,323.96470,-420.54220,175.86500,175.86500,-2.33000,-2.33000,2.02000,0.24410,0.32280,17.18400,-15.49170,-15.49170,-15.85900,-15.08000,0.31350,2.20190,5.10740,17.62140,-7.55050,-13.82580,-4.53210,-5.70780,29.44630,1.7271,0.9224
2016-03-31,2018.72400,1625.16300,393.56100,278.20400,56.12100,309.96300,83.59800,-17.90000,65.69800,22.30800,43.39000,43.39000,,21.25300,171.47800,83.59800,176.73700,176.78400,0.12000,0.12000,1.69290,0.18820,0.23180,19.49550,4.14110,4.14110,3.25440,1.05280,0.23490,1.82210,4.35330,20.67420,0.76890,1.44240,0.50490,0.62420,31.96900,0.03750,-0.80710
2015-12-31,2943.55900,2446.51100,497.04790,319.62800,-143.55400,553.75300,-56.70580,-7.96500,-64.67100,-40.72400,-23.94700,-23.94700,,-46.22710,33.86620,-56.70560,188.73100,188.94000,-0.18000,-0.18000,1.68260,0.15180,0.17900,16.88600,-1.92640,-1.92640,-2.19700,-1.57040,0.35090,2.90600,8.36290,10.76180,-0.41220,-0.74440,-0.28550,-0.34960,32.23460,0.3961,-0.6356
2015-09-30,3585.82300,2653.85900,931.96410,296.14400,-225.45100,609.35900,322.60520,-1.93200,320.67300,110.06600,210.60700,210.60700,,196.32200,410.36920,322.60520,187.20800,187.34400,1.05000,1.04000,2.11240,0.13720,0.15900,25.99020,8.99670,8.99670,8.94280,5.47500,0.39530,2.55910,6.86480,13.11040,3.40700,5.80620,2.32160,2.93960,33.41360,1.8449,1.0435
2015-06-30,3701.91200,2887.47500,814.43700,272.28200,135.48000,224.60500,589.83200,-9.65500,580.17700,206.99000,373.18700,373.18700,,360.82400,677.63500,589.83200,191.35500,191.45400,1.88000,1.88000,2.03110,0.13140,0.15130,22.00040,15.93320,15.93320,15.67240,9.74700,0.40480,2.42660,5.83480,15.42480,6.05040,10.18940,4.08060,5.25530,32.71000,1.7116,0.9485
2015-03-31,3006.62600,2251.37300,755.25290,293.16500,6.54600,366.63100,388.62180,-16.23300,372.38900,129.72800,242.66100,242.66100,,226.87600,468.63380,388.62180,195.06900,195.12100,1.16000,1.16000,2.31640,0.14810,0.17380,25.11960,12.92550,12.92550,12.38560,7.54590,0.32460,2.01790,5.70680,15.77080,3.91420,6.57800,2.61990,3.33470,31.84100,1.26530,0.38480
2014-12-31,4283.11900,3789.02600,494.09280,350.53490,,848.51100,-354.41800,-6.91700,-361.33500,-150.99000,-210.34500,-210.34500,,-222.07800,-253.92000,-354.41890,197.24300,197.42800,-1.11000,-1.11000,2.25530,0.14740,0.17280,11.53580,-8.27480,-8.27480,-8.43630,-5.18500,0.46400,3.66040,7.11930,12.64180,-3.44790,-5.87330,-2.27890,-2.93980,31.11250,-0.2376,-1.22
2014-09-30,5317.55500,4625.89300,691.66210,308.10600,,389.05100,302.61130,-11.83700,290.77400,103.21600,187.55800,187.55800,,174.53500,383.55630,302.61130,197.26100,197.53500,0.88000,0.88000,2.17920,0.13680,0.15840,13.00710,5.69080,5.69080,5.46820,3.28220,0.52230,2.92880,7.35340,12.23920,2.85870,4.63010,1.84210,2.46780,33.43990,0.4431,-0.1173
2014-06-30,5372.60000,4674.84600,697.75390,300.01900,,401.40900,296.34470,-9.86000,286.48500,101.33200,185.15300,185.15300,,175.95400,397.73470,296.34470,198.13900,198.38000,0.89000,0.89000,2.15280,0.13360,0.15420,12.98730,5.51590,5.51590,5.33230,3.27500,0.51370,3.10660,6.72370,13.38550,2.77730,4.45080,1.77040,2.40630,33.57640,1.6516,1.0424
2014-03-31,4791.05300,4138.62000,652.43310,300.88900,,381.43700,270.99610,-19.42000,251.57600,87.61400,163.96200,163.96200,,152.06100,351.54410,270.99610,198.29700,198.92400,0.76000,0.76000,2.18390,0.13340,0.15390,13.61770,5.65630,5.65630,5.25100,3.17390,0.46150,2.60240,6.83690,13.16400,2.46620,3.95930,1.57950,2.13730,33.44590,1.98530,1.36060
2013-12-31,4826.80100,4332.89400,493.90720,327.71900,,406.78200,87.12500,-12.41800,74.70500,4.91100,69.79400,69.79400,,61.72700,166.19000,87.12500,200.41900,201.23400,0.34000,0.33000,2.32690,0.13110,0.15090,10.23260,1.80500,1.80500,1.54770,1.27880,0.48000,3.19950,5.89950,15.25570,1.05600,1.70140,0.69400,0.91750,33.24150,0.2985,-0.3699
2013-09-30,5327.12200,4809.99000,517.13180,285.25500,,367.38200,149.75000,-12.31300,137.43700,48.52800,88.90900,88.90900,,82.00500,231.87700,149.75000,199.09800,199.50900,0.41000,0.41000,2.32850,0.12830,0.14710,9.70750,2.81110,2.81110,2.57990,1.53940,0.50740,3.10690,6.41850,14.02190,1.30820,2.07620,0.84690,1.14040,34.07500,1.7844,1.1962
2013-06-30,5298.84800,4456.80800,842.04000,311.54200,,382.03400,460.00590,-42.21400,417.79200,152.04300,265.74900,265.74900,,256.98100,530.49790,460.00590,201.54300,201.90500,1.27000,1.27000,2.36640,0.12550,0.14350,15.89100,8.68120,8.68120,7.88460,4.84980,0.50490,2.87450,6.35940,14.15240,3.85180,6.06310,2.53240,3.36830,34.48660,1.0144,0.5397
2013-03-31,4707.78900,3792.53500,915.25420,294.29700,,366.05900,549.19530,-19.73000,529.46500,186.09400,343.37100,343.37100,,332.37500,620.95730,549.19530,202.72600,203.42800,1.64000,1.63000,2.69580,0.15630,0.18520,19.44130,11.66570,11.66570,11.24660,7.06010,0.44010,2.57860,6.77940,13.27560,4.95550,7.78140,3.21020,4.18120,34.07830,1.22190,0.87940
2012-12-31,5147.50800,4073.22600,1074.28300,336.43400,,401.14000,673.14210,-20.93200,652.20910,252.21600,399.99300,399.99300,,388.87010,737.84810,673.14160,204.37900,205.27400,1.90000,1.89000,2.70200,0.16750,0.20120,20.87000,13.07710,13.07700,12.67040,7.55450,0.49840,3.08660,7.25830,12.39960,6.02160,9.67220,3.87250,5.01310,32.63390,2.3425,1.729
2012-09-30,5204.79800,3898.73600,1306.06200,262.64600,,327.75800,978.30370,-18.03200,960.27200,349.62200,610.65000,610.65000,,597.71600,1043.41600,978.30370,202.65500,203.53200,2.95000,2.94000,2.22990,0.17470,0.21170,25.09340,18.79620,18.79620,18.44980,11.48390,0.50310,2.62460,6.69490,13.44300,9.60220,15.84250,5.90230,7.92460,31.24350,3.6772,3.2775
2012-06-30,4806.68100,3681.76400,1124.91700,254.83200,,311.78000,813.13720,-25.04900,788.08800,285.71800,502.37000,502.37000,,491.24200,870.08520,813.13720,205.72700,206.48100,2.40000,2.39000,2.37290,0.17880,0.21780,23.40320,16.91680,16.91680,16.39570,10.22000,0.51230,2.81090,6.89250,13.05760,8.44660,14.59820,5.35430,6.93610,29.21000,0.866,0.5396
2012-03-31,4931.73800,4186.91700,744.82080,269.15500,,325.25700,419.56400,-32.13800,387.42600,140.40600,247.02000,247.02000,,241.69600,475.66600,419.56400,208.53100,209.13800,1.16000,1.16000,1.94850,0.18170,0.22660,15.10260,8.50740,8.50740,7.85580,4.90080,0.50400,3.11260,5.96490,15.08830,4.26660,7.50170,2.52430,3.49130,27.85820,1.21410,0.92050
2011-12-31,4972.41300,4258.43900,713.97360,287.58300,,340.91000,373.06400,-20.95300,352.11000,116.26100,235.84890,235.84890,,219.90600,426.39100,373.06270,157.94800,158.75600,1.37000,1.36000,2.07370,0.17230,0.20810,14.35870,7.50270,7.50270,7.08130,4.42250,0.51920,3.82050,6.24570,14.40990,4.04130,7.06040,2.46290,3.34510,27.87860,3.2581,2.203
2011-09-30,5173.39800,3989.92700,1183.47100,271.02400,,314.26400,869.20700,-33.43800,835.76900,304.75800,531.01100,531.01100,,523.08800,912.44700,869.20700,209.58300,210.57900,2.50000,2.48000,1.83930,0.17790,0.21640,22.87610,16.80150,16.80150,16.15510,10.11110,0.52170,3.15280,3.85590,23.34080,9.38050,16.46530,5.35480,7.71170,27.05470,0.9056,1.0596
2011-06-30,2967.13300,2447.09500,520.03810,158.02700,,189.85900,330.17900,-16.38500,313.79400,111.96100,201.83300,201.83300,,192.23500,362.01100,330.17900,106.73000,107.34000,1.80000,1.79000,1.30010,0.34980,0.53800,17.52660,11.12790,11.12790,10.57570,6.47880,0.71230,4.94060,2.95670,30.43930,12.94480,14.63830,4.84560,8.41650,14.59640,3.0498,2.2838
2011-03-31,2326.58500,1984.61700,341.96800,151.56100,,182.86900,159.09910,-19.07700,140.02200,49.01100,91.01100,91.01100,,84.69400,190.40710,159.09910,106.61400,107.26600,0.79000,0.79000,1.21620,0.37880,0.60980,14.69830,6.83830,6.83830,6.01830,3.64030,0.58310,4.19180,2.01560,44.65200,6.65310,7.68380,2.28110,4.13280,12.82970,1.21700,0.52680
