Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,0.18300,0.18300,10.21500,4.19500,-14.22700,1.27300,-12.95400,0.00700,-12.96100,-12.96100,-12.96100,-14.33000,-14.22700,30.63240,30.63240,-0.42000,-0.42000,13.28570,,,100.00000,-7774.31700,-7774.31700,-7078.68900,-7082.51400,0.00180,,,-13.94050,-13.94050,-12.64540,-13.94050,3.43650,-0.355,-0.3571
2024-06-30,0.08400,0.08400,7.64800,4.56700,-12.13100,1.39800,-10.73300,,-10.73300,-10.73300,-10.73300,-12.11600,-12.13100,30.60340,30.60340,-0.35000,-0.35000,17.77390,,,100.00000,-14441.67000,-14441.67000,-12777.38000,-12777.38000,0.00070,,,-10.24110,-10.24110,-9.45240,-10.24110,3.87370,-0.35520,-0.35650
2024-03-31,0.19760,0.19760,7.43640,4.12020,-11.35900,1.83880,-9.52020,-0.00700,-9.51320,-9.51320,-9.52120,-11.32650,-11.35900,19.35450,19.35450,0.30000,0.30000,23.55500,,,100.00000,-5748.47900,-5748.47900,-4817.91400,-4818.42000,0.00160,,,-8.32400,-8.32400,-7.69350,-8.32400,4.22890,-0.7002,-0.7022
2023-12-31,0.41140,0.41140,4.53760,3.75780,-7.88400,1.53420,-6.34980,,-6.34980,-6.34980,-6.34980,-7.85250,-7.88400,29.38800,29.38800,-0.22000,-0.22000,30.76340,0.00000,0.00010,100.00000,-1916.38300,-1916.38300,-1543.46100,-1543.46100,0.00310,,,-5.15050,-5.15050,-4.84470,-5.15030,4.56100,0.7686,0.7675
2023-09-30,0.27800,0.27800,3.85100,3.20700,-6.78000,0.19200,-6.58800,,-6.58800,-6.58800,-6.58800,-6.74900,-6.78000,10.04250,10.04250,-0.66000,-0.66000,13.43060,0.00020,0.00020,100.00000,-2438.84900,-2438.84900,-2369.78400,-2369.78400,0.00660,,,-18.48220,-18.48220,-15.61290,-18.47880,2.96750,-0.3266,-0.3266
2023-06-30,0.17700,0.17700,4.19700,2.97800,-6.99800,0.09800,-6.90000,0.00300,-6.90300,-6.90300,-6.90300,-6.96600,-6.99800,7.33700,7.33700,-0.94000,-0.94000,2.85950,0.00100,0.11580,100.00000,-3953.67200,-3953.67200,-3898.30500,-3900.00000,0.01180,,,-100.78830,-100.78840,-45.92110,-100.68550,0.86920,-1.07550,-1.07550
2023-03-31,0.17580,0.17580,9.33710,3.07780,-12.23910,0.01230,-12.22680,-0.01150,-12.21530,-12.21530,-12.22730,-12.20530,-12.23910,6.95870,6.95870,-1.68000,-1.68000,3.82750,,0.00870,100.00000,-6961.94500,-6961.94800,-6954.94900,-6955.23400,0.00830,,,-101.12000,-101.12000,-57.92260,-101.12000,1.65120,-1.0179,-1.0176
2022-12-31,0.17960,0.17960,6.85400,3.09210,-9.76650,0.00530,-9.76120,,-9.76120,-9.76120,-9.76120,-9.73590,-9.76650,6.89500,6.89500,-1.42000,-1.42000,6.07770,0.00040,0.02070,100.00000,-5437.91700,-5437.91700,-5434.96700,-5434.96700,0.00600,,,-47.21370,-47.21370,-32.85630,-47.19570,3.00050,-1.4397,-1.4416
2022-09-30,-0.89250,-0.89250,12.89450,3.70230,-17.48930,0.00610,-17.48320,,-17.48320,-17.48320,-17.48320,-17.45600,-17.48930,6.89370,6.89370,-2.54000,-2.54000,6.10610,0.00030,0.02500,100.00000,1959.58500,1959.58500,1958.90200,1958.90200,-0.02190,,,-59.05490,-59.05490,-42.95450,-59.03830,4.29830,-2.3681,-2.3716
2022-06-30,0.31010,0.31010,15.29140,4.79180,-19.77310,0.00230,-19.77080,0.00550,-19.77630,-19.77630,-19.77630,-19.74080,-19.77310,6.88670,6.88670,-2.87000,-2.87000,6.16090,0.00020,0.02280,100.00000,-6376.36300,-6376.36300,-6375.62100,-6377.39500,0.00530,,,-42.94340,-42.94340,-33.67580,-42.93530,6.68570,-2.31870,-2.34410
