Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,5270.00000,3897.00000,1373.00000,113.00000,113.00000,1260.00000,-947.00000,313.00000,79.00000,234.00000,234.00000,,-73.00000,2114.00000,1260.00000,461.70000,461.70000,-0.18000,-0.18000,0.76600,0.62450,1.78870,26.05310,23.90890,23.90890,5.93930,-1.38520,0.05010,8.34480,1.08440,82.99810,0.81850,288.88890,0.22230,0.29780,63.90320,1.7023,0.9207
2024-06-30,5138.00000,3875.00000,1263.00000,92.00000,92.00000,1171.00000,-906.00000,265.00000,81.00000,184.00000,184.00000,,-38.00000,2053.00000,1171.00000,380.00000,380.00000,-0.10000,-0.10000,0.80970,0.60510,1.65260,24.58160,22.79100,22.79100,5.15760,-0.73960,0.05090,8.12370,1.15020,78.24640,0.63030,10.14330,0.18240,0.24130,65.21910,3.4929,1.1451
2024-03-31,5187.00000,3913.00000,1274.00000,97.00000,97.00000,1177.00000,-351.00000,826.00000,12.00000,814.00000,814.00000,,56.00000,2113.00000,1177.00000,560.00000,560.00000,0.10000,0.10000,0.16370,,1.50420,24.56140,22.69130,22.69130,15.92440,1.07960,0.05020,8.05140,1.05210,85.54080,2.56740,31.85910,0.78830,2.49520,70.69290,1.50180,-2.32140
2023-12-31,4970.00000,3577.00000,1393.00000,101.00000,101.00000,1292.00000,-844.00000,448.00000,172.00000,276.00000,276.00000,,-82.00000,2085.00000,1292.00000,459.40000,459.40000,-0.20000,-0.20000,0.68170,0.53950,1.34690,28.02820,25.99600,25.99600,9.01410,-1.64990,0.04930,6.98630,1.06290,84.67610,0.83390,7.49390,0.27390,0.37360,73.73240,3.2382,1.6907
2023-09-30,4487.00000,3384.00000,1103.00000,100.00000,100.00000,1003.00000,-609.00000,394.00000,138.00000,256.00000,256.00000,,23.00000,1672.00000,1003.00000,458.80000,458.80000,0.03000,0.03000,0.70410,0.52890,1.29810,24.58210,22.35350,22.35350,8.78090,0.51260,0.04590,6.90610,0.88520,101.67370,0.77420,6.04770,0.26190,0.35480,73.54190,2.6006,1.122
2023-06-30,4256.00000,3280.00000,976.00000,109.00000,109.00000,867.00000,88.00000,955.00000,182.00000,773.00000,773.00000,,186.00000,1499.00000,867.00000,489.47400,489.47400,0.38000,0.38000,0.64790,0.51480,1.24320,22.93230,20.37120,20.37120,22.43890,4.37030,0.05210,6.90530,1.22370,73.54790,2.79010,102.51990,0.94650,1.31030,62.39390,1.5904,14.0819
2023-03-31,4218.00000,3229.00000,989.00000,103.00000,103.00000,886.00000,-654.00000,232.00000,89.00000,143.00000,143.00000,,-25.00000,1531.00000,886.00000,357.14300,357.14300,-0.07000,-0.07000,0.06050,,1.22980,23.44710,21.00520,21.00520,5.50020,-0.59270,0.05150,,,,0.52200,12.08790,0.17450,0.50510,,1.44760,-13.07880
2022-12-31,3708.00000,2702.00000,1006.00000,95.00000,95.00000,911.00000,-481.00000,430.00000,135.00000,295.00000,295.00000,,-7.00000,1453.00000,911.00000,458.10000,458.10000,-0.03000,-0.03000,0.79810,0.51560,1.18310,27.13050,24.56850,24.56850,11.59660,-0.18880,0.05080,5.08850,1.41100,63.78640,1.19740,5.96800,0.40430,0.55920,55.74850,2.1534,1.3948
2022-09-30,3627.00000,2590.00000,1037.00000,109.00000,109.00000,928.00000,-434.00000,494.00000,133.00000,361.00000,361.00000,,32.00000,1448.00000,928.00000,458.20000,458.20000,0.05000,0.05000,0.04720,,1.16120,28.59110,25.58590,25.58590,13.62010,0.88230,0.05040,,,,1.49570,7.21420,0.50170,1.44090,,1.9533,-0.8179
2022-06-30,3681.00000,2712.00000,969.00000,108.00000,108.00000,861.00000,-282.00000,579.00000,154.00000,425.00000,425.00000,,70.00000,1413.00000,861.00000,538.46200,538.46200,0.13000,0.13000,0.05270,,1.16700,26.32440,23.39040,23.39040,15.72940,1.90170,0.04980,,,,1.69180,11.92820,0.57510,1.63220,,1.1229,0.0648
2022-03-31,3411.00000,2506.00000,905.00000,121.00000,121.00000,784.00000,-352.00000,432.00000,138.00000,294.00000,294.00000,,6.00000,1328.00000,784.00000,457.90000,457.90000,-0.01000,-0.01000,0.07890,0.10550,1.14040,26.53180,22.98450,22.98450,12.66490,0.17590,0.04450,,,,1.14110,10.98660,0.38330,0.97500,,1.60520,0.22490
2021-12-31,3252.00000,2375.00000,877.00000,113.00000,113.00000,764.00000,-221.00000,543.00000,347.00000,464.00000,464.00000,,50.00000,1314.00000,764.00000,445.10000,445.10000,0.09000,0.09000,0.56530,0.49740,1.10840,26.96800,23.49320,23.49320,16.69740,1.53750,0.04400,5.93750,1.47550,60.99630,1.83740,14.50910,0.62740,0.88360,57.63470,1.5195,-1.039
2021-09-30,2939.00000,2132.00000,807.00000,102.00000,102.00000,705.00000,-54.00000,651.00000,115.00000,536.00000,536.00000,,225.00000,1230.00000,705.00000,468.75000,468.75000,0.48000,0.48000,0.07910,,1.17450,27.45830,23.98780,23.98780,22.15040,7.65570,0.03950,,,,2.21280,17.32390,0.71990,2.11350,,1.7983,-3.9761
2021-06-30,2663.00000,1925.00000,738.00000,96.00000,96.00000,642.00000,950.00000,1592.00000,286.00000,1306.00000,1306.00000,,192.00000,1134.00000,642.00000,443.30000,443.30000,0.41000,0.41000,0.08200,,1.06390,27.71310,24.10820,24.10820,59.78220,7.20990,0.04420,,,,6.48880,58.46020,2.16660,6.08830,,1.4417,6.1651
2021-03-31,2683.00000,1815.00000,868.00000,95.00000,95.00000,773.00000,-226.00000,547.00000,-134.00000,413.00000,413.00000,,89.00000,1242.00000,773.00000,494.44440,494.44440,0.18000,0.18000,0.06420,,0.99550,32.35180,28.81100,28.81100,20.38760,3.31720,0.04380,,,,2.00210,11.55250,0.67440,1.88140,,1.46830,0.62490
2020-12-31,2534.00000,3061.00000,-527.00000,93.00000,-1093.00000,566.00000,62.00000,628.00000,54.00000,574.00000,574.00000,,176.00000,1085.00000,566.00000,442.05000,442.05000,0.39330,0.39330,0.67180,0.49950,1.06940,-20.79720,22.33620,22.33620,24.78300,6.94550,0.04130,13.85070,1.31640,68.37020,2.79410,17.54280,0.93590,1.32560,48.90730,-0.7782,7.236
