Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,13.15500,7.71300,5.44200,39.02300,39.26800,-33.82600,56.98900,23.16300,6.03100,17.13200,17.13200,,17.13200,-33.54900,-33.82600,358.81300,358.81300,-0.01000,-0.01000,258.64010,0.00000,0.00010,41.36830,-257.13420,-257.13420,176.07750,130.23190,0.00260,,5.88330,15.29760,0.37690,0.34000,0.33830,0.33970,12.31860,1.1148,1.208
2024-06-30,14.54000,8.74500,5.79500,9.83500,10.09600,-4.30100,3.47000,-0.83100,-0.24000,-0.59100,-0.59100,,-6.59100,-4.08450,-4.30100,0.66400,0.66400,-9.93000,-9.93000,61.83500,0.00100,0.00190,39.85560,-29.58050,-29.58050,-5.71530,-45.33010,0.01470,,4.82260,18.66230,-0.12510,-0.06120,-0.05980,-0.06080,1462.70300,-1.5787,-1.581
2024-03-31,14.43560,8.77810,5.65750,5.18930,5.42980,0.22770,-0.02010,0.20760,0.06950,0.13810,0.13810,,0.13810,0.58520,0.22770,0.66450,0.66450,0.24000,0.24000,1.04640,0.12290,0.25340,39.19130,1.57730,1.57730,1.43830,0.95660,0.69210,,5.42300,16.59600,1.81440,7.84060,0.66200,1.59140,11.45330,0.55010,0.45900
2023-12-31,14.70920,8.98800,5.72120,2.09420,2.31450,3.40670,-2.99950,0.40720,-0.01120,0.41840,0.41840,,0.41840,3.79450,3.40670,0.65740,0.65740,0.69000,0.69000,1.02360,0.14240,0.28070,38.89570,23.16050,23.16050,2.76840,2.84460,0.71770,,4.95430,18.16620,5.60050,29.63270,2.04150,4.80270,11.25150,-0.3571,-0.8504
2023-09-30,13.42300,8.07300,5.35000,7.71200,7.90800,-2.55800,-0.00800,-2.56600,-0.45600,-2.11000,-2.11000,,-2.11000,-2.32100,-2.55800,0.65700,0.65700,-3.21000,-3.21000,1.04620,0.08470,0.17730,39.85700,-19.05680,-19.05680,-19.11640,-15.71930,0.73000,,4.98080,18.06950,-29.91470,-98.87730,-11.47540,-27.38090,10.73570,1.7383,1.6606
2023-06-30,13.25700,8.07200,5.18500,4.52500,4.72900,0.45600,-0.01700,0.43900,0.09500,0.34400,0.34400,,0.34400,0.60440,0.45600,0.65700,0.65700,0.52000,0.52000,1.41790,0.06900,0.15070,39.11140,3.43970,3.43970,3.31150,2.59490,0.64340,,5.95140,15.12250,3.36770,6.70120,1.66960,3.13530,15.54770,0.6987,0.6698
2023-03-31,13.12770,7.77020,5.35760,4.78020,4.98800,0.36950,-0.01730,0.35230,0.07480,0.27750,0.27750,,0.27750,0.72320,0.36950,0.65700,0.65700,0.40000,0.40000,1.32910,0.08390,0.17490,40.81100,2.81490,2.81490,2.68350,2.11380,0.62210,,5.88320,15.29790,2.81100,5.99580,1.31490,2.57530,15.02500,-1.19190,-1.19950
2022-12-31,12.40620,7.70620,4.70000,4.65880,4.86880,-0.16880,-0.02270,-0.19150,-0.17190,-0.01960,-0.01960,,-0.01960,0.18020,-0.16880,0.64590,0.64590,0.08000,0.08000,1.27400,0.10090,0.21680,37.88450,-1.36070,-1.36070,-1.54350,-0.15770,0.57870,,5.55590,16.19890,-0.20480,-0.47160,-0.09120,-0.18410,14.53950,1.4001,1.4018
2022-09-30,10.91720,6.48860,4.42860,4.30570,4.54620,-0.11760,-0.02370,-0.14130,-0.00710,-0.13420,-0.13420,,-0.13420,0.26440,-0.11760,0.64200,0.64200,-0.24000,-0.24000,1.32270,0.11600,0.23150,40.56520,-1.07730,-1.07730,-1.29430,-1.22960,0.54640,,4.84570,18.57300,-1.40890,-3.39000,-0.67190,-1.24550,14.84090,2.5118,2.4991
2022-06-30,10.63810,6.51080,4.12730,3.97000,4.20650,-0.07920,-0.02380,-0.10300,-0.01530,-0.08780,-0.08780,,-0.08780,0.29590,-0.07920,0.64200,0.64200,-0.16000,-0.16000,1.38190,0.14670,0.26300,38.79710,-0.74490,-0.74490,-0.96870,-0.82500,0.58100,,4.73610,19.00300,-0.94170,-2.46590,-0.47930,-0.80360,14.51760,-0.7431,-0.9768
