,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-14,2024-09-30,$-0.23,$-0.25
1,2024-08-14,2024-06-30,$-0.28,$-0.26
2,2024-05-14,2024-03-31,$-0.28,$-0.25
3,2024-04-15,2023-12-31,--,$-0.35
4,2023-11-14,2023-09-30,$-0.35,$-0.44
5,2023-08-14,2023-06-30,$-0.29,$-0.55
6,2023-05-15,2023-03-31,$-0.36,$-0.30
7,2023-03-30,2022-12-31,$-0.23,$-0.38
8,2022-11-14,2022-09-30,$-0.30,$-0.18
9,2022-08-15,2022-06-30,$-0.31,$-0.29
10,2022-05-16,2022-03-31,$-0.28,$-0.40
11,2022-03-15,2021-12-31,$-0.24,$-0.24
12,2021-11-15,2021-09-30,$-0.25,$-0.12
13,2021-08-16,2021-06-30,$-0.24,$-0.12
14,2021-05-17,2021-03-31,--,$-0.10
15,2021-03-22,2020-12-31,--,$-0.84
16,2021-01-14,2020-11-30,--,$-0.13
17,2020-10-14,2020-08-31,--,$-0.19
18,2020-07-07,2020-05-31,--,$-0.09
19,2020-05-04,2020-02-29,--,$-0.13
20,2020-01-10,2019-11-30,--,$-0.05
21,2019-10-08,2019-08-31,--,$-0.02
22,2019-07-03,2019-05-31,--,$-0.01
