,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-30,2024-09-30,$0.51,$0.51
1,2024-08-01,2024-06-30,$0.51,$0.51
2,2024-05-02,2024-03-31,$0.48,$0.50
3,2024-02-15,2023-12-31,$0.50,$0.56
4,2023-11-02,2023-09-30,$0.50,$0.52
5,2023-08-03,2023-06-30,$0.50,$0.53
6,2023-05-04,2023-03-31,$0.46,$0.47
7,2023-02-16,2022-12-31,$0.42,$0.47
8,2022-11-02,2022-09-30,$0.35,$0.39
9,2022-07-28,2022-06-30,$0.33,$0.32
10,2022-05-05,2022-03-31,$0.31,$0.30
11,2022-02-22,2021-12-31,$0.33,$0.35
12,2021-10-28,2021-09-30,$0.32,$0.33
13,2021-07-29,2021-06-30,$0.32,$0.32
14,2021-04-29,2021-03-31,$0.29,$0.29
15,2021-02-23,2020-12-31,$0.33,$0.37
16,2020-10-29,2020-09-30,$0.32,$0.34
17,2020-07-30,2020-06-30,$0.33,$0.32
18,2020-05-04,2020-03-31,$0.36,$0.37
19,2020-02-20,2019-12-31,$0.36,$0.38
20,2019-10-30,2019-09-30,$0.34,$0.37
21,2019-08-01,2019-06-30,$0.33,$0.36
22,2019-05-02,2019-03-31,$0.31,$0.30
23,2019-02-21,2018-12-31,$0.31,$0.32
24,2018-11-01,2018-09-30,$0.31,$0.31
25,2018-08-02,2018-06-30,$0.28,$0.29
26,2018-05-03,2018-03-31,$0.30,$0.31
27,2018-02-22,2017-12-31,$0.29,$0.29
28,2017-11-02,2017-09-30,$0.29,$0.29
29,2017-08-03,2017-06-30,$0.31,$0.31
30,2017-05-04,2017-03-31,$0.29,$0.28
31,2017-02-23,2016-12-31,$0.32,$0.43
32,2016-11-03,2016-09-30,$0.32,$0.32
33,2016-08-04,2016-06-30,$0.29,$0.32
34,2016-05-05,2016-03-31,$0.28,$0.28
35,2016-02-25,2015-12-31,$0.27,$0.28
36,2015-11-05,2015-09-30,$0.26,$0.33
37,2015-08-06,2015-06-30,$0.21,$0.23
38,2015-05-07,2015-03-31,$0.23,$0.20
39,2015-03-02,2014-12-31,$0.30,$0.25
