Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,9.08060,2.89090,6.18980,6.78420,1.02080,-1.43800,10.17240,-3.98270,1.22980,-2.75290,-2.75290,-2.75290,,-2.74500,-3.05330,-3.98270,65.25350,65.25350,-0.04000,-0.04000,0.49830,-0.17150,-3.61040,68.16450,-43.85950,-43.85950,-30.31620,-30.22940,0.23550,2.33880,3.17910,28.30960,75.39070,75.39060,-7.13920,88.31960,-0.05520,-0.08790,-0.09900
2021-12-31,4.53750,2.27530,2.26230,8.08880,1.38290,-0.79820,11.19430,-8.93210,-1.61870,-10.55080,-10.55080,-10.55080,,-10.55080,-12.09470,-8.93210,55.22280,55.22280,-0.17000,-0.17000,0.92520,1.34370,-6.47050,49.85680,-196.84940,-196.84930,-232.52250,-232.52250,0.10580,,1.42890,62.98750,449.84990,449.85140,-24.60950,-154.62410,-0.03600,-0.2364,-0.245
2021-09-30,2.81390,3.06880,-0.25490,5.14230,0.82650,-0.80870,7.58800,-7.84290,-1.07060,-8.91350,-8.91350,-8.91350,,-8.91350,-6.49680,-7.84290,60.06510,60.06510,-0.15000,-0.15000,0.76960,0.63170,7.98960,-9.05940,-278.71700,-278.71700,-316.76490,-316.76490,0.05420,,1.33560,67.38790,-322.08000,-322.08000,-17.17400,-118.63120,0.04550,-0.09,-0.1241
2021-06-30,0.39320,0.94430,-0.55110,3.05560,0.59360,-0.59910,5.03500,-5.58610,-1.06410,-6.65020,-6.65020,-6.65020,,-6.65020,-1.82980,-5.58610,52.13330,52.13330,-0.13000,-0.13000,1.07870,0.38240,2.51040,-140.15840,-1420.64100,-1420.64100,-1691.25300,-1691.25300,0.00670,1.47810,1.04420,86.18980,-71.42590,-71.42590,-11.37510,-44.11410,0.15810,-0.0566,-0.0575
2021-03-31,0.01060,0.80050,-0.78990,1.81200,1.08140,-1.58390,5.18250,-5.97230,-0.41750,-6.38990,-6.38990,-6.38990,,-6.38990,-4.67670,-5.97230,46.91790,46.91790,-0.14000,-0.14000,0.29050,-1.61560,-1.97100,-7419.39700,-56099.30000,-56099.30000,-60021.20000,-60021.20000,0.00030,5.31890,0.04480,2007.91500,51.74600,51.74600,-16.94410,135.34480,-0.24690,-0.14380,-0.15580
2020-12-31,0.01390,1.15910,-1.14520,2.77060,0.82690,-1.64910,6.00170,-7.14690,-1.27970,-8.42660,-8.42660,-8.42660,,-8.42660,-7.14690,-7.14690,29.36000,29.36000,-0.28000,-0.28000,0.53580,-52.51320,-1.53100,-8253.78800,-51509.52000,-51509.52000,-60732.59000,-60732.59000,0.00040,7.70140,0.05080,1770.10400,42.12150,42.12150,-21.93550,2254.05600,-0.46550,-0.3931,-0.3945
2020-09-30,0.29460,0.07270,0.22200,0.79290,0.13270,-0.57110,2.45640,-2.23440,2.35840,0.12400,0.12400,0.12400,,0.12400,-1.27480,-2.23440,26.78540,26.78540,0.00000,0.00000,0.05210,-1.81430,-1.01600,75.32900,-758.34420,-758.34420,42.07860,42.07830,0.01000,0.48300,1.05080,85.64550,-0.36930,-0.36930,0.42220,-1.03920,-1.18220,-0.0388,-0.0388
2020-06-30,0.22680,0.66260,-0.43570,0.30720,0.68430,-0.77670,2.37520,-2.81090,4.11920,1.30820,1.30820,1.30820,,1.30820,-2.20400,-2.81090,26.83380,26.83380,0.05000,0.05000,0.06810,-1.26320,-1.03950,-192.08590,-1239.19400,-1239.19400,576.73280,576.73250,0.00700,4.40220,0.83510,107.77660,-3.79330,-3.79330,4.05220,-8.58490,-1.32440,-0.071,-0.0404
2020-03-31,0.52430,1.85520,-1.33090,0.12820,0.84290,-0.72490,2.92420,-4.25510,0.99370,-3.26140,-3.26140,-3.26140,,-3.26140,-3.02680,-4.25510,27.26720,27.26720,-0.12000,-0.12000,0.01810,-0.69980,-0.91840,-253.81780,-811.52020,-811.52020,-622.00210,-622.00200,0.01640,12.32650,1.93030,46.62600,9.20940,9.20940,-10.18440,15.65390,-1.29190,0.03130,0.01630
2019-12-31,6.29400,10.83190,-4.53780,1.32410,1.31560,-30.83780,35.09440,-39.63220,-4.91490,-44.54710,-44.54710,-44.54710,,-44.54710,-38.01240,-39.63230,24.09440,24.09440,-1.78000,-1.78000,0.07060,-0.19840,-1.01910,-72.09740,-629.68030,-629.68040,-707.76810,-707.76810,0.17870,21.00700,2.36690,38.02380,136.21040,136.21040,-126.44780,163.23980,-1.19310,-0.3275,-0.3279
2019-09-30,1.84730,2.95630,-1.10900,1.42500,1.43450,-1.44000,5.96720,-7.07630,-0.26830,-7.34450,-7.34450,-7.34450,,-7.34450,-5.18940,-7.07630,24.88680,24.88680,-0.30000,-0.30000,0.07580,0.40450,3.76060,-60.03570,-383.06350,-383.06350,-397.58650,-397.58650,0.02720,2.94360,4.52340,19.89640,-103.28710,-103.28720,-10.82690,-61.51140,0.26080,-0.1536,-0.1352
2019-06-30,9.34210,5.65460,3.68760,2.88740,0.99090,-1.55600,7.04180,-3.35430,-5.60680,-8.96100,-8.96100,-8.96100,,-8.96100,5.62190,-3.35430,23.34600,23.34600,-0.38000,-0.38000,0.12110,0.31030,2.53300,39.47240,-35.90490,-35.90490,-95.92080,-95.92080,0.14200,46.72190,4.05110,22.21600,-83.52960,-83.52960,-13.62520,-57.61090,0.45910,-0.0399,-0.0368
2019-03-31,6.99430,6.64410,0.35020,1.60010,1.37260,-5.91520,10.24160,-9.89140,-0.17420,-10.06560,-10.06560,-10.06560,,-10.06560,-8.40340,-9.89140,20.79800,20.79800,-0.48000,-0.48000,0.08330,0.41960,1.82390,5.00680,-141.42140,-141.42140,-143.91220,-143.91230,0.10670,9.00220,7.63020,11.79520,-74.21050,-74.21050,-15.35190,-43.07540,0.58170,-0.27620,-0.31080
2018-12-31,8.13810,7.78320,0.35490,-0.84950,2.91540,-0.34760,3.24110,-2.88610,-2.04770,-4.93390,-4.93390,-4.93390,,-4.94450,-1.80810,-2.88610,3.51350,3.51350,4.66000,4.66000,0.16130,-6.18200,-2.40090,4.36150,-35.46430,-35.46430,-60.62650,-60.75770,0.19670,47.51650,4.90770,18.33840,53.62980,53.63010,-11.92800,385.17270,-0.51790,2.9661,3.0514
2018-09-30,9.03830,7.11600,1.92230,0.94530,2.32030,-1.90060,6.04820,-4.12590,0.57030,-3.55570,-3.55570,-3.55570,,-3.57270,-2.95040,-4.12590,1.03880,1.03880,-3.44000,-3.44000,0.14060,-0.19990,-0.64690,21.26800,-45.64970,-45.64970,-39.34000,-39.52810,0.45060,16.67590,3.11230,28.91740,11.67760,11.67810,-17.72670,14.01260,-25.54290,-1.1421,-1.2653
2018-06-30,7.02300,4.61970,2.40340,2.03220,0.46410,-1.28310,4.39480,-1.99150,0.29430,-1.69710,-1.69710,-1.69710,,-1.73690,-1.28740,-1.99150,0.89200,0.89200,-1.95000,-1.95000,0.13560,-0.24650,-0.68880,34.22120,-28.35600,-28.35600,-24.16530,-24.73150,0.34340,69.63220,3.91560,22.98520,6.35160,6.35190,-8.29870,7.91740,-29.95350,-1.5944,-1.5944
2018-03-31,7.32540,5.47340,1.85190,1.68720,0.47660,-1.56600,4.34520,-2.49320,-0.07750,-2.57060,-2.57060,-2.57060,,-2.76930,-1.84000,-2.49320,0.89200,0.89200,-2.96000,-2.96000,0.08190,-0.15660,-0.37340,25.28130,-34.03480,-34.03480,-35.09240,-37.80450,0.39590,17.25970,3.18650,28.24400,6.01950,6.01970,-13.89410,6.96240,-47.87470,-1.18750,-1.18750
2017-12-31,5.48690,4.69930,0.78770,2.52140,0.52640,-1.25730,4.53190,-3.74420,0.01040,-3.73380,-3.73380,-3.73380,,-3.82070,-3.32470,-3.74420,0.79240,0.79240,-6.05000,-6.05000,0.07630,-0.15840,-0.39630,14.35580,-68.23890,-68.23890,-68.04940,-69.63200,0.33680,7.63990,2.88700,31.17440,10.04620,10.04660,-22.91640,11.63790,-41.66510,-6.0557,-6.0763
2017-09-30,4.35200,2.79710,1.55480,1.03530,0.02690,-1.38000,3.13950,-1.58460,-0.15720,-1.74180,-1.74180,-1.74180,,-1.80960,-0.65880,-1.58460,0.89100,0.89100,-2.03000,-2.03000,0.04140,-0.17520,-0.29720,35.72700,-36.41150,-36.41150,-40.02320,-41.58220,0.25110,,6.57400,13.69040,4.98350,4.98360,-10.04960,5.85660,-20.06330,-0.392,-0.5551
2017-06-30,4.37000,4.28460,0.08540,1.49820,0.40560,-1.65000,4.25340,-4.16800,0.09180,-4.07630,-4.07630,-4.07630,,-4.14090,-3.46550,-4.16800,0.87900,0.87900,-4.71000,-4.71000,0.04320,-0.17290,-0.28090,1.95390,-95.37840,-95.37840,-93.27870,-94.75680,0.25720,,6.96350,12.92460,12.16080,12.16130,-23.99090,14.26380,-38.13260,-0.6415,-0.6354
2017-03-31,6.61210,4.56360,2.04850,1.79520,0.41920,-2.46350,5.13750,-3.08910,0.04840,-3.04060,-3.04060,-3.04060,,-3.21760,-2.57660,-3.08910,0.84500,0.84500,-3.60000,-3.60000,0.08690,-0.19790,-0.29930,30.98150,-46.71830,-46.71830,-45.98570,-48.66230,0.35640,,4.06970,22.11460,10.15260,10.15290,-16.38760,12.16200,-34.07080,-0.03430,-0.07550
2016-12-31,0.05610,0.03600,0.02020,0.10600,0.02420,-0.01230,0.03670,-0.01660,0.00130,-0.01530,-0.01530,-0.01530,0.00000,-0.02060,-2.03360,-0.01660,25.30700,25.30700,0.00000,0.00000,0.14830,-0.22020,-0.34160,35.93510,-29.50880,-29.50880,-27.22120,-36.65130,0.00280,,0.01900,4734.82500,0.05550,0.05550,-0.07540,0.06780,,-0.0007,-0.0021
2016-09-30,0.83640,2.95570,-2.11930,0.29850,0.02420,-0.46110,1.54990,-3.66920,-0.04900,-3.71820,-3.71820,-3.71820,,-3.71820,-2.89930,-3.66920,0.00000,0.00000,0.00000,0.00000,0.53990,,-0.69900,-253.38440,-438.69610,-438.69610,-444.55460,-444.55460,8.62510,596.01810,378.45470,0.23780,5198.30400,5198.30000,-3834.33000,5198.30000,-0.00280,0,0
2016-06-30,0.14130,1.40800,-1.26680,0.16830,0.02980,-6.51290,7.47120,-8.73800,-0.08710,-8.82510,-8.82510,-8.82510,,-8.82510,-7.97480,-8.73800,0.00000,0.00000,0.00000,0.00000,1.65530,,0.05800,-896.73020,-6185.54800,-6185.54800,-6247.21100,-6247.21100,0.12500,283.93250,,,-831.17030,-1429.43500,-780.97330,-831.17030,0.04230,0,0
2016-03-31,0.74680,0.73510,0.01160,1.18790,0.04670,-7.11350,8.83230,-8.82060,-0.00400,-8.82460,-8.82460,-8.82460,,-8.82460,-8.33640,-8.82060,0.00000,0.00000,0.00000,0.00000,134.33950,,0.00220,1.55780,-1181.15200,-1181.15200,-1181.69200,-1181.69200,0.67700,150.21370,,,-803.50020,-1375.85700,-800.01540,-803.50020,0.04380,0.00000,
2015-12-31,0.08490,0.01860,0.06620,,,-0.02130,,0.08490,,,,-0.00180,-0.01680,-0.04270,0.08490,,25.04500,25.04500,0.00000,0.00000,27.07390,,0.01940,78.04160,100.00000,,,-50.26570,0.07910,4.48390,,,-0.17230,-0.31130,-0.16870,-0.17230,0.04190,-0.0019,-0.0019
2015-09-30,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0.0023,0.0025
2015-06-30,0.03260,0.00000,0.03260,,0.02100,-0.14230,0.17610,-0.14350,0.00050,-0.14300,-0.14300,-0.14300,-0.00040,-0.15190,-0.13070,-0.14350,23.53300,23.53300,-0.01000,-0.01000,15.53770,,0.02270,99.96320,-440.18590,-440.18590,-438.71310,-466.10410,0.03880,,,,-17.46160,-44.06860,-17.00760,-17.46160,0.03370,-0.0001,0
2015-03-31,0.01320,0.01230,0.00090,,0.01870,-0.00180,0.02050,-0.01960,,-0.01960,-0.01960,-0.01960,,-0.01730,-0.01490,-0.01960,20.27200,20.27200,0.00000,0.00000,6.63760,,0.03170,6.46210,-148.50760,-148.50760,-148.50760,-131.19700,0.01680,,,,-2.58940,-12.66160,-2.50130,-2.58940,0.03270,-0.00220,-0.00250
2014-12-31,,,,,,-0.01020,,-0.02800,,,,,,-0.02870,,,19.01900,19.01900,0.00000,0.00000,21.53250,,,,,,,,,,,,,,,,0.00400,-0.0013,-0.0016
2014-09-30,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0.0035,0.0035
2014-06-30,,,,,0.01550,-0.01300,,-0.02850,0.00070,-0.02780,-0.02780,-0.02780,,-0.02780,-0.02850,-0.02850,19.60000,19.60000,0.00000,0.00000,,,0.00070,,,,,,,,,,-22.03780,-22.03780,-21.71260,-22.03780,0.00640,-0.0012,-0.0012
2014-03-31,,,,,0.01270,-0.00180,,-0.01450,,-0.01450,-0.01450,-0.01450,,-0.01450,-0.01450,-0.01450,18.42800,18.42800,0.00000,0.00000,,,,,,,,,,,,,,,,,,-0.00230,-0.00230
