Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,2.37800,1.17400,1.20400,12.75200,5.79800,18.55000,-17.34600,2.51300,-14.83300,-14.83300,-14.83300,-14.83300,-16.30700,-17.34600,188.38900,188.38900,-0.08000,-0.08000,4.84000,0.01650,0.10830,50.63080,-729.43650,-729.43650,-623.75950,-623.75950,0.01510,,0.37250,241.61480,-12.07530,-12.07530,-9.43280,-11.87600,0.63990,-0.0683,-0.0766
2024-06-30,3.08600,1.09600,1.99000,11.87000,6.20500,18.07500,-16.08500,3.66400,-12.42100,-12.42100,-12.42100,-12.42100,-15.21000,-16.08500,171.90300,171.90300,-0.07000,-0.07000,4.28990,0.02680,0.13430,64.48480,-521.22490,-521.22490,-402.49510,-402.49510,0.01900,,0.58980,152.58590,-10.16800,-10.16800,-7.64780,-9.89550,0.68020,-0.0686,-0.0762
2024-03-31,3.05200,1.55200,1.50000,11.47100,6.61400,18.08500,-16.58500,-4.18800,-20.77300,-20.77300,-20.77300,-20.77300,-15.35500,-16.58500,151.85500,151.85500,-0.14000,-0.14000,4.42370,0.05320,0.16710,49.14810,-543.41410,-543.41410,-680.63560,-680.63560,0.01880,,0.64850,138.77460,-17.97330,-17.97330,-12.81370,-17.01690,0.69910,-0.08650,-0.12270
2023-12-31,3.37500,0.85900,2.51600,12.78600,6.93700,19.72300,-17.20700,4.63500,-12.57200,-12.57200,-12.57200,-12.57200,-16.62000,-17.20700,131.97700,131.97700,-0.08000,-0.08000,3.70600,0.08280,0.20130,74.54820,-509.83700,-509.83670,-372.50380,-372.50380,0.02110,,0.67110,134.10670,-11.47210,-11.47210,-7.86180,-10.52210,0.74520,-0.0982,-0.1107
2023-09-30,3.10500,0.83400,2.27100,13.05600,6.04700,19.10300,-16.83200,-5.38300,-22.21500,-22.21500,-22.21500,-22.21500,-15.02100,-16.83200,133.86600,133.86600,-0.17000,-0.17000,5.06450,0.10420,0.21860,73.14010,-542.09340,-542.09340,-715.45890,-715.45890,0.01880,,1.03640,86.84060,-19.71320,-19.71320,-13.44700,-17.65870,0.80390,-0.0234,-0.035
2023-06-30,3.32700,0.59700,2.73000,13.21900,5.74700,18.96600,-16.23600,-0.73000,-16.96600,-16.96600,-16.96600,-16.96600,-14.85000,-16.23600,128.51500,128.51500,-0.13000,-0.13000,5.50440,0.11970,0.22610,82.05590,-488.00720,-488.00720,-509.94890,-509.94890,0.01990,,0.43610,206.37510,-14.33400,-14.33400,-10.12490,-12.61810,0.89400,-0.137,-0.1431
2023-03-31,2.20100,0.51000,1.69100,13.70700,9.01300,23.71100,-22.02000,-1.33400,-23.35400,-23.35400,-23.35400,-23.35400,-20.04600,-22.02000,124.77800,124.77800,-0.19000,-0.19000,5.66640,0.12110,0.21270,76.82870,-1000.45400,-1000.45400,-1061.06300,-1061.06300,0.01210,,0.41370,217.53750,-18.03870,-18.03870,-12.83840,-15.85340,1.00230,-0.12460,-0.16310
2022-12-31,6.06000,0.81000,5.25000,15.91300,10.68600,31.97600,-26.72600,3.85400,-22.87200,-22.87200,-22.87200,-22.87200,-24.70700,-26.72600,102.30100,102.30100,-0.10000,-0.10000,7.10130,0.12080,0.19260,86.63370,-441.02310,-441.02320,-377.42580,-377.42580,0.02980,,0.97190,92.59900,-15.22530,-15.22530,-11.24250,-13.38650,1.19930,-0.2039,-0.2634
2022-09-30,2.80400,0.77600,2.02800,17.36500,15.98700,33.35200,-31.32400,12.56900,-18.75500,-18.75500,-18.75500,-18.75500,-29.31700,-31.32400,118.57100,118.57100,-0.16000,-0.16000,10.40310,0.12170,0.17980,72.32530,-1117.11800,-1117.11800,-668.86590,-668.86590,0.01320,,1.22180,73.66260,-11.30470,-11.68330,-8.81820,-9.92830,1.35170,-0.1014,-0.1709
2022-06-30,2.13400,0.87300,1.26100,12.74700,14.27200,27.01900,-25.75800,13.50600,-12.25200,-12.25200,-12.25200,-12.25200,-23.96700,-25.75800,114.09600,114.09600,-0.11000,-0.11000,14.94930,0.12900,0.17300,59.09090,-1207.02900,-1207.02900,-574.13310,-574.13310,0.00930,,0.82970,108.47240,-7.20280,-7.43790,-5.35980,-6.27340,1.45260,-0.0147,-0.0551
2022-03-31,2.10400,0.41400,1.69000,13.92700,13.03500,26.96200,-25.27200,7.63000,-17.64200,-17.64200,-17.64200,-17.64200,-23.55300,-25.27200,53.69200,53.69200,-0.33000,-0.33000,16.49540,0.14440,0.18320,80.32320,-1201.14100,-1201.14100,-838.49810,-838.49810,0.00860,,1.66850,53.94010,-10.75840,-11.12320,-7.17440,-9.20480,1.44080,-0.29280,-0.34560
2021-12-31,1.37700,0.53900,0.83800,5.01400,3.42800,8.44200,-7.60400,-3.02000,-10.62400,-10.62400,-10.62400,-10.62400,-5.97400,-7.60400,23.33700,23.33700,-0.39000,-0.39000,2.38830,0.70780,2.48030,60.85690,-552.21440,-552.21450,-771.53190,-771.53190,0.02970,,0.89240,100.84960,14.85290,-230.05610,-22.88270,-31.05430,0.54850,-0.2452,-0.2888
2021-09-30,2.91900,0.44600,2.47300,7.48400,4.15800,11.64200,-9.16900,-0.58700,-9.75600,-9.75600,-9.75600,-9.75600,-7.90300,-9.16900,22.55400,22.55400,-0.43000,-0.43000,1.34840,,3.08150,84.72080,-314.11440,-314.11440,-334.22400,-334.22400,0.00270,0.00050,0.29080,309.49640,-4.00280,-4.00280,-0.91270,-4.00280,1.02260,-0.3578,-0.4442
2021-06-30,1.54000,0.36500,1.17500,7.49600,3.35500,10.85100,-9.67600,-0.39800,-10.07400,-10.07400,-10.07400,-10.07400,-8.45800,-9.67600,21.97700,21.97700,-0.46000,-0.46000,0.11160,,,76.29870,-628.31170,-628.31170,-654.15590,-654.15590,0.00380,,199.66290,0.45080,-201.47980,-201.48000,-2.49820,-201.47970,0.31760,-0.3763,-0.4785
2021-03-31,2.36000,0.27300,2.08700,6.93400,2.83300,9.76700,-7.68000,-0.10700,-7.78700,-7.78700,-7.78700,-7.78700,-6.53600,-7.68000,21.84800,21.84800,-0.36000,-0.36000,,,,88.43220,-325.42380,-325.42380,-329.95760,-329.95760,,,,,,,,,,-0.26520,-0.33330
2020-09-30,186.36500,166.60000,19.76500,1.63300,20.05300,21.68600,-1.92100,-1.02300,-2.94400,-2.94400,-2.94400,-2.94400,-1.92100,-1.92100,57.86500,57.86500,-0.05000,-0.05000,,,,10.60550,-1.03080,-1.03080,-1.57970,-1.57970,,,,,,,,,,3.3844,3.3832
