Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,188.90000,142.30000,46.60000,0.40000,21.20000,,45.50000,1.10000,-9.10000,-8.00000,0.20000,-8.20000,-8.20000,-8.20000,25.50000,1.10000,16.20000,16.20000,-0.51000,-0.51000,1.24230,0.99060,132.12000,24.66910,0.58230,0.58230,-4.23500,-4.34090,0.38800,4.35170,1.51360,59.46000,-327.99360,-820.00000,-1.68450,-3.07230,0.14880,1.037,-0.0987
2024-06-30,180.20000,136.00000,44.20000,0.30000,19.30000,-0.10000,42.80000,1.40000,-9.20000,-7.80000,0.20000,-8.00000,-8.00000,-8.00000,24.90000,1.40000,16.20000,16.20000,-0.49000,-0.49000,1.65660,0.96990,34.05100,24.52830,0.77690,0.77690,-4.32850,-4.43950,0.36690,4.21050,1.52580,58.98450,-81.63240,-97.56080,-1.62870,-2.45700,0.58330,1.3745,0.6376
2024-03-31,174.70000,144.00000,30.70000,0.30000,21.60000,0.00000,43.80000,-13.10000,-8.90000,-22.00000,0.20000,-22.20000,-22.20000,-22.20000,9.30000,-13.10000,16.10000,16.10000,-1.38000,-1.38000,1.72170,0.94960,20.00590,17.57300,-7.49860,-7.49860,-12.59300,-12.70750,0.35120,4.32430,1.44980,62.07790,-131.36090,-146.05270,-4.46230,-6.62490,1.00600,-0.67080,-1.30430
2023-12-31,194.20000,152.10000,42.10000,0.40000,19.90000,,40.10000,2.00010,-8.40000,-6.40000,2.80000,-9.20000,-9.20000,-9.20000,22.30010,2.00000,15.60000,15.70000,-0.61000,-0.61000,1.76900,0.89200,8.82730,21.67870,1.02990,1.02990,-3.29560,-4.73740,0.35980,4.54030,1.52910,58.85680,-23.71130,-24.86490,-1.70430,-2.56050,2.35150,2.5805,1.9072
2023-09-30,220.60000,166.20000,54.40000,0.40000,18.60000,-0.10000,38.00000,16.40000,-8.50000,7.90000,0.30000,7.60000,7.60000,7.60000,35.80000,16.40000,16.00000,16.10000,0.47000,0.47000,1.87970,0.86610,6.79920,24.66000,7.43430,7.43430,3.58110,3.44520,0.42080,4.97600,1.41680,63.52220,15.89960,16.55770,1.44960,2.12830,2.91460,1.5901,0.7826
2023-06-30,234.00000,173.30000,60.70000,0.30000,22.00000,-1.20000,41.10000,19.60000,-8.50000,11.10000,-0.30000,11.40000,11.40000,11.40000,37.60000,19.60000,16.00000,16.10000,0.71000,0.71000,1.77430,0.88540,8.05540,25.94020,8.37610,8.37610,4.74360,4.87180,0.44440,5.59030,1.44620,62.23080,28.71540,30.23870,2.16520,3.29190,2.42070,3.7897,3.0398
2023-03-31,239.60000,180.90000,58.70000,0.30000,26.20000,3.20000,39.80000,18.90000,-9.30000,9.60000,0.20000,9.40000,9.40000,9.40000,35.80000,18.90000,14.20000,14.40000,0.66000,0.65000,1.72500,0.91780,11.60360,24.49920,7.88820,7.88820,4.00670,3.92320,0.46440,6.65070,1.24020,72.57100,34.18180,36.86270,1.82210,2.81100,1.67680,-0.59720,-0.96530
2022-12-31,223.30000,166.60000,56.70000,0.20000,19.40000,,34.50000,22.20000,-9.00000,13.20000,0.00000,13.20000,13.20000,13.20000,37.60000,22.20000,11.30000,11.30000,1.42000,1.42000,1.64960,1.05490,-19.86710,25.39180,9.94180,9.94180,5.91130,5.91130,0.47930,6.48250,1.44720,62.18990,-83.54420,-73.74290,2.83320,4.58490,-1.13670,1.0503,0.6388
2022-09-30,221.60000,168.80000,52.80000,0.20000,18.00000,,32.40000,20.40000,-9.00000,11.40000,0.30000,11.10000,11.10000,11.10000,35.10000,20.40000,11.50000,11.50000,0.96000,0.96000,1.43770,1.21730,-5.75670,23.82670,9.20580,9.20580,5.14440,5.00900,0.50350,6.51740,1.55180,57.99640,-19.85690,-19.17100,2.52220,4.31570,-4.58200,1.6427,1.0332
2022-06-30,184.40000,150.90000,33.50000,0.10000,18.00000,,32.10000,1.40000,-8.70000,-7.30000,0.20000,-7.50000,-7.50000,-7.50000,15.70000,1.40000,11.20000,11.20000,-0.67000,-0.67000,1.38010,1.28590,-4.61470,18.16700,0.75920,0.75920,-3.95880,-4.06720,0.44390,5.80380,1.49550,60.17900,10.82250,10.50420,-1.80550,-3.09410,-5.82350,-0.6897,-1.0068
