Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,538.16300,454.08200,84.08090,39.83600,1.52300,38.31300,45.76800,-6.20100,39.56700,10.25600,29.31100,29.30800,29.30800,71.35900,45.76810,51.88400,52.57500,0.56000,0.55000,1.53770,0.45910,0.89500,15.62370,8.50450,8.50450,7.35220,5.44590,0.34900,4.25550,1.53410,58.66810,5.10820,9.11500,1.90050,2.76310,10.89080,1.8273,1.6066
2024-06-30,517.79400,434.30200,83.49200,38.92800,1.09300,37.83500,45.65700,-4.64100,41.01600,10.10800,30.90800,30.90800,30.90800,69.23900,45.65700,51.91300,52.65500,0.60000,0.59000,1.60160,0.45080,0.86420,16.12460,8.81760,8.81760,7.92130,5.96920,0.36160,4.15390,1.51990,59.21580,5.58970,9.31720,2.15820,3.06970,10.48000,0.6371,0.4261
2024-03-31,371.42700,332.62600,38.80100,36.75200,1.03100,35.72100,3.08000,-4.52500,-1.44500,-0.32100,-1.12400,-1.12400,-1.12400,25.99400,3.08000,51.93820,51.93820,-0.02000,-0.02000,1.63870,0.44640,0.83510,10.44650,0.82920,0.82920,-0.38900,-0.30260,0.28280,3.23720,1.34790,66.77300,-0.21410,-0.34900,-0.08560,-0.11850,9.93770,0.3608,-0.1487
2023-12-31,396.50500,344.62500,51.88000,35.98100,0.83600,35.14500,16.73500,-3.77400,12.96100,3.11800,9.84300,9.84300,9.84300,37.93000,16.73500,51.89200,52.43100,0.19000,0.19000,1.75470,0.45040,0.84820,13.08430,4.22060,4.22060,3.26880,2.48240,0.31070,3.56530,1.55170,58.00080,1.88870,3.03010,0.77130,1.03800,9.86520,1.15160,0.68770
2023-09-30,475.02610,399.48890,75.53710,33.00200,2.22300,30.77910,44.75810,-3.59500,41.16300,10.25000,30.91300,30.91300,30.91300,66.16310,44.75800,51.82700,52.26000,0.60000,0.60000,1.69570,0.41120,0.72740,15.90170,9.42220,9.42220,8.66540,6.50760,0.38950,4.75370,1.56410,57.54080,5.98420,9.15170,2.53450,3.52360,9.79710,1.1993,0.9367
2023-06-30,421.89300,357.82100,64.07200,32.23100,1.49900,30.73200,33.34000,-4.54600,28.79400,7.11700,21.67700,21.67700,21.67700,52.95000,33.34000,51.82700,52.29400,0.42000,0.41000,1.83250,0.45730,0.87180,15.18680,7.90250,7.90250,6.82500,5.13800,0.35640,4.05540,1.65470,54.39170,4.50570,7.16260,1.83110,2.44520,9.12440,0.9262,0.6552
2023-03-31,324.85000,298.57000,26.28000,31.98900,3.15800,28.83100,-2.55100,-4.40400,-6.95500,-1.47400,-5.48100,-5.48100,-5.48100,17.38100,-2.55100,51.82740,51.82740,-0.11000,-0.11000,1.80230,0.47460,0.93320,8.08990,-0.78530,-0.78530,-2.14100,-1.68720,0.28480,3.46380,1.33540,67.39570,-1.21080,-2.00110,-0.48040,-0.63610,8.58660,0.3275,-0.0862
2022-12-31,341.77900,311.28300,30.49600,29.72500,5.55700,24.16800,6.32800,-3.92600,2.40200,0.51000,1.89200,1.89200,1.89200,24.78000,6.32800,51.82500,52.12100,0.04000,0.04000,1.97700,0.47370,0.92730,8.92270,1.85150,1.85150,0.70280,0.55360,0.30270,3.91270,1.48400,60.64710,0.41230,0.66810,0.16760,0.21700,8.70350,0.55420,0.67630
2022-09-30,393.05300,343.46200,49.59100,31.03200,1.88500,29.14700,20.44390,-3.26100,17.18300,4.04700,13.13600,13.11500,13.11500,35.90090,20.44400,51.77400,51.95700,0.25000,0.25000,1.84480,0.44330,0.82380,12.61690,5.20130,5.20130,4.37170,3.33670,0.35880,4.62920,1.48210,60.72620,2.87690,4.22470,1.19710,1.60150,8.67580,0.5048,0.2506
2022-06-30,380.27200,336.02200,44.25000,26.58400,0.33300,26.25100,17.99900,-1.87600,16.12300,3.95500,12.16800,12.16800,12.16800,35.31300,17.99900,51.79320,51.88850,0.23000,0.23000,1.90630,0.44200,0.82120,11.63640,4.73320,4.73320,4.23990,3.19980,0.37270,4.34230,1.58450,56.79910,2.82520,4.15160,1.19250,1.57640,8.19630,-0.2509,-0.5799
