Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2018-09-30,67.22310,15.99530,51.22780,21.24550,-25.45760,49.01600,2.21180,,2.21180,0.19810,2.01370,2.01370,2.01370,4.06730,4.06730,22.43940,22.74550,0.09170,0.09170,,3.29020,6.05050,3.29020,2.99560,0.06320,1.17060,1.18970,0.18920,1.17060,7.66750,0.7756,0.7599
2018-06-30,68.86510,16.20010,52.66500,20.21060,-26.12080,48.50280,4.16220,,4.16220,0.92400,3.23820,3.23820,3.23820,5.84210,5.84210,22.33710,22.65860,0.14520,0.14520,,6.04400,8.48340,6.04400,4.70230,0.06450,1.90950,1.94110,0.30330,1.90950,7.59250,-1.614,-1.5491
2018-03-31,82.07610,16.00320,66.07300,20.70620,-21.94090,44.88570,21.18720,,21.18720,4.26130,16.92590,16.92590,16.92590,22.94890,22.94890,22.23000,22.47210,0.76440,0.75680,,25.81410,27.96050,25.81410,20.62220,0.08220,10.20220,10.37510,1.69600,10.20220,7.46030,0.38770,0.38230
2017-12-31,60.95340,13.84940,47.10400,20.12930,-25.23380,47.60200,-0.49800,,-0.49800,-9.16820,8.67020,8.67020,8.67020,1.24410,1.24410,21.96970,22.40010,0.38730,0.38660,,-0.81700,2.04100,-0.81700,14.22440,0.06210,5.83590,5.94660,0.88280,5.83590,7.05960,1.7096,1.6922
2017-09-30,71.83080,16.05490,55.77590,20.90980,-31.55510,54.63790,1.13800,,1.13800,0.04120,1.09680,1.09680,1.09680,2.79390,2.79390,22.01330,22.42540,0.05100,0.05100,,1.58430,3.88950,1.58430,1.52700,0.07130,0.78710,0.80310,0.10880,0.78710,6.32910,-0.6275,-0.6324
2017-06-30,73.31260,14.59320,58.71940,21.36030,-31.39840,54.72510,3.99430,,3.99430,1.50840,2.48590,2.48590,2.48590,5.37970,5.37970,21.88280,22.35940,0.11650,0.10920,,5.44830,7.33800,5.44830,3.39080,0.07510,1.80630,1.84330,0.25460,1.80630,6.27820,-0.461,-0.4644
2017-03-31,70.82930,15.22020,55.60910,22.16440,-28.66710,52.71130,2.89780,,2.89780,1.03780,1.86000,1.86000,1.86000,4.15180,4.15180,21.73990,22.41850,0.08740,0.08010,,4.09120,5.86170,4.09120,2.62600,0.07380,1.38100,1.41000,0.19380,1.38100,6.21050,1.35740,1.34350
2016-12-31,71.84270,14.81240,57.03030,109.50670,55.48230,55.95760,1.07270,,1.07270,0.62210,0.45070,0.45070,0.45070,2.40910,2.40910,21.39520,21.85810,0.02010,0.02670,,1.49310,3.35330,1.49320,0.62730,0.07540,0.34000,0.34720,0.04730,0.34000,6.42640,0.8248,0.7214
2016-09-30,82.94870,14.26380,68.68490,22.06220,-38.04500,62.11130,6.57350,,6.57350,2.39050,4.18300,4.18300,4.18300,8.04970,8.04970,21.38900,22.02360,0.19410,0.18720,,7.92480,9.70440,7.92480,5.04290,0.09900,3.33080,3.40580,0.49940,3.33080,5.86930,1.3375,1.3149
2016-06-30,80.08720,13.16940,66.91790,21.26030,-35.90000,58.93190,7.98590,,7.98590,2.96890,5.01700,5.01700,5.01700,9.22100,9.22100,21.27070,21.79430,0.23570,0.22880,,9.97150,11.51380,9.97150,6.26440,0.10410,4.17580,4.27420,0.65180,4.17580,5.65030,-1.788,-1.7732
2016-03-31,69.45630,12.46400,56.99230,20.48820,-30.84740,52.92130,4.07110,,4.07110,1.53310,2.53790,2.53790,2.53790,5.13530,5.13530,21.13800,21.79570,0.11790,0.11790,,5.86130,7.39350,5.86140,3.65400,0.09170,2.21480,2.26960,0.33510,2.21480,5.41680,1.25140,1.20160
2015-12-31,64.76980,12.25000,52.51980,18.78660,-28.31690,48.53120,3.98860,,3.98860,1.24310,2.74560,2.74560,2.74560,4.89600,4.89600,20.82500,21.56490,0.12940,0.12840,,6.15820,7.55910,6.15820,4.23900,0.07710,2.33240,2.38850,0.32670,2.33240,5.65660,-1.1358,-1.1978
2015-09-30,75.49470,12.91980,62.57490,18.61020,-34.42560,54.78050,7.79440,,7.79440,2.90460,4.88980,4.88980,4.88980,8.98600,8.98600,20.90470,21.90420,0.23110,0.22450,,10.32440,11.90290,10.32440,6.47700,0.10070,4.47350,4.58960,0.65250,4.47350,5.24580,0.7031,0.8112
2015-06-30,76.04060,12.67640,63.36420,17.93790,-37.27270,57.13230,6.23190,,6.23200,2.37970,3.85230,3.85230,3.85230,7.60620,7.60620,20.73960,21.62700,0.18490,0.17830,,8.19550,10.00280,8.19560,5.06610,0.10380,3.65280,3.75120,0.52590,3.65280,5.08330,-0.9042,-0.967
2015-03-31,64.04970,12.76140,51.28830,16.89710,-29.84460,48.28990,2.99850,,2.99850,1.13470,1.86380,1.86380,1.86380,3.98380,3.98380,20.58360,21.43470,0.09240,0.08580,,4.68150,6.21990,4.68150,2.90990,0.09130,1.85320,1.90560,0.26560,1.85320,4.87320,0.03320,0.01590
2014-12-31,58.85640,10.95290,47.90340,16.17920,-24.40050,41.90670,5.99670,,5.99670,2.68060,3.31610,3.31610,3.31610,6.75240,6.75240,20.03760,20.68800,0.16380,0.15620,,10.18880,11.47280,10.18880,5.63420,0.08770,3.41550,3.51560,0.49420,3.41550,4.98270,-2.3732,-2.3502
2014-09-30,61.72580,12.62750,49.09830,16.13110,-28.06110,45.72120,3.37710,,3.37710,1.23930,2.13780,2.13780,2.13780,4.33170,4.33170,19.80480,20.55220,0.10690,0.10690,,5.47120,7.01770,5.47120,3.46340,0.09350,2.27810,2.35470,0.32370,2.27810,4.61270,-0.2045,-0.2219
2014-06-30,59.41170,12.55690,46.85490,14.85470,-26.49240,42.66770,4.18710,,4.18710,1.56300,2.62410,2.62410,2.62410,4.97330,4.97330,19.79690,20.50770,0.13210,0.12580,,7.04760,8.37100,7.04760,4.41670,0.09240,2.85200,2.95110,0.40810,2.85200,4.54600,0.8646,0.8423
2014-03-31,45.05330,11.55860,33.49470,13.67280,-18.66090,33.32870,0.16600,,0.16600,0.02710,0.13880,0.13880,0.13880,0.66390,0.66390,19.71890,20.45500,0.00630,0.00630,,0.36840,1.47350,0.36840,0.30820,0.07190,0.15690,0.15810,0.02220,0.15690,2.20530,1.11060,1.09710
2013-12-31,48.57770,12.10960,36.46810,23.64610,-10.53730,36.30580,0.16230,,0.16230,-1.32460,1.48690,1.48690,1.48690,0.66370,0.66370,19.72190,20.70170,0.06560,0.07570,,0.33410,1.36630,0.33410,3.06090,0.07850,1.69450,1.70760,0.24030,1.69450,4.60030,-0.2933,-0.3343
2013-09-30,50.55280,11.85630,38.69650,9.67100,-26.39390,36.73220,1.96430,,1.96430,0.69780,1.26650,1.26650,1.26650,2.63150,2.63150,20.01040,20.92360,0.06590,0.05990,,3.88560,5.20550,3.88560,2.50530,0.08140,1.47060,1.48220,0.20380,1.47060,2.15590,0.2139,0.1588
2013-06-30,61.33230,12.10550,49.22680,9.82580,-34.05370,44.75730,4.46950,,4.46950,1.67030,2.79920,2.79920,2.79920,5.34730,5.34730,19.57630,20.99040,0.14370,0.13180,,7.28740,8.71860,7.28740,4.56410,0.09940,3.27330,3.29950,0.45370,3.27330,2.16590,1.5921,1.5556
2013-03-31,54.85220,12.05840,42.79380,9.67260,-29.08630,39.56620,3.22760,,3.22760,1.19440,2.03330,2.03330,2.03330,4.03490,4.03490,19.39090,21.13570,0.10780,0.09580,,5.88420,7.35590,5.88420,3.70680,0.09120,2.48490,2.50570,0.33820,2.48490,2.19590,0.25780,0.21950
2012-12-31,66.66080,10.39510,56.26580,20.87160,-25.29600,48.41170,7.85400,,7.85400,0.38680,7.46730,7.46730,7.46730,8.84000,8.84000,18.17180,19.12430,0.39340,0.38360,,11.78210,13.26120,11.78210,11.20190,0.11160,9.35600,9.43610,1.25030,9.35600,2.30710,-0.6172,-0.6769
2012-09-30,63.74790,12.01110,51.73680,8.01900,-36.44310,45.60450,6.13230,,6.13230,2.14220,3.99000,3.99000,3.99000,7.27470,7.27470,17.71330,19.28580,0.22250,0.20540,,9.61960,11.41170,9.61960,6.25910,0.11370,5.63970,5.69420,0.71150,5.63970,2.05400,0.4543,0.4219
2012-06-30,56.52820,11.09990,45.42830,8.15340,-31.39140,40.39190,5.03640,,5.03640,1.44330,3.59300,3.59300,3.59300,5.88350,5.88350,17.63440,18.30060,0.20540,0.19390,,8.90950,10.40810,8.90950,6.35620,0.10210,5.23160,5.28370,0.64900,5.23160,1.99720,-0.0864,-0.1157
2012-03-31,47.32320,12.17520,35.14800,7.92510,-24.12560,32.81940,2.32860,,2.32860,0.66640,1.66220,1.66220,1.66220,3.09730,3.09730,17.55730,17.72380,0.09700,0.09130,,4.92060,6.54510,4.92060,3.51240,0.09020,2.59820,2.62590,0.31670,2.59820,1.86550,1.42140,1.38640
2011-12-31,47.62600,13.52400,34.10200,31.70590,,31.75600,2.34600,-0.79100,1.58700,0.73780,0.84920,0.84200,0.84200,3.11590,2.34600,17.22200,17.22200,0.04890,0.04890,,4.92590,4.92590,3.33220,1.76790,0.09110,1.37510,1.39050,0.16100,1.37510,1.88010,-0.6842,-0.5751
2011-09-30,41.32470,10.85530,30.46940,7.55440,-21.58280,29.63490,0.83450,,0.83450,0.06420,0.77030,0.77030,0.77030,1.33220,1.33220,17.28650,17.31780,0.04350,0.04350,0.28100,2.01940,3.22380,2.01940,1.86410,0.08170,1.27370,1.54560,0.15220,1.27350,,-0.8942,-0.9019
2011-06-30,36.46640,10.85060,25.61580,7.67320,-17.42330,25.47460,0.14120,,0.14120,-0.06370,0.20490,0.20490,0.20490,0.51930,0.51930,17.21100,17.29020,0.01090,0.01090,0.15670,0.38720,1.42400,0.38710,0.56180,0.07420,0.34160,0.41740,0.04170,0.34160,,-0.4848,-0.3625
2011-03-31,34.17220,10.98780,23.18440,8.18500,-16.00640,24.50700,-1.32260,,-1.32260,-0.80410,-0.51850,-0.51850,-0.51850,-1.00700,-1.00700,17.15030,17.15030,-0.03260,-0.03260,0.17120,-3.87030,-2.94690,-3.87030,-1.51720,0.06960,-0.87020,-1.08040,-0.10570,-0.87010,,2.46150,2.45210
2010-12-31,41.53900,8.94000,32.59900,30.65000,0.00000,30.65000,1.94900,-0.63000,-0.30000,0.09000,-0.39000,-0.40200,-0.40200,4.85900,1.94900,15.54900,15.54900,-0.02590,-0.02590,0.11780,4.69200,4.69200,-0.72220,-0.96780,0.08920,-0.67090,-0.80660,-0.08630,-0.67090,,1.8297,1.9176
2010-09-30,46.67500,9.31000,37.36500,35.70000,0.00000,35.70000,1.66500,-0.84000,0.81000,0.31000,0.50000,0.50300,0.50300,1.66500,1.66500,17.02700,17.02700,0.02960,0.02960,0.44620,3.56720,3.56720,1.73540,1.07770,0.09500,0.83090,1.00180,0.10240,0.83090,,-0.8623,-0.7138
2010-06-30,43.42500,9.82000,33.60500,32.80000,0.00000,32.80000,0.80500,-0.70000,0.08000,-0.33000,0.41000,0.41900,0.41900,0.80500,0.80500,16.76100,16.76300,0.02460,0.02460,0.41710,1.85380,1.85380,0.18420,0.96490,0.08990,0.70910,0.86340,0.08680,0.70900,,-1.2171,-1.1889
2010-03-31,38.52200,9.87000,28.65200,29.72000,0.00000,29.72000,-1.06800,-0.60000,-1.67000,-0.72000,-0.95000,-0.95100,-0.95100,-1.06800,-1.06800,16.67400,17.14100,-0.05910,-0.05420,0.22230,-2.77240,-2.77240,-4.33520,-2.46870,0.08210,-1.60670,-1.97710,-0.20260,-1.60640,,-0.66680,-0.69020
2009-12-31,52.43800,10.26000,42.17800,41.60000,0.00000,41.60000,0.57800,-3.74000,-3.14000,-0.52300,-2.61700,-2.61300,-2.61300,3.37800,0.57800,16.06700,16.06700,-0.16260,-0.16260,0.14950,1.10230,1.10230,-5.98800,-4.98300,0.11140,-4.37030,-5.38980,-0.55530,-4.36960,,0.081,0.1099
2009-09-30,48.65500,9.47000,39.18500,29.67000,0.00000,29.67000,9.51500,-9.43000,0.06000,0.00300,0.05700,0.06300,0.06300,9.51500,9.51500,13.42500,13.42500,0.00470,0.00470,0.08590,19.55610,19.55610,0.12330,0.12950,0.10460,0.10130,0.12440,0.01350,0.10130,,-0.3566,-0.3028
2009-06-30,58.01000,9.10000,48.91000,33.48000,0.00000,33.48000,15.43000,-10.94000,4.48000,1.39000,3.09000,3.09000,3.09000,15.43000,15.43000,16.40210,16.40210,0.18770,0.18770,0.12450,26.59890,26.59890,7.72280,5.32670,0.12550,4.99110,6.16270,0.66860,4.99030,,1.2928,1.2448
2009-03-31,59.49200,9.43000,50.06200,29.53000,0.00000,29.53000,20.53200,-15.57000,4.94000,1.70000,3.24000,4.94000,4.94000,20.53200,20.53200,25.06350,25.06350,0.19710,0.19710,0.14000,34.51220,34.51220,8.30360,8.30360,0.13110,8.40280,10.62370,1.08820,8.40140,,0.05150,0.04350
