Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1078.00000,816.00000,262.00000,16.00000,127.00000,143.00000,119.00000,-82.00000,37.00000,14.00000,23.00000,23.00000,24.00000,193.00000,119.00000,72.30000,74.50000,0.33000,0.32000,1.07340,0.91730,11.42750,24.30430,11.03900,11.03900,3.43230,2.22630,0.18750,2.32480,1.73030,52.01300,8.77860,-1.01100,0.40010,0.72600,3.69530,1.4133,0.9135
2024-06-30,1081.00000,828.00000,253.00000,14.00000,132.00000,146.00000,107.00000,-75.00000,32.00000,4.00000,28.00000,28.00000,29.00000,178.00000,107.00000,72.20000,73.70000,0.40000,0.39000,1.06800,0.92090,11.97210,23.40430,9.89820,9.89820,2.96020,2.68270,0.18750,2.51670,1.52900,58.86220,11.15540,-1.21950,0.48570,0.88270,3.47650,0.0633,-0.4675
2024-03-31,1050.00000,829.00000,221.00000,17.00000,132.00000,149.00000,72.00000,-76.00000,-4.00000,4.00000,-8.00000,-8.00000,-8.00000,145.00000,72.00000,71.60000,71.60000,-0.11000,-0.11000,1.05310,0.90870,10.23350,21.04760,6.85710,6.85710,-0.38100,-0.76190,0.18180,2.51210,1.41510,63.60000,-2.78750,0.35240,-0.13850,-0.25450,3.98060,2.06700,1.64800
2023-12-31,1098.00000,900.00000,198.00000,23.00000,140.00000,163.00000,35.00000,-155.00000,-120.00000,44.00000,-164.00000,-164.00000,-165.00000,106.00000,35.00000,70.60000,70.60000,-2.34000,-2.34000,1.06900,0.92010,11.81960,18.03280,3.18760,3.18760,-10.92900,-15.02730,0.19210,2.70270,1.54430,58.27870,-64.31370,7.03260,-2.86910,-5.13620,3.59660,0.1133,-0.5524
2023-09-30,1067.00000,799.00000,268.00000,17.00000,160.00000,177.00000,91.00000,-1.00000,90.00000,147.00000,-57.00000,-57.00000,-58.00000,154.00000,91.00000,70.60000,70.60000,-0.82000,-0.82000,1.21780,0.39500,0.68970,25.11720,8.52860,8.52860,8.43490,-5.43580,0.12840,1.85380,2.15990,41.66820,-1.58770,-5.77510,-0.68600,-0.96060,,2.0821,1.4022
2023-06-30,1040.00000,793.00000,247.00000,19.00000,149.00000,168.00000,79.00000,-4.00000,75.00000,23.00000,52.00000,52.00000,53.00000,139.00000,79.00000,70.60000,70.60000,0.75000,0.75000,0.93370,0.06050,0.23640,23.75000,7.59620,7.59620,7.21150,5.09620,0.18130,1.95800,2.11380,42.57690,1.56580,7.52530,0.90660,1.47100,,1.1332,0.9349
2023-03-31,986.00000,766.00000,220.00000,18.00000,136.00000,154.00000,66.00000,-4.00000,62.00000,25.00000,37.00000,37.00000,36.00000,126.00000,66.00000,70.60000,70.60000,0.51000,0.51000,,,,22.31240,6.69370,6.69370,6.28800,3.65110,,,,,,,,,,1.69970,1.37390
2022-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,-3.4136,-2.4221
2022-09-30,1030.00000,789.00000,241.00000,7.00000,131.00000,138.00000,103.00000,-3.00000,100.00000,36.00000,64.00000,64.00000,64.00000,170.00000,103.00000,70.60000,70.60000,0.91000,0.91000,,,,23.39810,10.00000,10.00000,9.70870,6.21360,,,,,,,,,,3.4136,2.4221
2022-06-30,1067.00000,831.00000,236.00000,25.00000,169.00000,194.00000,42.00000,-11.00000,31.00000,9.00000,22.00000,22.00000,20.00000,42.00000,42.00000,,,,0.00000,,,,22.11810,3.93630,3.93630,2.90530,1.87440,,,,,,,,,,0,0
2021-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
