Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,292.26300,195.25700,97.00600,99.90900,-9.07400,108.98300,-11.97700,-23.04300,-35.02000,9.52600,-44.54600,-44.54600,-44.54600,-5.31400,-11.97700,170.43100,170.43100,-0.26000,-0.26000,0.70280,2.52540,-4.09800,-4.09800,-11.98240,-15.24180,0.25480,-16.53290,-19.29740,-3.88410,-4.91360,1.57110,-0.09750,-0.11260
2024-06-30,307.20800,185.19200,122.01600,114.17400,-9.23300,123.40710,-1.39110,-23.42400,-24.81500,6.20200,-31.01700,-31.01700,-31.01700,6.29490,-1.39110,168.51900,168.51900,-0.18000,-0.17000,0.66800,2.15700,-0.45280,-0.45280,-8.07760,-10.09640,0.25730,-9.79070,-11.19070,-2.59790,-3.25030,1.87030,0.1182,0.1027
2024-03-31,376.40000,190.48700,185.91300,144.24700,-8.60400,152.85100,33.06200,-24.34200,8.72000,0.16900,8.55100,8.55100,8.55100,41.27300,33.06200,169.07000,170.95600,0.05000,0.05000,0.65150,1.97820,8.78370,8.78370,2.31670,2.27180,0.30230,2.46570,2.76070,0.68680,0.85930,2.05020,0.2623,0.2436
2023-12-31,405.43800,191.60400,213.83400,150.49000,-8.05000,158.54000,55.29400,-24.41500,30.87900,11.48700,19.39200,19.39200,19.39200,62.93600,55.29400,168.34900,169.73700,0.12000,0.11000,,2.06090,13.63810,13.63810,7.61620,4.78300,0.32800,5.76260,6.49220,1.56900,5.76260,1.99150,-0.1487,-0.1694
2023-09-30,232.73000,156.51900,76.21100,90.98900,-7.63700,98.62600,-22.41500,-21.43500,-43.85000,-12.79900,-31.05100,-31.05100,-31.05100,-14.81400,-22.41500,167.45300,167.45300,-0.19000,-0.19000,0.67610,2.19450,-9.63130,-9.63130,-18.84160,-13.34210,0.19890,-9.80340,-11.16300,-2.65360,-3.17520,1.88840,-0.14140,-0.15420
2023-06-30,221.77800,136.90800,84.87000,113.37700,-7.15400,120.53100,-35.66100,-21.72400,-57.38500,-9.54700,-47.83800,-47.83800,-47.83800,-26.44100,-35.66100,166.14000,166.14000,-0.29000,-0.29000,0.65700,2.01320,-16.07960,-16.07960,-25.87500,-21.57020,0.18190,-13.78740,-15.55030,-3.92360,-4.72900,2.07930,-0.0402,-0.0543
2023-03-31,299.39800,141.48800,157.91000,117.74900,-6.43400,124.18300,33.72700,-21.31100,12.41600,3.15200,9.26400,9.26400,9.26400,43.15500,33.72700,166.54300,167.90500,0.06000,0.06000,0.63030,1.76980,11.26500,11.26500,4.14700,3.09420,0.23250,2.36680,2.76320,0.71930,0.87500,2.34870,0.3774,0.3633
2022-12-31,319.18800,141.57300,177.61500,118.33700,-6.24500,124.58200,53.03300,-21.11400,31.91900,9.40500,22.51400,22.51400,22.51400,62.52800,53.03300,166.48600,166.54800,0.14000,0.14000,0.63710,1.81140,16.61500,16.61500,10.00010,7.05350,0.24590,5.89730,6.94410,1.73460,2.14040,2.29270,-0.1676,-0.1799
2022-09-30,162.48400,107.51800,54.96600,88.30000,-6.18200,94.48200,-39.51600,-16.57800,-56.09400,-13.61000,-42.48400,-42.48400,-42.48400,-31.10200,-39.51600,164.82400,164.82400,-0.26000,-0.26000,0.65350,1.93510,-24.31990,-24.31990,-34.52280,-26.14660,0.13010,-11.91040,-14.26790,-3.40060,-4.12640,2.14280,-0.28620,-0.30070
2022-06-30,139.39000,101.89200,37.49800,105.53000,-6.05400,156.18000,-118.68200,-12.32000,-131.00200,-26.31800,-104.68400,-104.68400,-104.68400,-66.07500,-118.68200,164.04200,164.04200,-0.64000,-0.64000,0.64100,1.80410,-85.14380,-85.14380,-93.98240,-75.10150,0.10800,-26.76620,-31.65390,-8.11470,-9.60820,2.37820,-0.3294,-0.345
2022-03-31,274.33900,115.78500,158.55400,149.78700,-6.43600,156.22300,2.33100,-12.20200,-9.87100,-2.84600,-7.02500,-7.02500,-7.02500,10.25300,2.33100,164.08300,164.08300,-0.04000,-0.04000,0.58480,1.42280,0.84970,0.84970,-3.59810,-2.56070,0.19110,-1.41460,-1.81600,-0.48940,-0.58740,3.02060,0.1317,0.0772
2021-12-31,194.23700,146.36100,47.87600,215.14000,-6.38600,221.52600,-173.65000,-10.63800,-184.28800,-46.72500,-137.56300,-137.56300,-137.56300,-165.36300,-173.65000,163.96600,163.96600,-0.84000,-0.84000,0.58720,1.43690,-89.40110,-89.40110,-94.87790,-70.82220,0.13440,-27.93700,-36.11100,-9.52100,-11.53320,3.00220,-1.3328,-1.4076
2021-09-30,156.07900,91.66200,64.41700,114.57200,-5.85300,120.42500,-56.00800,-8.63700,-64.64500,-16.41300,-48.23200,-48.23200,-48.23200,-50.04300,-56.00800,163.69200,163.69200,-0.29000,-0.29000,0.41980,0.72930,-35.88440,-35.88440,-41.41810,-30.90230,0.11230,-7.61020,-9.26430,-3.47060,-4.41510,3.86550,-0.53190,-0.59820
2021-06-30,182.90100,64.11000,118.79100,105.21300,-5.16500,110.37800,8.41300,-8.46500,-0.05200,1.01700,-1.06900,-1.06900,-1.06900,14.15700,8.41300,162.88900,165.54400,0.00000,-0.01000,0.40760,0.69170,4.59980,4.59980,-0.02840,-0.58450,0.12850,-0.16030,-0.19150,-0.07510,-0.09490,4.07950,-0.3296,-0.3941
