Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2019-10-31,,,,0.08480,0.60960,,,-0.69430,-0.75580,-1.45020,-1.45020,-1.45020,,-1.45020,-0.37240,-0.69430,0.03050,0.03050,-48.00000,-48.00000,0.61090,,-2.23290,,,,,,,,,,647.62390,647.62400,-412.42300,647.62390,-29.39080,-22.9578,-22.9578
2019-07-31,,,,0.04880,0.19880,,,-0.24760,-0.01750,-0.26510,-0.26510,-0.26510,,-0.26510,-0.24690,-0.24760,0.03050,0.03050,-8.00000,-8.00000,0.09820,,,,,,,,,,,,1904.90100,1738.25800,-7468.78000,1904.90100,-1.82640,-28.79480,-28.79480
2019-04-30,,,,,0.01220,,,-0.01220,,-0.01220,-0.01220,-0.01220,,-0.01220,-0.01160,-0.01220,0.03050,0.03050,,0.00000,0.23330,,,,,,,,,,,,197.83550,154.54890,-239.07860,197.83550,-0.20320,-0.38,-0.38
2019-01-31,,,,,0.00350,,,-0.00350,,-0.00350,-0.00350,-0.00350,,-0.00350,-0.00280,-0.00350,0.03050,0.03050,0.00000,0.00000,2.26320,,,,,,,,,,,,-57.32210,-88.50370,-41.47650,-57.32210,0.79500,0.8558,0.8558
2018-10-31,,,,,0.00610,,,-0.00610,,-0.00610,-0.00610,-0.00610,,-0.00610,-0.00540,-0.00610,0.00760,0.00760,0.00000,0.00000,2.12340,,,,,,,,,,,,-63.51140,-86.51890,-41.33030,-63.51140,1.25070,-0.8586,-0.8586
2018-07-31,,,,,0.00650,,,-0.00650,,-0.00650,-0.00650,-0.00650,,-0.00650,-0.00590,-0.00650,0.00770,0.00770,0.00000,0.00000,3.46250,,,,,,,,,,,,-38.83560,-47.06430,-29.90140,-38.83560,2.18110,-0.52850,-0.52850
2018-04-30,,,,,0.00390,,,-0.00390,,-0.00390,-0.00390,-0.00390,,-0.00390,-0.00330,-0.00390,0.00730,0.00730,,0.00000,6.66880,,,,,,,,,,,,-16.65810,-19.44000,-14.63920,-16.65810,3.02820,-0.1868,-0.1868
2018-01-31,,,,,0.00230,,,-0.00230,,-0.00230,-0.00230,-0.00230,,-0.00230,-0.00150,-0.00230,0.00760,0.00760,0.00000,0.00000,,,,,,,,,,,,,-8.47850,-9.83660,-8.14300,-8.47850,3.51520,-0.1585,-0.1585
2017-10-31,0.00530,,0.00530,,0.00440,,,0.00090,,0.00090,0.00090,0.00090,,0.00090,0.00140,0.00090,0.00710,0.00710,0.00000,0.00000,,,,100.00000,16.94340,16.94340,16.94340,16.30190,0.19940,,,,3.39200,4.07470,3.24980,3.39200,3.42190,0.2694,0.2694
2017-07-31,0.00790,,0.00790,,0.00740,-0.00300,,-0.00250,,-0.00250,-0.00250,-0.00250,,-0.00250,-0.00200,-0.00250,0.00670,0.00670,0.00000,0.00000,,,,100.00000,-31.10830,-31.10830,-31.10830,-31.10830,0.49250,,,,-16.45790,-23.58220,-15.32070,-16.45790,2.19300,-1.17500,-1.17500
2017-04-30,0.00990,,0.00990,0.00000,0.00530,,,0.00460,,0.00460,0.00460,0.00460,0.00000,0.00460,0.00460,0.00460,0.00630,0.00630,,0.00000,2.37800,,,100.00000,46.46470,46.46470,46.46470,46.46470,0.51120,,,,37.16270,37.16270,23.75420,37.16270,1.89700,1.382,1.3824
2017-01-31,,,,,0.00210,,,-0.00210,,-0.00210,-0.00210,-0.00210,,-0.00210,-0.00210,-0.00210,0.00630,0.00630,0.00000,0.00000,,,,,,,,,,,,,,,,,,-0.34,-0.82
2016-10-31,0.00480,,0.00480,,0.00150,,,0.00330,,0.00330,0.00330,0.00330,,0.00330,0.00330,0.00330,0.00630,0.00630,0.00000,0.00000,,,,100.00000,68.75000,68.75000,68.75000,68.75000,,,,,,,,,,0.768,0.768
2016-07-31,,,,,0.00200,,,-0.00200,,-0.00200,-0.00200,-0.00200,,-0.00200,-0.00200,-0.00200,0.00630,0.00630,0.00000,0.00000,,,,,,,,,,,,,,,,,,-0.32320,-0.32320
