,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-31,2024-09-30,$7.22,$7.51
1,2024-08-01,2024-06-30,$6.42,$6.72
2,2024-05-02,2024-03-31,$6.17,$6.47
3,2024-02-02,2023-12-31,$6.52,$6.79
4,2023-11-02,2023-09-30,$6.66,$6.77
5,2023-08-03,2023-06-30,$5.98,$6.13
6,2023-05-05,2023-03-31,$5.23,$5.41
7,2023-02-03,2022-12-31,$4.84,$4.96
8,2022-11-03,2022-09-30,$5.70,$6.04
9,2022-08-04,2022-06-30,$5.44,$6.22
10,2022-05-06,2022-03-31,$5.13,$6.01
11,2022-02-03,2021-12-31,$4.68,$4.77
12,2021-11-04,2021-09-30,$5.23,$5.73
13,2021-08-05,2021-06-30,$4.96,$5.24
14,2021-05-07,2021-03-31,$4.42,$4.73
15,2021-02-04,2020-12-31,$3.66,$3.51
16,2020-11-05,2020-09-30,$4.25,$4.41
17,2020-07-30,2020-06-30,$5.05,$5.81
18,2020-04-30,2020-03-31,$4.44,$4.69
19,2020-02-06,2019-12-31,$4.19,$4.31
20,2019-10-31,2019-09-30,$4.37,$4.54
21,2019-08-01,2019-06-30,$3.73,$4.30
22,2019-05-02,2019-03-31,$3.74,$3.90
23,2019-02-01,2018-12-31,$2.53,$2.46
24,2018-11-01,2018-09-30,$3.45,$3.84
25,2018-08-02,2018-06-30,$3.33,$3.89
26,2018-05-03,2018-03-31,$3.37,$4.11
27,2018-02-01,2017-12-31,$1.87,$1.94
28,2017-11-02,2017-09-30,$2.36,$2.83
29,2017-08-04,2017-06-30,$2.48,$2.91
30,2017-05-05,2017-03-31,$2.44,$2.77
31,2017-02-02,2016-12-31,$1.74,$1.87
32,2016-11-03,2016-09-30,$1.91,$1.94
33,2016-07-29,2016-06-30,$2.39,$1.98
34,2016-05-06,2016-03-31,$2.17,$2.32
35,2016-02-04,2015-12-31,$1.78,$1.87
36,2015-11-06,2015-09-30,$2.18,$2.28
37,2015-07-30,2015-06-30,$2.38,$2.55
38,2015-04-30,2015-03-31,$1.85,$1.96
39,2015-02-05,2014-12-31,$1.65,$1.69
