Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,0.05070,0.01500,0.03570,0.35680,2.07000,-55.03850,57.53310,-57.49740,24.17380,-33.32360,-33.32360,-33.32360,-33.32360,-57.49740,-57.49740,22.29200,22.29200,-1.49000,-1.49000,1.81700,-0.04430,-1.62890,70.41020,-113445.10000,-113445.10000,-65748.98000,-65748.98000,0.00110,0.00190,0.59830,150.42140,416.27910,240.78410,-74.06020,434.71580,-0.22430,-0.8895,-0.891
2024-06-30,,,,,,-0.78920,,-0.78920,4.01500,3.22580,3.22580,3.22580,3.22580,-0.78920,-0.78920,,,,0.00000,0.03380,,-0.13540,,,,,,,,,,-34.94560,-34.94560,8.79920,-34.94560,-1.15680,0,0
2024-03-31,,,,,,-0.91910,,-0.91910,-3.28790,-4.20700,-4.20700,-4.20700,-4.20700,-0.91910,-0.91910,0.00000,0.00000,0.00000,0.00000,0.01510,,-0.09090,,,,,,,,,,30.60480,30.60480,-11.60810,30.60480,-1.72260,0.00000,
2023-12-31,,,,,,-1.36600,,4.28980,0.59060,-4.12890,-4.12890,-4.12890,-4.12890,4.28980,-4.71950,7.98000,7.98000,-0.23000,-0.23000,0.43350,,-1.88350,,,,,,,,,,36.00620,24.44180,-19.81480,36.00620,-0.58400,0.3021,0.3031
2023-09-30,9.00930,0.02430,8.98490,0.18580,5.37040,,5.63150,3.35340,-1.39160,1.96180,1.96180,1.96180,1.96180,3.35340,3.35340,16.42700,16.42700,0.12000,0.12000,0.00820,,-0.11420,99.73020,37.22220,37.22220,21.77540,21.77540,0.22760,,,,-17.92800,-17.92800,4.95540,-17.92800,-1.37130,-0.3812,-0.3822
2023-06-30,,,,,,-0.57900,,-0.57900,3.13140,2.55240,2.55240,2.55240,2.55240,-0.57900,-0.57900,7.98000,7.98000,0.12000,0.12000,0.01000,,-0.23800,,,,,,,,,,-48.59410,-48.59410,4.42300,-48.59410,-0.65820,-0.0242,-0.0242
2023-03-31,,,,,,-1.15330,,-1.15330,0.73320,-0.42000,-0.42000,-0.42000,-0.42000,-1.15330,-1.15330,7.98000,7.98000,-0.01000,-0.01000,0.03070,,-0.14310,,,,,,,,,,4.80900,4.80900,-0.76980,4.80900,-1.09460,-0.02990,-0.02990
2022-12-31,,,,,,-1.38780,,-1.38780,4.23010,2.84230,2.84230,2.84230,2.84230,-1.38780,-1.38780,7.98000,7.98000,0.08000,0.08000,0.03360,,-0.06540,,,,,,,,,,-18.58030,-18.58030,0.87710,-18.58030,-1.91700,-0.0341,-0.0341
2022-09-30,,,,,,-0.63310,,-0.63310,3.11830,2.48530,2.48530,2.48530,2.48530,-0.63310,-0.63310,7.98000,7.98000,0.06000,0.06000,0.06440,,-0.04880,,,,,,,,,,-16.15530,-16.15530,0.77330,-16.15530,-1.92780,-0.0269,-0.0269
2022-06-30,,,,,,-1.54450,,-1.54450,3.42390,1.87940,1.87940,1.87940,1.87940,-1.54450,-1.54450,7.98000,7.98000,0.05000,0.05000,0.09180,,-0.03040,,,,,,,,,,-11.44210,-11.44210,0.58730,-11.44210,-2.05830,-0.0244,-0.0244
2022-03-31,,,,,,-0.50910,,-0.50910,3.88020,3.37110,3.37110,3.37110,3.37110,-0.50910,-0.50910,7.98000,7.98000,0.08000,0.08000,0.32010,,-0.02810,,,,,,,,,,-18.92880,-18.92880,1.05410,-18.92880,-2.23170,-0.04250,-0.04250
2021-12-31,,,,,,-1.52260,,-1.52260,2.85140,1.32890,1.32890,1.32890,1.32890,-1.52260,-1.52260,7.83000,7.83000,0.05000,0.05000,0.38500,,,,,,,,,,,,-6.27410,-6.27410,0.41560,-6.27410,-2.65420,-0.0378,-0.0378
2021-09-30,,,,,,-0.48190,,-0.48190,3.32570,2.84370,2.84370,2.84370,2.84370,-0.48190,-0.48190,7.98000,7.98000,0.07000,0.07000,5.15750,,,,,,,,,,,,-13.92390,-13.92390,0.88800,-13.92390,-2.55930,-0.0381,-0.0381
2021-06-30,,,,,,-0.82290,,-0.82290,2.90170,2.07880,2.07880,2.07880,2.07880,-0.82290,-0.82290,7.81700,7.81700,0.05000,0.05000,6.32250,,,,,,,,,,,,41.57670,41.57670,0.64820,41.57670,0.45750,-0.2013,-0.2013
2021-03-31,,,,,,-0.08960,,-0.08960,0.43210,0.34260,0.34260,0.34260,0.34260,-0.08960,-0.08960,7.50000,7.50000,0.03000,0.03000,3.11710,,,,,,,,,,,,6.85110,6.85110,0.11300,6.85110,0.43000,0.00410,0.00410
