Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,5570.46400,2177.31800,3393.14600,765.43160,-469.19930,1580.12500,1813.02100,19.02310,1832.04400,258.29610,1573.74800,1573.74800,1573.74800,2165.62500,1813.02100,221.88000,222.84000,7.09300,7.06200,0.80980,0.17860,0.33260,60.91320,32.54700,32.54700,32.88850,28.25160,0.30940,421.29790,53.32530,1.68780,18.45000,18.80490,8.73970,15.15520,38.97740,3.7115,0.265
2024-06-30,3904.94700,2034.37200,1870.57500,718.93840,-420.52940,1476.75300,393.82200,37.79920,431.62150,43.93750,387.68400,387.68400,387.68400,731.10710,393.82200,568.95000,572.30000,0.68150,0.67740,0.93070,0.24460,0.32950,47.90270,10.08520,10.08520,11.05320,9.92800,0.20130,325.70690,36.08060,2.49440,4.59980,4.68740,1.99850,3.47490,14.93070,2.12010,1.17640
2024-03-31,2303.44800,1501.79700,801.65090,575.75290,-351.73500,1181.78200,-380.13160,3.04410,-377.08610,-64.05540,-313.03060,-313.03060,-313.03060,-118.86190,-380.13090,569.60000,572.50000,-0.55110,-0.54900,0.91040,0.24960,0.33910,34.80220,-16.50270,-16.50270,-16.37050,-13.58970,0.12390,223.80610,27.85720,3.23080,-3.79850,-3.87300,-1.68390,-2.85050,14.45640,3.5516,2.6667
2023-12-31,2906.23000,1669.73300,1236.49700,578.08000,-395.11460,1256.85000,-20.35330,23.26100,2.90760,-13.03050,15.93810,15.93810,15.93810,256.87600,-20.35330,569.65000,572.55000,0.02800,0.02780,1.00430,0.24340,0.33050,42.54640,-0.70030,-0.70030,0.10000,0.54840,0.17460,250.08060,35.27710,2.55120,0.18800,0.19160,0.09580,0.14230,14.87420,-0.7017,-1.324
2023-09-30,5361.35000,2090.38100,3270.96900,677.31130,-429.37380,1415.68200,1855.28700,14.36690,1869.65400,220.50980,1649.14400,1649.14400,1649.14400,2163.73400,1855.28700,569.45000,572.25000,2.89600,2.88190,1.18960,0.23410,0.30990,61.01020,34.60480,34.60480,34.87280,30.75990,0.30090,336.94740,72.12150,1.24790,17.97670,18.29440,9.25690,13.76770,16.10850,0.7343,-0.2531
2023-06-30,3979.19700,1910.59900,2068.59800,611.82340,-381.53090,1293.10500,775.49240,32.16680,807.65930,84.83310,722.82620,722.82620,722.82620,1075.24300,775.49240,569.35000,572.05000,1.26970,1.26360,0.83380,0.31620,0.59580,51.98530,19.48870,19.48870,20.29700,18.16510,0.21860,336.96150,41.18850,2.18510,10.77690,11.03970,3.97110,7.36960,11.77830,2.38570,0.35850
2022-12-31,2360.42300,1226.71300,1133.70900,462.56980,-299.43000,979.14500,154.56450,62.68330,217.24750,10.92360,206.32390,206.32390,206.32390,154.56450,154.56450,569.00000,569.85000,0.36260,0.36200,0.92400,0.31390,0.76410,48.02990,6.54820,6.54820,9.20380,8.74100,0.14670,267.02220,59.59020,1.51030,3.21190,3.28840,1.28230,2.20350,11.28270,0.4444,-1.0454
2022-09-30,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,,
2022-06-30,2768.51600,1436.77600,1331.74000,476.97440,-358.84820,1076.75800,254.98270,-38.94970,216.03260,16.49510,199.53750,199.53750,199.53750,495.91750,254.98270,567.30000,569.65000,0.35200,0.35040,1.07630,0.37300,0.79170,48.10300,9.21010,9.21010,7.80320,7.20740,0.15330,300.02220,41.89210,2.14840,3.01970,3.09260,1.10490,1.89330,11.64070,2.63520,1.85770
2022-03-31,1349.19500,707.33630,641.85860,368.65550,-252.39550,835.78670,-193.92800,-27.67580,-221.60410,-114.38590,-107.21820,-107.21820,-107.21820,36.38930,-193.92800,565.25000,565.25000,-0.19020,-0.18580,1.01420,0.40110,0.89070,47.57340,-14.37360,-14.37360,-16.42490,-7.94680,0.07660,141.50260,26.68040,3.37330,-1.66320,-1.70830,-0.60880,-0.99600,11.36330,2.1577,1.3987
2021-12-31,1681.27200,969.37050,711.90110,351.14660,-272.56750,845.38250,-133.48140,-18.41520,-151.89660,-42.32060,-109.57600,-109.57600,-109.57600,76.05670,-133.48140,565.65000,565.65000,-0.19380,-0.19380,1.28310,0.48260,1.00960,42.34300,-7.93930,-7.93930,-9.03460,-6.51750,0.11190,211.87500,71.35440,1.26130,-1.94380,-2.00330,-0.72920,-1.00580,9.96590,-0.3182,-1.176
2021-09-30,2104.16500,950.78890,1153.37600,340.19920,-275.57900,853.85910,299.51680,-34.66850,264.84830,-0.47170,265.32000,265.32000,265.32000,534.14580,299.51680,564.30000,569.75000,0.47020,0.46580,1.33790,0.48930,1.13220,54.81400,14.23450,14.23450,12.58690,12.60930,0.12680,223.97220,44.94710,2.00240,4.56120,4.70070,1.59920,2.32930,10.30630,0.8823,0.4714
2021-06-30,446.41540,293.63410,152.78130,220.37620,-137.47910,519.67340,-366.89210,-24.09800,-390.99010,-62.53430,-328.45570,-328.45570,-328.45570,-205.07400,-366.89210,564.15000,564.15000,-0.58220,-0.58220,1.23770,0.51190,1.24180,34.22400,-82.18620,-82.18620,-87.58430,-73.57630,0.02770,64.13160,16.61440,5.41700,-6.09950,-6.30610,-2.03490,-2.97730,9.54270,1.26910,1.09390
2021-03-31,137.15420,89.23830,47.91590,180.84260,-97.39030,437.90710,-389.99110,18.63640,-371.35490,-35.79160,-335.56340,-335.56340,-335.56350,-247.17950,-389.99110,555.20000,555.20000,-0.60200,-0.60280,0.98050,0.43090,1.12850,34.93580,-284.34500,-284.34490,-270.75720,-244.66140,0.00950,21.22300,6.31330,14.25570,-6.18300,-6.38410,-2.33040,-3.51890,9.62190,-0.7978,-1.4234
2020-12-31,406.98340,282.45500,124.52830,214.82330,-134.07070,521.01520,-396.48680,-35.90330,-432.39000,-49.73980,-382.65030,-382.65030,-382.65020,-218.97890,-396.48680,563.10000,563.10000,-0.68000,-0.68000,0.95380,0.42550,1.13800,30.59790,-97.42090,-97.42090,-106.24270,-94.02110,0.02690,65.77780,9.83290,9.15300,-6.86730,-7.08950,-2.52960,-3.94510,9.88390,-1.888,-1.9498
2020-09-30,1228.61900,567.78330,660.83570,269.10380,-186.33860,648.21070,12.62520,-272.61080,-259.98560,3.62390,-263.60950,-263.60950,-263.60950,211.68630,12.62520,549.30000,549.30000,-0.48000,-0.48000,0.86500,0.41290,1.07880,53.78690,1.02760,1.02760,-21.16080,-21.45580,0.07160,131.27030,32.14070,2.80020,-4.52930,-4.66650,-1.53560,-2.65910,10.34410,-1.7645,-1.1843
2020-06-30,137.85770,29.72970,108.12800,122.11200,-42.39240,314.69440,-206.56640,-24.66460,-231.23100,-27.41740,-203.81360,-203.81360,-203.81360,-59.01900,-206.56640,544.70000,546.40000,-0.37400,-0.37320,0.67000,0.36370,0.98290,78.43450,-149.84030,-149.84030,-167.73160,-147.84340,0.00860,9.00000,3.43960,26.16610,-3.96670,-4.09520,-1.26830,-2.52400,9.42680,-0.69970,-0.97660
2020-03-31,1312.49700,765.27200,547.22490,428.26510,-203.53440,830.66800,-283.44290,-465.83760,-749.28060,-88.11360,-661.16710,-661.16710,-661.16710,-83.91730,-283.44290,556.90000,559.90000,-1.17200,-1.16880,0.81590,0.42170,0.80690,41.69340,-21.59570,-21.59570,-57.08820,-50.37480,0.08010,208.58120,17.48910,5.14610,-12.10060,-12.47210,-4.03250,-6.99830,10.03290,0.4092,0.7559
2019-12-31,2110.70400,1061.66400,1049.04000,458.35280,-270.31630,947.93500,101.10550,-10.74180,90.36380,-6.86590,97.22970,97.22970,97.22970,310.20140,101.10550,554.80000,559.60000,0.17520,0.17360,1.07480,0.38010,0.65390,49.70090,4.79010,4.79010,4.28120,4.60650,0.12830,187.98040,25.54960,3.52260,1.40310,1.43670,0.59080,0.86980,12.56530,1.3175,-0.1989
2019-09-30,3422.18000,1265.01100,2157.16900,489.83600,-317.36480,1030.71300,1126.45600,-17.12480,1109.33100,97.18880,1012.14200,1012.14200,1012.14200,1333.53200,1126.45600,559.15000,561.35000,1.81020,1.80300,1.27110,0.38040,0.65520,63.03490,32.91630,32.91630,32.41590,29.57600,0.20870,232.16330,40.70770,2.21090,14.31830,14.65580,6.17390,8.87150,12.71150,0.6549,0.2202
2019-06-30,2599.13800,1246.74100,1352.39700,497.70720,-312.13480,1043.07200,309.32500,-14.49960,294.82520,21.80560,273.01960,273.01960,273.01960,526.03220,309.32500,565.75000,568.55000,0.48260,0.48020,1.07900,0.43180,0.81670,52.03250,11.90110,11.90110,11.34320,10.50420,0.15840,264.09520,34.30860,2.62320,4.60050,4.73170,1.66400,2.61390,10.54670,1.47880,0.70870
2019-03-31,1421.75100,941.17040,480.58110,509.75410,-20.56710,753.35260,-272.77110,-13.33230,-286.10310,-39.19590,-246.90730,-246.90730,-246.90730,-77.08850,-272.77100,571.80000,577.30000,-0.41750,-0.41680,0.92860,0.39010,0.69880,33.80210,-19.18560,-19.18560,-20.12330,-17.36640,0.09270,280.26040,20.63470,4.36160,-4.08860,-4.20670,-1.60910,-2.49380,10.65620,2.9336,2.1868
2018-12-31,1804.53600,927.48610,877.04940,389.79970,-365.03790,954.64390,-77.59490,-17.80120,-95.39600,-19.96930,-75.42670,-75.42670,-75.42670,97.28770,-77.59490,566.75000,569.90000,-0.13300,-0.13240,0.90730,0.40580,0.76470,48.60250,-4.30000,-4.30000,-5.28650,-4.17980,0.13340,127.00000,21.39920,4.20580,-1.35550,-1.39750,-0.55740,-0.80550,9.81890,-0.2022,-0.9291
2018-09-30,3208.00600,1084.91500,2123.09000,426.94350,-402.99180,1037.12900,1085.96200,-18.48690,1067.47500,89.06280,978.41200,978.41200,978.41200,1269.61900,1085.96200,572.85000,577.05000,1.70800,1.69540,1.25050,0.38390,0.70080,66.18100,33.85160,33.85160,33.27530,30.49910,0.22170,139.26870,51.00000,1.76470,15.42140,15.84660,6.76160,9.50130,11.17290,-0.2483,-0.9376
2018-06-30,2479.29600,1086.45900,1392.83800,446.74800,-295.40700,950.97900,441.85830,-29.93430,411.92400,43.17210,368.75190,368.75190,368.75190,629.33500,441.85830,580.80000,586.25000,0.63490,0.62900,1.12130,0.41770,0.80670,56.17880,17.82190,17.82190,16.61460,14.87330,0.16250,233.58970,56.18650,1.60180,6.40460,6.46730,2.41680,3.72970,9.97340,1.56380,0.62430
2018-03-31,1659.82700,758.60230,901.22460,365.49660,-235.16090,798.22970,102.99500,-15.29040,87.70440,3.46020,84.24420,84.24420,84.24420,264.81820,102.99480,596.75000,602.00000,0.15560,0.15500,1.22740,0.44120,0.88680,54.29630,6.20520,6.20520,5.28390,5.07550,0.11470,175.11760,24.61260,3.65670,1.61010,1.62720,0.58210,0.89970,8.93470,2.3138,1.4809
2017-12-31,1654.97200,773.00360,881.96860,309.10720,-234.77540,733.54040,148.42800,-15.43180,132.99620,8.59940,124.39680,124.39680,124.39680,314.22200,148.42800,591.45000,596.55000,0.21040,0.20840,1.61430,0.43440,0.84790,53.29210,8.96860,8.96860,8.03620,7.51660,0.12080,205.06250,19.70410,4.56760,2.20000,2.22170,0.90800,1.24430,9.56020,0.2031,-0.5089
2017-09-30,2955.87900,936.94920,2018.93000,359.17170,-275.72540,824.59080,1194.34000,-16.68930,1177.65100,125.28700,1052.36400,1052.36400,1052.36400,1370.61400,1194.34000,597.70000,603.20000,1.76060,1.74460,1.62120,0.44160,0.88230,68.30220,40.40560,40.40560,39.84100,35.60240,0.21490,234.47060,41.16200,2.18650,18.91340,19.10230,7.65140,10.56060,9.40760,0.5235,-0.0873
2017-06-30,2101.71200,858.15600,1243.55600,311.35660,-249.63540,737.24400,506.31210,-18.15330,488.15880,51.26930,436.88940,436.88940,436.88940,659.23990,506.31210,608.00000,613.20000,0.71860,0.71240,1.37860,0.47300,1.00310,59.16870,24.09050,24.09050,23.22670,20.78730,0.15900,236.36360,31.21410,2.88330,9.30460,9.40770,3.30460,4.90330,7.78030,1.30280,0.59840
2017-03-31,1749.11100,770.24160,978.86980,290.96840,-227.91780,703.52040,275.34900,-16.09550,259.25390,23.18770,236.06620,236.06620,236.06620,417.34140,275.34890,624.85000,628.75000,0.39110,0.38570,1.56260,0.47040,0.99130,55.96380,15.74220,15.74220,14.82200,13.49640,0.13290,226.41250,29.35300,3.06610,4.86350,4.91550,1.79420,2.57570,7.97100,1.8242,0.9862
