Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,3187.50000,2104.40000,1083.09900,22.10000,228.00000,1591.40000,-1341.29870,2424.39800,78.90000,2503.30000,538.40000,1964.90100,1964.90000,,1949.90000,2805.19800,2424.39800,222.50000,222.80000,8.77000,8.75000,1.52240,0.42020,0.76190,33.97960,76.05960,76.05960,78.53490,61.17340,0.08050,2.74730,1.31040,68.67950,10.52230,11.25570,4.96510,6.10090,83.97510,4.2953,3.2957
2024-06-30,2985.50000,2005.60000,979.90000,27.00000,235.40000,20.10000,242.30000,737.60010,111.90000,849.50000,140.60000,708.90000,708.90000,,696.60000,1097.90000,737.60010,222.50000,222.80000,3.13000,3.13000,1.26880,0.43570,0.84090,32.82200,24.70610,24.70610,28.45420,23.33280,0.08070,2.65430,1.29040,69.74510,4.24820,4.57430,1.91730,2.39740,75.06020,5.6587,-1.5186
2024-03-31,2930.20000,1991.50000,938.70000,25.40000,240.60000,-35.50000,301.50000,637.20000,74.20000,711.40000,130.50000,580.90000,580.90000,,572.40000,997.99990,637.20000,222.50000,222.70000,2.57000,2.57000,1.49160,0.43350,0.83390,32.03540,21.74600,21.74600,24.27820,19.53450,0.08160,2.76140,1.20340,74.79010,3.55620,3.83860,1.61710,2.01460,73.47940,3.6012,-3.8261
2023-12-31,2997.40000,2067.20000,930.20000,25.70000,238.40000,0.80000,263.30000,666.90010,90.10000,757.00000,135.40000,621.60000,621.60000,,609.30000,1016.10000,666.90010,222.50000,222.80000,2.74000,2.73000,1.81120,0.42400,0.75070,31.03360,22.24930,22.24930,25.25520,20.32760,0.08790,2.91440,1.19940,75.03500,3.85390,4.17440,1.82190,2.21980,72.55520,2.81240,-3.65660
2023-09-30,3191.30000,2207.20000,984.09960,24.70000,232.70000,11.90000,245.49900,738.60010,102.60000,841.19980,154.20000,686.99990,686.99990,,692.60000,1095.90000,738.60060,222.30000,222.70000,3.11000,3.12000,1.33490,0.37590,0.65810,30.83700,23.14420,23.14420,26.35920,21.70280,0.09970,3.38630,1.31740,68.31860,4.38690,4.74970,2.14670,2.73800,70.47840,4.5051,-2.0158
2023-06-30,3033.90000,2070.70000,963.20000,29.30000,238.70000,-51.00000,319.00000,644.20000,105.90000,750.10000,139.60000,610.50000,610.50000,,595.60000,984.10000,644.20000,222.40000,222.80000,2.68000,2.67000,1.35620,0.35920,0.61100,31.74790,21.23340,21.23340,24.72400,19.63150,0.09810,3.11900,1.16490,77.26190,3.97180,4.32360,1.97380,2.54520,69.19100,3.7917,-2.1126
2023-03-31,3200.10000,2282.80000,917.30000,27.20000,251.20000,-179.10000,457.50000,459.80000,111.10000,570.90000,121.00000,449.90000,449.90000,,439.80000,799.40000,459.80000,222.30000,222.70000,1.98000,1.97000,2.04500,0.37890,0.62220,28.66470,14.36830,14.36830,17.84010,13.74330,0.10870,3.53590,1.36900,65.74300,3.06260,3.34770,1.52840,1.90230,66.13540,2.8665,-1.6388
2022-12-31,3174.70000,2272.30000,902.39990,24.40000,234.40000,8.40000,250.40000,652.00000,68.20000,720.20000,136.40000,583.80000,583.80000,,572.20000,973.50000,652.00000,222.20000,222.60000,2.58000,2.57000,1.92900,0.34040,0.55500,28.42470,20.53740,20.53740,22.68560,18.02380,0.11230,3.57670,1.73750,51.79950,4.02140,4.39670,2.06450,2.65240,65.36930,3.23140,-0.49820
2022-09-30,3570.00000,2621.20000,948.80000,31.10000,223.89990,-67.30000,322.29900,626.50070,84.50000,710.99990,130.60000,580.40000,580.40000,,583.10010,959.30070,626.50000,222.00000,222.50000,2.62000,2.62000,1.81280,0.34090,0.55790,26.57700,17.54900,17.54900,19.91600,16.33330,0.13130,5.09760,1.54530,58.24030,4.23580,4.63140,2.13440,2.79200,61.76730,4.3029,0.8243
2022-06-30,3189.30000,2342.10000,847.20000,24.80000,216.90000,21.90000,219.80000,627.39990,93.90000,721.30000,134.20000,587.10000,587.10000,,582.10000,964.59990,627.39990,222.00000,222.50000,2.62000,2.62000,1.86890,0.32460,0.53360,26.56380,19.67200,19.67200,22.61630,18.25170,0.11600,4.55660,1.35200,66.56950,4.12990,4.52590,2.13580,2.78940,64.09270,4.0818,0.9447
2022-03-31,2945.10000,2151.60000,793.50000,23.70000,227.00000,19.10000,231.60000,561.90010,97.60000,659.50000,122.70000,536.80000,536.80000,,530.50000,897.80020,561.90010,222.00000,222.50000,2.39000,2.38000,1.94980,0.31740,0.51280,26.94310,19.07920,19.07920,22.39310,18.01300,0.10730,4.23960,1.25390,71.77750,3.69930,4.07320,1.95560,2.52510,65.43040,2.3378,-1.0146
2021-12-31,2994.20000,2223.60000,770.59990,23.30000,232.80000,8.50000,247.60000,522.99980,139.90000,662.90000,113.30000,549.60000,549.60000,,560.40000,855.29970,522.99980,221.90000,222.60000,2.53000,2.52000,2.46510,0.33300,0.51320,25.73640,17.46710,17.46710,22.13950,18.71620,0.11040,4.56400,1.37430,65.48760,3.82310,4.21680,2.02620,2.54990,64.83760,3.52740,0.55030
2021-09-30,2841.10000,2006.30000,834.79970,25.70000,202.10010,9.70000,218.10000,616.70000,75.60000,692.29990,125.30000,566.99990,567.00000,51.80000,610.40010,949.30000,616.70000,221.60000,222.50000,2.75000,2.73000,2.99250,0.33670,0.54210,29.38300,21.70640,21.70640,24.36730,21.48460,0.10580,4.42010,1.41900,63.42540,4.02470,4.44500,2.11100,2.66970,63.63230,3.7137,0.977
2021-06-30,2604.70000,1801.90000,802.79990,23.20000,213.30000,10.80000,225.70000,577.10000,48.70000,625.80000,101.70000,524.10000,524.10000,8.20000,533.60000,912.80000,577.10000,221.60000,222.50000,2.41000,2.40000,3.10590,0.34690,0.56820,30.82120,22.15610,22.15610,24.02580,20.48600,0.09920,4.02930,1.31500,68.44240,3.88460,4.32560,1.99640,2.53710,60.94730,4.1735,1.4553
2021-03-31,2502.00000,1745.50000,756.50000,21.10000,210.30000,23.40000,208.00000,548.50000,50.50000,599.00000,121.90000,477.10000,477.10000,,473.10000,877.80000,548.50000,221.60000,222.50000,2.13000,2.13000,2.90530,0.35140,0.60940,30.23580,21.92250,21.92250,23.94090,18.90890,0.09560,4.05650,1.29370,69.56830,3.63230,4.05320,1.82390,2.35600,59.34920,3.6223,1.1427
2020-12-31,2375.20000,1632.40000,742.79990,23.50000,202.70000,22.50000,203.70000,539.10000,51.20000,590.30000,113.90000,476.40000,476.40000,10.30000,482.00000,862.80000,539.10000,221.50000,222.60000,2.18000,2.17000,2.95050,0.35170,0.61250,31.27320,22.69700,22.69700,24.85260,20.29300,0.09100,3.86000,1.18260,76.10140,3.64450,4.07340,1.82610,2.36270,59.07480,3.48020,0.50810
2020-09-30,2320.10000,1566.50000,753.59970,27.10000,195.60000,29.30000,193.40000,560.19980,34.40000,594.60000,99.90000,494.70010,494.70000,,486.80000,870.69980,560.20000,221.20000,222.30000,2.20000,2.19000,3.59370,0.37390,0.63550,32.48140,24.14550,24.14550,25.62820,20.98190,0.09220,3.86980,1.32000,68.18370,3.97570,4.45040,1.96560,2.48930,56.29930,5.6338,3.5705
2020-06-30,2065.20000,1344.90000,720.29990,19.90000,176.90000,15.70000,181.10000,539.19980,27.20000,566.40000,109.30000,457.10000,457.10000,,446.50000,829.79980,539.19980,221.20000,222.40000,2.02000,2.01000,3.47610,0.37970,0.68180,34.87800,26.10880,26.10880,27.42590,21.62020,0.08330,3.27310,1.04690,85.96460,3.80180,4.21550,1.84450,2.35830,54.43060,3.4809,-1.5008
