Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,31.51900,31.51900,25.96600,-7.70200,-2.14900,-0.22000,-2.36900,0.01500,-2.38400,-2.38400,-2.38400,-0.13400,-2.14900,77.74800,77.74800,-0.03000,-0.03000,2.66780,0.09610,0.10630,100.00000,-6.81810,-6.81810,-7.51610,-7.56370,0.30950,1.74390,51.60890,-3.16860,-8.55520,-2.34090,-2.86410,0.96100,-0.0174,-0.0327
2024-06-30,29.36200,29.36200,24.53400,-7.56900,-2.74100,-0.23900,-2.98000,0.01600,-2.99600,-2.99600,-2.99600,-0.70600,-2.74100,76.97500,76.97500,-0.04000,-0.04000,2.65360,0.09540,0.10540,100.00000,-9.33520,-9.33520,-10.14920,-10.20370,0.28660,2.07120,43.45210,-3.94910,-10.51450,-2.92470,-3.57240,0.98280,0.0595,0.0484
2024-03-31,27.33400,27.33400,23.22100,-8.03400,-3.92100,-0.08000,-4.00100,0.01600,-4.01700,-4.01700,-4.01700,-2.41500,-3.92100,76.92000,76.92000,-0.05000,-0.05000,2.74850,0.06050,0.06440,100.00000,-14.34480,-14.34480,-14.63750,-14.69600,0.27540,1.91370,47.02820,-5.17340,-13.26840,-4.04780,-4.86040,1.00950,0.00160,-0.04590
2023-12-31,32.56700,32.56700,23.30800,-7.34700,1.91200,-0.63200,1.28000,0.02500,1.25500,1.25500,1.25500,3.75600,1.91200,76.15600,76.15600,0.02000,0.02000,3.21340,0.05830,0.06200,100.00000,5.87100,5.87090,3.93040,3.85360,0.32890,1.81750,49.51980,1.55500,3.76480,1.26730,1.46430,1.04920,-0.0245,-0.0402
2023-09-30,29.96200,29.96200,22.98000,-7.63200,-0.65000,-0.33700,-0.98700,-0.40700,-0.58000,-0.58000,-0.58000,0.59900,-0.65000,76.45400,76.45400,-0.01000,-0.01000,3.47780,0.10380,0.13720,100.00000,-2.16940,-2.16940,-3.29420,-1.93580,0.29750,2.04590,43.99070,-0.74040,-1.87340,-0.57590,-0.66360,1.01890,0.0453,0.0374
2023-06-30,25.48500,25.48500,21.71000,-7.37600,-3.60100,-0.35100,-3.95200,0.02100,-3.97300,-3.97300,-3.97300,-2.14400,-3.60100,75.75200,75.75200,-0.05000,-0.05000,3.39790,0.10950,0.14140,100.00000,-14.12990,-14.12990,-15.50720,-15.58960,0.25330,1.59620,56.38380,-5.09880,-13.00580,-3.94950,-4.54060,1.02410,0.0584,0.0396
2023-03-31,25.72900,25.72900,22.44900,-7.06900,-3.78900,-0.41100,-4.20000,0.02100,-4.22100,-4.22100,-4.22100,-1.27900,-3.78900,75.50500,75.50500,-0.06000,-0.06000,3.80970,0.11000,0.13830,100.00000,-14.72660,-14.72660,-16.32400,-16.40560,0.24830,1.37450,65.47900,-5.20710,-12.52890,-4.07280,-4.63450,1.07360,-0.02850,-0.04050
2022-12-31,29.24200,29.24200,22.21100,-6.82700,0.20400,-0.35900,-0.15500,0.08000,-0.23500,-0.23500,-0.23500,1.80500,0.20400,72.93700,72.93700,-0.01000,-0.01000,4.04780,0.17710,0.22690,100.00000,0.69760,0.69760,-0.53010,-0.80360,0.24610,1.54580,58.22210,-0.27820,-0.63320,-0.19780,-0.22890,1.11890,-0.0099,-0.0284
2022-09-30,27.17800,27.17800,21.75900,-7.73300,-2.31400,0.84300,-1.47100,-0.01100,-1.46000,-1.46000,-1.46000,-0.96600,-2.31400,74.02100,74.02100,-0.02000,-0.02000,4.22400,0.17990,0.22970,100.00000,-8.51420,-8.51420,-5.41250,-5.37200,0.22980,1.42580,63.12050,-1.74030,-3.99740,-1.23440,-1.42710,1.13050,0.045,0.1036
2022-06-30,25.68100,25.68100,20.90300,-8.08100,-3.30300,0.16600,-3.13700,0.03200,-3.16900,-3.16900,-3.16900,-2.03200,-3.30300,73.50200,73.50200,-0.04000,-0.04000,3.82790,0.18080,0.22940,100.00000,-12.86170,-12.86170,-12.21530,-12.33990,0.21430,1.11040,81.05290,-3.75360,-8.55260,-2.64390,-3.07490,1.14370,-0.0079,-0.0195
2022-03-31,27.08300,27.08300,20.43900,-8.13100,-1.48700,-0.15500,-1.64200,0.03100,-1.67300,-1.67300,-1.67300,0.09000,-1.48700,69.87300,69.87300,-0.02000,-0.02000,4.17220,0.17840,0.22410,100.00000,-5.49050,-5.49050,-6.06280,-6.17730,0.22240,1.18150,76.17250,-1.92580,-4.23560,-1.37380,-1.58230,1.18770,-0.06660,-0.07660
2021-12-31,31.57900,31.57900,20.36900,-8.37300,2.83700,-5.47200,-2.63500,0.00100,-2.63600,-2.63600,-2.63600,4.53700,2.83700,60.46100,60.46100,-0.03000,-0.03000,3.12490,0.18800,0.23750,100.00000,8.98380,8.98380,-8.34420,-8.34730,0.25890,1.31760,68.30590,-3.19810,-7.52050,-2.16090,-2.59690,1.18970,-0.0055,-0.0186
