Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-09-30,1443.00000,545.00000,898.00000,109.00000,-444.00000,891.00000,7.00000,59.00000,66.00000,21.00000,45.00000,45.00000,45.00000,346.00000,7.00000,1101.23100,1104.02800,0.04000,0.04000,0.59270,0.38630,0.62930,62.23150,0.48510,0.48510,4.57380,3.11850,0.11120,,2.39700,37.54680,0.68840,0.68840,0.34690,0.42250,5.93480,0.4304,-0.0638
2023-06-30,1269.00000,481.00000,788.00000,99.00000,-418.00000,845.00000,-57.00000,283.00000,226.00000,-5.00000,231.00000,231.00000,231.00000,273.00000,-57.00000,1101.16700,1102.72500,0.21000,0.21000,0.58640,0.38350,0.62200,62.09610,-4.49170,-4.49170,17.80930,18.20330,0.09760,,2.12210,42.41140,3.55990,3.55990,1.77680,2.19480,5.89130,0.3851,-0.0618
2023-03-31,2118.00000,667.00000,1451.00000,114.00000,-418.00000,845.00000,606.00000,1345.00000,1951.00000,12.00000,1939.00000,1939.00000,1939.00000,921.00000,606.00000,1100.27800,1102.39700,1.76000,1.76000,0.55360,0.38620,0.62920,68.50800,28.61190,28.61190,92.11520,91.54860,0.16370,,3.17540,28.34280,31.00420,31.00420,14.98800,19.03030,5.67890,1.03140,0.42360
2022-12-31,3380.00000,1026.00000,2354.00000,121.00000,-410.00000,844.00000,1510.00000,1401.00000,2911.00000,10.00000,2901.00000,2901.00000,2901.00000,1826.00000,1510.00000,1110.56500,1113.18400,2.61000,2.61000,0.47800,0.50390,1.01570,69.64500,44.67460,44.67460,86.12430,85.82840,0.26150,,2.41260,37.30470,67.09070,67.09070,22.44310,33.28360,3.93120,0.8594,0.4695
2022-09-30,4541.00000,1289.00000,3252.00000,117.00000,-423.00000,838.00000,2414.00000,-1953.00000,461.00000,11.00000,450.00000,450.00000,450.00000,2714.00000,2414.00000,1110.26000,1112.52300,0.41000,0.40000,0.36730,0.77440,3.43710,71.61420,53.16010,53.16010,10.15200,9.90970,0.34650,,2.57570,34.94160,31.82460,31.82460,3.43410,7.17820,1.28140,0.7228,0.2155
2022-06-30,4138.00000,1215.00000,2923.00000,100.00000,-404.00000,792.00000,2131.00000,-932.00000,1199.00000,26.00000,1173.00000,1173.00000,1173.00000,2423.00000,2131.00000,1116.17600,1118.24500,1.05000,1.05000,0.37850,0.82970,4.87630,70.63800,51.49830,51.49830,28.97540,28.34700,0.32000,,2.32340,38.73610,112.46410,112.46410,9.07050,19.15420,0.93600,0.379,-0.1105
2022-03-31,2943.00000,862.00000,2081.00000,101.00000,-406.00000,782.00000,1299.00000,-3970.00000,-2671.00000,4.00000,-2675.00000,-2675.00000,-2675.00000,1576.00000,1299.00000,1114.61100,1114.61100,-2.40000,-2.40000,0.21830,1.02490,-41.17650,70.71020,44.13860,44.13860,-90.75770,-90.89370,0.24840,,2.74790,32.75230,2247.89900,2247.89900,-22.57960,-56.00920,-0.10660,0.87210,0.42350
2021-12-31,2947.00000,848.00000,2099.00000,80.00000,-402.00000,694.00000,1405.00000,956.00000,2361.00000,,2361.00000,2361.00000,2361.00000,1620.00000,1405.00000,789.65800,789.65800,3.11000,3.11000,0.46300,0.67130,2.12290,71.22500,47.67560,47.67560,80.11540,80.11540,0.24870,,2.54050,35.42590,92.69730,92.69730,19.92740,30.47240,2.28570,0.6715,0.3137
2021-09-30,1598.00000,420.00000,1178.00000,67.00000,-337.00000,542.00000,636.00000,-2493.00000,-1857.00000,,-1857.00000,-1857.00000,-1857.00000,776.00000,636.00000,787.03200,787.03200,-2.36000,-2.36000,0.21670,1.07630,-14.81470,73.71720,39.79980,39.79980,-116.20780,-116.20780,0.17290,,2.25710,39.87480,649.30070,649.30070,-20.09520,-49.52000,-0.28180,0.1429,-0.0757
2021-06-30,1050.00000,333.00000,717.00000,61.00000,-262.00000,424.00000,293.00000,-902.00000,-609.00000,,-609.00000,-609.00000,-609.00000,395.00000,293.00000,676.72300,676.72300,-0.90000,-0.90000,0.30500,1.00640,-167.83330,68.28570,27.90480,27.90480,-58.00000,-58.00000,0.19470,,2.57350,34.97140,3383.33300,3383.33300,-11.29030,-21.78110,-0.02660,0.4013,0.0082
