,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-04,2024-09-30,$0.86,$0.86
1,2024-07-29,2024-06-30,$0.93,$0.93
2,2024-04-29,2024-03-31,$0.86,$0.89
3,2024-02-06,2023-12-31,$0.86,$0.81
4,2023-10-31,2023-09-30,$0.90,$0.91
5,2023-07-25,2023-06-30,$0.95,$0.97
6,2023-04-25,2023-03-31,$0.88,$0.92
7,2023-01-31,2022-12-31,$0.88,$0.96
8,2022-10-25,2022-09-30,$0.86,$0.85
9,2022-07-26,2022-06-30,$0.83,$0.83
10,2022-04-26,2022-03-31,$0.76,$0.78
11,2022-02-01,2021-12-31,$0.81,$0.87
12,2021-10-26,2021-09-30,$0.85,$0.87
13,2021-07-27,2021-06-30,$0.89,$0.95
14,2021-04-27,2021-03-31,$0.74,$0.86
15,2021-02-02,2020-12-31,$0.79,$0.85
16,2020-10-27,2020-09-30,$0.54,$0.66
17,2020-07-28,2020-06-30,$0.16,$0.18
18,2020-04-29,2020-03-31,$0.59,$0.53
19,2020-02-11,2019-12-31,$0.87,$0.89
20,2019-10-30,2019-09-30,$0.90,$0.90
21,2019-07-30,2019-06-30,$0.94,$0.93
22,2019-05-01,2019-03-31,$0.85,$0.85
23,2019-02-06,2018-12-31,$0.99,$0.95
24,2018-10-30,2018-09-30,$0.91,$0.91
25,2018-07-24,2018-06-30,$0.93,$0.93
26,2018-04-24,2018-03-31,$0.84,$0.85
27,2018-02-01,2017-12-31,$0.85,$0.87
28,2017-10-24,2017-09-30,$0.80,$0.81
29,2017-07-25,2017-06-30,$0.78,$0.81
30,2017-04-25,2017-03-31,$0.68,$0.71
31,2017-02-02,2016-12-31,$0.74,$0.76
32,2016-10-25,2016-09-30,$0.74,$0.74
33,2016-07-26,2016-06-30,$0.72,$0.73
34,2016-04-26,2016-03-31,$0.64,$0.66
35,2016-02-02,2015-12-31,$0.66,$0.66
36,2015-10-27,2015-09-30,$0.71,$0.72
37,2015-07-28,2015-06-30,$0.73,$0.73
38,2015-04-28,2015-03-31,$0.65,$0.65
39,2015-02-03,2014-12-31,$0.52,$0.57
