Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,59.87900,17.63300,42.24600,11.37900,62.57800,,74.50200,-32.25600,-4.35900,-36.61500,1.50000,-38.11500,-38.11500,,-38.11500,-30.80300,-32.25600,104.21290,104.21290,-0.37000,-0.37000,4.11860,1.63190,-2.71140,70.55230,-53.86860,-53.86860,-61.14830,-63.65340,0.12970,0.20690,1.24070,72.54080,23.37910,22.33340,-8.25780,-14.77260,-1.55420,-0.3909,-0.3914
2024-06-30,65.38900,17.63500,47.75400,15.90200,65.82200,,82.27000,-34.51600,-2.95300,-37.46900,,-37.46900,-37.46900,-0.00400,-37.47300,-34.16800,-34.51600,103.87020,103.87020,-0.36000,-0.36000,3.73990,1.44230,-3.45540,73.03060,-52.78560,-52.78560,-57.30170,-57.30780,0.13220,0.25820,1.81190,49.67070,28.88050,27.16760,-7.57260,-12.77290,-1.23780,-0.3134,-0.3158
2024-03-31,51.93600,14.91100,37.02500,14.39300,68.91400,,83.85200,-46.82700,-2.69800,-49.52500,,-49.52500,-49.52500,-3.62700,-53.15200,-45.45000,-46.82700,91.91900,91.91900,-0.58000,-0.58000,5.36530,1.30250,-4.35620,71.28970,-90.16290,-90.16290,-95.35780,-102.34130,0.10220,0.29660,1.73770,51.79120,50.19110,46.11350,-9.74670,-15.18400,-0.94510,-0.71740,-0.73600
2023-12-31,79.74100,27.44800,52.29300,35.56600,95.20900,,228.45100,-176.15800,-1.74600,-177.90400,,-177.90400,-177.90400,,-55.69900,-175.28500,-176.15800,84.59900,84.59900,-0.66000,-0.66000,3.79790,1.55130,-2.84790,65.57860,-220.91270,-220.91280,-223.10230,-69.84990,0.16670,0.60220,2.88290,31.21860,117.34780,110.58590,-37.18310,-64.69450,-1.72350,-0.5529,-0.5753
2023-09-30,54.11200,16.82100,37.29100,8.68800,65.79100,,74.85300,-37.56200,-1.58300,-39.14500,0.30000,-39.44500,-39.44500,-101.73100,-141.17600,56.41200,-37.56200,86.61340,86.61340,-1.63000,-1.63000,4.72890,1.33090,-4.11450,68.91450,-69.41530,-69.41530,-72.34070,-260.89590,0.10160,0.36400,2.12920,42.26900,37.14180,33.79800,-7.40770,-12.29200,-1.20940,-0.5387,-0.5905
2023-06-30,54.41300,17.60700,36.80600,17.62400,74.81200,,93.15300,-56.34700,-1.81900,-58.16600,,-58.16600,-58.16600,-9.15200,-67.31800,-53.74500,-56.34700,83.68590,83.68590,-0.80000,-0.80000,5.11540,0.93420,14.77840,67.64190,-103.55430,-103.55430,-106.89730,-123.71680,0.09110,0.51110,3.19270,28.18940,-217.15040,73.76790,-9.73430,-14.28670,0.30460,-0.6118,-0.6083
2023-03-31,45.77400,12.48700,33.28700,17.53200,61.92000,,79.99700,-46.71000,-1.76100,-48.47100,,-48.47100,-48.47100,-11.32200,-59.79300,-41.32500,-46.71000,81.13400,81.13400,-0.74000,-0.74000,4.14210,1.07550,-14.93910,72.72030,-102.04480,-102.04480,-105.89200,-130.62660,0.08360,0.44960,2.97760,30.22610,181.72330,35.88560,-8.84830,-13.72390,-0.31750,-0.85660,-0.86730
2022-12-31,49.92100,23.51500,26.40600,19.54100,65.23700,,170.81700,-144.41100,-1.54100,-145.95200,,-145.95200,-145.95200,,-145.95200,-57.51400,-144.41100,72.71300,72.71300,-1.91000,-1.91000,4.95130,0.96790,30.16210,52.89560,-289.27910,-289.27910,-292.36590,-292.36590,0.08580,1.28320,4.40260,20.44250,-1158.34900,146.07040,-25.08200,-37.23510,0.15290,-0.3994,-0.4169
2022-09-30,29.01500,10.73600,18.27900,26.10300,65.77500,,95.76300,-77.48400,-6.50900,-83.99300,0.70000,-84.69300,-84.69300,,-84.69300,-68.54700,-77.48400,72.20800,72.20800,-1.17000,-1.17000,5.56110,0.72220,2.66470,62.99850,-267.04810,-267.04810,-289.48130,-291.89390,0.04080,0.62500,2.47320,36.39080,-58.12320,191.97360,-11.90190,-16.14420,1.77080,-0.7566,-0.7702
2022-06-30,28.36800,9.52300,18.84500,24.91300,47.84700,,76.68700,-57.84200,-3.59300,-61.43500,,-61.43500,-61.43500,,-61.43500,-50.83400,-57.84200,70.06100,70.06100,-0.88000,-0.88000,3.37900,1.00700,-150.55230,66.43050,-203.89880,-203.89880,-216.56440,-216.56440,0.05050,0.70020,5.07480,17.73480,2335.04800,31.24600,-10.93380,-16.34990,-0.03600,-0.6092,-0.601
2022-03-31,25.26100,7.89300,17.36800,30.72900,45.07500,,79.58900,-62.22100,-2.12100,-64.34200,,-64.34200,-64.34200,,-64.34200,-56.42400,-62.22100,68.33310,68.33310,-0.94000,-0.94000,4.01500,0.93670,15.53680,68.75420,-246.31250,-246.31250,-254.70890,-254.70890,0.03950,0.74060,5.65000,15.92930,-251.91560,37.27790,-10.06060,-15.94630,0.35590,-0.89660,-0.91790
2021-12-31,25.95000,7.88100,18.06900,29.46800,46.43600,,79.67300,-61.60400,-1.49400,-63.09800,,-63.09800,-63.09800,,-63.09800,-55.76500,-61.60400,67.50800,67.50800,-0.92000,-0.92000,3.65760,0.80390,4.09860,69.63010,-237.39500,-237.39500,-243.15230,-243.15230,0.04890,0.77610,7.75090,11.61160,-92.15290,47.14890,-11.87920,-18.07420,0.95650,-0.6715,-0.7363
