Date,revenue,cost-goods-sold,gross-profit,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,195.00300,184.76000,10.24300,,0.00000,10.24300,-0.12900,10.11400,2.27600,7.83800,7.83800,7.83800,12.35800,10.24300,14.62800,14.72800,0.53000,0.53000,0.03360,0.03480,5.25270,5.25270,5.18660,4.01940,0.09800,0.90940,0.90940,0.39370,0.87880,58.46480,-1.03720,-1.06830
2021-12-31,226.42000,185.93000,40.49000,,0.00000,40.49000,-0.13200,40.35800,8.30900,32.04900,32.04900,32.48500,43.17200,40.49000,14.82900,14.92600,2.26000,2.25000,0.03130,0.03240,17.88270,17.88270,17.82440,14.34720,0.10690,3.45660,3.45660,1.51360,3.34830,62.46530,2.1398,2.3521
2021-09-30,213.70800,182.42000,31.28800,,0.00000,31.28800,-0.13100,31.15700,6.33700,24.82000,24.82000,24.71300,34.26300,31.28800,14.98200,15.08000,1.65000,1.64000,0.03130,0.03230,14.64050,14.64050,14.57920,11.56390,0.09960,2.67430,2.67430,1.15730,2.59060,61.94610,3.1824,2.8566
2021-06-30,222.87500,175.25000,47.62500,,0.00000,47.62500,-0.13000,47.49500,9.82800,37.66700,37.66700,37.50100,50.48200,47.62500,14.98300,15.07900,2.50000,2.49000,0.03160,0.03260,21.36850,21.36850,21.31020,16.82600,0.10570,4.09290,4.09290,1.78690,3.96370,61.42700,3.3095,7.7399
2021-03-31,221.90800,176.51900,45.38900,,0.00000,45.38900,-0.12900,45.26000,9.08600,36.17400,36.17400,36.01100,48.00500,45.38900,14.79000,14.88600,2.44000,2.42000,0.06290,0.06720,20.45400,20.45400,20.39580,16.22790,0.10850,4.06330,4.06330,1.76830,3.80760,59.41750,0.84130,-3.71790
2020-12-31,235.03400,167.07200,67.96200,,0.00000,67.96200,-0.13200,67.83000,14.86500,52.96500,52.96500,53.35100,71.88000,67.96200,15.00300,15.11900,3.59000,3.57000,0.03280,0.03390,28.91580,28.91580,28.85970,22.69930,0.11440,5.98690,5.98690,2.57830,5.79060,59.39840,2.1759,2.4449
2020-09-30,222.40000,165.65000,56.75000,,0.00000,56.75000,-0.13100,56.61900,11.87700,44.74200,44.74200,44.54100,60.36900,56.75000,14.90800,15.03000,2.99000,2.96000,0.03460,0.03580,25.51710,25.51710,25.45820,20.02740,0.10860,5.34010,5.34010,2.18560,5.15550,56.25430,3.4082,3.2172
2020-06-30,207.77000,154.48800,53.28200,,0.00000,53.28200,-0.13000,53.15200,10.65800,42.49400,42.49400,42.29900,56.43300,53.28200,15.12000,15.23700,2.80000,2.78000,0.03540,0.03670,25.64470,25.64470,25.58210,20.35860,0.10290,5.20140,5.20140,2.10480,5.01710,53.95090,3.5138,3.3582
2020-03-31,181.04400,183.82800,-2.78400,,0.00000,-2.78400,-0.04700,-2.83100,-0.84100,-1.99000,-1.99000,-1.98000,0.59600,-2.78400,15.23100,15.34700,-0.13000,-0.13000,0.03790,0.03940,-1.53770,-1.53770,-1.56370,-1.09370,0.09380,-0.26110,-0.26110,-0.10310,-0.25120,49.78180,-1.85800,-2.05200
2019-12-31,223.89900,188.40900,35.49000,,0.00000,35.48990,-0.02300,35.46700,7.36500,28.10200,28.10200,27.79300,38.44000,35.49000,15.20100,15.33800,1.83000,1.82000,,,15.85090,15.85090,15.84060,12.41320,0.11070,3.47620,3.47620,1.38940,3.47620,52.55190,2.7976,2.7242
2019-09-30,215.27300,195.81100,19.46200,,0.00000,19.46200,-0.02200,19.44000,3.82100,15.61900,15.61900,15.53900,21.75800,19.46200,15.22100,15.36100,1.02000,1.01000,,,9.04060,9.04060,9.03040,7.21830,0.10580,1.97190,1.97190,0.76800,1.97190,51.48710,3.66,3.3615
2019-06-30,216.00200,183.30100,32.70100,,0.00000,32.70100,-0.02300,32.67800,6.74400,25.93400,25.93400,25.80000,35.87800,32.70100,15.22100,15.34600,1.70000,1.68000,,,15.13920,15.13920,15.12860,11.94430,0.10950,3.31190,3.31190,1.31440,3.31190,50.90020,1.3978,1.3562
2019-03-31,222.57900,186.46100,36.11800,,0.00000,36.11800,-0.02200,36.09600,6.15000,29.94600,29.94600,29.94600,38.10200,36.11800,15.14100,15.30600,1.97000,1.95000,,,16.22710,16.22710,16.21720,13.45410,0.11600,3.96600,3.96600,1.56130,3.96600,49.08100,-0.52350,-0.59710
2018-12-31,202.90100,179.66700,23.23400,,0.00010,23.23400,-0.02300,23.21100,4.86500,18.34600,18.34600,18.02000,26.19200,23.23400,15.08000,15.23000,1.21000,1.20000,,,11.45090,11.45090,11.43960,8.88120,0.10930,2.55290,2.55290,0.98830,2.55290,47.01010,2.4565,2.8587
2018-09-30,215.90700,179.18900,36.71800,,0.00000,36.71800,-0.02200,36.69600,7.78800,28.90800,28.90800,28.73800,39.27500,36.71800,15.09200,15.25000,1.90000,1.88000,,,17.00640,17.00640,16.99620,13.31040,0.11490,4.06080,4.06080,1.53880,4.06080,46.56710,4.3349,3.4776
2018-06-30,207.97000,174.80000,33.17000,,0.00000,33.17000,-0.02300,33.14700,6.33100,26.81600,26.81600,26.81600,35.99900,33.17000,15.09000,15.21300,1.77000,1.75000,,,15.94940,15.94940,15.93840,12.89420,0.11360,3.85030,3.85030,1.46510,3.85030,45.55950,1.7241,1.9287
2018-03-31,209.71900,198.50000,11.21900,,0.00000,11.21900,-0.02200,11.19700,2.07200,9.12500,9.12500,9.12500,13.61500,11.21900,15.04600,15.19100,0.60000,0.60000,,,5.34950,5.34950,5.33900,4.35110,0.11670,1.33090,1.33090,0.50770,1.33090,44.85150,-0.13130,-0.16800
2017-12-31,213.56500,199.40900,14.15600,,0.00000,14.15600,-0.02300,14.13300,2.82400,11.30900,11.30900,11.62900,17.49500,14.15600,15.01100,15.13500,0.74000,0.74000,,,6.62840,6.62840,6.61770,5.44520,0.11820,1.61320,1.61320,0.62570,1.61320,46.05890,2.1172,2.5191
2017-09-30,212.52900,186.78600,25.74300,,0.00000,25.74300,-0.02200,25.72100,7.76700,17.95400,17.95400,17.84300,28.72400,25.74300,15.02100,15.16200,1.19000,1.18000,,,12.11270,12.11270,12.10240,8.39560,0.11460,2.55450,2.55450,0.96810,2.55450,46.17870,2.1665,2.0607
2017-06-30,208.24900,178.02800,30.22100,,0.00000,30.22100,-0.02300,30.19800,9.09300,21.10500,21.10500,20.97500,33.00500,30.22100,15.02000,15.11400,1.40000,1.39000,,,14.51200,14.51200,14.50090,10.07210,0.11470,3.04180,3.04180,1.16280,3.04180,45.59000,1.0788,0.9272
2017-03-31,204.77000,188.10000,16.67000,,0.00000,16.67000,-0.02200,16.64800,4.62900,12.01900,12.01900,11.94000,19.56500,16.67000,14.98000,15.09700,0.80000,0.79000,,,8.14080,8.14080,8.13010,5.83090,0.11630,1.77310,1.77310,0.68250,1.77310,44.53970,0.05800,0.02130
2016-12-31,206.95800,188.49000,18.46800,,0.00000,18.46800,-0.02300,18.44500,6.49200,11.95300,11.95300,11.93000,23.70100,18.46800,14.94600,15.03200,0.79000,0.79000,,,8.92350,8.92360,8.91240,5.76450,0.11770,1.78210,1.78210,0.67980,1.78210,44.26940,1.5459,1.4346
2016-09-30,210.08500,183.36700,26.71800,,0.00000,26.71800,-0.02200,26.69600,8.09900,18.59700,18.59700,18.47800,24.89900,26.71800,14.96100,15.07700,1.24000,1.23000,,,12.71770,12.71770,12.70720,8.79550,0.11700,2.70580,2.70580,1.03570,2.70580,45.36350,3.0395,2.9821
2016-06-30,202.95000,172.65700,30.29300,,0.00000,30.29300,-0.02300,30.27000,8.90500,21.36500,21.36500,21.22700,33.60800,30.29300,14.96100,15.04100,1.42000,1.41000,,,14.92630,14.92630,14.91500,10.45920,0.11500,3.14180,3.14180,1.21080,3.14180,44.86310,1.8447,1.7982
2016-03-31,199.82900,181.93600,17.89300,,0.00000,17.89300,-0.02200,17.87100,5.20100,12.67000,12.67000,12.51400,20.93400,17.89300,14.90400,14.93600,0.84000,0.84000,,,8.95420,8.95420,8.94310,6.26240,0.11790,1.92460,1.92460,0.74780,1.92460,43.45990,0.14410,0.03270
2015-12-31,201.04200,184.30800,16.73400,,-0.00010,16.73410,-0.02300,16.71100,6.42100,10.29000,10.29000,10.38000,16.77510,16.73410,14.86700,14.86700,0.71000,0.71000,,,8.32370,8.32370,8.31220,5.16310,0.11800,1.59660,1.59660,0.60390,1.59660,42.69900,2.2629,2.2018
2015-09-30,201.27000,182.55500,18.71500,,0.00000,18.71500,-0.02200,18.69300,6.71200,11.98100,11.98100,11.89100,21.90900,18.71500,14.88100,14.90800,0.80000,0.80000,,,9.29850,9.29850,9.28750,5.90800,0.11700,1.85910,1.85910,0.69670,1.85910,42.70090,1.6586,1.5917
2015-06-30,197.60200,199.22400,-1.62200,,0.00000,-1.62200,-0.02300,-1.64500,-0.59200,-1.05300,-1.05300,-1.05300,1.40500,-1.62200,14.87900,14.87900,-0.07000,-0.07000,,,-0.82080,-0.82080,-0.83250,-0.53290,0.11460,-0.16290,-0.16290,-0.06110,-0.16290,42.82400,-1.7023,-1.7911
2015-03-31,198.03900,260.42100,-62.38200,,0.00000,-62.38200,-0.02200,-62.40400,-27.33300,-35.07100,-35.07100,-35.07100,-59.77400,-62.38200,14.82400,14.82400,-2.37000,-2.37000,,,-31.49990,-31.49990,-31.51100,-17.70910,0.11370,-5.25800,-5.25800,-2.01290,-5.25800,44.19610,-0.67950,-0.73450
2014-12-31,198.64500,184.00600,14.63900,,0.00000,14.63900,-0.02300,14.61600,4.24600,10.37000,10.37000,10.83800,17.95800,14.63900,14.96300,15.05300,0.71000,0.69000,,,7.36940,7.36940,7.35790,5.45600,0.11850,1.46410,1.46410,0.61880,1.46410,47.18740,2.0813,2.071
2014-09-30,196.11900,174.12000,21.99900,,0.00000,21.99900,-0.02200,21.97700,6.54100,15.43600,15.43600,15.29400,25.20100,21.99900,14.80500,14.91000,1.03000,1.03000,,,11.21720,11.21720,11.20600,7.79830,0.11710,2.18710,2.18710,0.92180,2.18710,47.03230,2.782,2.7415
2014-06-30,192.94600,162.96800,29.97800,,0.00000,29.97800,-0.02300,29.95500,8.53200,21.42300,21.42300,21.22800,33.23500,29.97800,15.13200,15.21400,1.40000,1.40000,,,15.53700,15.53700,15.52510,11.00200,0.11670,3.04430,3.04430,1.29610,3.04430,46.88530,2.149,2.1232
2014-03-31,191.08700,174.29500,16.79200,,0.00000,16.79200,-0.02200,16.77000,4.64500,12.12500,12.12500,11.99400,20.13700,16.79200,15.19400,15.25600,0.79000,0.79000,,,8.78760,8.78760,8.77610,6.27670,0.11780,1.71540,1.71540,0.74760,1.71540,45.69830,-0.53060,-0.57090
2013-12-31,191.79300,174.69800,17.09500,,0.00000,17.09500,-0.02300,17.07200,5.42000,11.65200,11.65200,11.65200,18.33600,17.09500,15.16700,15.21200,0.76000,0.76000,,,8.91320,8.91330,8.90130,6.07530,0.11800,1.67610,1.67610,0.71680,1.67610,45.17720,3.0685,2.9695
2013-09-30,187.69400,162.12300,25.57100,,0.00000,25.57100,-0.02300,25.54800,7.89200,17.65600,17.65600,17.65600,29.38300,25.57100,15.36900,15.43000,1.15000,1.14000,,,13.62380,13.62380,13.61150,9.40680,0.11630,2.54610,2.54610,1.09390,2.54610,45.06960,1.9434,1.8512
2013-06-30,184.00100,158.44300,25.55800,,0.00000,25.55800,-0.02100,25.53700,7.47800,18.05900,18.05900,18.05900,29.35700,25.55800,15.38000,15.42100,1.17000,1.17000,,,13.89020,13.89020,13.87870,9.81460,0.11550,2.63880,2.63880,1.13400,2.63880,44.49370,1.9597,1.8896
2013-03-31,181.79600,162.24300,19.55300,,0.00000,19.55300,-0.02200,19.53100,5.54700,13.98400,13.98400,13.98400,23.02700,19.55300,15.34000,15.35700,0.91000,0.91000,,,10.75550,10.75550,10.74340,7.69210,0.11470,2.00780,2.00780,0.88210,2.00780,45.13810,0.31630,0.25420
2012-12-31,181.22200,168.56900,12.65300,,0.00000,12.65300,-0.02200,12.63100,3.06000,9.57100,9.57100,9.57100,16.28400,12.65300,15.28800,15.29500,0.62000,0.62000,,,6.98200,6.98210,6.96990,5.28140,0.11510,1.37840,1.37840,0.60790,1.37840,45.31480,1.8371,1.7572
2012-09-30,177.53100,156.49900,21.03200,,0.00000,21.03200,-0.02200,21.01000,6.67600,14.33400,14.33400,14.33400,24.44000,21.03200,15.31200,15.32000,0.94000,0.94000,,,11.84700,11.84700,11.83460,8.07410,0.11140,2.05830,2.05830,0.89960,2.05830,45.46340,2.3043,2.2307
2012-06-30,174.70800,150.70500,24.00300,,0.00000,24.00300,-0.02200,23.98100,7.02500,16.95600,16.95600,16.95600,27.48600,24.00300,15.30300,15.30900,1.11000,1.11000,,,13.73890,13.73890,13.72630,9.70530,0.11040,2.48860,2.48860,1.07160,2.48860,44.52030,1.9282,1.862
2012-03-31,170.40600,146.58200,23.82400,,0.00000,23.82400,-0.02200,23.80200,6.59300,17.20900,17.20900,17.20900,27.62400,23.82400,15.21700,15.22600,1.13000,1.13000,,,13.98070,13.98070,13.96780,10.09880,0.11480,2.57210,2.57210,1.15920,2.57210,43.72630,0.75160,0.69640
2011-12-31,169.38900,166.28500,3.10400,,0.00000,3.10400,-0.02200,3.08200,-1.67900,4.76100,4.76100,4.76100,7.46200,3.10400,15.16500,15.17600,0.31000,0.31000,,,1.83250,1.83250,1.81950,2.81070,0.11500,0.72540,0.72540,0.32330,0.72540,43.21550,1.254,1.1517
2011-09-30,168.03500,156.99800,11.03700,,0.00000,11.03700,-0.02300,11.01400,2.20400,8.81000,8.81000,8.81000,13.98100,11.03700,15.18700,15.19600,0.58000,0.58000,,,6.56830,6.56830,6.55460,5.24300,0.11280,1.34450,1.34450,0.59160,1.34450,43.14770,0.9473,0.8962
2011-06-30,163.93700,158.25500,5.68200,,0.00000,5.68200,-0.02100,5.66100,1.57600,4.08500,4.08500,4.08500,8.76700,5.68200,15.18500,15.19900,0.27000,0.27000,,,3.46600,3.46600,3.45320,2.49180,0.11180,0.63190,0.63190,0.27850,0.63190,42.56140,0.6047,0.5193
2011-03-31,158.79700,164.25900,-5.46200,,0.00000,-5.46200,-0.02200,-5.48400,-1.53000,-3.95400,-3.95400,-3.95400,-2.29500,-5.46200,15.10000,15.10000,-0.26000,-0.26000,,,-3.43960,-3.43960,-3.45350,-2.49000,0.11130,-0.61540,-0.61540,-0.27720,-0.61540,42.32620,-0.20490,-0.25450
2010-12-31,158.53500,140.41200,18.12300,,0.00000,18.12310,-0.02200,18.10100,5.08900,13.01200,13.01200,13.01200,21.42910,18.12300,15.06600,15.08400,0.86000,0.86000,,,11.43160,11.43150,11.41770,8.20770,0.11010,1.99120,1.99120,0.90400,1.99120,43.36850,1.3303,1.225
2010-09-30,154.43100,132.68400,21.74700,,0.00000,21.74700,-0.02200,21.72500,6.25800,15.46700,15.46700,15.46700,24.85400,21.74700,15.01900,15.03700,1.03000,1.03000,,,14.08200,14.08200,14.06780,10.01550,0.10430,2.34550,2.34550,1.04500,2.34550,43.88240,1.9062,1.87
2010-06-30,151.39800,130.03300,21.36500,,0.00000,21.36500,-0.02200,21.34300,6.25400,15.08900,15.08900,15.08900,24.38100,21.36500,15.11300,15.13000,1.00000,1.00000,,,14.11180,14.11180,14.09730,9.96640,0.10500,2.34420,2.34420,1.04690,2.34420,42.87820,0.7339,0.7252
2010-03-31,148.35500,130.54200,17.81300,,0.00000,17.81300,-0.02200,17.79100,5.01700,12.77400,12.77400,12.77400,20.91700,17.81300,15.08500,15.10200,0.85000,0.85000,,,12.00700,12.00700,11.99220,8.61040,0.10400,2.01840,2.01850,0.89540,2.01850,41.71800,-0.57630,-0.58420
2009-12-31,147.77700,133.18900,14.58800,,0.00000,14.58800,-0.06900,14.51900,4.25000,10.26900,10.26900,10.26900,17.50700,14.58800,15.53300,15.55200,0.69000,0.68000,,,9.87160,9.87160,9.82490,6.94900,0.10350,1.65510,1.65510,0.71920,1.65510,41.19750,1.4772,1.474
2009-09-30,148.32900,124.34100,23.98800,,0.00000,23.98800,-0.02300,23.96500,6.94100,17.02400,17.02400,17.02400,26.88100,23.98800,15.29600,15.31500,1.11000,1.11000,,,16.17220,16.17220,16.15670,11.47720,0.10190,2.74480,2.74480,1.16980,2.74480,41.21160,1.9084,1.9028
2009-06-30,146.30600,125.94100,20.36500,,0.00000,20.36500,-0.02100,20.34400,5.32900,15.01500,15.01500,15.01500,23.45800,20.36500,15.62900,15.64800,0.96000,0.96000,,,13.91950,13.91950,13.90510,10.26270,0.10320,2.49550,2.49550,1.05890,2.49550,39.19800,1.2557,1.2509
2009-03-31,149.54200,133.95400,15.58800,,0.00000,15.58800,-0.02200,15.56600,3.72200,11.84400,11.84400,11.84400,18.73200,15.58800,16.16800,16.18900,0.73000,0.73000,,,10.42380,10.42380,10.40910,7.92020,0.10560,1.95600,1.95600,0.83600,1.95600,38.03350,-0.49530,-0.49900
