,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-30,2024-09-30,--,$0.00
1,2024-07-24,2024-06-30,--,$0.03
2,2024-04-24,2024-03-31,--,$0.00
3,2024-01-24,2023-12-31,--,$0.10
4,2023-10-25,2023-09-30,--,$0.01
5,2023-07-26,2023-06-30,--,$0.05
6,2023-05-01,2023-03-31,--,$-0.01
7,2023-01-30,2022-12-31,$0.03,$0.00
8,2022-10-31,2022-09-30,$0.04,$0.02
9,2022-08-15,2022-06-30,$0.07,$-0.04
10,2022-05-02,2022-03-31,$0.04,$0.10
11,2022-02-03,2021-12-31,$0.06,$0.10
12,2021-11-01,2021-09-30,$0.05,$0.19
13,2021-08-02,2021-06-30,$0.05,$0.05
14,2021-05-03,2021-03-31,$0.02,$0.05
15,2021-02-01,2020-12-31,$0.00,$-0.23
16,2020-10-28,2020-09-30,--,$0.00
17,2020-10-19,2020-06-30,--,$0.06
18,2020-01-29,2019-12-31,--,$0.28
19,2019-10-28,2019-09-30,$0.28,$0.28
20,2019-07-29,2019-06-30,$0.27,$0.26
21,2019-04-29,2019-03-31,$0.27,$0.30
22,2019-01-28,2018-12-31,--,$0.30
23,2018-10-29,2018-09-30,--,$0.30
24,2018-07-30,2018-06-30,--,$0.30
25,2018-04-30,2018-03-31,--,$0.30
26,2018-01-30,2017-12-31,--,$0.20
