Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,451.93400,88.35300,363.58100,63.04700,175.11900,258.70700,104.87400,3.44000,108.31400,35.03600,73.27800,73.27800,73.27800,143.22900,104.87400,55.92900,55.96400,1.31000,1.31000,1.19170,,,80.45000,23.20560,23.20560,23.96680,16.21430,0.12940,66.38090,14.61770,6.15690,5.00310,5.36610,2.09810,5.00310,26.20830,1.7292,0.8439
2024-06-30,437.51200,83.88400,353.62800,62.37100,176.93600,258.48800,95.14000,4.00500,99.14500,31.17500,67.97000,67.97000,67.97000,131.03000,95.14000,56.45100,56.77100,1.20000,1.20000,1.12640,,,80.82700,21.74570,21.74570,22.66110,15.53560,0.10140,59.28200,21.83850,4.12120,4.76470,5.12410,1.57600,4.76470,25.40530,2.3167,1.5166
2024-03-31,499.88100,78.63100,421.25000,50.50900,67.42000,135.43600,285.81400,4.22700,290.04100,42.85400,247.18700,247.18700,247.18700,318.55800,285.81400,56.54600,56.55200,4.37000,4.37000,1.12030,,,84.27010,57.17640,57.17640,58.02200,49.44920,0.10560,43.51470,24.99780,3.60030,17.18890,18.48770,5.22230,17.18890,25.42680,2.62830,1.78460
2023-12-31,434.59490,74.68900,359.90590,55.30000,181.18600,253.18310,106.72290,5.18900,111.91200,30.15500,81.75700,81.75700,81.75700,137.47090,106.72290,57.70700,57.97400,1.44000,1.41000,1.11000,,,82.81410,24.55690,24.55690,25.75090,18.81220,0.10350,54.00510,12.47650,7.21350,6.27430,6.80720,1.94770,6.27430,23.05120,2.3187,1.3388
2023-09-30,406.30300,68.94100,337.36200,51.86400,172.98900,240.46100,96.90100,5.14000,102.04100,26.82200,75.21900,75.21900,75.21900,126.17600,96.90100,57.82500,57.96600,1.30000,1.30000,1.23820,0.02000,0.02040,83.03210,23.84940,23.84940,25.11450,18.51300,0.10540,82.46530,15.43820,5.82970,5.29220,5.70560,1.95060,5.18640,24.63270,1.7056,0.8023
2023-06-30,401.13900,67.42800,333.71100,49.11800,182.40000,246.44500,87.26600,5.58100,92.84700,28.33100,64.51600,64.51600,64.51600,115.31600,87.26600,57.92000,58.03300,1.11000,1.11000,1.23850,0.02020,0.02060,83.19090,21.75460,21.75460,23.14580,16.08320,0.10150,77.14870,22.12450,4.06790,4.58640,4.95240,1.63280,4.49370,24.27450,1.8228,1.0865
2023-03-31,451.63700,65.23200,386.40500,42.66900,169.17900,225.97300,160.43200,5.16700,165.59900,46.30300,119.29600,119.29600,119.29600,187.01200,160.43200,57.86700,57.99100,2.06000,2.06000,1.19090,0.02130,0.02170,85.55650,35.52230,35.52230,36.66640,26.41410,0.10650,73.54230,25.37000,3.54750,8.93960,9.70250,2.81250,8.74940,23.05900,2.51940,1.81900
2022-12-31,370.60800,59.07100,311.53700,39.56900,152.74800,205.70300,105.83400,8.15500,113.98900,34.03800,79.95100,79.95100,79.95100,130.91700,105.83400,57.92800,58.17500,1.39000,1.37000,1.16290,0.02390,0.02450,84.06110,28.55680,28.55680,30.75730,21.57290,0.09500,36.75860,13.03760,6.90310,6.76060,7.42560,2.04870,6.59880,20.43660,2.1981,1.5035
2022-09-30,334.16700,55.10400,279.06300,40.36600,151.80700,204.79800,74.26500,1.02300,75.28800,23.13500,52.15300,52.15300,52.15300,97.95500,74.26500,57.86500,58.03300,0.90000,0.90000,1.17420,0.02620,0.02690,83.51000,22.22390,22.22390,22.53010,15.60690,0.10080,37.46020,11.11520,8.09700,4.84520,5.37940,1.57340,4.71810,18.60090,1.1681,0.7483
2022-06-30,316.92400,50.08200,266.84200,36.80300,145.63600,194.52900,72.31300,0.52400,72.83700,15.48200,57.35500,57.35500,57.35500,94.70500,72.31300,57.96900,58.06700,0.99000,0.99000,1.07830,0.02830,0.02920,84.19750,22.81710,22.81710,22.98250,18.09740,0.06480,30.40800,15.61360,5.76420,5.76930,6.47140,1.17250,5.60580,17.18060,0.8961,0.322
