Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-03-31,312.57300,142.39300,170.18000,15.20500,,110.12200,60.05800,-11.13700,48.92100,48.92100,48.92100,,30.21400,151.95800,60.05800,316.98200,317.44100,0.10000,0.09000,0.30840,0.44600,19.21410,19.21410,15.65110,9.66620,0.03230,0.75430,0.76850,0.50500,0.52160,20.44480,0.47880,0.25800
2020-12-31,296.55110,128.54000,168.01110,13.18800,,106.12890,61.88210,-16.54000,45.34210,45.34210,45.34210,,27.08100,152.24910,61.88210,306.61300,307.07500,0.09000,0.09000,0.30330,0.43530,20.86730,20.86730,15.28980,9.13200,0.03090,0.70060,0.71380,0.47260,0.48810,20.43990,0.1586,0.5352
2020-09-30,307.93200,148.15000,159.78200,12.57000,-1.38600,102.56800,57.21400,-17.06100,40.15300,40.15300,40.15300,,22.55200,146.07700,57.21400,308.08000,308.54200,0.07000,0.07000,0.30420,0.43710,18.58010,18.58010,13.03960,7.32370,0.03210,0.62210,0.63390,0.41820,0.43290,20.40850,0.459,-0.1862
2020-06-30,280.68900,132.69600,147.99300,11.49300,1.66000,96.62500,51.36800,-19.56100,31.80700,31.80700,31.80700,,15.36900,138.05200,51.36800,301.01200,301.41200,0.05000,0.05000,0.32890,0.49010,18.30070,18.30070,11.33180,5.47550,0.03030,0.52750,0.53820,0.34310,0.35400,20.02270,0.5065,0.4504
2020-03-31,287.34200,130.77300,156.56900,11.26600,0.58800,95.64600,60.92300,-23.39600,37.52700,37.52700,37.52700,,20.24400,145.59300,60.92300,300.81300,301.30500,0.07000,0.07000,0.32760,0.48710,21.20230,21.20230,13.06010,7.04530,0.03120,0.62290,0.63560,0.40780,0.41890,20.01910,0.41980,0.27060
2019-12-31,272.76900,124.61000,148.15900,12.17800,,91.01810,57.14100,-15.67700,41.46390,41.46390,41.46390,,23.59000,142.22890,57.14090,299.41500,299.91900,0.08000,0.08000,0.32010,0.47080,20.94850,20.94850,15.20110,8.64830,0.03000,0.68890,0.70300,0.45560,0.46840,20.01310,0.1301,-0.6014
2019-09-30,298.30400,142.51800,155.78600,11.10700,-2.61000,96.44100,59.34500,-17.94400,41.40100,41.40100,41.40100,,23.52000,143.29400,59.34500,300.58100,301.03300,0.08000,0.08000,0.32080,0.47230,19.89410,19.89410,13.87880,7.88460,0.03260,0.68920,0.70330,0.45300,0.46810,19.97660,0.4383,0.8587
2019-06-30,281.86000,126.24100,155.61900,10.48600,-1.51400,95.81000,59.80900,-19.50500,40.30400,40.30400,40.30400,,22.51800,144.55100,59.80900,299.46700,299.99100,0.08000,0.08000,0.32150,0.47390,21.21940,21.21940,14.29930,7.98910,0.03080,0.67230,0.68600,0.44080,0.45610,19.95430,0.4609,0.2479
2019-03-31,279.20400,127.39300,151.81100,9.43500,-1.02400,92.45400,59.35700,-26.26600,33.09100,33.09100,33.09100,,16.28300,142.32800,59.35700,296.83400,297.44500,0.05000,0.05000,0.33010,0.49270,21.25940,21.25940,11.85190,5.83190,0.03040,0.55380,0.56520,0.36000,0.37100,20.10370,0.49740,0.36100
2018-12-31,270.31590,117.58000,152.73600,8.40200,-3.74500,94.80800,57.92800,-23.19400,34.73400,34.73400,34.73400,,17.63200,140.72200,57.92800,293.64100,294.26800,0.06000,0.06000,0.31940,0.46930,21.42970,21.42970,12.84940,6.52270,0.03000,0.58150,0.59340,0.38590,0.39570,20.13730,0.1286,-0.2733
2018-09-30,280.05200,132.46500,147.58700,9.26500,-1.06900,91.32900,56.25800,-25.97700,30.28100,30.28100,30.28100,,15.17700,139.19100,56.25800,296.21500,296.96800,0.05000,0.05000,0.30850,0.44610,20.08840,20.08840,10.81260,5.41940,0.03120,0.50560,0.51600,0.33750,0.34960,20.19690,0.4217,-0.0008
2018-06-30,264.48300,117.45900,147.02400,9.67700,-1.62400,90.94100,56.08300,-30.18500,25.89800,25.89800,25.89800,,-15.15100,137.39600,56.08300,295.46300,295.46300,-0.05000,-0.05000,0.31300,0.45570,21.20480,21.20480,9.79190,-5.72850,0.03000,0.44130,0.45050,0.29330,0.30310,19.82570,0.4537,0.4848
2018-03-31,258.00400,119.97400,138.03000,9.23100,-0.82700,90.67200,47.35800,-25.83300,21.52500,21.52500,21.52500,,5.81400,129.49600,47.35800,286.18300,286.72800,0.02000,0.02000,0.32600,0.48370,18.35550,18.35550,8.34290,2.25350,0.02880,0.36860,0.37630,0.24030,0.24840,20.49320,0.39230,-0.31340
2017-12-31,242.80100,105.21600,137.58500,7.98600,1.37000,83.25610,54.32890,-23.79600,30.53290,30.53290,30.53290,,-21.99400,132.96290,54.32890,264.25500,264.25500,-0.07930,-0.07460,0.29650,0.42140,22.37590,22.37590,12.57530,-9.05840,0.02820,0.51970,0.53050,0.35470,0.36560,20.49110,0.2523,-1.1504
2017-09-30,246.83600,115.39100,131.44500,8.52500,-11.42100,96.04200,35.40300,-16.30600,19.09700,19.09700,19.09700,,1.53500,112.97800,35.40300,266.76700,289.15300,0.01000,0.00530,0.28610,0.40070,14.34270,14.34270,7.73670,0.62190,0.02900,0.32710,0.33400,0.22440,0.23350,21.28940,0.3384,-0.4586
2017-06-30,237.00800,103.39600,133.61200,8.92600,-1.35900,84.41300,49.19900,-34.13300,15.06600,15.06600,15.06600,,-0.18600,124.63700,49.19900,258.90000,258.90000,-0.00070,-0.00070,0.31030,0.44990,20.75840,20.75840,6.35680,-0.07850,0.02910,0.27840,0.28470,0.18490,0.19200,20.88470,0.4197,0.0129
2017-03-31,233.75400,100.78300,132.97100,9.29500,-1.55800,85.90200,47.06900,-35.27300,11.79600,11.79600,11.79600,,-1.49000,124.42400,47.06900,244.39100,244.39100,-0.01000,-0.01000,0.35840,0.55850,20.13610,20.13610,5.04630,-0.63740,0.02750,0.22380,0.22900,0.13890,0.14360,20.36220,0.45020,0.06640
2016-12-31,227.55900,95.87000,131.68900,8.52400,-5.49600,88.72800,42.96100,-33.62300,9.33800,9.33800,9.33800,,2.39100,120.55300,42.96100,234.01000,234.01000,0.01000,0.01000,0.37180,0.59190,18.87900,18.87910,4.10350,1.05070,0.02810,0.18910,0.19380,0.11520,0.11880,20.28810,0.1222,-0.0584
2016-09-30,236.05700,110.82300,125.23400,8.04300,-3.14200,88.33400,36.90000,-37.06700,-0.16700,-0.16700,-0.16700,,-21.15200,116.39900,36.90000,238.40100,238.40100,-0.09000,-0.09000,0.37620,0.60310,15.63180,15.63180,-0.07070,-8.96050,0.02920,-0.00340,-0.00350,-0.00210,-0.00210,20.35330,0.3911,0.0307
2016-06-30,220.31400,95.98300,124.33100,7.93100,-2.08700,93.11100,31.22000,-34.97300,-3.75300,-3.75300,-3.75300,,-10.40400,114.91400,31.22000,238.48100,238.48100,-0.04000,-0.04000,0.38810,0.63420,14.17070,14.17070,-1.70350,-4.72240,0.02670,-0.07690,-0.07890,-0.04550,-0.04710,20.47010,0.3655,0.1753
2016-03-31,194.95900,85.35800,109.60100,8.57000,-1.25300,84.99300,24.60800,-19.58000,5.02800,5.02800,5.02800,,-4.37700,97.53900,24.60800,219.15800,219.15800,-0.02000,-0.02000,0.43320,0.76420,12.62210,12.62210,2.57900,-2.24510,0.02410,0.11320,0.11640,0.06210,0.06420,18.53560,0.31290,0.17090
2015-12-31,172.58700,17.27700,155.31000,6.02700,-1.08400,134.89700,20.41290,-31.76000,-11.34710,-11.34710,-11.34710,,-20.47400,85.11190,20.41290,210.60000,210.60000,-0.10000,-0.10000,0.39080,0.64150,11.82760,11.82760,-6.57470,-11.86300,0.02560,-0.28840,-0.29750,-0.16810,-0.17570,18.93110,0.2705,-0.0268
2015-09-30,172.61300,85.05200,87.56100,7.00300,-1.15200,80.10800,7.45300,-27.39100,-19.93800,-19.93800,-19.93800,,-28.61600,77.52200,7.45300,211.41400,211.41400,-0.14000,-0.14000,0.39190,0.64440,4.31780,4.31780,-11.55070,-16.57810,0.02480,-0.49660,-0.51200,-0.28620,-0.30200,19.29470,0.2467,-0.3279
2015-06-30,153.62800,71.43900,82.18900,7.01000,-0.84000,71.30700,10.88200,-19.28000,-8.39800,-8.39800,-8.39800,,-17.69700,72.22600,10.88200,211.48700,211.48700,-0.08000,-0.08000,0.35800,0.55760,7.08330,7.08330,-5.46640,-11.51940,0.02300,-0.20430,-0.21050,-0.12560,-0.13120,19.43320,0.3542,-0.3807
2015-03-31,131.74800,59.20800,72.54000,6.82700,-0.69400,67.09300,5.44700,-13.71200,-8.26500,-8.26500,-8.26500,,-17.79000,60.48800,5.44700,211.48200,211.48200,-0.08000,-0.08000,0.34340,0.52290,4.13440,4.13440,-6.27330,-13.50310,0.02000,-0.19970,-0.20560,-0.12570,-0.13110,19.57420,0.13670,-1.27800
2014-12-31,116.89900,48.89600,68.00300,6.57000,,63.79900,4.20400,-14.19600,-9.99200,-9.99200,-9.99200,,-19.31200,52.25700,4.20400,196.34900,196.34900,-0.09000,-0.09000,0.29890,0.42640,3.59630,3.59630,-8.54750,-16.52020,0.01880,-0.23960,-0.24680,-0.16050,-0.16800,19.71680,0.2438,-2.1417
2014-09-30,110.39300,54.46800,55.92500,6.04200,,65.44700,-9.52200,-3.27400,-12.79600,-12.79600,-12.79600,,-21.74700,35.80600,-9.52200,202.54800,202.54800,-0.11000,-0.11000,0.20430,0.25680,-8.62560,-8.62560,-11.59130,-19.69960,0.01990,-0.30560,-0.31470,-0.23110,-0.24320,19.79850,0.172,-1.1684
2014-06-30,94.30400,43.14100,51.16300,6.31500,,45.55900,5.60400,-8.97300,-3.36900,-3.36900,-3.36900,,-12.25000,44.21200,5.60400,185.51600,185.51600,-0.07000,-0.07000,0.20350,0.25540,5.94250,5.94250,-3.57250,-12.98990,0.01890,-0.08950,-0.09240,-0.06760,-0.07130,20.29930,0.2236,-1.1598
2014-03-31,77.27800,38.30900,38.96900,5.60600,,41.18900,-2.22000,-4.71500,-6.93500,-6.93500,-6.93500,,-13.67600,33.07400,-2.22000,185.50400,185.50400,-0.07000,-0.07000,0.15590,0.18460,-2.87280,-2.87280,-8.97410,-17.69720,0.01710,-0.19080,-0.19740,-0.15330,-0.16110,19.59050,0.25440,-1.58420
2013-12-31,64.89000,32.81800,32.07200,4.14000,0.00000,38.11400,-6.04200,-3.42900,-9.47100,-9.47100,-9.47100,0.00000,-14.51900,27.11800,-6.04200,123.59200,123.59200,,0.00000,0.09320,0.10270,-9.31110,-9.31110,-14.59550,-22.37480,0.01540,-0.25940,-0.26830,-0.22420,-0.23530,19.67970,0.1042,-5.6533
2013-09-30,49.46300,25.45200,24.01100,2.89500,,27.43400,-3.42300,-0.43800,-3.86100,-3.86100,-3.86100,0.00000,-7.65900,20.62000,-3.42300,162.72500,162.72500,-0.05000,-0.05000,0.06390,0.06820,-6.92030,-6.92030,-7.80580,-15.48430,0.01270,-0.11070,-0.11460,-0.09940,-0.10360,18.81110,0.0054,2.9642
2013-06-30,18.12000,11.25000,6.87000,1.09000,-3.61000,17.67800,-10.80800,10.94500,0.13700,0.13700,0.13700,0.98600,-13.99700,0.07100,-10.80800,95.97200,95.97200,-0.15000,-0.15000,0.20170,0.25270,-59.64680,-59.64680,0.75610,-77.24610,0.00520,0.00520,0.00540,0.00390,0.00410,20.38420,-0.0903,-2.6774
2013-03-31,6.55900,4.23200,2.32700,1.79900,-2.74200,8.83600,-6.50900,-0.37000,-6.87900,-6.87900,-6.87900,0.02200,-7.75200,-3.41800,-6.50900,48.23400,48.23400,-0.16000,-0.16000,,,-99.23770,-99.23770,-104.87880,-118.18880,0.00390,-0.42240,-0.42240,-0.40990,-0.42240,18.93160,0.11150,-10.78180
2012-12-31,3.29000,4.94200,-1.65200,5.13000,0.00000,4.19800,-5.85000,,-5.84000,-5.84000,-5.84000,0.00000,-5.84000,-4.33200,-5.85000,7.22600,7.22600,-0.09000,-0.09000,,,-177.81160,-177.81160,-177.50760,-177.50760,0.00360,-0.64520,-0.64520,-0.63380,-0.64520,23.41060,0.2497,0.2497
2012-09-30,0.98300,0.87700,0.10600,2.29100,,2.78100,-2.67500,,-2.67500,-2.67500,-2.67500,,-2.67500,-2.18500,-2.67500,3.30200,3.30200,-0.81000,-0.81000,,,-272.12620,-272.12620,-272.12620,-272.12620,,,,,,,-0.6618,-0.6618
2012-06-30,0.18400,0.18600,-0.00200,1.48700,,1.56400,-1.56600,,-1.56600,-1.56600,-1.56600,,-1.56600,-1.48900,-1.56600,3.30200,3.30200,-0.47000,-0.47000,,,-851.08690,-851.08690,-851.08690,-851.08690,,,,,,,-0.4509,-0.4509
2012-03-31,0.09600,0.06500,0.03100,0.17000,,0.19500,-0.16400,,-0.16400,-0.16400,-0.16400,,-0.16400,-0.13900,-0.16400,3.30200,3.30200,-0.05000,-0.05000,,,-170.83330,-170.83330,-170.83330,-170.83330,,,,,,,-0.04210,-0.04210
2011-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
