Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,253.91200,18.21800,235.69400,10.47900,-127.80300,221.10700,14.58700,-32.38700,-17.80000,-3.83300,-13.96700,-13.96700,-15.06000,97.41200,14.58700,18.06200,18.06200,-0.83000,-0.83000,0.68320,0.25880,0.36710,92.82510,5.74490,5.74490,-7.01030,-5.93120,0.07990,2.46030,36.58140,-0.67920,-0.67920,-0.43950,-0.50350,115.51910,10.5805,3.2079
2024-06-30,181.11700,15.81700,165.30000,10.75200,-94.11400,183.41900,-18.11900,-15.68000,-33.79900,-7.58700,-26.21200,-26.21200,-27.30700,60.43400,-18.11900,18.14400,18.14400,-1.51000,-1.51000,0.79100,0.24840,0.35110,91.26700,-10.00400,-10.00400,-18.66140,-15.07700,0.05590,1.56740,57.42170,-1.23650,-1.23650,-0.80950,-0.92940,117.12230,7.061,-0.0834
2024-03-31,283.22900,16.80800,266.42100,9.19800,-95.43400,184.65500,81.76600,-14.87800,66.88800,14.85300,52.03500,52.03500,43.39800,161.78900,81.76600,18.19300,18.60400,2.39000,2.34000,1.04680,0.22990,0.31570,94.06560,28.86920,28.86920,23.61620,15.32260,0.08700,2.54270,35.39510,2.37890,2.37890,1.59910,1.83200,120.84700,10.10650,3.75600
2023-12-31,489.10810,17.00400,472.10410,11.36200,-97.28100,189.61100,282.49310,-7.17700,275.31600,29.58500,245.73100,245.73100,222.27000,363.46110,282.49300,18.64500,18.90200,12.21000,12.01000,1.15200,0.24090,0.32750,96.52350,57.75680,57.75680,56.28940,45.44390,0.14970,3.38020,26.62600,11.36760,11.36760,7.52020,8.62920,118.12460,8.3091,2.1
2023-09-30,266.66700,15.62700,251.04000,9.89400,-94.45700,183.85600,67.18400,-13.48100,53.70300,-554.74100,608.44400,608.44400,517.55500,146.68900,67.18400,18.67000,18.95400,27.72000,27.37000,0.72720,0.26070,0.37840,94.13990,25.19400,25.19400,20.13860,194.08290,0.08500,2.23910,40.19450,30.72940,30.72940,19.39610,22.71710,105.88270,8.0729,0.9239
2023-06-30,304.70600,16.15500,288.55100,8.61100,-94.31600,185.96800,102.58300,-8.89600,93.68700,,93.68700,93.68700,78.36500,182.73100,102.58300,18.51800,18.80500,4.23000,4.18000,0.69080,0.34000,0.55810,94.69820,33.66620,33.66620,30.74670,25.71820,0.11920,2.77040,32.48650,6.79820,6.79820,3.66580,4.48710,73.69600,5.9158,-2.298
2023-03-31,731.22100,19.86200,711.35900,8.73300,-99.07600,188.77200,522.58700,0.46700,523.05400,,523.05400,523.05400,435.52600,601.68100,522.58700,18.86800,19.04900,23.08000,22.90000,0.61700,0.32620,0.54550,97.28370,71.46770,71.46770,71.53160,59.56150,0.28930,5.10710,17.62260,39.62040,39.62050,20.69750,26.69440,70.97650,15.96170,9.24550
2022-12-31,982.49210,17.54400,964.94810,11.17600,-110.61700,200.24900,764.69910,-16.13100,748.56800,,748.56800,748.56800,710.44900,843.15510,764.69910,20.18500,20.34700,34.27000,34.22000,0.50710,0.49500,1.39480,98.21430,77.83260,77.83260,76.19070,72.31090,0.38770,3.27630,27.47030,90.31570,90.31570,29.53540,45.60560,43.39450,8.2573,2.5212
2022-09-30,191.10200,15.36300,175.73900,8.75200,-106.43600,179.60700,-3.86800,-14.60400,-18.47200,0.00000,-18.47200,-18.47200,-19.78100,60.55100,-3.86800,19.63500,19.63500,-1.01000,-1.01000,0.32990,0.90940,18.01820,91.96080,-2.02400,-2.02400,-9.66600,-10.35100,0.07650,0.54140,166.25010,-18.04330,-18.04330,-0.73910,-1.63520,5.27710,9.7112,1.6461
2022-06-30,465.33400,14.23900,451.09500,8.27100,-105.12600,175.99900,275.09600,-18.51600,256.58000,,256.58000,256.58000,215.61000,337.69800,275.09600,20.68400,20.87700,10.42000,10.34000,0.33850,0.84140,8.95550,96.94010,59.11800,59.11800,55.13890,46.33450,0.19600,1.36310,66.02830,138.93740,138.93760,10.80490,22.04090,9.18770,6.412,1.5112
2022-03-31,-307.81600,17.64400,-325.46000,7.10500,-97.95200,167.34100,-492.80100,0.82600,-491.97500,0.00000,-491.97500,-491.97500,-493.42200,-430.51700,-492.80100,21.24200,21.24200,-23.23000,-23.23000,0.22350,0.94430,33.21390,105.73200,160.09600,160.09600,159.82760,160.29770,-0.13920,-1.25460,-71.73570,-975.03830,-975.03760,-22.24600,-54.29740,2.39130,11.94310,8.16420
2021-12-31,772.56900,14.19200,758.37700,11.25600,-100.04500,177.27900,581.09800,-23.71700,557.38100,-0.68900,558.07000,558.07000,556.62300,647.07600,581.09800,20.54500,20.54500,27.40000,27.40000,0.43080,0.59640,1.87410,98.16300,75.21630,75.21630,72.14640,72.04830,0.35630,3.05080,29.50070,101.56370,91.88250,25.73850,37.08350,29.48420,6.2894,2.1698
