Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,616.65300,616.65300,396.37200,-81.42500,98.68100,-19.36900,79.31200,17.40200,61.91000,61.91000,,60.83700,128.41500,98.68100,89.25800,91.01200,0.68000,0.67000,1.29060,0.36250,0.57680,100.00000,16.00270,16.00270,12.86170,9.86570,0.12750,2.06220,43.64200,2.40470,20.39650,1.28060,1.53300,28.71380,0.84370,0.30280
2021-12-31,593.48000,593.48000,378.94800,-61.17600,115.15890,-19.03100,96.12800,24.60900,71.51900,71.51900,,70.27800,144.33290,115.15900,88.76900,90.79300,0.80000,0.77000,1.22270,0.37000,0.59470,100.00000,19.40400,19.40400,16.19740,11.84170,0.12450,2.10950,42.66340,2.84090,28.90740,1.50000,1.78970,28.27750,1.0809,0.1265
2021-09-30,587.55900,587.55900,368.46300,-76.50200,105.13100,-19.82000,85.31100,17.41100,67.90000,67.90000,,66.12600,133.73800,105.13100,88.96200,90.88900,0.74000,0.73000,1.40630,0.36730,0.58710,100.00000,17.89290,17.89290,14.51960,11.25440,0.12790,2.08240,43.22030,2.78910,25.95790,1.47780,1.76460,27.35120,1.2055,0.7389
2021-06-30,582.15600,582.15600,366.56200,-73.75100,106.57300,-41.57600,64.99700,19.33300,45.66400,45.66400,,44.51400,133.04000,106.57300,88.84200,90.59000,0.50000,0.49000,1.35370,0.37980,0.61800,100.00000,18.30660,18.30660,11.16490,7.64640,0.12760,2.03180,44.29570,1.93770,24.73400,1.00050,1.20180,26.50320,0.9927,0.4068
2021-03-31,551.19900,551.19900,357.27200,-72.01000,87.61100,-58.28700,29.32400,6.20400,23.12000,23.12000,-12.64100,9.71700,114.15100,87.61100,88.24200,89.94100,0.11000,0.11000,1.28530,0.39240,0.65110,100.00000,15.89460,15.89460,5.32000,1.76290,0.12180,1.99680,45.07210,1.00610,18.62890,0.51070,0.61130,25.89880,0.84540,0.19440
2020-12-31,541.27600,541.27600,353.35100,-26.91300,126.66700,-50.58200,76.08500,29.92900,46.15600,46.15600,-828.69700,-783.67200,154.56500,126.66700,87.95200,89.23300,-8.91000,-8.78000,1.92890,0.60980,1.64390,100.00000,23.40160,23.40160,14.05660,-144.78230,0.08330,1.97870,45.48440,2.43000,-16.82420,0.71020,0.94810,21.57880,2.0683,1.4472
2020-09-30,547.96100,547.96100,341.76400,-86.28300,86.41710,-40.33900,46.07800,9.19100,36.88700,36.88700,0.67400,36.99800,113.86310,86.41710,87.91100,88.85600,0.42000,0.42000,1.25790,0.54060,1.19620,100.00000,15.77070,15.77070,8.40900,6.75190,0.07710,1.64440,54.73160,1.41510,65.99420,0.51920,0.65010,29.64790,2.3247,1.7146
2020-06-30,491.47500,491.47500,326.90300,-48.10100,83.64700,-46.79700,36.85000,9.17700,27.67300,27.67300,14.04100,41.07900,110.31000,83.64700,87.87200,88.60800,0.47000,0.46000,1.15850,0.55150,1.24910,100.00000,17.01960,17.01960,7.49780,8.35830,0.07190,1.50990,59.60760,1.10540,-249.73250,0.40500,0.49580,28.48000,2.4723,1.8471
2020-03-31,509.21700,509.21700,340.23400,-68.15600,68.87500,-44.09100,24.78400,5.80600,18.97800,18.97800,15.08900,33.46300,94.76000,68.87500,87.76500,87.97100,0.38000,0.38000,0.86780,0.54440,1.27460,100.00000,13.52570,13.52570,4.86710,6.57150,0.07580,1.49990,60.00480,0.77020,-36.78980,0.28250,0.35090,28.05230,0.51770,-0.14600
2019-12-31,-318.84900,-318.84900,-246.30600,21.98100,9.16610,-77.00700,-67.84100,-0.71600,-67.12500,-67.12500,,-11.25400,-22.12690,9.16610,87.61200,87.81600,-0.14000,-0.13000,1.16960,0.55350,1.25690,100.00000,-2.87470,-2.87470,21.27680,3.52960,-0.04640,-1.10380,-81.53600,-2.67920,-19.09940,-0.97580,-1.19640,28.56240,1.3605,1.0784
2019-09-30,777.25100,777.25100,521.54300,-92.97500,101.97900,-52.41900,49.56000,6.83700,42.72300,42.72300,,42.56600,145.63800,101.97900,87.64900,87.85900,0.49000,0.48000,1.17180,0.56420,1.31160,100.00000,13.12050,13.12050,6.37630,5.47650,0.11550,2.21930,40.55350,1.76490,-46.14810,0.63500,0.76920,27.61580,0.9653,0.2338
2019-06-30,789.36200,789.36200,519.56200,-94.67700,113.62700,-53.82200,59.80500,11.60400,48.20100,48.20100,,48.14000,157.70290,113.62700,87.61800,87.83700,0.55000,0.55000,1.09470,0.56970,1.33990,100.00000,14.39480,14.39480,7.57640,6.09860,0.11620,2.27820,39.50530,1.98980,-47.12110,0.70980,0.85630,27.63820,0.9671,0.2563
2019-03-31,760.61700,760.61700,516.54300,-93.86500,89.32200,-52.45100,36.87100,7.36000,29.51100,29.51100,,29.47100,132.79000,89.32200,87.50500,87.69400,0.34000,0.34000,1.06560,0.57270,1.35570,100.00000,11.74340,11.74340,4.84750,3.87460,0.11210,2.29200,39.26630,1.22790,-22.97440,0.43490,0.52460,27.43730,0.49800,-0.29320
2018-12-31,-364.20010,-364.20010,-261.30400,22.30600,-15.49700,-89.49000,-104.98700,-6.43200,-98.55500,-98.55500,,-331.63700,-51.82200,-15.49700,87.28800,87.41500,-3.79000,-3.79000,1.08180,0.57520,1.36870,100.00000,4.25510,4.25510,28.82670,91.05900,-0.05900,-1.14500,-78.60470,-4.22380,64.79820,-1.59670,-1.79430,26.68340,1.4676,1.3241
2018-09-30,760.91600,760.91600,506.88700,-90.46400,104.04000,-49.00400,55.03600,8.75700,46.27900,46.27900,,46.23200,146.33800,104.04000,87.34400,87.53700,0.53000,0.53000,1.25590,0.54280,1.19960,100.00000,13.67300,13.67300,7.23290,6.07580,0.11650,2.20130,40.88400,1.72670,-32.83340,0.70880,0.78940,30.67950,0.7848,-0.23
2018-06-30,765.73800,765.73800,500.33500,-87.28200,117.95700,-48.69900,69.25800,10.36800,58.89000,58.89000,,58.83600,160.48400,117.95700,87.30300,87.46700,0.67000,0.67000,1.24130,0.54580,1.21400,100.00000,15.40440,15.40440,9.04460,7.68360,0.11770,2.32570,38.69870,2.21950,-33.16480,0.90560,1.00820,30.38250,1.6557,0.5622
2018-03-31,742.24100,742.24100,494.91000,-88.23100,99.03890,-50.95100,48.08800,-2.78600,50.87400,50.87400,,50.81900,141.33690,99.03890,87.12100,87.29400,0.58000,0.58000,1.29320,0.54290,1.20000,100.00000,13.34320,13.34320,6.47880,6.84670,0.11270,2.28280,39.42560,1.88310,-30.13540,0.77260,0.86090,30.95060,0.82880,-0.02600
2017-12-31,724.51210,724.51210,473.47200,-82.66600,111.30020,-50.66100,60.63900,-9.05000,69.68900,69.68900,,69.62900,151.56920,111.30010,86.94800,87.06000,0.81000,0.81000,1.24950,0.55470,1.25930,100.00000,15.36210,15.36210,8.36960,9.61050,0.11280,2.44010,36.88450,2.70860,-26.23330,1.08470,1.20610,29.55290,1.4769,0.5216
2017-09-30,716.71400,716.71400,467.25600,-82.32800,111.63900,-50.18000,61.45900,15.97000,45.48900,45.48900,,45.61800,150.57600,111.63900,87.01700,87.17200,0.52000,0.52000,1.35940,0.56520,1.31410,100.00000,15.57650,15.57650,8.57510,6.36490,0.11300,2.42330,37.13900,1.82860,-13.79590,0.71720,0.79500,28.57820,0.9584,-0.0349
2017-06-30,715.89600,715.89600,458.55500,-83.12200,119.58300,-53.36700,66.21600,16.57800,49.63800,49.63800,,49.63000,157.23300,119.58300,86.95400,87.08000,0.57000,0.57000,1.32440,0.57690,1.37800,100.00000,16.70400,16.70400,9.24940,6.93260,0.11490,2.48480,36.21970,2.08840,-11.86220,0.79700,0.88370,27.32310,1.4984,0.4967
2017-03-31,679.19400,679.19400,447.53900,-83.71100,95.36000,-46.87600,48.48400,13.71100,34.77300,34.77300,,34.95800,131.36900,95.36000,86.76200,86.90800,0.40000,0.40000,1.26250,0.59220,1.46760,100.00000,14.04020,14.04020,7.13850,5.14700,0.11200,2.46010,36.58460,1.55520,-6.54150,0.57330,0.63430,25.72490,0.65600,0.04570
2016-12-31,702.88810,702.88810,460.78900,-81.60600,108.19990,-65.76200,42.43800,1.01200,41.42600,41.42600,,41.81800,144.76790,108.20010,85.70100,85.97200,0.47000,0.47000,1.24810,0.60010,1.51670,100.00000,15.39360,15.39360,6.03770,5.94950,0.11670,2.66930,33.71720,1.91100,-6.94170,0.68760,0.76420,25.00600,1.2069,0.4803
2016-09-30,734.66500,734.66500,486.48400,-79.74800,112.27500,-228.08900,-115.81400,2.39600,-118.21000,-118.21000,,-117.80800,151.45100,112.27500,86.61800,86.61800,-1.36000,-1.36000,1.03340,0.61520,1.63300,100.00000,15.28250,15.28250,-15.76420,-16.03560,0.11380,2.64680,34.00340,-5.27220,21.71890,-1.83190,-2.02900,25.87440,0.8929,-0.058
2016-06-30,756.54800,756.54800,489.78800,-80.95500,128.58600,-54.73400,73.85200,18.26100,55.59100,55.59100,,56.44500,168.14700,128.58600,86.55300,86.87600,0.65000,0.65000,0.93470,0.59490,1.49890,100.00000,16.99640,16.99640,9.76170,7.46090,0.11320,2.65330,33.91970,2.28180,-11.55940,0.83160,0.92430,28.14200,1.4016,0.2859
2016-03-31,616.81300,616.81300,407.70400,-70.24700,96.08100,-63.60200,32.47900,7.11000,25.36900,25.36900,,25.68800,126.20300,96.08100,82.94300,83.42000,0.31000,0.31000,0.96200,0.57710,1.39170,100.00000,15.57700,15.57700,5.26560,4.16460,0.09210,2.22770,40.39990,0.98990,-8.15490,0.37880,0.41860,29.61490,0.70320,-0.55410
2015-12-31,495.31890,495.31890,321.63010,-57.84700,87.32290,-34.80500,52.51800,18.59400,33.92400,33.92400,0.02800,34.56600,107.64490,87.32290,68.08500,68.39100,0.50000,0.50000,1.01560,0.56610,1.33140,100.00000,17.62960,17.62960,10.60290,6.97850,0.11580,2.28650,39.36120,2.01570,-6.72080,0.79280,0.87470,23.78970,1.517,0.2249
2015-09-30,479.73000,479.73000,310.80300,-57.24400,86.25100,-44.57600,41.67500,12.66900,29.00600,29.00600,0.08000,29.55000,104.94000,86.25100,70.66400,71.11000,0.42000,0.42000,1.43040,0.55600,1.27760,100.00000,17.97910,17.97910,8.68720,6.15970,0.11570,2.23250,40.31320,1.73630,-7.84870,0.69970,0.77080,23.62340,0.6721,-0.636
2015-06-30,453.66000,453.66000,293.87300,-51.12800,85.52200,-36.16700,49.35500,15.51200,33.84300,33.84300,0.00100,33.84400,102.19800,85.52200,68.29600,68.73500,0.50000,0.49000,1.34060,0.53470,1.17220,100.00000,18.85160,18.85160,10.87930,7.46020,0.11550,2.48830,36.16880,2.03100,-10.00570,0.86190,0.94510,23.60300,1.0363,0.0791
2015-03-31,365.78300,365.78300,244.55200,-40.52700,61.71400,-40.50900,21.20500,6.61300,14.59200,14.59200,0.00200,14.59400,76.28600,61.71400,62.53000,62.89400,0.23000,0.23000,1.41060,0.61760,1.64350,100.00000,16.87180,16.87180,5.79720,3.98980,0.10080,2.11510,42.55100,1.16760,-2.04720,0.40230,0.44640,19.12250,0.28970,-0.57840
2014-12-31,294.90100,294.90100,196.76300,-31.46600,52.37210,-17.53200,34.84000,12.53900,22.30100,22.30100,-0.17200,22.12900,64.31210,52.37210,55.06300,55.32700,0.39000,0.38000,1.65210,0.54440,1.22550,100.00000,17.75920,17.75920,11.81410,7.50390,0.13360,2.49120,36.12740,2.53140,39.58070,1.01050,1.15330,14.87820,0.9215,0.02
2014-09-30,294.47900,294.47900,197.57200,-31.43200,51.93600,-18.78000,33.15600,7.70300,25.45300,25.45300,-0.05100,25.40200,63.15600,51.93600,59.17500,59.40900,0.43000,0.43000,1.61250,0.53400,1.16100,100.00000,17.63660,17.63660,11.25920,8.62610,0.13760,2.26080,39.80850,2.87090,42.20490,1.18910,1.33780,14.98030,0.5979,0.2234
2014-06-30,213.80300,213.80300,143.96000,-24.64600,36.37300,0.98900,37.36200,14.90500,22.45700,22.45700,-0.00600,22.45100,42.99800,36.37300,51.61600,51.81900,0.43000,0.43000,4.37930,0.38300,0.63360,100.00000,17.01240,17.01240,17.47500,10.50080,0.13430,1.92780,46.68480,2.50850,10.76170,1.41010,1.54770,15.13170,0.4188,-0.0233
2014-03-31,201.41800,201.41800,138.02100,-23.11000,32.08200,-11.28600,20.79600,7.77500,13.02100,13.02100,0.03700,13.05800,38.16200,32.08200,50.12000,50.48600,0.26000,0.26000,1.60400,0.56850,1.33670,100.00000,15.92810,15.92810,10.32480,6.48300,0.15700,1.92590,46.73190,2.62440,-6.85310,1.01490,1.13250,9.88010,0.14550,-0.60210
2013-12-31,189.99900,189.99900,128.48700,-21.14800,32.85000,-12.91500,19.93500,7.53600,12.39900,12.39900,-0.11900,12.28000,38.27000,32.85000,50.00400,50.26100,0.25000,0.25000,1.26540,0.55600,1.28380,100.00000,17.28960,17.28960,10.49220,6.46320,0.15510,1.98150,45.41940,2.57930,-6.15620,1.01240,1.14520,9.60060,0.3861,-0.0469
2013-09-30,184.70200,184.70200,122.55100,-22.34500,32.73600,-10.44900,22.28700,7.74100,14.54600,14.54600,-0.18200,14.36400,37.72600,32.73600,50.04000,50.34300,0.29000,0.29000,1.41080,0.55080,1.25450,100.00000,17.72370,17.72370,12.06650,7.77690,0.15880,1.97940,45.46780,3.11790,-7.28540,1.25070,1.40070,9.32280,0.3367,-0.0933
2013-06-30,177.49400,177.49400,119.70100,-20.09600,31.09100,-10.80000,20.29100,8.02000,12.27100,12.27100,-0.07400,12.19700,35.87300,31.09100,50.00900,50.28200,0.24000,0.24000,1.46620,0.55230,1.26340,100.00000,17.51670,17.51670,11.43190,6.87180,0.15930,2.06700,43.54220,2.72180,-6.17420,1.10140,1.21840,9.01000,0.5629,0.1473
2013-03-31,161.21300,161.21300,111.96300,-16.98300,26.31800,-19.58600,6.73200,2.67800,4.05400,4.05400,-0.31600,3.73800,30.48000,26.31800,49.91100,50.25000,0.07000,0.07000,2.99970,0.56180,1.30400,100.00000,16.32500,16.32500,4.17580,2.31870,0.14860,2.04640,43.98030,0.92800,-2.79640,0.37360,0.40660,8.74350,0.01870,-0.23530
2012-12-31,114.25200,114.25200,76.89500,-12.00900,21.10400,-13.59800,7.50600,3.01800,4.48800,4.48800,-0.12300,4.36500,24.39200,21.10400,38.47700,38.69600,0.11000,0.11000,1.96210,0.51840,1.09430,100.00000,18.47140,18.47140,6.56970,3.82050,0.11620,1.78880,50.31250,1.03760,-3.18660,0.45640,0.49970,8.67060,0.3203,-10.2993
2012-09-30,103.11600,103.11600,69.40900,-11.38000,18.47600,-8.16500,10.31100,3.72300,6.58800,6.58800,-0.13800,6.45000,21.19700,18.47600,41.75700,41.99100,0.15000,0.15000,1.50520,0.52890,1.16990,100.00000,17.91770,17.91770,9.99940,6.25510,0.17080,1.88250,47.80960,2.59820,-7.03900,1.09120,1.22410,6.07000,0.2683,-0.6996
2012-06-30,100.53000,100.53000,68.08900,-10.40700,18.16100,-8.14100,10.02000,3.91900,6.10100,6.10100,-0.19200,5.90900,20.44400,18.16100,36.50700,36.69500,0.16000,0.16000,4.15600,0.53950,1.21200,100.00000,18.06530,18.06530,9.96720,5.87780,0.17140,2.20180,40.87560,2.47660,-24.24200,1.04030,1.14060,5.90310,0.1348,-0.3304
2012-03-31,89.56300,89.56300,63.76100,-8.98100,12.96900,-7.97700,4.99200,1.66500,3.32700,3.32700,0.35200,3.67900,15.16600,12.96900,32.12000,32.33300,0.11000,0.11000,1.33160,0.74840,3.05440,100.00000,14.48030,14.48030,5.57370,4.10770,0.19760,2.04470,44.01570,3.30450,-1.95570,0.73400,0.83130,3.13370,0.15260,0.03170
2011-12-31,75.35500,75.35500,52.24500,-7.41100,12.52900,-36.00000,-23.47100,-8.69800,-14.77300,-14.77300,-1.13600,-15.90900,14.28600,12.52900,18.75700,18.75700,-0.79000,-0.79000,2.76890,0.73750,2.87930,100.00000,16.62660,16.62660,-31.14720,-21.11210,0.18250,2.14520,41.95380,-15.33030,14.97030,-3.57700,-4.02450,3.00050,-1.5311,-1.9985
2011-09-30,60.72200,60.72200,44.66700,-4.91500,8.64000,-4.16100,4.47900,0.90800,3.57100,3.57100,-0.44800,3.12300,9.89700,8.64000,17.63300,17.63300,0.18000,0.18000,0.99870,0.63050,1.79420,100.00000,14.22880,14.22880,7.37620,5.14310,0.22520,2.38420,37.74930,4.63850,-4.01320,1.32450,1.71390,4.36600,0.2264,0.0242
2011-06-30,63.57500,63.57500,65.22400,-5.95900,-11.19800,-7.74800,-18.94600,2.78900,-21.73500,-21.73500,-0.12200,-21.85700,-8.90600,-11.19800,17.63300,17.63300,-1.24000,-1.24000,,,,100.00000,-17.61380,-17.61380,-29.80100,-34.37990,,,,,,,,,0.1694,-0.0902
2011-03-31,16.84600,16.84600,12.06500,-1.88600,2.30100,-2.82900,-0.52800,-0.27100,-0.25700,-0.25700,0.00800,-0.24900,2.54400,2.30100,17.63300,17.63300,-0.01000,-0.01000,,,,100.00000,13.65900,13.65900,-3.13430,-1.47810,,,,,,,,,0.03350,-0.01100
2010-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,-0.3104,-0.2737
2010-09-30,15.87200,15.87200,10.84300,-2.35300,2.10300,-0.28200,1.82100,0.17200,1.64900,1.64900,-0.08300,1.56600,2.10300,2.10300,17.63300,17.63300,0.09000,0.09000,,,,100.00000,13.24980,13.24980,11.47300,9.86640,,,,,,,,,0.3104,0.2737
2009-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
