Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,,,,2.08700,3.35500,,,-5.44200,0.00200,-5.44000,-5.44000,-5.44000,-5.44000,-5.44200,-5.44200,1.08180,1.08180,-5.10510,-5.10510,2.86150,,,,,,,,,,,,-30.58240,-30.58070,-19.82580,-30.58070,16.51530,-4.82070,-4.82070
2021-12-31,,,,6.30400,11.87400,,,-18.17800,0.15600,-18.02200,-18.02200,-18.02200,-18.02200,-18.17800,-18.17800,0.93760,0.93760,2.70270,2.70270,3.13570,,0.00140,,,,,,,,,,-82.25820,-82.25470,-56.02290,-82.25470,20.31420,-5.2566,-5.2566
2021-09-30,,,,1.00800,4.94600,,,-5.95400,0.50100,-5.45300,-5.45300,-5.45300,-5.45300,-5.95400,-5.95400,1.04500,1.04500,-5.10510,-5.10510,9.12750,,0.00100,,,,,,,,,,-17.10750,-17.10690,-15.23270,-17.10690,30.37600,-4.2459,-4.2459
2021-06-30,,,,0.63900,3.74200,,,-4.38100,-0.48000,-4.86100,-4.86100,-4.86100,-4.86100,-4.38100,-4.38100,1.11610,1.11610,-4.50450,-4.50450,12.07780,,0.00090,,,,,,,,,,-13.39490,-13.39450,-12.28550,-13.39450,34.82300,-0.3306,-0.3306
2021-03-31,,,,1.64000,27.36200,,,-29.00200,-0.67500,-29.67700,-29.67700,-29.67700,-29.67700,-29.00200,-29.00200,0.54080,0.54080,-54.95500,-54.95500,7.62360,,0.00130,,,,,,,,,,-123.57180,-123.56660,-107.35810,-123.56660,25.62010,-6.81220,-6.81220
2020-12-31,,,,0.23300,1.95800,,,-2.19100,-4.09900,-6.29000,-6.29000,-6.29000,-6.29000,-2.19100,-2.19100,0.14600,0.14600,-38.43840,-38.43840,0.16130,,-0.89470,,,,,,,,,,21.36840,21.37060,-111.11110,21.37060,-169.38940,-14.2408,-14.2408
2020-09-30,,,,-0.08400,2.02900,,,-1.94500,-0.93100,-2.87600,-2.87600,-2.87600,-2.87600,-1.94500,-1.94500,0.15030,0.15030,-19.21920,-19.21920,0.02710,,-0.77340,,,,,,,,,,9.65040,9.65850,-313.63140,9.65850,-196.17840,-9.6869,-9.6869
2020-06-30,,,,0.01200,1.54600,,,-1.55800,-15.86400,-17.42200,-17.42200,-17.42200,-17.42200,-1.55800,-1.55800,0.14080,0.14080,-123.72370,-123.72370,0.03400,,-0.79550,,,,,,,,,,63.29750,63.35500,-1638.94700,63.35500,-186.17300,-24.1804,-24.1804
2020-03-31,,,,0.32400,0.74600,,,-1.07000,-0.63800,-1.70800,-1.70800,-1.70800,-1.70800,-1.07000,-1.07000,0.13730,0.13730,-12.31230,-12.31230,0.00890,,-0.63720,,,,,,,,,,8.18870,8.18990,-578.98310,8.18990,-150.86550,-1.62460,-1.62460
2019-12-31,,,,0.00800,0.85800,,,-0.86600,-0.60400,-1.47000,-1.47000,-1.47000,-1.47000,-0.81800,-0.86600,0.11270,0.11270,331.66430,331.66430,0.01390,,-0.68560,,,,,,,,,,7.61150,7.61260,-371.21190,7.61260,-141.26180,-4.905,-4.8672
2019-09-30,,,,0.67100,3.58500,-4.59900,,-8.85500,-21.02300,-29.87800,-29.87800,-29.87800,-29.87800,-8.73500,-8.85500,0.11510,0.11510,-260.46450,-260.46450,0.01800,,-0.72040,,,,,,,,,,163.36600,163.39280,-6198.75500,163.39280,-139.61210,-7.4193,-5.6823
2019-06-30,,,,0.15400,2.12500,,,-2.27900,-0.51000,-2.78900,-2.78900,-2.78900,-2.78900,-2.10200,-2.27900,0.10170,0.10170,-25.53570,-25.53570,0.01710,,1.35930,,,,,,,,,,-31.08220,17.12510,-10.84920,-31.07180,87.07710,-10.5401,-10.5401
2019-03-31,,,,0.83400,3.22200,,,-4.05600,-0.45400,-4.51000,-4.51000,-4.51000,-4.51000,-3.89200,-4.05600,0.10000,0.10000,-45.96430,-45.96430,0.00500,,1.13100,,,,,,,,,,-45.03670,29.58150,-17.65930,-45.02800,99.57020,-9.60600,-9.60600
2018-12-31,,,,1.23200,1.85900,-0.00100,,-3.09200,-1.13900,-4.23100,-4.23100,-4.23100,-4.23100,-2.24300,-3.09200,0.09840,0.09840,-40.85710,-40.85710,0.00640,,0.95020,,,,,,,,,,-37.21840,30.45640,-16.65810,-37.21200,114.64610,-12.4833,-12.8086
2018-09-30,,,,1.11100,5.03500,-228.51400,,-234.66000,-1.12300,-235.78300,-235.78300,-235.78300,-235.78300,-233.02700,-234.66000,0.09820,0.09820,-2400.35900,-2400.35900,0.09430,,0.79830,,,,,,,,,,-1771.34200,1973.07900,-888.54020,-1771.07300,135.36560,-34.9122,-34.9325
2018-06-30,,,,3.25100,1.90600,,,-5.15700,-3.92400,-9.08100,-9.08100,-9.08100,-9.08100,-0.96600,-5.15700,0.09810,0.09810,-91.92870,-91.92870,0.12240,,0.02800,,,,,,,,,,-3.69060,117.70610,-3.56100,-3.69050,2507.43200,-18.0775,-18.0775
2018-03-31,,,,3.47300,3.68700,,,-7.16000,-2.93100,-10.09100,-10.09100,-10.09100,-10.09100,-4.08700,-7.16000,0.09810,0.09810,-102.14300,-102.14300,0.56540,,0.01170,,,,,,,,,,-4.00030,663.88640,-3.92140,-4.00030,2570.56100,-43.06400,-43.08440
2017-12-31,,,,0.15700,5.73400,,,-5.89100,-0.13500,-6.02600,-6.02600,-6.02600,-6.02600,-5.76800,-5.89100,0.03280,0.03280,15857.69000,15857.69000,0.21500,,0.00010,,,,,,,,,,-2.39420,288.60170,-2.36900,-2.39420,2564.77300,-60.9256,-61.0474
2017-09-30,,,,0.52600,126.33000,,,-126.85600,-3.76900,-130.62500,-130.62500,-130.62500,-130.62500,-123.44000,-126.85600,0.03140,0.03140,-4162.32500,-4162.32500,0.97500,,0.00010,,,,,,,,,,-51.48450,221376.80000,-50.92200,-51.48430,2603.63200,-102.2744,-102.2744
2017-06-30,,,,0.24100,1.04400,,,-1.28500,-1.17800,-2.46300,-2.46300,-2.46300,-2.46300,-0.72300,-1.28500,0.00090,0.00090,-2625.07400,-2625.07400,0.00190,,-0.61840,,,,,,,,,,12.26170,12.26350,-5864.28600,12.26350,-40.49190,1.216,1.216
2017-03-31,,,,0.14400,1.39400,,,-1.53800,-3.52000,-5.05800,-5.05800,-5.05800,-5.05800,-0.72300,-1.53800,0.00040,0.00040,-13462.44000,-13462.44000,0.01280,,-0.65110,,,,,,,,,,27.92470,27.92930,-2125.21000,27.92930,-0.14730,-3.39150,-3.39150
2016-12-31,,,,0.25000,0.57200,,,-0.82200,-13.27200,-14.09400,-14.09400,-14.09400,-14.09400,0.45000,-0.82200,0.00020,0.00020,81468.32000,81469.95000,0.00110,,-0.65590,,,,,,,,,,74.46500,74.47690,-56376.00000,74.47690,-182.14370,-4.1859,-4.1859
2016-09-30,,,,0.25000,2.28000,,,-2.53000,-1.10000,-3.63000,-3.63000,-3.63000,-3.63000,-1.87600,-2.53000,0.00020,0.00020,-20249.84000,-20249.84000,0.00920,-0.02380,-0.65620,,,,,,,,,,21.09360,21.09730,-2268.75000,21.59940,-311.40970,-4.9832,-4.9832
2016-06-30,,,,0.25000,1.87100,,,-2.12100,3.66400,1.54300,1.54300,1.54300,1.54300,-1.95600,-2.12100,0.07780,0.08470,19.84000,18.22000,0.02280,-0.03450,-0.66960,,,,,,,,,,-9.74420,-9.74610,426.24310,-10.08230,-312.31940,-14.5376,-14.5376
2016-03-31,,,,0.22500,3.67600,,,-3.90100,29.85000,25.94900,25.94900,25.94900,25.94900,-3.09400,-3.90100,17.41500,17.41500,1.49000,1.49000,0.00160,-0.02810,-0.52320,,,,,,,,,,-128.32060,-128.33970,70132.43000,-131.94850,-476.01260,-0.00960,-0.00960
2015-12-31,0.00000,,0.00000,0.52500,2.38300,,,-2.93500,-23.20500,-26.11300,-26.11300,-26.11300,-26.08300,-2.17200,-2.93500,0.00470,0.00470,-6266.47100,-3334.96800,0.00100,-0.01430,-0.19270,,,,,,0.00000,,,,51.63530,51.63840,-48357.41000,52.37790,-10760.97000,-202.9501,-203.1633
2015-09-30,,,,0.22500,2.55200,,,-2.77700,1.08500,-1.69200,-1.69200,-1.69200,-1.69200,-2.08800,-2.77700,0.00470,0.00470,362.60750,362.60750,0.00200,-0.10290,-0.24840,,,,,,,,,,6.89150,6.89230,-3453.06100,7.60140,-0.04090,-469.5556,-469.5556
2015-06-30,0.02000,,0.02000,0.00000,1.45100,,,-1.43100,28.29100,26.86000,26.86000,26.86000,26.86000,-0.78700,-1.43100,0.00470,0.00960,5725.11300,2793.61000,0.00590,-0.06760,-0.19220,100.00000,-7155.00000,-7155.00000,134300.00000,134300.00000,0.15150,,,,-117.27720,-117.29260,20348.48000,-125.22730,-0.03820,62.5806,62.5806
2015-03-31,0.00700,,0.00700,0.25000,1.56800,,,-1.81100,-18.70500,-20.51600,-20.51600,-20.51600,-20.51600,-1.41100,-1.81100,0.00470,0.00470,-4397.25400,-4397.25400,0.02810,-0.01730,-0.07530,100.00000,-25871.43000,-25871.43000,-293085.70000,-293085.70000,0.00490,,,,41.08460,41.08710,-1439.71900,41.79770,-0.08380,-383.14330,-383.14330
2014-12-31,0.03300,0.03500,-0.00200,,1.64000,,1.64000,-1.64200,-16.99600,-18.63600,-18.63600,-18.63600,-18.63600,-0.49800,-1.64200,0.00460,0.00460,-5153.10300,-5153.10300,0.02960,-0.02190,-0.11360,-6.06060,-4975.75800,-4975.75800,-56472.73000,-56472.73000,0.03720,,,,63.00840,63.01480,-2098.64900,64.39530,-6372.94500,-383.5282,-384.844
2014-09-30,0.00300,0.00500,-0.00200,0.00000,0.54700,,0.54700,-0.54900,-3.67100,-4.22000,-4.22000,-4.22000,-4.22000,0.89800,-0.54900,590.05600,590.05600,-0.01000,-0.01000,0.06100,-0.02890,-0.27620,-66.66670,-18300.00000,-18300.00000,-140666.70000,-140666.70000,0.00420,0.19230,,,38.69080,38.63050,-594.36610,39.81880,-0.01840,-0.001,-0.001
2014-06-30,0.02500,0.01700,0.00800,,0.11200,,0.11200,-0.10400,-0.15600,-0.26200,-0.26200,-0.26200,-0.26200,-0.03500,-0.10400,573.05150,573.05150,0.00000,0.00000,0.00470,-0.02290,-0.40550,32.00000,-416.00000,-416.00000,-1048.00000,-1048.00000,0.48080,0.65380,5.00000,18.00000,3.76000,3.75090,-503.84610,3.84780,-0.01220,0,0
2014-03-31,,,,,0.10100,,,-0.10100,-0.27000,-0.37100,-0.37100,-0.37100,-0.37100,0.02000,-0.10100,573.05150,573.05150,0.00000,0.00000,0.01150,-0.01950,-0.40640,,,,,,,,,,5.53070,5.51590,-360.19420,5.64090,-0.01170,-0.00020,-0.00020
2013-12-31,0.04100,0.02200,0.01900,,0.25100,,0.25100,-0.23200,-0.11200,-0.34400,-0.34400,-0.34400,-0.34400,-0.18200,-0.23200,566.62500,566.62500,,0.00000,0.01960,-0.01560,-0.40860,46.34150,-565.85350,-565.85350,-839.02420,-839.02420,0.27890,0.52380,1.02500,87.80490,5.42840,5.41220,-234.01360,5.51550,-0.01110,-0.0007,-0.0007
2013-09-30,0.18300,0.12300,0.06000,,0.20000,,0.20000,-0.14000,-0.17900,-0.31900,-0.31900,-0.31900,-0.31900,-0.03700,-0.14000,573.05200,573.05200,0.00000,0.00000,0.00660,,-0.38030,32.78690,-76.50270,-76.50270,-174.31690,-174.31690,2.95160,3.07500,,,5.34160,5.32470,-514.51620,5.34430,-0.01040,0.0001,0.0001
2013-06-30,0.05600,0.01200,0.04400,,0.11800,,0.11800,-0.07400,-0.23200,-0.30600,-0.30600,-0.30600,-0.30600,0.17000,-0.07400,573.05200,573.05200,0.00000,0.00000,0.02280,,-0.38670,78.57140,-132.14280,-132.14280,-546.42850,-546.42850,0.36360,0.10000,,,5.45750,5.43810,-198.70130,5.46040,-0.00980,0,0
2013-03-31,0.08800,0.06900,0.01900,,0.36600,,0.36600,-0.34700,0.81500,0.46800,0.46800,0.46800,0.46800,-0.05300,-0.34700,547.24800,717.71900,0.00000,0.00000,0.01740,,-0.36400,21.59090,-394.31820,-394.31820,531.81820,531.81820,0.74580,0.73400,,,-8.84350,-8.80860,396.61020,-8.84860,-0.00920,-0.00020,-0.00020
2012-12-31,0.22000,0.06100,0.15900,,0.89600,,0.89600,-0.73700,-0.02300,-0.76100,-0.76100,-0.76100,-0.76100,-0.74400,-0.73700,371.72500,371.72500,,0.00000,0.03080,,-0.29670,72.27270,-335.00010,-335.00010,-345.90910,-345.90910,0.97350,1.03390,,,12.00500,11.96540,-336.72560,12.01070,-0.01270,-0.0008,-0.0008
2012-09-30,0.12000,0.03200,0.08800,,1.43800,,1.43800,-1.35000,-0.05000,-1.40000,-1.40000,-1.40000,-1.40000,-1.34900,-1.35000,397.55330,397.55330,0.00000,0.00000,0.01150,,-0.42960,73.33330,-1125.00000,-1125.00000,-1166.66700,-1166.66700,1.36360,,,,22.43230,22.38930,-1590.90900,22.44310,-0.01360,-0.0004,-0.0004
2012-06-30,0.00100,,0.00100,,1.03100,,,-1.03000,-1.36500,-2.39500,-2.39500,-2.39500,-2.39500,-1.01300,-1.03000,329.27240,329.27240,-0.01000,-0.01000,0.01660,,-0.34270,,,,,,0.00800,,,,37.20680,37.13180,-1916.00000,37.22410,-0.01770,-0.0008,-0.0008
2012-03-31,0.00100,0.00100,,,0.39700,,0.39700,-0.39700,-0.21900,-0.61500,-0.61500,-0.61500,-0.61500,-0.36500,-0.39700,282.98100,282.98100,0.00000,0.00000,0.02650,,-0.41800,,,,,,0.00600,0.08330,,,11.67870,11.63670,-370.48190,11.68540,-0.01750,-0.00070,-0.00070
2011-12-31,0.00300,0.00000,0.00300,-0.03200,1.08300,,1.05100,-1.04800,-0.09000,-1.13800,-1.13800,-1.13800,-1.13800,-1.06700,-1.04800,201.10000,201.10000,-0.01000,-0.01000,0.01990,,-0.40400,100.00000,-34933.33000,-34933.33000,-37933.33000,-37933.33000,0.02330,0.00000,,,22.29620,22.20060,-882.17070,22.30940,-0.01890,-0.0018,-0.0018
2011-09-30,0.00200,0.00800,-0.00600,,0.53500,,0.53500,-0.54100,0.56400,0.02300,0.02300,0.02300,0.02300,-0.48100,-0.54100,213.51200,213.51200,0.00000,0.00000,0.06500,,-0.37550,-300.00000,-27050.00000,-27050.00000,1150.00000,1150.00000,0.00540,,,,-0.46850,-0.46620,6.19950,-0.46880,-0.02060,0,0
2011-06-30,0.00100,0.01500,-0.01400,0.02800,0.43900,,0.46700,-0.48100,-0.18100,-0.66200,-0.66200,-0.66200,-0.66200,-0.30500,-0.48100,182.37200,182.37200,0.00000,0.00000,0.03350,,-0.37590,,,,,,0.00440,,,,11.87870,11.81300,-290.35090,11.88510,-0.02660,-0.002,-0.002
2011-03-31,0.02000,0.02500,-0.00500,0.02100,1.83200,,1.85300,-1.85800,-0.06500,-1.92300,-1.92300,-1.92300,-1.92300,-1.76800,-1.85800,152.56100,152.56100,-0.01000,-0.01000,0.01340,,-0.29010,-25.00000,-9290.00000,-9290.00000,-9615.00000,-9615.00000,0.14600,,,,27.36590,27.21870,-1403.65000,27.37760,-0.04130,-0.00100,-0.00100
2010-12-31,,,,0.01900,0.45400,,,-0.53800,-0.13500,-0.66200,-0.66200,-0.66200,-0.68500,-0.45600,-0.52700,109.37400,109.37400,-0.01000,-0.01000,0.02420,,-0.39570,,,,,,,,,,12.09800,11.99930,-357.83780,12.10460,-0.03660,-0.0047,-0.0047
2010-09-30,,,,0.06600,0.58800,,,-0.65400,0.02100,-0.63300,-0.63300,-0.63300,-0.63300,-0.49600,-0.65400,124.50600,124.50600,0.01000,0.01000,0.04990,-0.08310,-0.41270,,,,,,,,,,12.02050,11.86500,-192.40120,13.02200,-0.03650,-0.0018,-0.0018
2010-06-30,,,,0.08900,0.29700,,,-0.38600,0.78500,0.39900,0.39900,0.39900,0.39900,-0.47500,-0.38600,102.51000,102.51000,0.00000,0.00000,0.10560,-0.07940,-0.42510,,,,,,,,,,-7.25980,-7.16080,58.07860,-7.83740,-0.04640,-0.001,-0.001
2010-03-31,,,,0.00500,0.92500,,,-0.93000,-1.16900,-2.09900,-2.09900,-2.09900,-2.09900,-0.60900,-0.93000,76.57700,76.57700,-0.03000,-0.03000,0.11140,-0.07490,-0.36570,,,,,,,,,,29.49690,29.15680,-227.16450,31.71170,-0.08850,-0.00650,-0.00650
2009-12-31,0.01300,0.02700,-0.01400,,0.70000,,0.70000,-0.71400,-0.62300,-1.33700,-1.33700,-1.33700,-1.33700,-0.06900,-0.71400,48.61900,48.61900,-0.02000,-0.02000,0.18850,-0.04550,-0.41470,-107.69230,-5492.30700,-5492.30800,-10284.62000,-10284.62000,0.00940,,,,23.35370,22.99230,-96.60410,24.42010,-0.08540,-0.0139,-0.0139
2009-09-30,,0.00300,-0.00300,,0.08400,,0.08400,-0.08700,-0.18100,-0.26800,-0.26800,-0.26800,-0.26800,-0.03400,-0.08700,46.85100,46.85100,-0.01000,-0.01000,0.06080,,-0.49990,,,,,,,1.00000,,,5.83880,5.51890,-45.50090,5.84010,-0.09790,-0.0009,-0.0009
2009-06-30,0.03500,0.02000,0.01500,,0.23100,,0.23100,-0.21600,-0.13900,-0.35500,-0.35500,-0.35500,-0.35500,-0.19400,-0.21600,46.85100,46.85100,-0.01000,-0.01000,0.07150,,-0.50800,42.85710,-617.14290,-617.14290,-1014.28600,-1014.28600,0.05450,6.66670,3.50000,25.71430,8.21380,7.70400,-55.29590,8.21570,-0.09220,-0.0038,-0.0038
2009-03-31,,,,,0.13900,,,-0.13900,-0.14700,-0.28600,-0.28600,-0.28600,-0.28600,-0.12500,-0.13900,46.85100,46.85100,-0.01000,-0.01000,0.05680,,-0.54410,,,,,,,,,,7.20950,6.70260,-51.25450,7.21130,-0.08470,-0.00070,-0.00070
