Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-12-31,22.82600,22.82600,13.97100,-1.06000,4.86700,-1.80700,3.06000,3.06000,3.06000,3.06000,7.79400,4.86700,9.39400,9.42600,0.32000,0.32000,0.39540,0.44590,0.96370,100.00000,21.32220,21.32220,13.40580,13.40580,0.03650,1.95410,46.05670,1.71900,1.71910,0.48980,0.95250,18.90910,1.2351,0.1256
2021-09-30,24.91900,24.91900,13.26800,-1.78400,6.89800,-1.84200,5.05600,5.05600,5.05600,5.05600,9.86800,6.89800,9.40400,9.43200,0.54000,0.54000,0.40010,0.45080,1.00200,100.00000,27.68170,27.68170,20.28970,20.28970,0.04040,2.20310,40.85200,2.89510,2.89510,0.82020,1.59010,18.56710,0.625,-0.5273
2021-06-30,22.46900,22.46900,11.86400,-1.54200,6.08700,-1.58200,4.50500,4.50500,4.50500,4.50500,9.06300,6.08700,9.39500,9.42500,0.48000,0.48000,0.32890,0.45470,1.00690,100.00000,27.09070,27.09070,20.04990,20.04990,0.03680,1.94320,46.31580,2.62130,2.62130,0.73860,1.42950,18.28300,0.3728,-1.0198
2021-03-31,20.64500,20.64500,11.84000,-1.35100,4.44200,-0.23600,4.20600,4.20600,4.20600,4.20600,7.45400,4.44200,9.36800,9.40700,0.45000,0.45000,0.33040,0.45220,0.96750,100.00000,21.51610,21.51610,20.37300,20.37300,0.03450,2.07030,43.47200,2.44720,2.44720,0.70290,1.34050,18.31520,1.08880,0.42280
2020-12-31,21.75100,21.75100,13.04400,-1.00400,4.84000,-1.72600,3.11400,3.11400,3.11400,3.11400,7.70300,4.84000,9.32700,9.36900,0.33000,0.32000,0.40300,0.45650,1.00870,100.00000,22.25180,22.25180,14.31660,14.31660,0.03670,1.81910,49.47500,1.83800,1.83800,0.52490,0.99880,18.10690,0.6481,-0.2406
2020-09-30,24.73700,24.73700,13.24900,-1.78400,6.86900,-1.80600,5.06300,5.06300,5.06300,5.06300,9.70400,6.86900,9.33800,9.37700,0.54000,0.54000,0.40920,0.46240,1.00660,100.00000,27.76810,27.76810,20.46730,20.46730,0.04210,2.22280,40.49040,3.05270,3.05270,0.86190,1.64110,17.77260,0.2611,-0.6977
2020-06-30,21.75200,21.75200,11.39800,-1.53700,6.12400,-1.55800,4.56600,4.56600,4.56600,4.56600,8.81700,6.12400,9.32600,9.36700,0.49000,0.49000,0.39760,0.46780,0.99470,100.00000,28.15370,28.15370,20.99120,20.99120,0.03780,2.18610,41.16860,2.80280,2.80280,0.79280,1.49170,17.45710,0.5007,-0.3227
2020-03-31,19.90100,19.90100,11.32800,-1.35900,4.46200,-0.38800,4.07400,4.07400,4.07400,4.07400,7.21400,4.46200,9.29700,9.34300,0.44000,0.44000,0.45410,0.46930,0.94850,100.00000,22.42100,22.42100,20.47130,20.47130,0.03520,2.48020,36.28760,2.50930,2.50930,0.72030,1.33170,17.45370,0.76300,-0.21970
2019-12-31,21.00800,21.00800,12.55400,-1.17800,4.59100,-1.49200,3.09900,3.09900,3.09900,3.09900,7.27700,4.59100,9.27700,9.32600,0.33000,0.32000,0.55500,0.47350,0.95690,100.00000,21.85360,21.85360,14.75150,14.75150,0.03750,2.57990,34.88530,1.93360,1.93360,0.55300,1.01800,17.24800,0.6189,-0.8174
2019-09-30,22.54900,22.54900,12.64200,-1.49800,5.73000,-1.27200,4.45800,4.45800,4.45800,4.45800,8.40900,5.73000,9.28300,9.32900,0.48000,0.48000,0.29560,0.42200,0.95750,100.00000,25.41130,25.41130,19.77030,19.77030,0.04110,2.73220,32.94030,2.84120,2.84120,0.81210,1.64220,16.90040,0.447,-0.5346
2019-06-30,20.65200,20.65200,11.28300,-1.32500,5.32000,-1.54200,3.77800,3.77800,3.77800,3.77800,8.04300,5.32000,9.27600,9.32400,0.41000,0.41000,0.24490,0.42670,0.93720,100.00000,25.76020,25.76020,18.29360,18.29360,0.03840,3.16310,28.45290,2.44530,2.44530,0.70160,1.40190,16.65080,0.1393,-0.8259
2019-03-31,19.38600,19.38600,11.20700,-1.18000,4.28400,-0.69400,3.59000,3.59000,3.59000,3.59000,6.99900,4.28400,9.25800,9.31400,0.39000,0.39000,0.32680,0.42660,0.87580,100.00000,22.09840,22.09840,18.51850,18.51850,0.03630,2.28230,39.43360,2.31550,2.31550,0.67250,1.32770,16.72880,0.81820,-0.15490
2018-12-31,19.34300,19.34300,11.92200,-0.25400,4.50100,-1.55600,2.94500,2.94500,2.94500,2.94500,7.16600,4.50100,9.23900,9.29300,0.31000,0.33000,0.42720,0.43050,0.87130,100.00000,23.26940,23.26940,15.22510,15.22520,0.03650,1.86490,48.25930,1.92170,1.92170,0.55580,1.09430,16.56770,0.8702,-0.648
2018-09-30,21.92400,21.92400,12.33300,-1.83400,5.24400,-1.31500,3.92900,3.92900,3.92900,3.92900,7.75800,5.24400,9.24400,9.29900,0.43000,0.42000,0.49400,0.42700,0.87260,100.00000,23.91900,23.91900,17.92100,17.92100,0.04210,1.79870,50.03700,2.61790,2.61780,0.75460,1.50010,16.23070,0.9029,-0.381
2018-06-30,20.23800,20.23800,10.89400,-1.56400,5.23900,-1.31300,3.92600,3.92600,3.92600,3.92600,7.78000,5.23900,9.23700,9.29300,0.43000,0.42000,0.40780,0.41450,0.86320,100.00000,25.88700,25.88700,19.39920,19.39920,0.03980,1.70400,52.81800,2.64950,2.64950,0.77130,1.55130,16.03470,0.7305,-0.6772
2018-03-31,18.90600,18.90600,11.02800,-1.33900,3.97100,-0.49300,3.47800,3.47800,3.47800,3.47800,6.53900,3.97100,9.22300,9.28100,0.38000,0.37000,0.47440,0.41480,0.83760,100.00000,21.00390,21.00390,18.39630,18.39630,0.03800,1.88680,47.69910,2.34380,2.34380,0.69960,1.37160,16.07740,0.63220,-0.43120
2017-12-31,20.18700,20.18700,11.60100,-0.89100,5.16500,-1.46100,3.70400,3.70400,3.70400,3.70400,7.69600,5.16500,9.17500,9.24200,0.40000,0.40000,0.66710,0.41860,0.79470,100.00000,25.58580,25.58580,18.34840,18.34850,0.04080,1.59240,56.51810,2.52580,2.52580,0.74880,1.46850,15.91360,1.1153,-0.2834
2017-09-30,22.35600,22.35600,11.97900,-2.54600,5.45400,-1.51200,3.94200,3.94200,3.94200,3.94200,7.83000,5.45400,9.19100,9.28600,0.43000,0.42000,0.70560,0.42270,0.78500,100.00000,24.39610,24.39610,17.63290,17.63290,0.04660,2.20730,40.77300,2.72640,2.72640,0.82220,1.57400,15.72760,1.0418,-0.1422
2017-06-30,20.50200,20.50200,11.42000,-1.76300,4.99000,-1.73900,3.25100,3.25100,3.25100,3.25100,7.31900,4.99000,9.16300,9.23500,0.35000,0.35000,0.29190,0.36310,0.79130,100.00000,24.33910,24.33910,15.85700,15.85700,0.04390,2.36530,38.05090,2.28080,2.28080,0.69670,1.45260,15.51530,0.6153,-0.4073
2017-03-31,19.19000,19.19000,10.78500,-2.09500,3.99100,-0.90500,3.08600,3.08600,3.08600,3.08600,6.31000,3.99100,9.13500,9.20400,0.34000,0.34000,0.28350,0.36730,0.79550,100.00000,20.79730,20.79730,16.08130,16.08130,0.04190,2.42820,37.06460,2.19690,2.19690,0.67310,1.39010,15.36060,1.09890,0.26720
2016-12-31,19.41700,19.41700,10.85300,-1.85800,4.35200,-1.62900,2.72300,2.72300,2.72300,2.72300,6.70500,4.35200,9.09800,9.16100,0.30000,0.29000,0.75720,0.42400,0.79680,100.00000,22.41330,22.41330,14.02380,14.02380,0.04310,2.07690,43.33370,1.95870,1.95870,0.60380,1.12820,15.23210,0.8614,-0.0387
2016-09-30,21.82800,21.82800,11.11500,-2.49800,5.94500,-1.58500,4.36000,4.36000,4.36000,4.36000,8.21600,5.94500,9.11200,9.17700,0.48000,0.48000,0.76000,0.43020,0.80960,100.00000,27.23570,27.23570,19.97430,19.97440,0.04880,2.29500,39.21520,3.20880,3.20880,0.97550,1.82830,14.90700,0.9501,0.0896
2016-06-30,19.39500,19.39500,10.45400,-2.02300,4.66900,-1.62800,3.04100,3.04100,3.04100,3.04100,6.91800,4.66900,9.09200,9.15500,0.33000,0.33000,0.80150,0.43200,0.80590,100.00000,24.07320,24.07320,15.67930,15.67930,0.04420,2.00760,44.83060,2.24610,2.24610,0.69280,1.27570,14.86640,0.6792,-0.1679
2016-03-31,18.44900,18.44900,10.32900,-1.95200,3.85300,-1.02300,2.83000,2.83000,2.83000,2.83000,6.16800,3.85300,9.06600,9.13000,0.31000,0.31000,0.69330,0.43610,0.83140,100.00000,20.88460,20.88460,15.33960,15.33960,0.04280,2.42910,37.05080,2.11930,2.11930,0.65690,1.19510,14.71810,0.75990,0.29430
2015-12-31,18.75000,18.75000,10.54900,-5.70000,3.53100,-1.69600,1.83500,1.83500,1.83500,1.83500,5.77100,3.53100,8.96000,9.00500,0.21000,0.21000,0.64470,0.43920,0.87220,100.00000,18.83200,18.83200,9.78670,9.78670,0.04340,2.01330,44.70240,1.38670,1.38670,0.42510,0.77760,14.60930,0.696,0.1645
2015-09-30,20.77600,20.77600,10.68900,-2.49700,5.39400,-1.69500,3.69900,3.69900,3.69900,3.69900,7.59000,5.39400,8.96000,9.00000,0.41000,0.41000,0.54790,0.44580,0.92540,100.00000,25.96260,25.96260,17.80420,17.80420,0.04830,2.34810,38.32880,2.86320,2.86320,0.86050,1.58690,14.34800,0.7835,0.0897
2015-06-30,19.53600,19.53600,10.16800,-2.19100,4.98500,-1.75200,3.23300,3.23300,3.23300,3.23300,7.17700,4.98500,8.92600,8.96000,0.36000,0.36000,0.53790,0.44910,0.93330,100.00000,25.51700,25.51700,16.54890,16.54890,0.04600,2.01800,44.59920,2.52740,2.52740,0.76150,1.39220,14.32480,0.7819,0.1168
2015-03-31,17.96200,17.96200,10.31700,-1.76400,3.67200,-1.13400,2.53800,2.53800,2.53800,2.53800,5.88100,3.67200,8.91700,8.95500,0.28000,0.28000,0.51410,0.45650,0.97580,100.00000,20.44320,20.44320,14.12980,14.12980,0.04260,1.79150,50.23610,2.03880,2.03880,0.60210,1.10810,13.95570,0.89320,0.49090
2014-12-31,18.07900,18.07900,9.53800,-5.72700,3.92000,-1.77600,2.14400,2.14400,2.14400,2.14400,6.04000,3.92000,8.88400,8.92600,0.24000,0.25000,0.55140,0.45520,0.99270,100.00000,21.68260,21.68260,11.85910,11.85910,0.04280,1.57940,56.98490,1.70690,1.70690,0.50780,0.92990,14.09390,0.1692,-0.332
2014-09-30,19.59500,19.59500,9.78500,-2.22000,5.33100,-2.01400,3.31700,3.31700,3.31700,3.31700,7.59100,5.33100,8.89800,8.93000,0.37000,0.37000,0.41490,0.46080,0.99660,100.00000,27.20590,27.20590,16.92780,16.92780,0.04700,2.31480,38.87980,2.69290,2.69290,0.79550,1.45210,13.83830,0.7767,-0.2912
2014-06-30,17.89100,17.89100,10.77500,-1.31200,3.64900,-1.68700,1.96200,1.96200,1.96200,1.96200,5.80400,3.64900,8.88400,8.92800,0.22000,0.22000,0.47790,0.46080,0.95000,100.00000,20.39570,20.39570,10.96640,10.96640,0.04390,2.13570,42.14020,1.58950,1.58950,0.48100,0.85710,13.88360,0.5553,-0.2245
2014-03-31,16.90000,16.90000,10.21500,-1.40100,3.14600,-1.06300,2.08300,2.08300,2.08300,2.08300,5.28400,3.14600,8.84500,8.89900,0.24000,0.23000,0.53220,0.46210,0.93170,100.00000,18.61540,18.61540,12.32540,12.32540,0.04190,2.21810,40.57460,1.69660,1.69660,0.51670,0.91260,13.85250,0.56790,0.26220
2013-12-31,16.89300,16.89300,10.48200,-1.04800,3.27700,-1.73000,1.54700,1.54700,1.54700,1.54700,5.36400,3.27700,8.77400,8.83600,0.17000,0.18000,0.51850,0.46410,0.96010,100.00000,19.39860,19.39860,9.15760,9.15760,0.04180,1.96910,45.70590,1.26970,1.26970,0.38310,0.68050,13.75120,0.6776,-0.1435
2013-09-30,18.07300,18.07300,9.94300,-1.74000,4.32400,-1.72200,2.60200,2.60200,2.60200,2.60200,6.38900,4.32400,8.78900,8.85000,0.30000,0.29000,0.55480,0.46940,0.99040,100.00000,23.92520,23.92520,14.39720,14.39720,0.04510,2.04240,44.06630,2.17750,2.17750,0.64990,1.15540,13.58370,0.6431,0.036
2013-06-30,17.78000,17.78000,9.88800,-1.68900,4.14500,-1.63300,2.51200,2.51200,2.51200,2.51200,6.20300,4.14500,8.76100,8.82900,0.29000,0.28000,0.56420,0.46870,0.96390,100.00000,23.31270,23.31270,14.12820,14.12820,0.04510,1.95130,46.12370,2.08910,2.08910,0.63650,1.10990,13.69050,0.5181,0.0162
2013-03-31,16.32700,16.32700,10.43700,-1.11100,2.73800,-1.09800,1.64000,1.64000,1.64000,1.64000,4.77900,2.73800,8.72500,8.79400,0.19000,0.19000,0.53210,0.47190,0.98790,100.00000,16.76980,16.76980,10.04470,10.04470,0.04150,1.80410,49.88670,1.38200,1.38200,0.41710,0.72990,13.57410,0.54030,0.07620
2012-12-31,16.95200,16.95200,9.26200,-5.13000,3.47600,-1.72900,1.74700,1.74700,1.74700,1.74700,5.52600,3.47600,8.66600,8.71700,0.20000,0.19000,0.54050,0.47340,0.99920,100.00000,20.50500,20.50500,10.30560,10.30560,0.04330,1.94290,46.32200,1.47830,1.47830,0.44600,0.77840,13.52480,0.5934,-0.0736
2012-09-30,19.00100,19.00100,10.64500,-1.90400,4.49500,-1.64900,2.84600,2.84600,2.84600,2.84600,6.45100,4.49500,8.68100,8.75200,0.33000,0.33000,0.50570,0.47720,1.02870,100.00000,23.65660,23.65660,14.97820,14.97820,0.04890,2.23730,40.22790,2.45710,2.45710,0.73280,1.28460,13.31640,0.4927,-0.0487
2012-06-30,17.91200,17.91200,9.81500,-1.83900,4.29400,-1.54600,2.74800,2.74800,2.74800,2.74800,6.25800,4.29400,8.65100,8.68600,0.32000,0.32000,0.47490,0.47810,1.00650,100.00000,23.97280,23.97280,15.34170,15.34170,0.04690,2.36930,37.98570,2.37370,2.37370,0.71930,1.23890,13.36960,0.72,-0.0114
2012-03-31,16.69800,16.69800,9.46000,-1.68800,3.59000,-1.08500,2.50500,2.50500,2.50500,2.50500,5.55000,3.59000,8.62600,8.66300,0.29000,0.29000,0.50210,0.48160,1.02340,100.00000,21.49960,21.49960,15.00180,15.00180,0.04420,2.30440,39.05500,2.19020,2.19020,0.66300,1.13550,13.23620,0.87520,0.46130
2011-12-31,16.07300,16.07300,8.49700,-5.01700,3.56200,-1.81600,1.74600,1.74600,1.74600,1.74600,5.44200,3.56200,8.12200,8.16000,0.21000,0.21000,0.53730,0.48530,1.06190,100.00000,22.16140,22.16140,10.86290,10.86290,0.04240,1.86180,48.34010,1.54520,1.54520,0.46100,0.79530,13.12240,0.729,0.0527
2011-09-30,17.73000,17.73000,9.96100,-1.50500,4.36700,-2.12900,2.23800,2.23800,2.23800,2.23800,6.26400,4.36700,8.54700,8.57900,0.26000,0.26000,0.50910,0.48890,1.09690,100.00000,24.63060,24.63060,12.62270,12.62270,0.04720,2.04100,44.09650,2.02010,2.02010,0.59550,1.03260,12.89570,0.2732,-0.1282
2011-06-30,16.51000,16.51000,9.83900,-1.26000,3.58800,-1.83500,1.75300,1.75300,1.75300,1.75300,5.41100,3.58800,7.67200,7.71400,0.23000,0.23000,0.29640,0.52720,1.40030,100.00000,21.73230,21.73230,10.61780,10.61780,0.04440,1.87980,47.87830,1.83170,1.83170,0.47150,0.86600,12.46970,0.6281,0.1124
2011-03-31,14.75700,14.75700,10.03400,-0.69400,2.21900,-1.21000,1.00900,1.00900,1.00900,1.00900,4.02900,2.21900,7.65100,7.69900,0.13000,0.13000,0.30810,0.52900,1.40620,100.00000,15.03690,15.03690,6.83740,6.83740,0.03990,1.80650,49.82110,1.05980,1.05980,0.27250,0.49920,12.42060,0.72530,0.39080
2010-12-31,15.93600,15.93600,9.26100,-4.62300,3.15500,-1.87600,1.27900,1.27900,1.27900,1.27900,4.98300,3.15500,7.55700,7.61800,0.17000,0.16000,0.33500,0.52480,1.42600,100.00000,19.79790,19.79790,8.02580,8.02580,0.04290,1.83000,49.17920,1.34420,1.34420,0.34430,0.63880,12.45860,0.6459,-0.4098
2010-09-30,17.96300,17.96300,9.58500,-1.92200,4.70600,-1.80900,2.89700,2.89700,2.89700,2.89700,6.45600,4.70600,7.56200,7.62300,0.38000,0.38000,0.36840,0.52590,1.37830,100.00000,26.19830,26.19830,16.12760,16.12760,0.04910,2.03750,44.17080,3.06950,3.06950,0.79180,1.45530,12.45790,0.4243,-0.2793
2010-06-30,16.00300,16.00300,9.45100,-1.20900,3.62000,-1.82200,1.79800,1.79800,1.79800,1.79800,5.34300,3.62000,7.53900,7.60700,0.24000,0.24000,0.33160,0.53290,1.40300,100.00000,22.62080,22.62080,11.23540,11.23540,0.04450,1.85430,48.53470,1.94340,1.94340,0.50010,0.90780,12.25080,0.5833,0.1002
2010-03-31,14.98300,14.98300,9.34800,-1.11700,2.78700,-1.14100,1.64600,1.64600,1.64600,1.64600,4.51800,2.78700,7.51300,7.58300,0.22000,0.22000,0.33960,0.53580,1.43010,100.00000,18.60110,18.60110,10.98580,10.98580,0.04180,1.82300,49.37000,1.79710,1.79710,0.45950,0.83410,12.18480,0.73270,0.39670
2009-12-31,15.50500,15.50500,8.62000,-4.48500,3.29000,-1.74400,1.54600,1.54600,1.54600,1.54600,4.99400,3.29000,7.45400,7.51200,0.20000,0.20000,0.36260,0.53770,1.45520,100.00000,21.21900,21.21900,9.97100,9.97100,0.04320,1.71840,52.37470,1.69570,1.69570,0.43080,0.78400,12.14520,0.6892,0.1002
2009-09-30,16.16100,16.16100,9.18600,-1.47100,3.85100,-1.73900,2.11200,2.11200,2.11200,2.11200,5.50400,3.85100,7.46500,7.53800,0.28000,0.28000,0.36580,0.53940,1.47670,100.00000,23.82900,23.82900,13.06850,13.06850,0.04520,1.79970,50.00930,2.53840,2.32890,0.59130,1.07260,12.11760,0.2978,-0.2901
2009-06-30,15.37000,15.37000,8.78900,-1.30400,3.67600,-1.67900,1.99700,1.99700,1.99700,1.99700,5.27700,3.67600,7.42700,7.47900,0.27000,0.27000,0.33570,0.54500,1.46770,100.00000,23.91670,23.91670,12.99280,12.99280,0.04370,1.84310,48.82950,2.23400,2.23400,0.56720,1.01640,12.00190,0.3943,-0.2999
2009-03-31,13.87600,13.87600,8.36700,-1.08300,2.82800,-1.22100,1.60700,1.60700,1.60700,1.60700,4.42600,2.82800,7.41300,7.47000,0.22000,0.22000,0.33660,0.54820,1.45800,100.00000,20.38050,20.38050,11.58120,11.58120,0.03990,1.84110,48.88510,1.81790,1.81790,0.46180,0.82130,11.90570,0.42410,-0.03880
