Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,9.19600,5.09700,4.09900,2.45400,7.99000,10.44400,-6.34500,0.15500,-6.19000,-6.19000,-6.19000,-6.51800,-6.01500,-6.34500,85.82480,85.82480,-0.08000,-0.08000,1.39050,,,44.57370,-68.99740,-68.99740,-67.31190,-70.87860,0.18050,0.56580,1.16100,77.52180,-57.23530,-173.53520,-12.15270,-38.15570,0.19150,-0.0495,-0.0496
2024-06-30,4.50200,1.18900,3.31300,2.27300,7.06100,9.33400,-6.02100,0.18800,-5.83300,-5.83300,-5.83300,-6.15800,-5.88500,-6.02100,84.57070,84.57070,-0.07000,-0.07000,2.29120,,,73.58950,-133.74060,-133.74060,-129.56460,-136.78370,0.12500,0.12810,1.61830,55.61530,-51.36490,-34.79480,-16.19650,-34.79480,0.20200,-0.0362,-0.0364
2024-03-31,6.88000,2.91400,3.96600,2.24300,6.46900,8.71200,-4.74600,0.23900,-4.50700,-4.50700,-4.50700,-4.83800,-4.60600,-4.74600,83.47650,83.47650,-0.06000,-0.06000,2.42830,,,57.64540,-68.98250,-68.98250,-65.50870,-70.31980,0.17440,0.35310,1.74050,51.71080,-30.93990,-22.50010,-11.42400,-22.50010,0.24390,-0.02810,-0.02810
2023-12-31,4.56500,1.82700,2.73800,2.21200,5.83000,8.04200,-5.30400,0.26400,-5.04000,-5.04000,-5.04000,-5.37900,-5.16600,-5.30400,80.70200,80.70200,-0.06000,-0.06000,2.51130,,,59.97810,-116.18840,-116.18840,-110.40530,-117.83130,0.10890,0.21680,1.19440,75.35160,-30.83890,-22.99270,-12.02610,-22.99270,0.27080,-0.032,-0.0321
2023-09-30,7.79900,3.74000,4.05900,2.66800,7.03000,9.69800,-5.63900,0.27000,-5.36900,-5.36900,-5.36900,-5.70700,-5.49200,-5.63900,82.46900,82.46900,-0.07000,-0.07000,2.72510,,,52.04510,-72.30410,-72.30410,-68.84220,-73.17610,0.17510,0.55100,1.48670,60.53850,-28.68830,-22.09650,-12.05760,-22.09650,0.30050,-0.0105,-0.0106
2023-06-30,7.85900,3.67200,4.18700,2.64700,6.81700,9.46400,-5.27700,0.32000,-4.95700,-4.95700,-4.95700,-5.29200,-5.21700,-5.27700,81.04920,81.04920,-0.07000,-0.07000,2.70490,,,53.27650,-67.14590,-67.14590,-63.07420,-67.33680,0.16270,0.47670,1.18270,76.09750,-23.17870,-18.38040,-10.25980,-18.38040,0.33430,-0.0341,-0.0339
2023-03-31,6.54800,2.67200,3.87600,2.74600,6.74900,9.49500,-5.61900,0.27200,-5.34700,-5.34700,-5.34700,-5.67800,-5.65600,-5.61900,76.50100,76.50100,-0.07000,-0.07000,2.86670,,,59.19370,-85.81250,-85.81250,-81.65850,-86.71350,0.12910,0.31400,1.34350,66.99150,-22.55740,-18.25350,-10.54410,-18.25350,0.39030,-0.03660,-0.04120
2022-12-31,7.30100,2.99200,4.30900,2.40000,6.36500,8.76500,-4.45600,0.30100,-4.15500,-4.15500,-4.15500,-4.49300,-4.45300,-4.45600,76.06100,76.06100,-0.06000,-0.06000,3.02610,,,59.01930,-61.03270,-61.03270,-56.91000,-61.53950,0.13670,0.37990,1.43440,62.74480,-15.77450,-13.01330,-7.77900,-13.01330,0.42650,-0.0336,-0.0385
2022-09-30,7.65700,3.09000,4.56700,2.81800,6.80100,9.61900,-5.05200,0.13500,-4.91700,-4.91700,-4.91700,-5.25600,-4.94800,-5.05200,76.10000,76.10000,-0.07000,-0.07000,2.96250,,,59.64480,-65.97880,-65.97880,-64.21570,-68.64310,0.13650,0.37860,1.50820,59.67480,-17.71190,-14.74320,-8.76860,-14.74320,0.44570,-0.0332,-0.0358
2022-06-30,6.15200,1.48200,4.67000,2.89300,6.95600,9.84900,-5.17900,0.04500,-5.13400,-5.13400,-5.13400,-5.46900,-5.08500,-5.17900,75.95390,75.95390,-0.07000,-0.07000,3.41520,,,75.91030,-84.18400,-84.18400,-83.45250,-88.89790,0.10850,0.19030,1.64140,54.83100,-17.14990,-14.45140,-9.05820,-14.45140,0.47570,-0.0149,-0.0235
2022-03-31,7.03700,2.11300,4.92400,2.44700,6.56600,9.01300,-4.08900,0.00300,-4.08600,-4.08600,-4.08600,-4.41700,-3.98900,-4.08900,75.87740,75.87740,-0.06000,-0.06000,4.10180,,,69.97300,-58.10720,-58.10720,-58.06450,-62.76820,0.12250,0.43570,1.49950,60.02130,-12.64390,-10.77930,-7.11490,-10.77930,0.50780,-0.02890,-0.04410
2021-12-31,8.24100,2.29100,5.95000,2.61500,6.68400,9.29900,-3.34900,-0.00500,-3.35400,-3.35400,-3.35400,-3.69300,-3.32300,-3.34900,75.55820,75.55820,-0.05000,-0.05000,3.87480,,,72.20000,-40.63820,-40.63820,-40.69890,-44.81250,0.13510,0.51680,1.52440,59.03890,-9.91280,-8.50730,-5.49970,-8.50730,0.52840,-0.0162,-0.032
2021-09-30,9.10600,4.37200,4.73400,2.50000,6.85400,9.35400,-4.62000,0.00100,-4.61900,-4.61900,-4.61900,-4.95700,-4.59400,-4.62000,75.70040,75.70040,-0.07000,-0.07000,3.85850,,,51.98770,-50.73580,-50.73580,-50.72480,-54.43660,0.14710,1.13420,1.79490,50.14210,-13.36230,-11.50240,-7.45960,-11.50240,0.53850,-0.0192,-0.0199
2021-06-30,9.05100,2.51900,6.53200,2.71700,7.20600,9.92300,-3.39100,2.18000,-1.21100,-1.21100,-1.21100,-1.54600,-3.36400,-3.39100,75.54760,75.54760,-0.02000,-0.02000,4.11110,,,72.16880,-37.46550,-37.46550,-13.37970,-17.08100,0.15790,0.60750,1.94570,46.25590,-3.32140,-2.88030,-2.11210,-2.88030,0.56490,0.0005,-0.0011
2021-03-31,8.62300,2.60700,6.01600,2.36700,5.17700,7.54400,-1.52800,-0.00400,-1.53200,-1.53200,-1.53200,-1.86500,-1.50100,-1.52800,75.17540,75.17540,-0.02000,-0.02000,3.38850,0.00600,0.05350,69.76690,-17.72010,-17.72010,-17.76640,-21.62820,0.14660,0.73720,1.18270,76.09520,-4.40670,-3.79680,-2.60470,-3.77410,0.54460,-0.00410,-0.00450
2020-12-31,6.82480,1.60260,5.22220,2.09820,4.30060,6.39880,-1.17660,-0.00420,-1.18080,-1.18080,-1.18080,-1.52130,-1.13690,-1.17660,72.74630,72.74630,-0.02000,-0.02000,3.88390,0.02360,0.05370,76.51790,-17.24030,-17.24030,-17.30240,-22.29120,0.12310,0.48630,1.94150,46.35510,-3.41110,-2.93530,-2.12940,-2.86600,0.54590,0.003,0.003
2020-09-30,8.70360,4.02530,4.67830,1.95260,4.28870,6.24130,-1.56300,-0.00990,-1.57300,-1.57300,-1.57300,-1.91610,-1.53490,-1.56300,74.48880,74.48880,-0.03000,-0.03000,4.00650,0.04020,0.05310,53.75180,-17.95860,-17.95860,-18.07270,-22.01480,0.15230,1.41430,1.60890,55.93960,-4.49320,-3.87260,-2.75320,-3.71690,0.55130,-0.0047,-0.0046
2020-06-30,5.34550,1.08500,4.26050,1.97690,4.20520,6.18210,-1.92170,0.00060,-1.92110,-1.92110,-1.92110,-2.26320,-1.89350,-1.92170,71.62880,71.62880,-0.03000,-0.03000,3.84260,,0.05220,79.70270,-35.94970,-35.94970,-35.93910,-42.33940,0.09370,0.23710,1.75770,51.20220,-5.38500,-4.64450,-3.36740,-4.64450,0.56640,-0.0156,-0.0166
2020-03-31,5.75620,0.95140,4.80480,2.10920,4.74820,6.85730,-2.05250,0.08100,-1.97150,-1.97150,-1.97150,-2.31530,-2.02240,-2.05250,69.87000,69.87000,-0.03000,-0.03000,3.13480,,,83.47160,-35.65690,-35.65690,-34.25030,-40.22160,0.13870,0.30010,1.24730,72.15770,-9.14050,-7.22600,-4.75030,-7.22600,0.39520,-0.03100,-0.03100
2019-12-31,6.89280,1.74530,5.14750,1.61590,4.71830,6.33430,-1.18670,0.10220,-1.08450,-1.08450,-1.08450,-1.44250,-1.15280,-1.18670,63.05200,63.05200,-0.03000,-0.03000,3.19300,,,74.67910,-17.21700,-17.21700,-15.73370,-20.92820,0.15810,0.94470,1.29330,69.58870,-4.76470,-3.80200,-2.48820,-3.80200,0.41620,-0.0312,-0.0314
