,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-06,2024-09-30,--,$-2.74
1,2024-08-07,2024-06-30,--,$-4.11
2,2024-05-08,2024-03-31,--,$-8.00
3,2024-03-06,2023-12-31,--,$-12.00
4,2023-11-08,2023-09-30,$-15.00,$-14.00
5,2023-08-09,2023-06-30,$-17.27,$-17.27
6,2023-05-10,2023-03-31,$-16.36,$-15.45
7,2023-03-15,2022-12-31,$-15.45,$-14.55
8,2022-11-09,2022-09-30,$-22.73,$-14.55
9,2022-08-10,2022-06-30,--,$-13.64
10,2022-05-11,2022-03-31,--,$-12.73
11,2022-03-23,2021-12-31,--,$-9.09
12,2021-11-17,2021-09-30,--,$-197.27
