Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2017-06-30,,,0.06200,0.09300,,-0.15500,-0.01100,-0.16600,,-0.16600,-0.16600,-0.16600,-0.10000,-0.15500,0.00010,0.00010,-1573.20000,-1573.20000,8.25100,0.00170,0.00520,,,,,,,,,-1.26690,-1.26690,-1.11570,-1.26480,957.66280,-13.2991,-13.2991
2017-03-31,,,0.06100,0.26000,,-0.32100,-0.00800,-0.32900,,-0.32900,-0.32900,-0.20500,-0.26500,-0.32100,0.00010,0.00010,-1932.00000,-1932.00000,8.81410,0.00200,0.00550,,,,,,,,,-2.07040,-2.07040,-1.83770,-2.06620,1162.08600,-0.52430,-0.52430
2016-12-31,,,-9.08700,-3.67500,,14.56000,-0.23500,9.26300,-0.36700,9.63000,9.63000,9.63000,14.61700,9.49800,0.00010,0.00010,-8330.92300,-8330.92300,0.00590,,1.35900,,,,,,,,,1578.68800,-302.92540,252.95510,1578.68800,29.07670,-88.6426,-88.6426
2016-09-30,,,0.06900,0.32900,,-0.39800,-0.00700,-0.40500,-0.13700,-0.26800,-0.26800,-0.26800,-0.33500,-0.39800,0.00010,0.00010,-2524.00000,-2524.00000,3.23910,0.00270,0.00510,,,,,,,,,-1.09750,-1.09750,-0.76410,-1.09450,1789.71300,1128.387,1130.96
2016-06-30,2.12200,2.12200,4.66200,2.47500,-1.37500,-6.38200,-0.50700,-6.88900,,-6.88900,-6.88900,-6.88900,-6.33500,-6.38200,0.01360,0.01360,-506.05060,-506.05060,2.98450,0.00300,0.00500,100.00000,-300.75400,-300.75400,-324.64660,-324.64660,0.05030,45.14890,1.99340,-24.38670,-24.38670,-16.32540,-24.31440,2071.11000,-464.6984,-467.2714
2016-03-31,2.94000,2.94000,4.64200,2.29900,,-4.43200,0.72500,-3.70700,,-3.70700,-3.70700,-3.70700,-4.37600,-4.43200,0.01360,0.01360,-264.02640,-264.02640,3.30180,0.00270,0.00420,100.00000,-150.74830,-150.74830,-126.08840,-126.08840,0.06020,55.47170,1.62240,-10.83410,-10.83410,-7.58990,-10.80510,2516.63800,-670.28960,-670.28960
2015-12-31,,,-18.41400,-7.77400,,26.18800,-0.21000,13.84200,,14.24900,14.24900,14.24900,26.15000,14.05200,0.00010,0.00010,-6435.86300,-6435.86300,2.77280,0.00280,0.00420,,,,,,,,,38.05820,38.05820,24.47900,37.95180,2763.09800,-138.8022,-115.5966
2015-09-30,6.73700,6.73700,8.30300,3.12500,,-4.69100,0.14100,-4.55000,,-4.55000,-4.55000,-4.55000,-4.62900,-4.69100,0.01300,0.01300,-352.03520,-352.03520,2.30330,0.00300,0.00440,100.00000,-69.63040,-69.63040,-67.53750,-67.53750,0.09870,110.44260,0.81490,-11.73530,-11.73530,-6.66790,-11.70000,2862.74500,-834.9791,-833.3579
2015-06-30,4.02500,4.02500,6.54500,3.06700,,-5.58700,-0.42300,-6.01000,,-6.01000,-6.01000,-6.01000,-5.51700,-5.58700,0.01070,0.01070,-572.05710,-572.05710,1.79100,0.00460,0.00650,100.00000,-138.80740,-138.80740,-149.31680,-149.31680,0.06350,17.88890,5.03110,-21.31890,-21.31890,-9.48610,-21.22100,2538.52800,1582.902,1577.9836
2015-03-31,1.37400,1.37400,3.67300,2.69800,,-4.99700,0.48000,-4.51700,,-4.51700,-4.51700,-4.51700,-4.95100,-4.99700,0.01030,0.01030,-440.04400,-440.04400,2.80260,0.00420,0.00600,100.00000,-363.68270,-363.68270,-328.74820,-328.74820,0.02960,0.84290,106.76860,-15.04710,-15.04710,-9.73830,-14.98330,2912.31500,-625.80410,-645.71250
2014-12-31,5.65300,5.65300,9.85200,2.73300,,-6.66500,0.98300,-5.68200,,-5.68200,-5.68200,-5.68200,-6.60700,-6.66500,0.00820,0.00820,-352.03530,-352.03530,2.50970,0.00040,0.00730,100.00000,-117.90210,-117.90200,-100.51310,-100.51300,0.10040,0.97650,92.16530,-16.68280,-16.68280,-10.09400,-16.67600,3312.73100,-1022.387,-1024.005
2014-09-30,4.80300,4.80300,9.58600,2.45900,,-7.24200,2.33500,-4.90700,,-4.90700,-4.90700,-4.90700,-7.18700,-7.24200,0.00960,0.00960,-506.05060,-506.05060,2.92990,0.06890,0.10260,100.00000,-150.78080,-150.78080,-102.16530,-102.16530,0.07670,0.99110,90.80580,-12.63030,-12.63030,-7.83230,-11.76060,4016.76400,-405.9295,-404.445
2014-06-30,4.92900,4.92900,9.88300,2.67600,,-7.63000,0.61500,-7.01500,,-7.01500,-7.01500,-7.01500,-7.57500,-7.63000,0.00680,0.00680,-1034.10300,-1034.10300,2.37240,0.10470,0.15880,100.00000,-154.79810,-154.79810,-142.32100,-142.32100,0.09910,0.99560,90.40170,-26.50670,-26.50670,-14.10560,-23.73060,3738.12800,-422.9901,-431.7795
2014-03-31,11.73100,11.73100,16.90300,2.75700,,-7.92900,-0.70700,-8.63600,,-8.63600,-8.63600,-8.63600,-7.87400,-7.92900,0.00670,0.00670,-1298.13000,-1298.13000,2.84910,0.10080,0.14920,100.00000,-67.59020,-67.59020,-73.61690,-73.61690,0.23540,1.33670,67.32930,-29.17170,-29.17170,-17.33300,-26.23010,4415.05500,-252.87140,-253.91750
2013-12-31,8.60400,8.60400,13.19500,2.44600,,-7.03700,0.35900,-6.67800,,-6.67800,-6.67800,-6.67800,-6.97200,-7.03700,0.00670,0.00670,-1012.10200,-1012.10200,3.60700,0.08700,0.12460,100.00000,-81.78760,-81.78760,-77.61500,-77.61510,0.15450,0.96950,92.83470,-17.94630,-17.94630,-11.99160,-16.38570,5566.52000,-1131.871,-1134.737
2013-09-30,9.86200,9.86200,18.00400,2.47300,,-10.61500,0.56100,-10.05400,,-10.05400,-10.05400,-10.05400,-10.55300,-10.61500,0.00670,0.00670,-1496.15000,-1496.15000,4.15560,0.07890,0.11060,100.00000,-107.63540,-107.63540,-101.94690,-101.94690,0.16000,0.96530,93.23970,-23.08980,-23.08980,-16.31110,-21.26890,6514.63100,-1529.111,-1530.419
2013-06-30,6.34000,6.34000,13.26300,2.47300,,-9.39600,0.97600,-8.42000,,-8.42000,-8.42000,-8.42000,-9.34000,-9.39600,0.00670,0.00670,-1254.12500,-1254.12500,5.29040,0.06900,0.09480,100.00000,-148.20190,-148.20190,-132.80760,-132.80760,0.09150,0.94080,95.66400,-15.98180,-15.98180,-12.14870,-14.87840,7896.36100,-1118.181,-1135.41
2013-03-31,5.07600,5.07600,10.85500,2.50000,,-8.27900,1.58200,-6.69700,,-6.69700,-6.69700,-6.69700,-8.23500,-8.27900,0.00670,0.00670,-1012.10100,-1012.10100,6.67680,0.06350,0.08590,100.00000,-163.10080,-163.10080,-131.93460,-131.93460,0.06740,0.92680,97.10990,-11.11260,-11.11260,-8.88740,-10.40670,9038.60000,-1604.43000,-1620.93800
2012-12-31,9.78000,9.78000,15.64500,2.04200,,-6.25000,2.14700,-4.10300,,-4.10300,-4.10300,-4.10300,-6.22100,-6.25000,0.00610,0.00610,-440.04410,-440.04410,6.93830,0.06040,0.08060,100.00000,-63.90590,-63.90590,-41.95300,-41.95300,0.11920,9.39480,9.57980,-6.19720,-6.19720,-5.00270,-5.82320,9938.59400,-1960.213,-1990.403
2012-09-30,6.57000,6.57000,12.89500,1.96500,,-8.29000,2.37000,-5.92000,,-5.92000,-5.92000,-5.92000,-8.26200,-8.29000,0.00660,0.00660,-880.08800,-880.08800,4.42100,0.07600,0.10310,100.00000,-126.17960,-126.17960,-90.10660,-90.10650,0.06760,5.77330,15.58900,-8.48610,-8.48610,-6.09230,-7.84120,10472.81000,-1932.264,-1935.965
2012-06-30,2.42900,2.42900,6.32600,2.04700,,-5.94400,1.72900,-4.21500,,-4.21500,-4.21500,-4.21500,-5.92000,-5.94400,0.00660,0.00660,-638.06370,-638.06370,3.83330,0.07360,0.09880,100.00000,-244.70980,-244.70980,-173.52820,-173.52820,0.02250,2.54080,35.42200,-5.64140,-5.64140,-3.90220,-5.22600,11279.64000,-1596.799,-1610.254
2012-03-31,1.31600,1.31600,5.08200,1.73700,,-5.50300,-1.35700,-6.86000,,-6.86000,-6.86000,-6.86000,-5.48400,-5.50300,0.00470,0.00470,-1474.14700,-1474.14700,3.70090,0.07290,0.09690,100.00000,-418.16110,-418.16110,-521.27660,-521.27660,0.01140,1.70030,52.93310,-8.78060,-8.78060,-5.95380,-8.14060,11822.32000,-1587.12500,-1587.12500
2011-12-31,1.23600,1.23600,7.47700,1.73100,,-7.97200,-1.59600,-9.56800,,-9.56800,-9.56800,-9.56800,-7.95300,-7.97200,0.00440,0.00440,-2178.21800,-2156.21600,2.17470,0.17030,0.25110,100.00000,-644.98400,-644.98390,-774.11010,-774.11030,0.01820,1.52220,59.12620,-30.97440,-30.97440,-14.06750,-25.70040,6970.74800,-1116.334,-1117.552
2011-09-30,1.17400,1.17400,3.81400,1.45700,,-4.09700,8.56700,4.47000,,4.47000,4.47000,4.47000,-4.07800,-4.09700,0.00440,0.00460,1012.10100,990.09890,3.86910,0.13970,0.19750,100.00000,-348.97780,-348.97780,380.74960,380.74960,0.01570,1.18950,75.66440,11.16800,11.16800,5.98550,9.60770,9034.03800,-1285.635,-1286.887
2011-06-30,1.88700,1.88700,5.40900,1.47100,,-4.99300,-1.53700,-6.53000,,-6.53000,-6.53000,-6.53000,-4.97500,-4.99300,0.00440,0.00440,-1474.14700,-1474.14700,2.82930,0.15800,0.22700,100.00000,-264.59990,-264.59990,-346.05190,-346.05190,0.02370,1.25970,71.44670,-18.55220,-18.55220,-8.21130,-15.62050,7969.06200,-1264.6886,-1272.8359
2011-03-31,1.19900,1.19900,4.85300,1.57100,,-5.22500,2.18000,-3.04500,,-3.04500,-3.04500,-3.04500,-5.20600,-5.22500,0.00440,0.00440,-682.06820,-682.06820,3.27640,0.13450,0.18680,100.00000,-435.77980,-435.77980,-253.96160,-253.96160,0.01420,0.88950,101.18430,-7.33770,-7.33770,-3.59940,-6.35100,9395.42400,-915.83340,-923.08210
2010-12-31,2.33400,2.33400,2.30100,1.94800,,-1.91500,-0.88500,-2.80000,,-2.80000,-2.80000,-2.80000,-1.90200,-1.91500,0.00320,0.00320,-572.05710,-572.05710,3.25080,0.13170,0.18150,100.00000,-82.04800,-82.04790,-119.96570,-119.96570,0.02600,1.90690,47.19790,-6.34560,-6.34560,-3.11390,-5.50960,9957.40500,-513.875,-522.541
2010-09-30,4.88100,4.88100,6.72300,1.06700,,-6.94700,0.05300,-6.89400,,-6.89400,-6.89400,-6.89400,-6.93400,-6.94700,0.00290,0.00290,-2354.23500,-2354.23500,3.50440,0.32730,0.58060,100.00000,-142.32740,-142.32740,-141.24150,-141.24150,0.10220,1.35770,66.28760,-48.19970,-48.19970,-14.43080,-32.42250,4855.69300,-1901.573,-1905.087
2010-06-30,1.70100,1.70100,3.07900,1.47500,,-2.85300,0.00700,-2.84600,-3.00000,0.15400,0.15400,0.15400,-2.83900,-2.85300,0.00290,0.00300,44.00440,44.00440,3.90580,0.13150,0.21250,100.00000,-167.72490,-167.72490,-167.31340,9.05350,0.03330,4.11860,21.85190,0.73690,0.73690,0.30110,0.64000,7137.90700,-26.045,-27.849
2010-03-31,4.70000,4.70000,6.38000,1.35000,,-3.03000,-0.01400,-3.04400,,-3.04400,-3.04400,-3.04400,-3.01800,-3.03000,0.00290,0.00290,-1056.10500,-1056.10500,3.08030,0.14460,0.23360,100.00000,-64.46810,-64.46810,-64.76600,-64.76600,0.08330,1.66490,54.05750,-15.01800,-15.01800,-5.39350,-12.84610,6995.49100,-5957.58300,-5964.87800
2009-12-31,,,13.41400,1.29100,,-18.65600,-0.00300,6.88000,2.99900,3.88100,3.88100,3.88100,-18.64400,6.88300,0.00260,0.00260,1540.15400,1540.15400,2.65310,0.13920,0.21950,,,,,,,,,16.90410,16.90410,5.62630,14.55140,7987.80000,16747.737,16747.605
2009-09-30,,,1.51300,0.88500,,-2.39800,0.02900,-2.36900,0.01600,-2.38500,-2.38500,-2.38500,-2.38400,-2.39800,0.00270,0.00270,-880.08800,-880.08800,6.06200,0.10330,0.15670,,,,,,,,,-21.66610,-21.66610,-16.35350,-19.42820,4013.26000,-843.4,-843.835
2009-06-30,,,3.58800,1.00300,,-4.59100,0.03400,-4.55700,0.00600,-4.56300,-4.56300,-4.56300,-4.57600,-4.59100,0.00250,0.00250,-1804.18000,-1804.18000,3.05160,0.24170,0.50080,,,,,,,,,-115.87090,-115.87100,-61.80420,-87.86830,1560.60300,-1392.533,-1392.528
2009-03-31,,,1.69400,0.78200,,-2.47600,0.05700,-2.41900,-0.01000,-2.40900,-2.40900,-2.40900,-2.46700,-2.47600,0.00250,0.00250,-946.09450,-946.09450,7.10650,0.12680,0.18820,,,,,,,,,-28.69570,-28.69570,-21.70860,-25.05720,3328.08000,-1204.84400,-1210.00200
