Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,2252.75200,1394.78600,857.96610,110.38230,-68.74710,181.16200,676.80480,-211.68420,465.12060,204.06190,261.05870,,261.05870,,261.05870,676.80480,676.80480,,,,0.00000,1.65250,0.51260,1.23040,38.08520,30.04350,30.04350,20.64680,11.58840,0.15660,0.71200,2.20130,40.88470,5.43390,8.10080,1.81500,2.64860,3.46250,0.00000,
2021-12-31,1830.91500,1177.18500,653.73000,149.87590,-65.54810,210.17700,443.55270,-76.02720,367.52550,185.19400,182.33180,,182.33180,,-65.41310,554.10620,443.55270,,,,0.00000,1.42500,0.53620,1.39070,35.70510,24.22570,24.22570,20.07330,-3.57270,0.12450,0.58050,2.32320,38.74040,4.20970,6.26050,1.23960,1.95250,3.12160,0,0
2021-09-30,1961.11800,1137.20700,823.91030,144.19560,8.07540,137.86100,686.04930,-162.39080,523.65830,270.11990,253.53840,,253.53840,,253.53840,686.04930,686.04930,,,,0.00000,1.51440,0.52640,1.28160,42.01230,34.98260,34.98260,26.70200,12.92830,0.13470,0.59190,2.35650,38.19270,5.71940,5.84330,1.74130,2.70860,3.19490,0,0
2021-06-30,2905.92900,1342.57400,1563.35500,154.20660,-75.78170,231.66200,1331.69300,-53.60600,1278.08700,237.29720,1040.79000,,1040.79000,,1040.79000,1331.69300,1331.69300,,,,0.00000,2.04610,0.54860,1.37860,53.79880,45.82680,45.82680,43.98210,35.81610,0.19380,1.00860,2.54880,35.31070,21.96620,115.75080,6.93940,9.91470,3.41480,0,0
2021-03-31,2180.13900,1130.71800,1049.42100,100.10720,363.46000,-261.52050,1310.94100,-34.41540,1276.52600,233.91790,1042.60800,,1042.60800,,1042.60800,1399.52500,1310.94100,0.00000,0.00000,0.00000,0.00000,1.79930,0.63860,1.97620,48.13550,60.13110,60.13110,58.55250,47.82300,0.17100,1.08910,2.19880,40.93180,32.97950,59.51390,8.17650,11.91990,2.27840,0.00000,
2020-12-31,1845.38000,1030.84700,814.53340,144.46780,-109.39230,246.58300,567.95070,106.75700,674.70830,-136.43150,811.13980,,811.13980,,714.46510,966.67240,567.95090,1380.11500,1380.11500,0.51790,0.51790,1.58810,0.73460,3.13480,44.13910,30.77690,30.77690,36.56200,38.71640,0.15100,1.10300,2.12670,42.31970,37.16070,116.55080,6.63650,9.86220,1.57320,0.8608,0.6241
2020-09-30,1621.78400,955.27470,666.50920,133.70370,-133.40910,269.47030,397.03910,-24.20770,372.83120,138.04840,234.78280,,234.78280,,234.78280,403.24100,397.03910,1387.52400,1387.52400,0.16900,0.16900,1.44170,0.83700,5.70060,41.09730,24.48160,24.48160,22.98900,14.47680,0.15280,1.01940,3.26590,27.55760,19.89000,-124.74600,2.21250,3.24300,0.85070,0.2837,0.2837
2020-06-30,1160.15700,816.50910,343.64830,95.96410,-147.48310,245.75190,97.89670,58.41390,156.31050,73.15020,83.16040,,83.16040,,83.16040,83.42050,97.89670,1387.52400,1387.52400,0.06000,0.06000,1.28500,0.85470,6.77250,29.62080,8.43820,8.43820,13.47320,7.16800,0.11320,0.73490,3.43200,26.22370,8.16280,-23.76730,0.81140,1.18570,0.73420,0.1257,0.1257
2020-03-31,1205.09800,907.60000,297.49810,112.58610,-150.50250,265.70500,31.79350,-281.52700,-249.73360,46.58150,-296.31510,,-296.31510,,-296.31510,130.62630,31.79350,1387.52400,1387.52400,-0.21360,-0.21360,1.20170,0.84860,6.58830,24.68660,2.63820,2.63820,-20.72310,-24.58850,0.10120,0.73520,2.41830,37.21610,-24.26150,68.53980,-2.48790,-3.67300,0.88020,0.07600,0.07600
2019-12-31,1574.05400,1070.05900,503.99450,261.27550,-23.77180,278.71600,225.27880,-66.70070,158.57830,-123.43200,282.01030,,282.01030,,166.60090,514.17250,225.27890,1380.11500,1380.11500,0.12190,0.12190,1.09520,0.66780,2.46150,32.01890,14.31200,14.31200,10.07450,10.58420,0.12210,0.79940,3.03320,29.67190,9.79500,26.94590,2.18780,3.25380,2.07500,0.5606,0.2636
2019-09-30,1516.01400,1103.07800,412.93540,141.05980,-217.72020,360.91500,52.02040,-195.86370,-143.84330,75.91030,-219.75360,,-219.75360,,-219.75360,-26.55710,52.02040,1387.52400,1387.52400,-0.15840,-0.15840,1.05660,0.70230,2.91720,27.23820,3.43140,3.43140,-9.48830,-14.49550,0.11800,0.74070,2.49230,36.11140,-8.67530,-31.04100,-1.71060,-2.58280,1.82560,-0.0201,0.0127
2019-06-30,1761.06900,1133.66700,627.40230,138.65880,-204.79470,345.65800,281.74390,-83.86130,197.88260,-285.58410,483.46670,,483.46670,,483.46670,369.32370,281.74390,1387.52400,1387.52400,0.34800,0.34800,1.23180,0.65560,2.30540,35.62620,15.99850,15.99850,11.23650,27.45300,0.13340,0.74240,2.06880,43.50260,15.31630,36.78160,3.66260,5.27460,2.27500,0.1271,0.0447
2019-03-31,1594.45100,1067.70700,526.74430,182.17650,-35.95400,220.12200,306.62230,-161.76010,144.86210,121.82650,23.03560,,23.03560,,23.03560,393.72490,306.62230,1387.52400,1387.52400,0.01700,0.01700,1.14470,0.69070,2.76110,33.03610,19.23060,19.23060,9.08540,1.44470,0.12020,0.70980,2.11800,42.49220,0.84640,2.87520,0.17370,0.26180,1.96140,0.22690,0.16690
2018-12-31,1573.85100,1030.98600,542.86550,250.76730,-9.92610,255.09100,287.77420,167.31620,455.09050,12.63690,442.45360,,442.45360,,407.85760,554.63680,287.77420,1373.25100,1373.25100,0.30390,0.30390,1.05040,0.69830,2.87880,34.49280,18.28470,18.28470,28.91570,25.91460,0.12150,0.74770,2.76800,32.51460,16.14990,58.58700,3.41690,4.87280,1.97450,0.2932,0.0903
2018-09-30,1565.90700,1091.82900,474.07810,169.83430,45.24580,126.22400,347.85380,-96.36230,251.49150,60.44180,191.04970,,191.04970,,191.04970,338.68500,347.85380,1387.52400,1387.52400,0.13770,0.13770,1.17510,0.73010,3.43830,30.27500,22.21420,22.21420,16.06040,12.20060,0.13340,0.89770,2.87720,31.27990,8.59890,51.82870,1.62710,2.32050,1.60130,0.0789,0.072
2018-06-30,1582.69600,1147.68600,435.00960,162.10950,150.86750,13.10300,421.90720,-267.65530,154.25200,-176.83790,331.08980,,331.08980,,331.08990,415.12860,421.90720,1387.52400,1387.52400,0.23900,0.23900,1.25150,0.74950,3.70090,27.48540,26.65750,26.65750,9.74620,20.91940,0.12310,0.80370,2.38130,37.79380,14.79600,129.00070,2.57480,3.62540,1.64900,-0.0342,-0.0372
2018-03-31,1561.83200,1136.00600,425.82620,171.79860,553.99290,-380.08820,805.91460,-175.37730,630.53700,172.25060,458.28640,,458.28640,,458.28640,903.29790,805.91460,1387.52400,1387.52400,0.33030,0.33030,1.17040,0.73940,3.46730,27.26450,51.60060,51.60060,40.37160,29.34290,0.11300,0.75170,2.27100,39.63080,18.07590,155.76950,3.31500,4.71020,1.82720,0.10200,0.05240
2017-12-31,1532.77900,1099.26700,433.51180,211.19710,148.92320,54.75500,378.75700,-264.03680,114.71990,-1.12340,115.84330,,115.84330,,84.22360,721.52840,378.75680,1357.13300,1357.13300,0.06120,0.06110,1.11350,0.73500,3.56060,28.28270,24.71050,24.71050,7.48440,5.49480,0.10820,0.78620,2.15000,41.85990,4.46260,36.39800,0.81810,1.18270,1.87090,-0.0015,-0.1802
2017-09-30,1521.29900,1137.71100,383.58810,152.77010,-30.94170,186.15600,197.43230,-75.84720,121.58510,40.55410,81.03100,,81.03100,,81.03100,195.63840,197.43230,1387.52400,1387.52400,0.05800,0.05800,1.48480,0.75850,3.64070,25.21450,12.97790,12.97790,7.99220,5.32640,0.10960,0.84700,2.14680,41.92260,3.21570,36.91200,0.58390,0.77660,1.81610,0.2204,0.2083
2017-06-30,1343.61700,1036.68100,306.93590,181.99040,-30.86610,215.29700,91.63920,-246.00180,-154.36260,45.11170,-199.47430,,-199.47430,,-199.47430,78.11990,91.63920,1387.52400,1387.52400,-0.14370,-0.14370,1.81280,0.79340,4.27970,22.84400,6.82030,6.82030,-11.48860,-14.84610,0.09830,0.74750,1.78280,50.48370,-9.08650,256.26240,-1.45950,-1.87730,1.58220,-0.0629,-0.0734
2017-03-31,1404.21100,984.65280,419.55830,152.77540,-31.57190,186.98220,232.57600,-151.54870,81.02740,43.59060,37.43690,,37.43690,,37.43690,360.30220,232.57600,1387.52400,1387.52400,0.02690,0.02690,2.24930,0.78310,3.84970,29.87860,16.56280,16.56280,5.77030,2.66600,0.10080,0.72620,2.29870,39.15270,1.53350,28.96260,0.26870,0.33260,1.75950,-0.02400,-0.06720
2016-12-31,1307.81300,921.35960,386.45290,179.32700,21.89360,152.52240,233.93040,-252.62920,-18.69820,-33.45420,14.75600,,14.75600,-0.58660,-9.25090,514.57920,233.93030,1357.13300,1357.13300,0.01300,0.01300,2.26410,0.79320,4.12230,29.54960,17.88720,17.88710,-1.42970,-0.70740,0.10330,0.81070,2.28400,39.40490,0.69700,40.80950,0.11660,0.14410,1.52580,-0.054,-0.313
2016-09-30,1378.76000,973.95210,404.80840,159.66140,-0.54850,161.95690,242.85180,-226.40660,16.44520,47.19030,-30.74510,,-30.74510,-2.15460,-32.89970,251.27100,242.85180,1387.52400,1387.52400,-0.02400,-0.02400,2.24300,0.75630,3.30280,29.36030,17.61380,17.61380,1.19280,-2.38620,0.09870,0.83100,2.40330,37.44860,-1.08530,-2.59640,-0.22020,-0.26450,2.04170,0.0694,0.0805
2016-06-30,1242.17300,978.72460,263.44860,140.70480,-107.28960,249.63640,13.81230,5.26300,19.07520,31.27460,-12.19940,,-12.19940,,-12.19940,21.16460,13.81230,1387.52400,1387.52400,-0.00900,-0.00900,2.64360,0.76990,3.50000,21.20870,1.11190,1.11190,1.53560,-0.98210,0.09810,0.89380,2.57610,34.93720,-0.49270,-1.28380,-0.09640,-0.11340,1.78440,0.2169,0.1818
2016-03-31,987.85740,749.86380,237.99350,155.38400,-32.52590,189.43260,48.56090,-230.79500,-182.23410,31.40800,-213.64200,,-213.64200,,-213.64200,131.30050,48.56090,1387.52400,1387.52400,-0.16000,-0.16000,2.84230,0.78600,3.84920,24.09190,4.91580,4.91580,-18.44740,-21.62680,0.08370,0.64910,2.11650,42.52290,-9.99280,-28.66750,-1.80970,-2.13810,1.54080,-0.17400,-0.23510
2015-12-31,956.83600,750.21600,206.62000,-751.18600,,-756.61600,963.23600,-51.19800,895.33700,187.91700,707.42000,0.00000,616.84200,0.00000,616.84200,1238.31500,963.23600,1387.52400,1387.52400,0.44000,0.44000,3.08520,0.78770,3.92440,19.84650,100.66890,100.66890,93.57270,64.46680,0.06440,0.49730,1.98580,45.32260,23.12870,61.65230,4.15300,4.91070,,1.0785,0.8879
2015-09-30,1127.45700,859.38000,268.07700,173.95000,,175.58000,92.49710,-196.00000,-103.52000,48.27000,-151.79000,0.00000,-151.80600,0.00000,-151.80600,777.54710,92.49710,1387.52400,1387.52400,-0.11000,-0.11000,3.69720,0.90130,9.38820,23.77560,8.20400,8.20400,-9.18170,-13.46450,0.07510,0.64060,1.63670,54.98950,-14.57600,-20.64150,-1.01170,-1.43880,,-0.0001,0.0338
2015-06-30,935.32200,927.58000,7.74200,211.31000,,213.14000,-205.39790,-262.43000,-201.90000,-1.67000,-200.23000,0.00000,-200.12900,0.00000,-200.12900,-902.53800,-205.39790,1357.13800,1357.13800,-0.15000,-0.15000,2.99040,0.84750,5.85410,29.26050,-21.96010,-21.96010,-21.58620,-21.39680,0.05730,0.64710,1.40080,64.25040,-11.78170,-14.42380,-1.22570,-1.79700,,-0.3797,-0.4928
2015-03-31,1301.12600,1065.29000,235.83590,217.80000,,219.77000,16.06590,-165.91000,-38.98000,-176.93000,137.95000,0.00000,127.12000,0.00000,127.12000,112.36590,16.06590,1387.52400,1387.52400,0.09000,0.09000,2.95440,0.82560,5.01510,26.64690,1.23480,1.23480,-2.99590,9.77000,0.07170,0.76430,1.83880,48.94600,5.81810,6.88860,0.70010,1.01470,,0.41670,0.33090
2014-12-31,1225.78700,1146.23000,79.55700,317.19000,,319.31000,-239.75310,-101.17000,-65.48000,-97.45000,31.97000,0.00000,21.49700,0.00000,21.49700,-104.97310,-239.75310,1387.52400,1387.52400,0.02000,0.02000,2.50440,0.82530,5.21070,28.95850,-19.55910,-19.55910,-5.34190,1.75370,0.05760,0.65080,1.63640,54.99910,0.87720,1.05000,0.10110,0.15330,,0.1749,0.0167
2014-09-30,1506.59900,1286.21000,220.38900,192.61000,,195.11000,25.27910,-329.89000,-96.11000,14.48000,-110.59000,0.00000,-97.15100,0.00000,-97.15000,168.42900,25.27910,1387.52400,1387.52400,-0.07000,-0.07000,2.17980,0.80890,4.84940,28.46810,1.67790,1.67790,-6.37930,-6.44830,0.06860,0.75510,2.29240,39.26050,-3.71400,-4.47000,-0.44230,-0.70990,,0.0614,-0.1064
2014-06-30,1451.31000,1234.04000,217.27000,158.12000,,160.76000,56.51000,-410.49000,15.43000,6.88000,8.55000,0.00000,9.75700,0.00000,9.75700,201.30000,56.51000,1442.85700,1442.85700,0.01000,0.01000,2.21910,0.78700,4.23980,40.42550,3.89370,3.89370,1.06320,0.67230,0.06570,0.75540,1.76830,50.89770,0.33400,0.38940,0.04420,0.07110,,-0.0379,-0.1945
2014-03-31,1957.69000,1286.94000,670.75000,197.00000,,199.49000,471.26000,-333.64000,33.61000,11.51000,22.10000,,23.33300,0.00000,23.33400,596.11000,471.26000,1457.97000,1457.97000,0.02000,0.02000,2.39640,0.76980,3.82270,28.94940,24.07230,24.07230,1.71680,1.19190,0.09260,0.89200,2.70630,33.25610,0.76150,0.87620,0.11030,0.17530,,0.16760,0.08070
2013-12-31,2110.90400,1466.56000,644.34400,235.87000,,244.74000,399.60400,-585.70010,-66.75000,156.55000,-223.30000,0.00000,-207.76900,0.00000,-207.76900,557.65400,399.60400,1457.97000,1457.97000,-0.14000,-0.14000,2.94780,0.75680,3.43860,36.17790,18.93050,18.93050,-3.16220,-9.84270,0.08990,0.99540,1.79540,50.12770,-5.52430,-6.27510,-0.88440,-1.34380,,0.2817,0.0113
2013-09-30,1998.82400,1427.53000,571.29390,195.87000,,195.87000,375.42400,-170.23000,248.05000,27.78000,220.27000,0.00000,215.63900,0.00000,215.63900,474.54390,375.42400,1457.97000,1457.97000,0.15000,0.15000,2.61260,0.75750,3.50220,30.72610,18.78220,18.78220,12.40980,10.78830,0.08380,1.00150,1.81490,49.59080,5.52740,6.19510,0.90420,1.34020,,0.1569,-0.0479
2013-06-30,1597.02300,1466.92000,130.10290,254.86000,,254.86000,-124.75710,-85.11000,165.14000,-78.62000,243.76000,0.00000,240.16400,0.00000,240.16400,9.21290,-124.75710,1457.97000,1457.97000,0.16000,0.16000,2.79580,0.77070,3.71020,31.62820,-7.81190,-7.81190,10.34050,15.03820,0.06060,0.90920,1.33260,67.53960,5.88470,6.61460,0.91200,1.34940,,0.3383,0.1688
2013-03-31,1799.35800,1429.21000,370.14810,200.12000,,203.21000,166.93810,-255.90000,-62.98000,-71.15000,8.17000,0.00000,13.50100,0.00000,13.50100,314.41810,166.93810,1458.16400,1458.16400,0.01000,0.01000,2.57410,0.76620,3.60420,22.01620,9.27760,9.27760,-3.50010,0.75030,0.06810,0.84210,1.42770,63.03900,0.32970,0.36940,0.05110,0.07710,,-0.07420,-0.22560
2012-12-31,2272.86200,1888.49000,384.37210,348.12000,,357.37000,27.00220,-324.06000,-247.06000,-109.53000,-137.53000,0.00000,164.08600,0.00000,164.08600,220.77220,27.00220,1457.97000,1457.97000,0.11000,0.11000,3.29620,0.75570,3.34740,19.10980,1.18800,1.18800,-10.87000,7.21940,0.08960,1.02470,2.46020,36.58190,3.53860,4.12230,0.64660,0.86460,,0.7253,0.4202
2012-09-30,2108.41100,1533.38000,575.03090,250.19000,,250.19000,324.84080,-245.44000,79.38000,0.77000,78.61000,0.00000,83.85600,0.00000,83.85600,466.11080,324.84080,1445.79300,1445.79300,0.06000,0.06000,3.73240,0.76970,3.57830,27.27270,15.40690,15.40690,3.76490,3.97720,0.08640,0.86610,2.35320,38.24510,2.01110,2.22700,0.34380,0.46310,,0.2764,0.0191
2012-06-30,2040.99900,1527.78000,513.21900,1332.65000,,1337.23000,-824.01100,-162.94000,-907.84000,-370.51000,-537.33000,0.00000,-509.33900,0.00000,-509.33900,-651.03100,-824.01100,1457.97000,1457.97000,-0.35000,-0.35000,3.58890,0.77340,3.72220,29.02160,-40.37290,-40.37290,-44.48020,-24.95540,0.08390,0.80720,2.11970,42.45830,-12.62750,-14.08540,-2.09430,-2.86130,,-0.1269,-0.3549
2012-03-31,2207.20900,1265.12000,942.08900,202.59000,,207.79000,734.29910,-293.74000,380.18000,31.33000,348.85000,0.00000,62.71600,0.00000,62.71600,859.80910,734.29910,1457.97000,1457.97000,0.04000,0.04000,3.09020,0.74940,3.29510,39.94770,33.26820,33.26820,17.22450,2.84140,0.08120,0.61200,2.18020,41.28030,1.28380,1.41610,0.23090,0.32170,,0.35660,0.03680
2011-12-31,2302.85500,1574.05000,728.80490,-226.86000,,-215.49000,944.29490,-654.98000,303.31000,-139.02000,442.33000,0.00000,451.54100,0.00000,451.54100,1085.78500,944.29490,1457.97000,1457.97000,0.31000,0.31000,3.37760,0.74950,3.31330,32.25430,41.00540,41.00540,13.17100,19.60790,0.08180,0.70160,2.37200,37.94270,9.61600,9.62000,1.60380,2.23690,,0.442,-0.0669
2011-09-30,2445.69700,1556.14000,889.55700,230.79000,,236.17000,653.38700,-210.08000,614.09000,-62.89000,676.98000,0.00000,644.88200,0.00000,644.88200,787.60690,653.38700,1457.97000,1457.97000,0.44000,0.44000,4.46450,0.74300,3.15810,43.35620,26.71580,26.71580,25.10900,26.36800,0.08740,0.64220,2.31510,38.87520,11.91490,12.70000,2.30410,3.06260,,0.4424,-0.143
2011-06-30,2712.80300,1415.25000,1297.55300,336.67000,,336.67000,960.88290,-28.24000,932.63000,219.06000,713.57000,0.00000,714.39900,0.00000,714.39900,1121.05300,960.88290,1483.03400,1483.03400,0.48000,0.48000,3.80440,0.74150,3.17200,47.83060,35.42030,35.42030,34.37880,26.33440,0.11120,0.64110,2.69790,33.35920,15.70610,16.77900,2.92820,4.06060,,0.4749,0.0893
2011-03-31,1955.32100,1341.92000,613.40100,214.89000,,220.40000,393.00100,-311.58000,403.26000,33.23000,370.03000,0.00000,275.64200,0.00000,275.64200,526.13100,393.00100,1483.03400,1483.03400,0.19000,0.19000,3.24300,0.70090,2.58000,47.83150,20.09910,20.09910,20.62370,14.09700,0.08080,0.67950,2.22410,40.46670,5.43300,5.74940,1.13890,1.62510,,0.37190,0.03830
2010-12-31,1397.58600,26.16000,1371.42600,84.22000,,74.87000,1296.55600,418.03000,72.57000,-177.81000,250.38000,3.50000,271.51900,0.00000,271.51900,1366.29600,1296.55600,1483.03400,1483.03400,0.18000,0.18000,3.54440,0.70600,2.56810,-19.36340,92.77110,92.77110,5.19250,19.42770,0.06470,0.01370,1.78950,50.29320,6.07870,6.46060,1.25790,1.78740,,0.0195,-0.5189
2010-09-30,2306.87000,1161.70000,1145.17000,247.82000,,253.74000,891.43020,-272.68000,577.69000,127.98000,449.71000,-36.45000,420.74100,0.00000,420.74100,1031.42000,891.43020,1510.35900,1510.35900,0.28000,0.28000,3.32700,0.70160,2.73000,47.86270,38.64240,38.64240,25.04220,18.23860,0.11050,0.59930,2.98890,30.11130,9.56830,10.18670,2.01470,2.85520,,0.4708,0.1303
2010-06-30,2149.62800,1122.39000,1027.23800,209.67000,,215.41000,811.82790,-235.77000,597.36000,95.31000,502.05000,-0.86000,496.25300,0.00000,496.25300,940.07790,811.82790,1510.35900,1510.35900,0.33000,0.33000,3.87530,0.70200,2.56610,48.77820,37.76600,37.76600,27.78900,23.08550,0.11740,0.63160,2.95420,30.46550,12.66120,13.57150,2.71020,3.77270,,0.3,-0.0642
2010-03-31,2253.14800,996.73000,1256.41800,223.81000,,229.02000,1027.39800,-266.48000,283.51000,15.91000,267.60000,0.93000,270.84100,0.00000,270.84100,1149.73800,1027.39800,1510.35900,1510.35900,0.18000,0.18000,2.95110,0.70370,2.54880,34.57470,45.59830,45.59830,12.58280,12.02060,0.12970,0.59130,3.67720,24.47500,7.85570,8.50440,1.55900,2.32770,,0.16550,-0.00100
2009-12-31,2111.59200,3448.35000,-1336.75800,678.35000,,696.62000,-2033.37800,239.15000,1671.17000,351.05000,1320.12000,0.00000,407.91500,0.00000,407.91500,-1920.66800,-2033.37800,755.18000,755.18000,0.54000,0.54000,2.64590,0.70190,2.56790,100.80780,-96.29600,-96.29600,79.14270,19.31790,0.14250,2.62200,3.50390,25.68560,14.35570,15.63470,2.75300,4.27890,,0.267,-0.0899
2009-09-30,2142.04700,971.62000,1170.42700,200.06000,,204.21000,966.21700,293.36000,721.17000,103.68000,617.49000,0.00000,662.98800,0.00000,662.98800,1092.24700,966.21700,755.18000,755.18000,0.88000,0.88000,2.85210,0.66110,2.32390,29.50590,45.10720,45.10720,33.66730,30.95110,0.13420,0.66350,3.54780,25.36750,19.42460,20.95520,4.15480,6.58250,,0.723,0.2178
2009-06-30,1798.72400,799.81000,998.91400,205.12000,,208.34000,790.57400,98.63000,293.95000,132.27000,161.68000,0.00000,183.18900,0.00000,183.18900,904.81400,790.57400,793.40400,793.40400,0.23000,0.23000,1.94870,0.53660,1.58260,22.44200,43.95190,43.95190,16.34210,10.18440,0.13470,0.54640,3.45220,26.07000,5.47480,5.90530,1.37170,2.53720,,-0.9522,-1.6889
2009-03-31,1379.11200,712.66000,666.45210,130.42000,,134.07990,532.37210,-17.00000,196.92000,36.85000,160.07000,0.00000,159.33200,0.00000,159.33200,603.95210,532.37210,793.40400,793.40400,0.20000,0.20000,1.88670,0.56220,1.73650,25.23510,38.60250,38.60250,14.27880,11.55320,0.10010,0.47500,2.59310,34.70760,5.31480,5.75270,1.15680,2.32660,,-0.03550,-0.27690
