Date,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1.17400,1.66200,,-2.83600,0.02900,-2.80700,-2.80700,-2.80700,-2.80700,-2.79100,-2.83600,1.13750,1.13750,-2.47000,-2.47000,4.25930,0.26400,0.35870,-92.70150,-92.70150,-52.26220,-68.23040,2.62850,-1.0717,-1.0709
2024-06-30,0.95400,1.79900,,-2.75300,0.05400,-2.69900,-2.69900,-2.69900,-2.69900,-2.71000,-2.75300,0.94510,0.94510,-2.80000,-2.80000,9.27390,0.16470,0.19720,-51.03040,-51.03050,-38.04090,-42.62480,5.49730,-1.95960,-1.96480
2024-03-31,0.78500,1.63000,,-2.41500,-2.99300,-5.40800,-5.40800,-5.40800,-5.40800,-2.36900,-2.41500,0.73130,0.73130,-6.22000,-6.22000,12.08620,0.11610,0.13140,-70.89670,-70.89670,-57.48910,-62.66510,8.09510,-2.7698,-2.7726
2023-12-31,0.60100,2.32300,,-2.92400,-0.18900,-3.11300,-3.11300,-3.11300,-3.11300,-2.92400,-2.92400,0.69000,0.69000,-4.60000,-4.60000,1.73180,-0.35210,-0.26040,55.63900,55.63900,-172.08400,75.22960,-7.75470,-3.6965,-3.7197
2023-09-30,0.47100,0.79300,-4.55600,-5.82000,-0.22000,-6.04000,-6.04000,-6.04000,-6.04000,-5.82000,-5.82000,0.68780,0.68780,-8.78000,-8.78000,,,,,,,,,-1.5982,-1.5982
2023-06-30,0.36800,0.50300,,-0.87100,0.00600,-0.86500,-0.86500,-0.86500,-0.86500,-0.87100,-0.87100,0.64420,0.64420,-1.40000,-1.40000,,,,,,,,,-1.02600,-1.02600
2023-03-31,,,,,,,,,,,,,,,0.00000,,,,,,,,,2.0568,2.0568
2022-12-31,0.19900,0.34500,,-0.54400,,-0.54400,-0.54400,-0.54400,-0.54400,-0.54400,-0.54400,0.60000,0.60000,-1.00000,-1.00000,,,,,,,,,-2.0568,-2.0568
