Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2019-09-30,493.59300,203.72300,289.87000,213.31800,-390.98000,630.55300,-340.68300,-6.52700,-347.21000,-28.71700,-318.49300,,-318.49300,,-318.49300,-304.00900,-340.68300,42.53300,42.53300,-7.49000,-7.49000,1.17650,0.63740,1.75820,58.72650,-69.02100,-69.02100,-70.34340,-64.52540,0.26130,4.82820,2.92780,30.74010,-60.60450,56.64550,-16.86070,-21.97220,12.48310,2.4691,2.0464
2019-06-30,493.98600,202.52800,291.45800,222.29200,,239.63400,51.82400,-7.07100,44.75300,12.17100,32.58200,,32.58200,,32.58200,90.26500,51.82400,43.40000,43.40000,0.75000,0.75000,1.27300,0.51540,1.06360,59.00130,10.49100,10.49100,9.05960,6.59570,0.21350,4.39350,2.68980,33.45980,3.64390,-5.51940,1.40800,1.76580,20.82900,1.3915,0.978
2019-03-31,499.06500,199.62300,299.44200,230.17700,,235.66900,63.77300,-7.53500,56.23800,15.04800,41.19000,,41.19000,,41.08000,101.94900,63.77300,43.96500,44.06500,0.93000,0.93000,1.20960,0.51310,1.05400,60.00060,12.77850,12.77850,11.26870,8.23140,0.21490,4.43090,2.61630,34.39950,4.58910,-6.83200,1.77360,2.23430,20.56840,1.03030,0.69850
2018-12-31,524.67690,215.15500,309.52190,224.72800,0.00000,231.55000,77.97190,-5.71800,72.25400,15.08400,57.17000,,57.17000,,57.12000,118.11390,77.97190,46.84200,46.99100,1.27000,1.27000,1.14790,0.49880,0.99610,58.99290,14.86090,14.86090,13.77110,10.88670,0.22760,4.63290,2.56790,35.04790,6.24530,-9.44680,2.48020,3.13010,20.50340,2.5395,2.1245
2018-09-30,493.19000,197.63400,295.55600,208.53300,-99.17000,312.83800,-17.28200,-4.88800,-22.17000,8.91300,-31.08300,,-31.08300,,-31.13600,21.97600,-17.28200,46.78100,46.80300,-0.67000,-0.67000,1.25210,0.48230,0.93260,59.92740,-3.50410,-3.50410,-4.49520,-6.31320,0.21750,4.38040,2.58390,34.83170,-3.25380,5.47910,-1.37090,-1.68440,20.63050,1.6059,1.2833
2018-06-30,488.24400,190.20100,298.04300,209.58500,,215.22000,82.82300,-3.69400,79.12900,18.92200,60.20700,,60.20700,,59.97900,120.91500,82.82300,47.59400,47.77700,1.26000,1.25000,1.16390,0.41610,0.71320,61.04390,16.96340,16.96340,16.20690,12.28460,0.21290,4.39940,3.72330,24.17210,5.59990,-12.42710,2.62540,3.27000,22.57600,1.393,1.0984
2018-03-31,491.91400,188.75800,303.15600,211.15400,-2.14900,215.44800,87.70800,-4.29000,83.41800,20.08200,63.33600,,63.33600,,63.05000,124.25700,87.70800,47.75500,48.01700,1.32000,1.31000,1.06470,0.41360,0.70610,61.62790,17.83000,17.83000,16.95780,12.81730,0.21630,4.45350,3.61760,24.87860,6.02240,-12.57800,2.78550,3.53170,21.98260,1.68250,1.39020
2017-12-31,485.23200,179.36800,305.86400,208.65600,-2.95400,213.03700,92.82700,-4.00800,88.81900,29.24000,59.57900,,59.57900,,59.20000,129.46600,92.82700,48.25500,48.25500,1.23000,1.22000,0.92300,0.39590,0.69880,63.03460,19.13040,19.13040,18.30440,12.20040,0.21970,4.24550,2.91920,30.83080,5.86980,-11.91140,2.69730,3.54580,21.16680,2.3152,2.0463
2017-09-30,497.66900,193.07100,304.59800,203.34900,-46.63000,251.24600,53.35200,-4.40500,48.94700,20.14600,28.80100,,28.80100,,28.62500,89.69500,53.35200,48.08100,48.08100,0.60000,0.59000,0.92880,0.42910,0.79580,61.20490,10.72040,10.72040,9.83530,5.75180,0.22830,4.71720,3.65230,24.64200,3.02990,-5.07000,1.32120,1.72980,19.75360,1.578,1.3327
2017-06-30,485.23200,179.21400,306.01800,208.30600,-2.95400,212.68700,93.33100,-4.51200,88.81900,29.24000,59.57900,,59.57900,,59.20000,128.36600,93.33100,48.25500,48.58000,1.23000,1.22000,0.86580,0.41770,0.75920,63.06630,19.23430,19.23430,18.30440,12.20040,0.22370,4.32530,3.48260,25.84310,6.27820,-10.06930,2.74720,3.65600,19.62710,1.5936,1.3508
2017-03-31,487.76600,179.31400,308.45200,217.14400,-5.29600,223.45400,84.99800,-3.76700,81.23100,24.16500,57.06600,,57.06600,,56.66000,119.60200,84.99800,48.32400,48.69800,1.17000,1.16000,0.95430,0.43450,0.80980,63.23770,17.42600,17.42600,16.65370,11.61620,0.22560,4.52240,3.66530,24.55450,6.24930,-9.79330,2.63910,3.53390,18.82730,1.52660,1.30030
2016-12-31,480.20200,177.40600,302.79600,208.67600,,211.79300,91.00300,-12.55400,78.44900,24.22100,54.22800,,54.22800,,53.80300,120.36000,91.00300,48.56200,48.97500,1.11000,1.10000,0.95800,0.45070,0.86120,63.05600,18.95100,18.95100,16.33670,11.20420,0.21980,4.41510,3.14580,28.60970,6.15550,-8.54300,2.48260,3.38130,18.14710,2.268,1.9744
2016-09-30,458.92000,166.27000,292.65000,198.36500,,200.35800,92.29200,-4.11300,88.17900,29.51600,58.66300,,58.66300,,58.17200,120.56600,92.29200,48.49300,48.94800,1.20000,1.19000,1.13420,0.42050,0.72680,63.76930,20.11070,20.11070,19.21450,12.67590,0.23640,4.00900,3.89700,23.09440,6.90200,-12.93360,3.02210,3.99960,17.49370,1.6364,1.4305
2016-06-30,450.64200,159.83200,290.81000,198.72600,,199.86100,90.94900,-4.74100,86.20800,27.81900,58.38900,,58.38900,,57.89600,118.60000,90.94900,48.61100,49.04000,1.19000,1.18000,1.12890,0.42870,0.75160,64.53240,20.18210,20.18210,19.13000,12.84750,0.24110,4.19660,4.13670,21.75660,7.14900,-12.75250,3.12420,4.08450,16.75030,1.1378,0.8927
2016-03-31,459.29800,164.30500,294.99300,201.47100,,202.35000,92.64300,-5.09300,87.55000,29.44800,58.10200,,58.10200,,57.64100,119.12900,92.64300,48.78000,49.17500,1.18000,1.18000,0.44230,0.20170,0.78470,64.22690,20.17060,20.17060,19.06170,12.54980,0.25060,4.11250,4.33630,20.75500,7.41220,-12.22460,3.17020,5.91730,16.02670,1.47770,1.27050
2015-12-31,463.50990,171.28800,292.22200,199.74900,,201.42890,90.79300,-4.31800,86.47500,26.76600,59.70900,,59.70900,,59.30400,117.74400,90.79310,49.44500,49.82500,1.21000,1.21000,1.02190,0.45740,0.84420,63.04550,19.58810,19.58820,18.65660,12.79460,0.25160,4.08260,3.74840,24.01000,8.01390,-11.55680,3.24130,4.34870,15.19960,1.8105,1.536
2015-09-30,439.81600,159.30200,280.51400,189.64100,,191.14600,89.36800,-3.46800,85.90000,28.98300,56.91700,,56.91700,,56.53100,112.48300,89.36800,49.39600,49.76200,1.14000,1.13000,0.51090,0.21610,0.72010,63.77990,20.31940,20.31940,19.53090,12.85330,0.25990,3.77540,4.38150,20.54090,7.90430,-14.53510,3.36310,6.19650,14.63000,1.4757,1.2667
2015-06-30,435.87400,155.93800,279.93600,190.09100,,191.05700,88.87900,-3.59600,85.28300,29.22000,56.06300,,56.06300,,55.68700,111.74000,88.87900,49.77000,50.17000,1.12000,1.11000,0.51880,0.21160,0.69430,64.22410,20.39100,20.39100,19.56600,12.77590,0.25810,3.84830,4.58260,19.63970,7.72720,-14.91780,3.31970,6.09180,14.52220,1.361,1.166
2015-03-31,433.61700,152.68100,280.93600,195.37800,,195.64500,85.29100,-15.00200,70.28900,24.34900,45.94000,,45.94000,,45.64700,107.80500,85.29100,49.69900,50.10700,0.92000,0.91000,0.47950,0.22420,0.75830,64.78900,19.66970,19.66970,16.20990,10.52700,0.26030,4.00740,4.59530,19.58520,6.75840,-11.21130,2.75810,5.24320,13.61430,1.56720,1.37740
2014-12-31,448.51300,165.30900,283.20400,192.05400,-0.73500,193.05800,90.14600,-7.59500,82.55100,24.58800,57.96300,,57.96300,,57.43100,112.36800,90.14600,49.82700,50.26200,1.16000,1.16000,0.68250,0.37790,0.85610,63.14290,20.09890,20.09890,18.40550,12.80480,0.26560,4.19450,3.94620,22.80660,8.95190,-13.54090,3.43300,5.56860,13.01710,1.5717,1.3515
2014-09-30,413.20400,150.15000,263.05400,175.66100,-6.46800,186.32200,76.73210,-9.25900,67.47300,23.04200,44.43100,,44.43100,,44.17500,97.30610,76.73210,49.59400,49.59400,0.89000,0.88000,0.78110,0.39250,1.06690,63.66200,18.57000,18.57000,16.32920,10.69080,0.24720,4.15940,4.52240,19.90090,7.35410,-12.14220,2.65820,4.46770,12.16360,1.595,1.3923
2014-06-30,405.41000,145.89100,259.51900,173.54600,,174.56000,84.95900,-9.16200,75.79700,25.72100,50.07600,,50.07600,,49.78900,105.58400,84.95900,49.78900,50.23000,1.00000,0.99000,0.70750,0.40200,1.11020,64.01400,20.95630,20.95630,18.69640,12.28120,0.24770,4.45650,4.74850,18.95330,8.60660,-12.65780,3.06010,5.14650,11.69300,1.0585,0.8794
2014-03-31,406.95500,144.92800,262.02700,177.93100,,181.23100,80.79600,-9.43600,71.36000,24.03600,47.32400,,47.32400,,47.32400,101.32200,80.79600,50.22800,50.68400,0.94000,0.93000,0.67300,0.40970,1.15060,64.38720,19.85380,19.85380,17.53510,11.62880,0.26010,4.94060,5.21910,17.24430,8.46590,-11.28790,3.02520,4.99760,11.17030,1.44700,1.23090
2013-12-31,417.75800,152.04900,265.70900,178.34700,,187.70720,78.00180,-9.20000,68.80200,23.08000,45.72200,,45.72200,,45.36600,98.71780,78.00180,50.55000,51.01000,0.90000,0.90000,0.65160,0.41160,1.16390,63.60360,18.67150,18.67150,16.46930,10.85940,0.26620,5.24920,4.74460,18.96890,8.30620,-10.73550,2.91310,4.88710,10.93390,1.5117,1.3036
2013-09-30,398.08000,142.22300,255.85700,173.35900,,176.13900,79.71800,-9.10500,70.61300,23.71000,46.90300,,46.90300,,46.74300,100.34900,79.71800,50.44300,50.89400,0.93000,0.92000,1.27690,0.55280,1.23690,64.27280,20.02560,20.02560,17.73840,11.74210,0.26370,5.30190,4.96250,18.13610,9.01420,-10.54930,3.10680,4.03160,10.30720,1.6113,1.4104
2013-06-30,381.43300,133.54700,247.88600,164.50100,,165.42500,82.46100,-9.42100,73.04000,24.88800,48.15200,,48.15200,,48.15200,102.78300,82.46100,50.54500,50.98200,0.95000,0.94000,1.13660,0.57200,1.33690,64.98810,21.61870,21.61870,19.14880,12.62400,0.26340,5.30010,5.04470,17.84040,10.02020,-9.96230,3.32550,4.28890,9.53750,0.9977,0.8346
2013-03-31,387.55300,133.29700,254.25600,175.15200,,176.52300,77.73300,-9.12900,68.60400,22.72900,45.87500,,45.87500,,45.54500,97.73400,77.73300,50.70700,51.17200,0.90000,0.89000,1.17550,0.58370,1.40270,65.60550,20.05740,20.05740,17.70180,11.75190,0.26880,5.61610,5.17610,17.38750,9.89060,-9.72410,3.18180,4.11710,9.15400,1.00580,0.84350
2012-12-31,387.58400,137.60400,249.97990,169.67400,,172.22310,77.75690,-16.87300,60.88400,18.23600,42.64800,,42.93600,,42.35100,98.04090,77.75690,50.77500,51.07600,0.83000,0.83000,0.99830,0.60120,1.50730,64.49700,20.06190,20.06200,15.70860,10.92690,0.27440,5.90800,5.50650,16.34440,9.91740,-8.46170,3.03980,3.95540,8.55370,1.307,1.119
2012-09-30,378.33800,131.69000,246.64800,171.23700,,173.97800,72.67000,-11.70500,60.96500,19.46200,41.50300,,41.50300,,41.21400,93.16800,72.67000,50.68000,51.02900,0.81000,0.81000,0.90430,0.62280,1.86520,65.19250,19.20770,19.20770,16.11390,10.89340,0.25780,5.44170,5.61630,16.02470,10.42820,-7.58890,2.82850,3.93310,7.81910,1.5122,1.3511
2012-06-30,371.01400,127.59400,243.42000,167.71800,-0.12800,169.84400,73.57600,-11.03900,62.53700,20.27500,42.26200,,42.26200,,41.97500,94.08000,73.57600,50.73700,50.98600,0.83000,0.82000,0.76500,0.64670,2.06770,65.60940,19.83110,19.83110,16.85570,11.31360,0.26090,5.35820,5.35510,16.80660,11.77490,-7.13500,2.97160,4.16060,7.10150,0.9439,0.7797
2012-03-31,377.98100,127.48700,250.49400,171.83100,,172.46900,78.02500,-11.65800,66.36700,22.28800,44.07900,-0.28800,43.79100,,43.79100,99.50100,78.02500,50.89800,51.19600,0.86000,0.86000,0.76640,0.65900,2.18470,66.27160,20.64260,20.64260,17.55830,11.58550,0.26810,5.60580,5.57910,16.13180,12.89310,-7.42930,3.10570,4.39590,6.66090,1.01560,0.83990
2011-12-31,366.42590,129.91400,236.51190,159.44000,-1.19600,162.54000,73.97190,-11.84100,62.13100,22.30000,39.83100,,40.28200,,39.45900,94.77490,73.97190,51.03600,51.41500,0.78000,0.78000,0.64110,0.68430,2.45040,64.54570,20.18740,20.18740,16.95600,10.76860,0.26380,5.89370,5.30880,16.95310,13.30810,-6.37730,2.90050,4.20120,5.95540,1.2333,1.094
2011-09-30,355.14400,122.63800,232.50600,162.52400,,166.86100,65.64500,-12.13200,53.51300,16.77800,36.73500,-0.24000,36.49500,,36.49500,87.49600,65.64500,50.88900,51.20300,0.72000,0.71000,0.74400,0.72380,2.73700,65.46810,18.48410,18.48410,15.06800,10.27610,0.25600,5.45400,5.46050,16.48210,12.87890,-5.55240,2.63050,3.55710,5.57630,1.3289,1.1509
2011-06-30,346.27400,120.68700,225.58700,157.52600,,161.60100,63.98600,-12.12300,51.86300,16.39000,35.47300,-0.21100,35.26200,,35.26200,87.16400,63.98600,51.17500,51.68800,0.69000,0.68000,0.87940,0.73580,2.83450,65.14700,18.47840,18.47840,14.97750,10.18330,0.25940,5.65040,5.31280,16.94010,13.27420,-5.51680,2.64140,3.50650,5.20600,0.8384,0.6275
2011-03-31,349.75200,120.16300,229.58900,160.81700,0.11000,162.13400,67.45500,-18.87800,48.57700,16.02100,32.55600,,32.55600,,32.55600,91.62500,67.45500,51.29800,51.85300,0.63000,0.63000,0.93460,0.74910,2.98540,65.64340,19.28650,19.28650,13.88900,9.30830,0.26560,5.80410,5.69670,15.79870,13.14840,-5.21810,2.47270,3.29910,4.81770,1.17720,1.01480
2010-12-31,351.48800,126.68300,224.80500,157.98400,,163.94390,60.86120,-11.32800,49.53300,14.70700,34.82600,,34.02200,0.00000,34.02200,85.16220,60.86120,51.12300,51.32500,0.68000,0.68000,0.80960,0.76780,3.33830,63.95810,17.31530,17.31530,14.09240,9.67940,0.26860,5.84870,5.28780,17.02020,15.04080,-5.19540,2.59970,3.49190,4.40610,0.8232,0.5828
2010-09-30,367.63300,121.43300,246.20000,157.58900,,157.69200,88.50800,-10.82400,77.68400,26.51200,51.17200,,51.17200,-0.37200,50.80000,112.78000,88.50800,51.17100,51.36200,0.99000,0.98000,0.72390,0.78730,3.84990,66.96900,24.07510,24.07510,21.13090,13.81810,0.27750,5.54840,5.96570,15.08610,25.28100,-7.45720,3.86250,5.37700,3.94550,1.9465,1.741
2010-06-30,347.99600,121.94000,226.05600,160.68500,,162.83600,63.22000,-12.55200,50.66800,17.05400,33.61400,,33.61400,,33.61400,87.85300,63.22000,51.16300,51.38500,0.65000,0.65000,0.61040,0.82100,5.19490,64.95940,18.16690,18.16690,14.55990,9.65930,0.26030,5.71660,5.66050,15.89970,20.62830,-4.58070,2.51430,3.69200,3.17170,0.344,0.1254
2010-03-31,335.12000,118.36300,216.75700,148.04500,0.00000,147.80200,68.95500,-10.89100,58.06400,24.28100,33.78300,,33.78300,-0.39900,33.38400,89.40900,68.95500,51.04100,51.21900,0.65000,0.65000,0.78100,0.84070,5.27760,64.68040,20.57620,20.57620,17.32630,9.96180,0.27200,5.40080,5.82050,15.46260,23.92890,-5.10450,2.74220,3.81180,2.75000,1.02880,0.83740
2009-12-31,340.30900,126.64800,213.66100,152.41100,,157.88600,55.77500,-10.59400,45.18100,14.65100,30.53000,,30.53000,,30.53000,78.59900,55.77500,50.83700,50.92500,0.60000,0.60000,0.65620,0.86370,6.55880,62.78440,16.38950,16.38950,13.27650,8.97130,0.28100,5.72500,5.19050,17.33940,26.04730,-4.44160,2.52060,3.55020,2.28980,1.1114,0.9278
2009-09-30,332.29700,121.91100,210.38600,153.99900,,155.83700,54.54900,-11.32500,43.22400,14.66900,28.55500,,28.55500,,28.55500,76.82600,54.54900,50.90000,51.04900,0.56000,0.56000,0.60860,0.88540,8.38110,63.31260,16.41570,16.41570,13.00760,8.59320,0.26720,4.97580,5.16800,17.41490,29.64540,-4.00320,2.29620,3.39810,1.88110,1.2552,1.036
2009-06-30,332.06900,126.96400,205.10500,151.73000,,152.02200,53.08300,-11.42000,41.66300,13.88700,27.77600,,27.77600,,27.77600,77.11100,53.08300,50.82400,50.89000,0.54000,0.54000,0.61720,0.90850,10.93710,61.76580,15.98550,15.98550,12.54650,8.36450,0.27610,5.21520,5.63550,15.97030,37.10890,-3.99280,2.30910,3.39670,1.46370,0.4458,0.1756
2009-03-31,339.52000,129.25900,210.26100,158.35600,-24.90000,183.07900,27.18200,-2.22900,24.95300,12.44900,12.50400,,12.50400,,12.50400,50.36800,27.18200,50.71400,50.72600,0.24000,0.24000,0.53680,0.93230,15.05100,61.92890,8.00600,8.00600,7.34950,3.68280,0.28500,4.99860,6.06880,14.82990,23.17620,-1.73630,1.04970,1.56930,1.05570,1.24140,1.04510
