Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-07-31,798.30000,549.50000,248.80000,270.80000,,270.80000,-22.00000,39.50000,17.50000,2.70000,14.80000,14.80000,,14.80000,-14.40000,-22.00000,386.40000,387.20000,0.04000,0.04000,6.23340,0.00280,0.00530,31.16620,-2.75590,-2.75590,2.19220,1.85390,0.14420,0.98130,13.37190,6.73060,0.33760,0.33760,0.26730,0.33670,10.27760,0.2525,0.2732
2024-04-30,881.80000,637.30000,244.50000,295.10000,,295.10000,-50.60000,14.90000,-35.70000,-3.40000,-32.30000,-32.30000,,-32.30000,-33.80000,-50.60000,305.90000,305.90000,-0.11000,-0.11000,2.21580,0.01130,0.01970,27.72740,-5.73830,-5.73830,-4.04850,-3.66300,0.34080,0.94300,14.97110,6.01160,-2.47070,-2.47070,-1.24850,-2.44290,4.26940,-0.35890,-0.37500
2024-01-31,1793.60000,1374.40000,419.19980,359.20000,,364.00000,55.19960,15.80000,71.00000,7.90000,63.10000,63.10000,,63.10000,73.79960,55.19950,305.10000,305.20000,0.21000,0.21000,2.11260,0.01310,0.02130,23.37200,3.07760,3.07760,3.95850,3.51810,0.66210,2.17300,19.70990,4.56620,4.71390,4.71390,2.32930,4.65240,4.37880,-0.0362,-0.0615
2023-10-31,1078.30000,796.50000,281.80000,296.50000,,296.50000,-14.70000,10.40000,-4.30000,-1.20000,-3.10000,-3.10000,,-3.10000,-3.40000,-14.70000,305.30000,305.30000,-0.01000,-0.01000,1.65310,0.01560,0.02420,26.13370,-1.36330,-1.36330,-0.39880,-0.28750,0.34270,0.77990,12.21180,7.36990,-0.24550,-0.24550,-0.09850,-0.24170,4.13360,0.0637,0.0805
2023-07-31,1163.80000,857.90000,305.90000,322.50000,,322.50000,-16.60000,13.60000,-3.00000,-0.20000,-2.80000,-2.80000,,-2.80000,-4.00000,-16.60000,304.80000,304.80000,-0.01000,-0.01000,1.87160,0.01830,0.02730,26.28460,-1.42640,-1.42640,-0.25780,-0.24060,0.41510,1.26740,15.39420,5.84640,-0.22100,-0.22100,-0.09990,-0.21690,4.15200,-0.3576,-0.3907
2023-04-30,1237.10000,949.80000,287.30000,345.70000,,345.70000,-58.40000,7.80000,-50.60000,-0.10000,-50.50000,-50.50000,,-50.50000,-44.70000,-58.40000,304.50000,304.50000,-0.17000,-0.17000,1.70870,0.02030,0.02930,23.22370,-4.72070,-4.72070,-4.09020,-4.08210,0.40290,1.25060,10.37840,8.67190,-3.97140,-3.97140,-1.64480,-3.89090,4.17330,-0.33730,-0.36720
2023-01-31,2226.40000,1726.60000,499.80040,453.40000,,453.60000,46.20000,6.20000,52.40000,4.20000,48.20000,48.20000,,48.20000,60.40000,46.20000,304.20000,304.20000,0.16000,0.16000,1.73530,0.02120,0.02990,22.44880,2.07510,2.07510,2.35360,2.16490,0.71510,2.52830,14.46650,6.22130,3.64520,3.64520,1.54810,3.56770,4.34110,1.1118,1.0736
2022-10-31,1186.40000,894.80000,291.60000,387.90000,,387.90000,-96.29990,3.70000,-92.60000,2.10000,-94.70000,-94.70000,,-94.70000,-81.19990,-96.29990,304.20000,304.20000,-0.31000,-0.31000,1.62510,0.02260,0.03110,24.57860,-8.11700,-8.11700,-7.80510,-7.98210,0.35710,0.79090,9.46850,9.50520,-7.60640,-7.60640,-2.85030,-7.43440,4.09140,0.5828,0.5401
2022-07-31,1136.00000,853.80000,282.20000,387.50000,-2.50000,390.00000,-107.80000,0.30000,-107.50000,1.20000,-108.70000,-108.70000,,-108.70000,-92.50010,-107.80000,304.20000,304.20000,-0.36000,-0.36000,2.16560,0.02330,0.03050,24.84160,-9.48940,-9.48940,-9.46300,-9.56870,0.40580,1.16190,11.40560,7.89080,-8.09080,-8.09080,-3.88280,-7.90200,4.41940,-0.3379,-0.4052
2022-04-30,1378.40000,1079.90000,298.50000,452.20000,,452.20000,-153.70010,-0.70000,-154.40000,3.50000,-157.90000,-157.90000,,-157.90000,-136.60010,-153.70010,303.60000,303.60000,-0.52000,-0.52000,2.06730,0.02400,0.02910,21.65550,-11.15060,-11.15060,-11.20140,-11.45530,0.44100,1.17690,13.33080,6.75130,-10.88440,-10.88440,-5.05200,-10.62300,4.77830,-1.00100,-1.03660
2022-01-31,2253.90000,1875.70000,378.20020,538.90000,,545.00000,-166.80000,-0.90000,-167.70000,-20.20000,-147.50000,-147.50000,,-147.50000,-142.80000,-166.80000,290.40000,290.40000,-0.49750,-0.49750,1.91840,0.02470,0.02780,16.77980,-7.40050,-7.40050,-7.44040,-6.54420,0.64410,2.04990,15.97380,5.63420,-9.20440,-9.20440,-4.21510,-8.97750,5.27830,-0.4283,-0.5077
