,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-05,2024-09-30,$2.11,$2.29
1,2024-08-01,2024-06-30,$2.21,$2.46
2,2024-05-07,2024-03-31,$2.04,$2.12
3,2024-02-01,2023-12-31,$1.59,$1.74
4,2023-11-02,2023-09-30,$1.59,$1.98
5,2023-08-02,2023-06-30,$1.77,$1.99
6,2023-05-04,2023-03-31,$1.57,$1.74
7,2023-02-02,2022-12-31,$1.23,$1.24
8,2022-11-02,2022-09-30,$1.14,$1.24
9,2022-08-02,2022-06-30,$1.18,$1.45
10,2022-05-04,2022-03-31,$1.26,$1.45
11,2022-02-02,2021-12-31,$1.02,$1.33
12,2021-11-02,2021-09-30,$1.07,$1.31
13,2021-08-02,2021-06-30,$1.19,$1.34
14,2021-05-04,2021-03-31,$1.33,$1.34
15,2021-02-02,2020-12-31,$1.17,$1.20
16,2020-11-03,2020-09-30,$0.92,$1.08
17,2020-08-03,2020-06-30,$0.06,$0.04
18,2020-05-04,2020-03-31,$0.90,$0.99
19,2020-02-04,2019-12-31,$1.02,$1.00
20,2019-11-04,2019-09-30,$0.93,$1.00
21,2019-08-02,2019-06-30,$1.03,$1.09
22,2019-05-07,2019-03-31,$0.89,$1.08
23,2019-01-31,2018-12-31,$0.88,$1.14
24,2018-11-05,2018-09-30,$0.88,$0.90
25,2018-08-01,2018-06-30,$0.90,$1.00
26,2018-05-03,2018-03-31,--,$0.96
27,2018-02-01,2017-12-31,$0.87,$0.84
28,2017-11-02,2017-09-30,$0.72,$0.87
29,2017-08-02,2017-06-30,$0.66,$0.79
30,2017-05-04,2017-03-31,$0.53,$0.69
31,2017-02-02,2016-12-31,$0.53,$0.74
32,2016-11-07,2016-09-30,$0.54,$0.66
33,2016-08-02,2016-06-30,$0.46,$0.61
34,2016-05-02,2016-03-31,$0.31,$0.45
35,2016-02-02,2015-12-31,$0.35,$0.31
36,2015-10-28,2015-09-30,--,$0.56
