,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-07,2024-09-30,$1.02,$1.00
1,2024-08-08,2024-06-30,$1.01,$1.01
2,2024-05-09,2024-03-31,$1.03,$1.05
3,2024-02-22,2023-12-31,$1.06,$1.07
4,2023-11-02,2023-09-30,$1.01,$0.99
5,2023-08-03,2023-06-30,$1.06,$1.06
6,2023-05-04,2023-03-31,$1.02,$1.02
7,2023-02-23,2022-12-31,$0.88,$0.98
8,2022-11-03,2022-09-30,$0.75,$0.83
9,2022-08-04,2022-06-30,$0.70,$0.75
10,2022-05-05,2022-03-31,$0.70,$0.73
11,2022-02-24,2021-12-31,--,$0.77
12,2021-11-04,2021-09-30,$0.63,$0.71
13,2021-08-05,2021-06-30,$0.57,$0.62
14,2021-05-06,2021-03-31,$0.55,$0.58
15,2021-02-25,2020-12-31,$0.50,$0.59
16,2020-11-05,2020-09-30,$0.48,$0.46
17,2020-08-06,2020-06-30,$0.48,$0.48
18,2020-05-07,2020-03-31,$0.54,$0.57
19,2020-02-27,2019-12-31,$0.60,$0.62
20,2019-11-07,2019-09-30,$0.63,$0.62
21,2019-08-08,2019-06-30,$0.62,$0.63
22,2019-05-09,2019-03-31,$0.62,$0.64
23,2019-02-28,2018-12-31,$0.64,$0.69
24,2018-11-01,2018-09-30,$0.62,$0.63
25,2018-08-02,2018-06-30,$0.62,$0.66
26,2018-05-03,2018-03-31,$0.60,$0.63
27,2018-02-22,2017-12-31,$0.63,$0.64
28,2017-11-02,2017-09-30,$0.57,$0.60
29,2017-08-03,2017-06-30,$0.53,$0.58
30,2017-05-04,2017-03-31,$0.56,$0.56
31,2017-02-23,2016-12-31,$0.56,$0.57
32,2016-11-03,2016-09-30,$0.55,$0.58
33,2016-08-08,2016-06-30,$0.54,$0.54
34,2016-05-05,2016-03-31,$0.53,$0.53
35,2016-02-25,2015-12-31,$0.56,$0.57
36,2015-11-05,2015-09-30,$0.55,$0.56
37,2015-08-06,2015-06-30,$0.53,$0.55
38,2015-05-07,2015-03-31,$0.53,$0.51
39,2015-02-26,2014-12-31,$0.58,$0.59
