Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2019-03-31,36.53700,36.53700,5.02400,-0.33600,22.72400,-20.50900,2.21500,2.21500,2.21500,2.21500,31.28100,31.17700,40.26100,40.26100,0.06000,0.06000,0.78500,0.50340,1.01390,100.00000,62.19450,85.32990,6.06230,6.06230,0.02560,3.23620,27.81020,0.31880,0.31880,0.15510,0.15830,17.25350,-0.67730,-0.67730
2018-12-31,35.96900,35.96900,6.21900,,22.93700,-24.19600,-1.25900,-1.25900,-1.25900,-1.25900,28.40300,30.84100,40.18500,40.18500,-0.02000,-0.02000,0.76050,0.48140,0.92850,100.00000,63.76880,85.74330,-3.50020,-3.50020,0.02570,3.76010,23.93560,-0.17740,-0.17740,-0.09010,-0.09200,17.64670,-1.6359,-1.6359
2018-09-30,37.98300,37.98300,9.14500,-0.41200,21.99400,-2.97500,19.01900,19.01900,19.01900,19.01900,21.67100,28.42600,40.19300,40.19300,0.47000,0.47000,0.59720,0.44030,0.78680,100.00000,57.90490,74.83880,50.07240,50.07240,0.02830,2.69710,33.36940,2.61020,2.61020,1.41590,1.46080,18.12720,-1.409,-1.409
2018-06-30,37.23800,37.23800,10.22800,-0.37000,20.46700,-3.00000,17.46700,17.46700,17.46700,17.46700,28.73100,26.64000,40.17200,40.17200,0.43000,0.43000,0.80480,0.40990,0.69470,100.00000,54.96270,71.53980,46.90640,46.90640,0.02950,3.66880,24.53140,2.40430,2.40430,1.38260,1.41870,18.08300,1.047,1.047
2018-03-31,35.54100,35.54100,10.48900,-0.30900,19.02000,-0.56900,18.45100,18.45100,18.45100,18.45100,22.71600,24.74300,40.15100,40.15100,0.46000,0.46000,0.88880,0.42010,0.72450,100.00000,53.51570,69.61820,51.91470,51.91470,0.02760,2.24700,40.05320,2.53900,2.53900,1.43450,1.47230,18.09810,0.77250,0.77250
2017-12-31,34.16000,34.16000,8.98500,-0.36700,19.43600,-7.15000,12.28600,12.28600,12.28600,12.28600,23.51700,24.80800,38.63400,38.63400,0.31000,0.31000,0.90720,0.42770,0.74750,100.00000,56.89700,72.62300,35.96610,35.96610,0.02630,3.19190,28.19610,1.69270,1.69270,0.94610,0.96870,18.08650,-2.0616,-2.0616
2017-09-30,34.41200,34.41200,9.89800,-0.30200,19.32800,-1.21600,18.11200,18.11200,18.11200,18.11200,15.44300,24.21200,40.10700,40.10700,0.45000,0.45000,0.83130,0.37770,0.60700,100.00000,56.16650,70.35920,52.63280,52.63280,0.02850,3.45260,26.06740,2.47720,2.47720,1.49970,1.54150,18.22890,-1.1871,-1.1871
2017-06-30,36.01700,36.01700,6.43200,-0.28500,24.46100,-19.87600,4.58500,4.58500,4.58500,4.58500,29.79500,29.30000,37.90200,37.90200,0.12000,0.12000,1.84600,0.35840,0.55850,100.00000,67.91520,81.35050,12.73010,12.73010,0.03090,3.90680,23.03660,0.62750,0.62750,0.39290,0.40260,18.22600,1.4812,1.4812
2017-03-31,32.19200,32.19200,9.02200,-0.33800,18.32000,-3.75500,14.56500,14.56500,14.56500,14.56500,23.32100,22.83200,36.34100,36.34100,0.40000,0.40000,0.85810,0.43050,0.75590,100.00000,56.90860,70.92450,45.24420,45.24420,0.02690,3.27990,27.44010,2.19480,2.19480,1.21930,1.25000,18.25940,0.49150,0.49150
2016-12-31,30.49300,30.49300,7.10500,-0.54900,18.44900,-12.86100,5.58800,5.58800,5.58800,5.58800,22.83900,22.83900,36.31700,36.31700,0.16000,0.16000,0.76910,0.42820,0.74890,100.00000,60.50240,74.89920,18.32560,18.32550,0.02560,3.12240,28.82430,0.84010,0.84010,0.46940,0.48040,18.30720,-0.5476,-0.5476
2016-09-30,33.95000,33.95000,10.86400,-0.48700,18.97100,3.69200,22.66300,22.66300,22.66300,22.66300,22.90300,22.59900,36.32000,36.32000,0.62000,0.62000,1.04920,0.41110,0.69820,100.00000,55.87920,66.56550,66.75410,66.75410,0.02890,3.02230,29.77820,3.35760,3.35760,1.92790,1.97720,18.58350,0.3503,0.3503
2016-06-30,29.32100,29.32100,7.32900,-0.32700,18.41900,-11.41900,7.00000,7.00000,7.00000,7.00000,21.96700,21.66500,36.31200,36.31200,0.19000,0.19000,1.20790,0.41210,0.70090,100.00000,62.81850,73.88900,23.87370,23.87370,0.02520,2.85420,31.53270,1.04710,1.04710,0.60210,0.61560,18.40940,-0.5676,-0.5676
2016-03-31,31.34400,31.34400,6.57600,-0.30800,21.42500,-16.02400,5.40100,5.40100,5.40100,5.40100,24.76200,24.46000,36.30700,36.30700,0.15000,0.15000,1.20930,0.38710,0.63160,100.00000,68.35440,78.03730,17.23140,17.23140,0.02770,2.44970,36.73910,0.79690,0.79690,0.47770,0.48840,18.66620,-0.09840,-0.09840
2015-12-31,31.85200,31.85200,5.80400,-0.32200,22.67700,-21.49000,1.18700,1.18700,1.18700,1.18700,25.72600,25.72600,34.78300,34.78300,0.01000,0.01000,1.61480,0.37830,0.60840,100.00000,71.19490,80.76730,3.72660,3.72660,0.02810,2.64070,34.08200,0.17240,0.17240,0.10480,0.10720,18.96740,1.427,1.427
2015-09-30,32.89600,32.89600,8.92000,-0.14700,20.77600,-7.29300,13.48300,13.48300,13.48300,13.48300,23.82900,23.82900,36.29300,36.29300,0.37000,0.37000,0.98700,0.38850,0.63540,100.00000,63.15660,72.43740,40.98680,40.98680,0.02790,2.85800,31.49020,1.91650,1.91650,1.14380,1.17190,19.38500,-3.5265,-3.5265
2015-06-30,27.31600,27.31600,8.95100,-0.37400,15.87400,2.05100,17.92500,17.92500,17.92500,17.92500,18.28300,17.99100,36.13800,36.13800,0.50000,0.50000,0.56640,0.29880,0.42620,100.00000,58.11250,65.86250,65.62090,65.62090,0.02600,2.98930,30.10760,2.53800,2.53800,1.70340,1.77960,19.46280,-2.2254,-2.2254
2015-03-31,26.37200,26.37200,7.89600,-0.21900,15.77100,-1.73800,14.03300,14.03300,14.03300,14.03300,18.53800,18.25700,30.31400,30.31400,0.46000,0.46000,0.85730,0.24570,0.32580,100.00000,59.80210,69.22870,53.21170,53.21170,0.02810,2.71010,33.20910,2.04100,2.04100,1.49370,1.53950,19.43300,0.83440,0.83440
2014-12-31,24.40000,24.40000,5.23900,-0.53800,19.67000,-15.88000,3.79000,3.79000,3.80000,3.80000,22.05400,19.67000,29.23100,29.23100,0.13000,0.13000,0.56850,0.37850,0.60910,99.87710,80.61480,80.61480,15.53280,15.57380,0.02520,2.70810,33.23360,0.66140,0.66140,0.39280,0.41100,19.55620,-3.3462,-3.3462
2014-09-30,19.07600,19.07600,5.14300,-0.16200,12.41600,-1.16100,11.25500,11.25500,11.25500,11.25500,14.02300,13.77100,29.46200,29.46200,0.38000,0.38000,,,,100.00000,65.08700,72.19020,59.00080,59.00080,,,,,,,,,-6.3665,-6.3665
2014-06-30,16.10600,16.10600,2.86500,-0.08300,12.52500,-0.09600,12.42900,12.42900,12.42900,12.42900,13.40500,13.15800,29.70000,29.70000,0.42000,0.42000,,,,100.00000,77.76610,81.69630,77.17000,77.17000,,,,,,,,,-1.0028,-1.0028
2014-03-31,13.73800,13.73800,2.63500,-0.13000,10.40200,-0.94000,9.46200,9.46200,9.46200,9.46200,11.22400,10.97300,30.38200,30.38200,0.31000,0.31000,,,,100.00000,75.71700,79.87330,68.87470,68.87470,,,,,,,,,1.15300,1.15300
2013-12-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
