Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,4110.49400,3816.34100,294.15310,43.48600,3.95900,57.77600,236.37720,-18.43500,217.94300,34.82200,183.12100,183.12100,0.00100,172.54800,281.31620,236.37720,135.54400,136.45300,1.28000,1.27000,1.12580,0.50830,1.06190,7.15610,5.75060,5.75060,5.30210,4.19770,0.34080,1.39210,64.65220,7.72530,-16.39880,1.51820,3.79860,17.88290,2.1991,2.0203
2024-06-30,4151.25100,3866.20700,285.04390,36.20900,7.64700,57.58700,227.45700,-34.59000,192.86700,46.03500,146.83200,146.83200,5.67700,134.27300,273.82200,227.45700,136.02500,136.79000,0.99000,0.98000,1.13180,0.49520,1.00760,6.86650,5.47920,5.47920,4.64600,3.23450,0.34460,1.52580,58.98470,5.87640,-15.27910,1.21890,2.96620,18.41290,2.1286,1.9939
2024-03-31,3943.83300,3682.65900,261.17410,44.68600,19.45900,60.69200,200.48190,-29.67900,170.80300,45.38500,125.41800,125.41800,-109.38800,1.00700,244.66790,200.48190,136.00600,136.71200,0.01000,0.01000,1.05890,0.46750,0.91620,6.62230,5.08340,5.08340,4.33090,0.02550,0.34420,1.47410,61.05430,5.23810,-11.73510,1.09460,2.78910,17.62210,0.6931,0.5435
2023-12-31,3899.92000,3655.95000,243.97000,35.72400,-28.94100,80.84500,163.12520,-26.58600,136.53900,26.65800,109.88100,109.88100,-1.28700,94.43800,206.44720,163.12520,135.89700,137.10100,0.69000,0.69000,1.04660,0.46500,0.90670,6.25580,4.18280,4.18280,3.50110,2.42150,0.34240,1.53770,58.52930,4.52520,-10.45290,0.96470,2.42110,17.85220,1.04350,0.63370
2023-09-30,3842.38500,3590.08000,252.30490,40.93300,6.86600,171.92500,80.38040,-23.56800,56.81300,9.18200,47.63100,47.63100,-7.43700,25.47300,125.05840,80.38010,138.61400,140.10900,0.19000,0.18000,1.05460,0.46990,0.92410,6.56640,2.09190,2.09190,1.47860,0.66290,0.34210,1.50160,59.93670,1.99820,-4.52340,0.42400,1.05920,17.50030,2.0065,1.8536
2023-06-30,3663.54900,3413.47100,250.07810,42.88300,-303.50300,355.50100,-105.42290,-28.26900,-133.69200,-20.00000,-113.69200,-113.69200,-7.60700,-134.70100,-62.16190,-105.42290,138.74100,138.74100,-0.97000,-0.97000,1.09750,0.45020,0.84040,6.82610,-2.87760,-2.87760,-3.64920,-3.67680,0.32060,1.42150,63.31280,-4.33550,13.46080,-0.99500,-2.38380,18.93390,2.0242,1.9144
2023-03-31,3490.17200,3262.07800,228.09420,34.14700,7.45600,30.66400,197.43040,-30.06700,167.36300,41.10500,126.25800,126.25800,-41.77500,76.61500,241.61940,197.43040,138.92700,140.33500,0.55000,0.55000,1.09060,0.44020,0.80720,6.53530,5.65680,5.65680,4.79530,2.19520,0.30650,1.39860,64.34840,4.61320,-17.50570,1.10880,2.58250,19.72890,0.0834,-0.1471
2022-12-31,3382.35500,3167.36700,214.98800,35.61200,9.82900,63.24200,151.74610,-28.83000,122.91600,25.76500,97.15100,97.15100,-0.38800,87.94500,195.34310,151.74610,138.68700,140.64200,0.63000,0.63000,1.08450,0.44450,0.81980,6.35620,4.48640,4.48640,3.63400,2.60010,0.29660,1.34180,67.07490,3.60770,-12.73110,0.85180,2.00410,19.37980,0.85330,0.59530
2022-09-30,3426.11200,3208.84400,217.26760,40.94400,26.28200,33.23700,184.03150,-29.66700,154.36500,32.96700,121.39800,121.39800,-8.39500,105.61800,228.31250,184.03170,140.76800,142.69600,0.77000,0.74000,1.07750,0.45290,0.84640,6.34150,5.37140,5.37140,4.50550,3.08270,0.30760,1.42350,63.22650,4.65950,-14.97020,1.08980,2.54930,18.75260,2.2013,1.7951
2022-06-30,3241.69500,3021.14500,220.55000,32.76600,7.48900,37.54100,183.00900,-23.10200,159.90700,44.51700,115.39000,115.39000,-3.48100,101.88800,224.43800,183.00900,140.60800,142.17800,0.72000,0.72000,1.06050,0.45620,0.85610,6.80350,5.64550,5.64550,4.93280,3.14300,0.28820,1.30340,69.05150,4.47620,-12.84650,1.02580,2.43430,18.46880,1.445,1.2896
