Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-10-31,5099.36400,4123.88800,975.47560,733.58000,-12.51300,746.09300,229.38230,-12.59300,216.79000,61.04200,155.74800,155.74800,,155.74800,295.33730,229.38230,132.08300,133.33300,1.18000,1.17000,0.76480,0.18450,0.36530,19.12940,4.49830,4.49830,4.25130,3.05430,0.70670,2.39760,19.11890,4.70740,8.83840,23.93850,2.15830,7.20780,13.34030,1.5629,0.1464
2024-07-31,5205.39500,4248.81900,956.57620,750.32300,-2.57800,752.90100,203.67530,-12.75500,190.92000,45.93200,144.98800,144.98800,,144.98800,269.08930,203.67530,132.43100,133.84900,1.09000,1.08000,0.75880,0.19410,0.37200,18.37660,3.91280,3.91280,3.66770,2.78530,0.75110,2.74790,20.94800,4.29630,8.76110,26.76440,2.09220,7.06060,12.46480,1.6567,0.6549
2024-04-30,4918.51900,4035.12900,883.39010,721.77100,-0.86400,722.63500,160.75540,-13.95100,146.80400,35.78500,111.01900,111.01900,,111.01900,224.45440,160.75540,132.39700,134.11100,0.84000,0.83000,0.74380,0.20690,0.43770,17.96050,3.26840,3.26840,2.98470,2.25720,0.72070,2.63160,21.84080,4.12070,7.26840,26.90700,1.62670,5.76440,11.50960,1.49760,0.70920
2024-01-31,5357.28500,4394.00800,963.27640,741.12100,-8.14900,749.27200,214.00440,-15.55900,198.44600,52.57400,145.87200,145.87200,,145.87200,275.62240,214.00340,133.04700,135.11800,1.10000,1.09000,0.72690,0.21450,0.49180,17.98070,3.99460,3.99460,3.70420,2.72290,0.80230,3.02030,22.81940,3.94400,9.99910,42.60240,2.18450,7.85410,10.98800,2.0272,1.1481
2023-10-31,4924.72300,4022.24300,902.48020,697.10400,-6.00100,703.10500,199.37550,-18.00400,181.37100,50.90400,130.46700,130.46700,,130.46700,257.02650,199.37550,133.06900,134.98400,0.98000,0.97000,0.73030,0.22740,0.61490,18.32550,4.04850,4.04850,3.68290,2.64920,0.72030,2.42030,21.93590,4.10290,9.63780,55.45170,1.90820,7.44650,10.14050,1.2988,0.3066
2023-07-31,4963.54000,4066.72700,896.81300,694.96000,-1.58400,696.54400,200.26900,-16.27400,183.99500,52.67000,131.32500,131.32500,,131.32500,255.42500,200.26900,133.31700,135.12900,0.99000,0.97000,0.71140,0.26680,0.69780,18.06800,4.03480,4.03480,3.70690,2.64580,0.75160,2.63990,24.78310,3.63150,10.66570,118.41210,1.98860,7.81960,9.20800,1.1178,0.2099
2023-04-30,4723.14200,3843.15000,879.99220,689.32800,-3.89400,693.22200,186.77000,-14.69000,172.08000,56.09200,115.98800,115.98800,0.08900,116.07700,241.28400,186.77000,133.31200,135.90200,0.87000,0.85000,0.70330,0.28360,0.74930,18.63150,3.95440,3.95440,3.64330,2.45760,0.72730,2.50860,21.67910,4.15150,10.24880,1237.31800,1.78590,7.34230,8.42210,0.87660,0.19900
2023-01-31,4929.59400,4025.85100,903.74320,707.52700,-3.42600,710.95300,192.79000,-16.29700,176.49400,47.09700,129.39700,129.39700,0.38100,129.77800,244.94800,192.78910,134.01700,136.47300,0.97000,0.96000,0.66920,0.29960,0.81470,18.33300,3.91090,3.91090,3.58030,2.63260,0.77630,2.92040,20.56170,4.37710,12.36080,-166.99840,2.03780,8.65700,7.81790,1.2894,0.5288
2022-10-31,4785.31900,3908.21900,877.09990,674.42600,-10.70600,685.13200,191.96780,-12.45000,179.51800,48.12400,131.39400,131.39400,-1.45200,129.94200,244.75280,191.96780,134.09100,136.62100,0.97000,0.95000,0.71670,0.38890,0.94940,18.32900,4.01160,4.01160,3.75140,2.71540,0.73860,2.59790,18.99100,4.73910,13.93550,-71.50500,2.02800,8.51550,7.01390,1.2416,0.4899
2022-07-31,5103.81600,4243.76900,860.04690,651.23600,-5.90100,657.13700,202.91020,-10.87400,192.03600,51.02200,141.01400,141.01400,-0.00700,141.00700,253.72520,202.91020,134.34100,136.56700,1.05000,1.03000,0.72560,0.45040,1.22940,16.85110,3.97570,3.97570,3.76260,2.76280,0.79910,3.08300,24.95820,3.60600,16.52010,-51.21310,2.20770,9.08010,6.32050,2.9201,2.1798
