,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-08,2024-09-30,$0.86,$0.91
1,2024-08-09,2024-06-30,$1.38,$1.24
2,2024-05-10,2024-03-31,$1.79,$1.16
3,2024-02-09,2023-12-31,$0.64,$0.72
4,2023-11-03,2023-09-30,$1.31,$1.85
5,2023-08-04,2023-06-30,$1.77,$2.02
6,2023-05-09,2023-03-31,$1.81,$2.62
7,2023-02-17,2022-12-31,$1.23,$2.52
8,2022-11-04,2022-09-30,$1.99,$2.09
9,2022-08-05,2022-06-30,$1.98,$2.06
10,2022-05-05,2022-03-31,$2.15,$2.54
11,2022-02-16,2021-12-31,$0.19,$0.54
12,2021-11-05,2021-09-30,$1.11,$2.68
13,2021-08-06,2021-06-30,$2.18,$3.45
14,2021-05-07,2021-03-31,$1.68,$2.98
15,2021-02-26,2020-12-31,$0.48,$2.72
16,2020-11-02,2020-09-30,$1.08,$1.32
17,2020-08-04,2020-06-30,$1.26,$2.39
18,2020-05-05,2020-03-31,$2.07,$1.47
19,2020-02-26,2019-12-31,$1.73,$1.69
20,2019-10-31,2019-09-30,$1.68,$2.33
21,2019-07-31,2019-06-30,$1.95,$2.60
22,2019-05-01,2019-03-31,$2.25,$2.64
23,2019-02-28,2018-12-31,$1.81,$1.92
24,2018-11-01,2018-09-30,$1.78,$2.15
25,2018-08-02,2018-06-30,$1.97,$1.93
26,2018-05-10,2018-03-31,$2.18,$2.65
27,2018-03-01,2017-12-31,$1.49,$1.68
28,2017-11-02,2017-09-30,$1.15,$1.68
29,2017-08-03,2017-06-30,$1.41,$1.88
30,2017-05-04,2017-03-31,$2.00,$2.10
31,2017-02-23,2016-12-31,$1.26,$1.30
32,2016-11-03,2016-09-30,$1.04,$1.01
33,2016-08-04,2016-06-30,$1.33,$1.14
34,2016-05-05,2016-03-31,$1.84,$1.64
35,2016-02-25,2015-12-31,$1.23,$1.31
36,2015-11-05,2015-09-30,$0.87,$1.09
37,2015-08-06,2015-06-30,$0.97,$1.23
38,2015-05-04,2015-03-31,$1.55,$1.76
39,2015-02-26,2014-12-31,$1.03,$1.15
