Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1008.13300,409.74500,598.38800,418.83300,-1.50400,521.66800,76.72000,-97.21000,-20.49000,20.83500,-41.32500,-41.32500,,-41.26500,179.82000,76.72000,151.99000,151.99000,-0.27000,-0.27000,1.93260,1.36980,-3.70500,59.35610,7.61010,7.61010,-2.03250,-4.09320,0.17440,1.12710,79.85270,2.93210,0.95800,-0.71510,-1.08430,-9.48270,0.6774,0.4867
2024-06-30,929.09200,382.04900,547.04300,431.61400,-920.74000,1456.71000,-909.66710,-96.28100,-1005.94800,-23.95900,-981.98900,-981.98900,,-981.65800,-803.56300,-909.66710,151.13700,151.13700,-6.50000,-6.50000,1.92470,1.35760,-3.79650,58.87930,-97.90930,-97.90930,-108.27220,-105.65780,0.16100,1.03410,87.03620,71.43590,22.62520,-17.02130,-25.54900,-9.27250,0.1803,0.0419
2024-03-31,799.03800,341.36000,457.67800,385.14400,-2.08000,492.38600,-34.70800,-4.06200,-38.77000,-20.66200,-18.10800,-18.10800,,-18.50800,72.18400,-34.70800,149.79500,149.79500,-0.12000,-0.12000,2.01280,1.08270,-13.08860,57.27860,-4.34370,-4.34370,-4.85210,-2.31630,0.11820,0.90970,98.93370,4.54320,0.41670,-0.26790,-0.37580,-2.73440,-0.39570,-0.53980
2023-12-31,1066.78300,414.55600,652.22690,465.96900,-1.02300,572.44700,79.78000,-98.63000,-18.85000,-32.82500,13.97500,13.97500,,13.12290,186.94800,79.78000,149.25500,149.25500,0.10000,0.10000,1.77610,1.07970,-13.55440,61.13960,7.47860,7.47860,-1.76700,1.23010,0.15340,1.02460,87.84290,-3.63220,-0.31810,0.20100,0.28930,-2.64170,1.0336,0.9702
2023-09-30,952.98900,379.99700,572.99200,393.62800,-3.94800,504.02700,68.96500,-87.19500,-18.23000,-9.26100,-8.96900,-8.96900,,-9.05300,177.11110,68.96500,149.69500,149.69500,-0.06000,-0.06000,1.81640,1.08440,-12.85260,60.12580,7.23670,7.23670,-1.91290,-0.95000,0.13860,0.96860,92.92180,2.20470,0.20040,-0.13040,-0.18600,-2.81260,0.6433,0.7695
2023-06-30,920.01400,355.06100,564.95300,393.77300,-960.30900,1462.14700,-897.19400,-82.14500,-979.33900,-96.35700,-882.98200,-882.98200,,-884.47000,-787.45400,-897.19400,149.17900,149.17900,-5.93000,-5.93000,1.82860,1.08210,-13.17710,61.40700,-97.51960,-97.51960,-106.44830,-96.13660,0.13170,0.91560,98.29490,218.85350,19.47590,-12.64330,-17.97420,-2.79250,0.3841,0.2789
2023-03-31,811.23900,344.62000,466.61900,402.80100,-4.16800,515.48100,-48.86200,-97.39600,-146.25800,76.10500,-222.36300,-222.36300,,-222.26000,61.30600,-48.86200,148.36500,148.36500,-1.50000,-1.50000,1.93590,0.91960,11.43340,57.51930,-6.02310,-6.02310,-18.02900,-27.39760,0.10100,0.86740,103.75610,-47.12040,4.75570,-2.76740,-3.79020,3.29420,-0.63350,-0.89740
2022-12-31,1125.89000,412.70110,713.18890,429.65310,0.82700,540.34610,172.84280,-82.44600,90.39700,9.73400,80.66300,80.66300,,79.88100,286.00780,172.84270,148.05800,148.05800,0.53000,0.53000,1.77060,0.88770,7.90960,63.34450,15.35170,15.35170,8.02890,7.09490,0.13510,1.08490,82.96050,11.78410,-1.78270,0.96770,1.32280,4.77840,1.4434,1.1301
2022-09-30,988.93000,371.71900,617.21100,399.89200,-319.20100,828.39800,-211.18700,-85.17700,-296.36400,13.41200,-309.77600,-309.77600,,-310.36300,-100.23500,-211.18700,148.29900,148.29900,-2.09000,-2.09000,1.90340,0.90350,9.36850,62.41200,-21.35510,-21.35510,-29.96820,-31.38370,0.11870,1.00790,89.29140,-52.25550,6.62760,-3.71890,-5.04040,4.13900,0.6992,0.4789
2022-06-30,954.00500,365.38200,588.62300,379.05700,-15.90900,505.75400,82.86900,-65.90500,16.96400,1.78200,15.18200,15.18200,,14.40100,195.16000,82.86900,148.05000,149.13100,0.10000,0.10000,1.80980,0.86300,6.29870,61.70020,8.68640,8.68640,1.77820,1.50950,0.10960,0.98640,91.23730,1.69930,-0.32040,0.17450,0.23280,6.25110,1.0485,0.8559
2022-03-31,843.45800,330.52400,512.93400,384.34400,-2.20400,500.59890,12.33510,-81.28300,-68.94800,-20.20900,-48.73900,-48.73900,,-48.58200,127.82510,12.33510,147.51300,147.51300,-0.33000,-0.33000,1.91310,0.86810,6.58260,60.81320,1.46240,1.46240,-8.17440,-5.75990,0.09780,0.93000,96.76960,-5.58920,1.01060,-0.56500,-0.73720,6.14090,-0.35390,-0.46610
2021-12-31,1062.01900,385.56300,676.45610,414.29900,-13.17200,553.48000,122.97610,-79.86800,43.10800,-68.84600,111.95400,111.95400,,111.63000,250.40710,122.97630,146.72600,146.72600,0.76000,0.76000,1.73400,0.86240,6.26670,63.69530,11.57950,11.57950,4.05910,10.51110,0.11960,1.03070,87.31880,12.22520,-2.31190,1.26060,1.68250,6.45660,0.9458,0.3837
