Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,9.48000,9.48000,34.89700,8.50200,-33.91900,1.98400,-31.93500,-1.13200,-30.80300,-30.80300,-30.80300,-36.24500,-33.91900,226.34600,226.34600,-0.14000,-0.14000,6.73910,0.78470,3.64420,100.00000,-357.79530,-357.79530,-336.86710,-324.92610,0.02700,1.43900,62.54430,-56.89920,-56.89930,-8.77880,-12.25160,0.23890,-0.1271,-0.1271
2024-06-30,95.84200,95.84200,35.08600,8.66900,52.08700,1.58000,53.66700,4.43500,49.23200,49.23200,49.23200,50.40700,52.08700,226.22100,238.54300,0.22000,0.22000,8.20850,0.70730,2.41690,100.00000,54.34670,54.34670,55.99530,51.36790,0.25660,26.41000,3.40780,60.38590,60.38590,13.18310,17.67250,0.36040,0.5002,0.5002
2024-03-31,,,32.39200,9.56700,-41.95900,0.03100,-41.92800,,-41.92800,-41.92800,-41.92800,-43.72700,-41.95900,225.73500,225.73500,-0.19000,-0.19000,7.12660,0.88050,7.72430,,,,,,,,,-156.90460,-156.90450,-16.16600,-18.75630,0.11810,-0.23170,-0.23170
2023-12-31,,,30.00000,9.05700,-49.02700,0.87900,-48.14800,,-48.14800,-48.14800,-48.14800,-51.29500,-49.02700,152.62200,152.62200,,0.00000,5.94050,0.75870,3.33000,,,,,,,,,-76.70680,-76.70670,-15.43620,-18.50610,0.27850,-0.3909,-0.3909
2023-09-30,,,31.20000,9.29000,-40.49000,0.48200,-40.00800,,-40.00800,-40.00800,-40.00800,-41.91100,-40.49000,192.88300,192.88300,-0.21000,-0.21000,8.07000,0.65660,2.02270,,,,,,,,,-38.24240,-38.24240,-11.49900,-13.13390,0.46410,0.304,0.304
2023-06-30,,,36.30900,9.97600,-46.30000,3.80400,-42.49600,,-42.49600,-42.49600,-42.49600,-46.31600,-46.30000,95.44700,95.44700,-0.45000,-0.45000,4.31930,1.44930,-3.41070,,,,,,,,,67.66880,67.66880,-23.38210,-30.40210,-0.65790,-0.3974,-0.3974
2023-03-31,,,37.79500,10.13200,-47.94200,-1.22300,-49.16500,,-49.16500,-49.16500,-49.16500,-47.98100,-47.94200,94.87000,94.87000,-0.52000,-0.52000,5.18630,1.16110,-7.61730,,,,,,,,,172.77610,172.77550,-22.35730,-27.82560,-0.29810,-0.55850,-0.55850
2022-12-31,,,41.50800,12.83400,-54.35700,-1.40700,-55.76400,,-55.76400,-55.76400,-55.76400,-54.10800,-54.35700,84.57500,84.57500,-0.56000,-0.56000,5.31950,0.94500,18.15930,,,,,,,,,-461.73740,-461.73640,-20.46760,-25.37340,0.12790,-0.6836,-0.6852
2022-09-30,,,44.50900,11.49700,-56.02100,-3.34200,-59.36300,,-59.36300,-59.36300,-59.36300,-55.01500,-56.02100,91.18100,91.18100,-0.65000,-0.65000,5.92710,0.78870,3.73250,,,,,,,,,-105.34500,-105.34510,-18.34810,-22.25990,0.60000,-0.1934,-0.1931
2022-06-30,,,42.58000,11.27700,-53.87200,-2.59400,-56.46600,,-56.46600,-56.46600,-56.46600,-52.45400,-53.87200,76.66800,76.66800,-0.74000,-0.74000,5.23960,1.08380,-12.93550,,,,,,,,,343.02850,343.02900,-22.96820,-28.74030,-0.21450,-0.6297,-0.6312
