Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,77.38100,2.11500,75.26600,6.66300,-4.13400,24.80600,50.46000,-17.18400,33.27600,,33.27600,33.27600,33.34600,65.45200,50.46000,159.45900,159.85000,0.21000,0.21000,0.14060,0.16360,65.20980,65.20980,43.00280,43.09330,0.02650,1.37240,1.37240,1.13920,1.17940,14.16960,0.3567,1.8121
2024-06-30,68.89100,1.97600,66.91500,6.13600,-0.25500,20.25100,46.66400,-36.24600,10.41800,,10.41800,10.41800,10.66300,61.98400,46.66400,144.89500,145.25800,0.07000,0.07000,0.25650,0.34490,67.73600,67.73600,15.12240,15.47810,0.02550,0.53540,0.53540,0.38600,0.39810,12.64460,0.3343,-1.1121
2024-03-31,63.07000,1.80100,61.26900,6.83800,-0.66000,20.94600,40.32300,-11.57300,28.75000,,28.75000,28.75000,28.74600,55.94400,40.32300,132.83600,133.20200,0.22000,0.22000,0.26230,0.35550,63.93370,63.93370,45.58430,45.57790,0.02690,1.71530,1.71530,1.22420,1.26540,11.82750,0.36650,0.33310
2023-12-31,59.73400,1.73300,58.00100,6.50700,-0.56300,20.28100,37.72000,-11.42600,26.29400,,26.29400,26.29400,26.07400,52.94600,37.72000,105.95600,106.15200,0.24000,0.24000,0.29570,0.41980,63.14660,63.14660,44.01850,43.65020,0.02870,1.85340,1.85340,1.26120,1.30540,10.91380,0.3834,-1.9701
2023-09-30,55.87700,2.16700,53.71000,5.51900,-1.23900,19.79200,33.91800,-25.23300,8.68500,,8.68500,8.68500,8.60700,49.09400,33.91800,104.01100,104.31100,0.08000,0.08000,0.34890,0.53590,60.70120,60.70120,15.54310,15.40350,0.03160,0.78170,0.78170,0.49140,0.50900,9.62650,0.3988,2.2181
2023-06-30,51.55300,1.39000,50.16300,4.71800,-0.65800,18.09200,32.07100,-32.55500,-0.48400,,-0.48400,-0.48400,-0.57300,46.33400,32.07100,99.11700,99.11700,-0.01000,-0.01000,0.51840,1.07630,62.20980,62.20980,-0.93880,-1.11150,0.02970,-0.05950,-0.05950,-0.02790,-0.02870,8.20210,0.3214,-1.3249
2023-03-31,50.60600,0.88000,49.72600,5.06100,-0.96300,18.26200,31.46400,-12.23700,19.22700,,19.22700,19.22700,19.22700,45.26100,31.46400,99.06300,99.08700,0.19000,0.19000,0.46480,0.86840,62.17450,62.17450,37.99350,37.99350,0.03120,2.28810,2.28810,1.18520,1.22460,8.47970,0.35440,0.19340
2022-12-31,51.81000,0.96800,50.84200,4.81300,-1.14200,17.88100,32.96100,-18.58100,14.38000,,14.38000,14.38000,14.12800,46.90000,32.96100,96.70300,96.70300,0.15000,0.15000,0.45860,0.84710,63.61900,63.61900,27.75530,27.26890,0.03200,1.69300,1.69300,0.88720,0.91660,8.57870,0.348,0.3295
2022-09-30,50.29300,0.69100,49.60200,5.15900,-3.80800,21.22300,28.37900,-27.67000,0.70900,,0.70900,0.70900,0.61500,42.54900,28.37900,96.60500,96.62500,0.01000,0.01000,0.48760,0.95150,56.42730,56.42730,1.40970,1.22280,0.03060,0.08710,0.08710,0.04310,0.04470,8.42270,0.4383,0.4093
2022-06-30,47.55300,1.25400,46.29900,4.97800,-0.08900,17.62600,28.67300,-8.00400,20.66900,,20.66900,20.66900,20.57500,43.16000,28.67300,96.56400,96.59800,0.21000,0.21000,0.48800,0.95310,60.29690,60.29690,43.46520,43.26750,0.02820,2.46570,2.46570,1.22610,1.26240,8.67730,0.3484,0.1039
