Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-09-30,,,,,0.68370,-0.16770,,-0.87240,0.30600,-0.56650,,-0.56650,-0.56650,-0.56650,-0.85130,-0.87240,137.22100,137.22100,-0.00750,-0.00750,22.81430,0.05940,0.06320,,,,,,,,,,-1.11010,-1.11010,-0.99200,-1.04420,0.37190,-0.0012,-0.0012
2023-06-30,,,,,0.72890,-0.15380,,-0.90370,0.32170,-0.58200,,-0.58200,-0.58200,-0.58200,-0.88250,-0.90370,137.22100,137.22100,-0.00740,-0.00740,18.49320,0.05620,0.05950,,,,,,,,,,-1.13630,-1.13630,-1.01700,-1.07250,0.37320,-0.0024,-0.0043
2023-03-31,,,,,0.52840,-0.24630,,-0.79550,0.37380,-0.40680,,-0.40680,-0.40680,-0.40680,-0.77470,-0.79550,137.22100,137.22100,0.00000,0.00000,23.76870,0.05520,0.05850,,,,,,,,,,-0.79330,-0.79330,-0.71030,-0.74950,0.37360,-0.00310,-0.00480
2022-12-31,,,,,1.13060,-0.15540,,-1.30720,-5.05110,-6.35830,,-7.39000,-7.39000,-7.39000,-1.28460,-1.30720,137.22100,137.22100,-0.05350,-0.05350,18.40460,0.05330,0.05630,,,,,,,,,,-13.76100,-13.76100,-12.30920,-13.02780,0.39140,-0.002,-0.0033
2022-09-30,,,,,0.44760,-0.15440,,-0.62410,0.52720,-0.09690,,-0.09690,-0.09690,-0.09690,-0.60300,-0.62410,137.22100,137.22100,0.00000,0.00000,26.95860,0.04640,0.04860,,,,,,,,,,-0.15980,-0.15980,-0.14730,-0.15240,0.44190,-0.0012,-0.0042
2022-06-30,,,,,1.19980,-0.17000,,-1.39240,0.66700,-0.72540,,-0.72540,-0.72540,-0.72540,-1.37000,-1.39240,137.22100,137.22100,-0.00780,-0.00780,15.70460,0.04230,0.04420,,,,,,,,,,-1.16870,-1.16870,-1.07570,-1.11920,0.45240,-0.0023,-0.0053
2022-03-31,,,,,0.73560,-0.22550,,-0.98820,0.08810,-0.90010,,-0.90010,-0.90010,-0.90010,-0.96110,-0.98820,137.22100,137.22100,-0.00790,-0.00790,18.41590,0.03980,0.04140,,,,,,,,,,-1.43580,-1.43580,-1.31630,-1.37870,0.45680,-0.00380,-0.00620
2021-12-31,,,,,1.02440,-0.08490,,-1.13670,1.78030,0.64170,,0.39110,0.39110,0.39110,-1.10870,-1.13670,133.84300,133.84300,-0.00010,-0.00010,19.03020,0.03870,0.04030,,,,,,,,,,0.61130,0.61130,0.56190,0.58760,0.46620,-0.0036,0.0091
2021-09-30,,,,,1.10050,-0.17730,,-1.30520,0.30860,-0.99670,,-0.99670,-0.99670,-0.99670,-1.27910,-1.30520,137.22100,137.22100,-0.00790,-0.00790,24.25110,0.03680,0.03830,,,,,,,,,,-1.52900,-1.52900,-1.43480,-1.47270,0.47500,-0.0011,-0.0139
2021-06-30,,,,,0.54090,-0.12900,,-0.69800,0.30460,-0.39330,,-0.39330,-0.39330,-0.39330,-0.66900,-0.69800,137.22100,137.22100,0.00000,0.00000,24.02420,0.03460,0.03580,,,,,,,,,,-0.58570,-0.58570,-0.55060,-0.56550,0.48930,-0.004,0.0003
