Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,716.00000,101.00000,615.00000,59.00000,398.00000,,486.00000,129.00000,-33.00000,96.00000,-24.00000,120.00000,,120.00000,,120.00000,161.00000,129.00000,581.00000,591.00000,0.21000,0.20000,0.73740,1.03520,-40.17200,85.89390,18.01680,18.01680,13.40780,16.75980,0.10310,,5.96670,15.08380,-129.03230,-3.00830,1.72840,4.54030,-0.15980,0.5517,0.5482
2021-12-31,702.00000,105.00000,597.00000,60.00000,202.00000,,295.00000,302.00000,-41.00000,261.00000,59.00000,202.00000,,202.00000,,202.00000,339.00000,302.00000,582.00000,591.00000,0.35000,0.34000,0.74820,1.03690,-39.21430,85.04270,43.01990,43.01990,37.17950,28.77490,0.10210,,6.21240,14.48720,-206.12250,-5.01490,2.93900,7.59680,-0.16840,0.5583,0.555
2021-09-30,692.00000,100.00000,592.00000,66.00000,213.00000,,305.00000,287.00000,146.00000,433.00000,100.00000,333.00000,,333.00000,,333.00000,322.00000,287.00000,582.00000,591.00000,0.57000,0.56000,0.69300,1.09110,-16.60350,85.54910,41.47400,41.47400,62.57230,48.12140,0.10280,,6.40740,14.04620,-143.53450,-7.94370,4.94580,13.07420,-0.39860,0.1016,0.7005
2021-06-30,686.00000,102.00000,584.00000,68.00000,201.00000,,297.00000,287.00000,-35.00000,252.00000,71.00000,181.00000,,181.00000,,181.00000,323.00000,287.00000,580.00000,591.00000,0.31000,0.31000,0.80410,1.16990,-7.76660,85.13120,41.83670,41.83670,36.73470,26.38480,0.10450,,6.53330,13.77550,-36.41850,-4.06190,2.75700,6.18800,-0.85540,0.43650,0.43490
2021-03-31,672.00000,99.00000,573.00000,68.00000,200.00000,,307.00000,266.00000,23.00000,289.00000,81.00000,208.00000,,208.00000,-14.00000,194.00000,303.00000,266.00000,589.00000,600.00000,0.33000,0.32000,0.72000,1.17930,-7.20200,85.26790,39.58330,39.58330,43.00600,28.86910,0.10560,,5.74360,15.66960,-41.60000,-4.63980,3.26990,7.46050,-0.86210,0.5904,0.7545
2020-12-31,639.00000,87.00000,552.00000,71.00000,182.00000,,272.00000,280.00000,-27.00000,253.00000,80.00000,173.00000,,173.00000,5.00000,178.00000,308.00000,280.00000,593.00000,597.00000,0.30000,0.30000,1.01480,1.16130,-7.32720,86.38500,43.81850,43.81850,39.59310,27.85600,0.10050,,5.75680,15.63380,-35.16260,-4.22260,2.72140,5.67210,-0.83820,0.4913,0.4888
2020-09-30,626.00000,90.00000,536.00000,63.00000,211.00000,,306.00000,230.00000,1.00000,231.00000,65.00000,166.00000,,166.00000,-102.00000,64.00000,269.00000,230.00000,592.00000,600.00000,0.11000,0.11000,1.02520,1.15450,-7.56930,85.62300,36.74120,36.74120,36.90100,10.22360,0.09920,,6.52080,13.80190,-34.87400,-4.05670,2.62950,5.38960,-0.80410,-0.1819,0.0115
2020-06-30,614.00000,86.00000,528.00000,65.00000,198.00000,,408.00000,120.00000,-21.00000,99.00000,-50.00000,149.00000,,149.00000,-31.00000,118.00000,166.00000,120.00000,590.00000,614.00000,0.20000,0.19000,0.76530,1.21510,-7.16500,85.99350,19.54400,19.54400,16.12380,19.21820,0.09590,,6.01960,14.95110,-29.62230,-3.60510,2.32630,6.37300,-0.85110,0.27690,0.27520
2020-03-31,614.00000,97.00000,517.00000,70.00000,247.00000,,473.00000,44.00000,213.00000,257.00000,108.00000,149.00000,,149.00000,82.00000,231.00000,98.00000,44.00000,615.00000,643.00000,0.43000,0.39000,1.17430,0.99710,422.10000,84.20200,7.16610,7.16610,41.85670,37.62220,0.07940,,5.53150,16.27040,1490.00000,-4.09120,1.92630,4.28780,0.01700,-2.7378,-2.7432
2019-12-31,618.00000,103.00000,515.00000,72.00000,263.00000,,453.00000,62.00000,348.00000,410.00000,57.00000,353.00000,,353.00000,2492.00000,2845.00000,118.00000,62.00000,621.00000,647.00000,4.58000,4.40000,2.87950,0.30000,0.51490,83.33330,10.03240,10.03240,66.34300,460.35600,0.03330,,3.61400,24.90290,4.06820,7.23060,1.90330,2.84770,14.13190,0.6131,0.5981
2019-09-30,608.00000,97.00000,511.00000,85.00000,279.00000,,402.00000,109.00000,-49.00000,60.00000,22.00000,38.00000,,38.00000,747.00000,785.00000,202.00000,109.00000,620.00000,644.00000,1.27000,1.22000,1.93040,0.34500,0.73040,84.04610,17.92760,17.92760,9.86840,129.11180,0.03750,,1.02530,87.77960,0.62170,1.65870,0.23410,0.40720,9.81060,0.2795,0.2378
2019-06-30,650.00000,96.00000,554.00000,101.00000,280.00000,,414.00000,140.00000,-48.00000,92.00000,54.00000,38.00000,,38.00000,-12.00000,26.00000,298.00000,140.00000,619.00000,642.00000,0.04000,0.04000,0.70980,0.43020,0.84910,85.23080,21.53850,21.53850,14.15390,4.00000,0.04230,,1.48400,60.64620,0.72380,-0.71210,0.24730,0.41240,8.50890,0.50620,0.42990
2019-03-31,73.00000,-20.00000,93.00000,-32.00000,63.00000,,42.00000,51.00000,-48.00000,3.00000,-33.00000,36.00000,,36.00000,-2.00000,34.00000,209.00000,51.00000,632.00000,632.00000,0.06000,0.06000,0.84600,0.40840,0.77590,127.39730,69.86300,69.86300,4.10960,46.57530,0.00460,,0.10310,872.87670,0.62740,1.93650,0.22590,0.37120,9.10790,0.8773,0.7902
2018-12-31,615.00000,110.00000,505.00000,110.00000,264.00000,,443.00000,62.00000,-71.00000,-9.00000,10.00000,-19.00000,,-19.00000,84.00000,65.00000,214.00000,62.00000,637.00000,637.00000,0.10000,0.10000,1.02220,0.42950,0.85420,82.11380,10.08130,10.08130,-1.46340,10.56910,0.03740,,0.85060,105.80490,-0.32170,0.39860,-0.11550,-0.18350,9.24260,0.5819,0.5333
2018-09-30,612.00000,116.00000,496.00000,105.00000,276.00000,,453.00000,43.00000,-75.00000,-32.00000,30.00000,-62.00000,,-62.00000,54.00000,-8.00000,196.00000,43.00000,630.00000,630.00000,-0.01000,-0.01000,1.00210,0.42740,0.84690,81.04580,7.02610,7.02610,-5.22880,-1.30720,0.03770,,1.13970,78.97060,-1.04200,1.28870,-0.38190,-0.59660,9.41460,0.3759,0.2957
2018-06-30,1156.00000,249.00000,907.00000,237.00000,519.00000,,905.00000,2.00000,-71.00000,-69.00000,-4.00000,-65.00000,,-65.00000,5.00000,-60.00000,154.00000,2.00000,624.00000,624.00000,-0.10000,-0.10000,1.15760,0.45950,0.85030,78.46020,0.17300,0.17300,-5.96890,-5.19030,0.07110,,2.30280,39.08310,-1.09830,1.31690,-0.40000,-0.59360,9.37880,0.53040,0.45990
2018-03-31,-1065.00000,-305.00000,-760.00000,-244.00000,-342.00000,,-563.00000,-197.00000,-61.00000,-258.00000,-37.00000,-221.00000,,-221.00000,162.00000,-59.00000,-42.00000,-197.00000,616.00000,668.00000,-0.08000,-0.07000,1.10190,0.50010,1.00060,71.36150,18.49770,18.49770,24.22540,5.53990,-0.06760,,-1.31640,-68.36620,-4.39980,3.72120,-1.40240,-2.19920,8.04970,0.3967,0.3415
2017-12-31,1209.00000,249.00000,960.00000,225.00000,494.00000,,864.00000,96.00000,609.00000,705.00000,-606.00000,1311.00000,,1311.00000,31.00000,1342.00000,253.00000,96.00000,619.00000,667.00000,2.17000,2.01000,1.15030,0.52980,1.12690,79.40450,7.94040,7.94040,58.31270,111.00080,0.07570,,1.81530,49.57820,26.44210,-21.44260,8.20400,12.43240,7.97940,0.3914,0.351
2017-09-30,1240.00000,262.00000,978.00000,241.00000,594.00000,,987.00000,-9.00000,-60.00000,-69.00000,-53.00000,-16.00000,,-16.00000,4.00000,-12.00000,154.00000,-9.00000,615.00000,615.00000,-0.02000,-0.02000,1.12170,0.63230,1.75640,78.87100,-0.72580,-0.72580,-5.56450,-0.96770,0.07750,,2.41250,37.30650,-0.45260,0.21020,-0.10000,-0.16640,5.70500,0.2843,0.2445
2017-06-30,1175.00000,257.00000,918.00000,233.00000,582.00000,,962.00000,-44.00000,-90.00000,-134.00000,-24.00000,-110.00000,,-110.00000,-23.00000,-133.00000,121.00000,-44.00000,609.00000,609.00000,-0.22000,-0.22000,1.01670,0.64660,1.83000,78.12770,-3.74470,-3.74470,-11.40430,-11.31920,0.07400,,2.51070,35.84680,-3.24580,1.35120,-0.69320,-1.14690,5.54670,0.34980,0.27260
2017-03-31,1115.00000,259.00000,856.00000,249.00000,657.00000,,1034.00000,-178.00000,-70.00000,-248.00000,-71.00000,-177.00000,,-177.00000,34.00000,-143.00000,-42.00000,-178.00000,618.00000,618.00000,-0.23000,-0.23000,1.15190,0.66350,2.34760,76.77130,-15.96410,-15.96410,-22.24220,-12.82510,0.06140,,1.71800,52.38570,-5.07600,2.17340,-0.97390,-1.70800,5.73520,0.5715,0.5501
2016-12-31,1041.00000,235.00000,806.00000,204.00000,508.00000,,822.00000,-16.00000,-45.00000,-61.00000,-5.00000,-56.00000,,-56.00000,102.00000,46.00000,135.00000,-16.00000,620.00000,620.00000,0.07000,0.07000,1.80610,0.61690,1.80750,77.42560,-1.53700,-1.53700,-5.85980,4.41880,0.06210,,1.86890,48.15560,-1.41810,1.08840,-0.33410,-0.54330,6.38440,0.2387,0.2097
2016-09-30,979.00000,210.00000,769.00000,200.00000,483.00000,,781.00000,-12.00000,-38.00000,-50.00000,19.00000,-69.00000,,-69.00000,-75.00000,-144.00000,121.00000,-12.00000,620.00000,620.00000,-0.23000,-0.23000,1.84350,0.63000,1.85810,78.54950,-1.22570,-1.22570,-5.10730,-14.70890,0.05810,,2.13290,42.19610,-1.78660,1.29430,-0.40920,-0.66100,6.19560,0.0935,0.0661
2016-06-30,884.00000,149.00000,735.00000,170.00000,375.00000,,629.00000,106.00000,-9.00000,97.00000,31.00000,66.00000,,66.00000,69.00000,135.00000,178.00000,106.00000,613.00000,620.00000,0.22000,0.22000,2.04670,0.40890,0.85080,83.14480,11.99100,11.99100,10.97290,15.27150,0.07670,,2.81530,31.96830,1.75250,33.50250,0.57240,1.03590,6.11770,-1.24190,-1.27740
2016-03-31,873.00000,147.00000,726.00000,177.00000,385.00000,,598.00000,128.00000,-12.00000,116.00000,1129.00000,-1013.00000,,-1013.00000,3058.00000,2045.00000,200.00000,128.00000,650.00000,650.00000,3.15000,3.15000,1.72550,0.37510,0.60040,83.16150,14.66210,14.66210,13.28750,234.24970,0.07420,,1.57010,57.31960,-27.55710,-1191.76500,-8.60880,-17.21910,6.00390,0.4201,0.337
2015-12-31,909.00000,150.00000,759.00000,174.00000,376.00000,,613.00000,146.00000,-17.00000,129.00000,15.00000,114.00000,,114.00000,56.00000,170.00000,220.00000,146.00000,665.00000,671.00000,0.26000,0.25000,1.87430,0.24390,0.32260,83.49840,16.06160,16.06160,14.19140,18.70190,0.07620,,1.85510,48.51490,2.11350,6.39010,0.95510,1.59800,8.21000,0.182,0.0082
2015-09-30,906.00000,160.00000,746.00000,199.00000,402.00000,,646.00000,100.00000,-13.00000,87.00000,34.00000,53.00000,,53.00000,103.00000,156.00000,176.00000,100.00000,682.00000,687.00000,0.23000,0.23000,1.25070,0.22800,0.29530,82.34000,11.03750,11.03750,9.60260,17.21850,0.07270,,1.22760,73.31130,0.89950,-10.05690,0.42540,0.69440,8.66470,0.1975,0.1243
2015-06-30,912.00000,158.00000,754.00000,198.00000,424.00000,,671.00000,83.00000,-23.00000,60.00000,35.00000,25.00000,,25.00000,92.00000,117.00000,160.00000,83.00000,682.00000,691.00000,0.17000,0.17000,1.23570,0.22800,0.35430,82.67540,9.10090,9.10090,6.57890,12.82900,0.07130,,1.50990,59.60530,0.42400,-4.55370,0.19560,0.32740,8.61990,0.43420,0.34590
2015-03-31,899.00000,176.00000,723.00000,208.00000,471.00000,,772.00000,-49.00000,-9.00000,-58.00000,-113.00000,55.00000,,55.00000,121.00000,176.00000,38.00000,-49.00000,684.00000,693.00000,0.26000,0.25000,1.21760,0.22730,0.35320,80.42270,-5.45050,-5.45050,-6.45160,19.57730,0.06790,,1.28430,70.07790,0.92670,2.42930,0.41560,0.71610,8.67690,0.6973,0.6215
2014-12-31,970.00000,177.00000,793.00000,193.00000,494.00000,,759.00000,34.00000,-15.00000,19.00000,44.00000,-25.00000,,-25.00000,247.00000,222.00000,73.00000,34.00000,689.00000,689.00000,0.32000,0.32000,1.24140,0.22800,0.35450,81.75260,3.50520,3.50520,1.95880,22.88660,0.07400,14.75000,0.98780,91.11340,-0.42300,4.07830,-0.19080,-0.32660,8.66090,0.5264,0.4509
2014-09-30,1617.00000,278.00000,1339.00000,276.00000,658.00000,,991.00000,348.00000,-15.00000,333.00000,89.00000,244.00000,,244.00000,,244.00000,460.00000,348.00000,690.00000,696.00000,0.35000,0.35000,1.24550,0.22830,0.35530,82.80770,21.52130,21.52130,20.59370,15.08970,0.12550,25.27270,2.23960,40.18550,4.13770,-37.36600,1.89400,3.19290,8.54460,0.2491,0.0952
2014-06-30,1735.00000,309.00000,1426.00000,308.00000,747.00000,,1104.00000,322.00000,-17.00000,305.00000,69.00000,236.00000,,236.00000,,236.00000,439.00000,322.00000,692.00000,697.00000,0.34000,0.34000,1.32900,0.26410,0.35890,82.19020,18.55910,18.55910,17.57930,13.60230,0.13180,28.09090,2.53280,35.53310,4.04250,-30.72920,1.79280,2.97490,8.45510,0.42040,0.28840
2014-03-31,1625.00000,282.00000,1343.00000,277.00000,700.00000,,1037.00000,306.00000,-8.00000,298.00000,81.00000,217.00000,,217.00000,,217.00000,297.00000,306.00000,693.00000,700.00000,0.31000,0.31000,1.31260,0.26550,0.36140,82.64620,18.83080,18.83080,18.33850,13.35390,0.12000,,1.61370,55.77230,3.74330,-26.17610,1.60280,2.74960,8.34100,0.6448,0.6284
2013-12-31,1705.00000,283.00000,1422.00000,252.00000,708.00000,,1017.00000,405.00000,-18.00000,387.00000,104.00000,283.00000,,283.00000,,283.00000,516.00000,405.00000,696.00000,702.00000,0.41000,0.40000,1.28130,0.26670,0.36370,83.40180,23.75370,23.75370,22.69800,16.59820,0.12860,21.76920,1.91140,47.08500,4.91490,-31.20180,2.13460,3.60420,8.32620,0.4737,0.3799
2013-09-30,1637.00000,284.00000,1353.00000,248.00000,706.00000,,1105.00000,248.00000,3.00000,251.00000,10.00000,241.00000,,241.00000,,241.00000,359.00000,248.00000,699.00000,707.00000,0.34000,0.34000,1.27210,0.27020,0.37020,82.65120,15.14970,15.14970,15.33290,14.72210,0.12680,17.75000,2.85690,31.50280,4.26020,-22.86530,1.86620,3.10930,8.12750,0.2702,0.1896
2013-06-30,1709.00000,300.00000,1409.00000,262.00000,771.00000,,1185.00000,224.00000,-4.00000,220.00000,63.00000,157.00000,,157.00000,,157.00000,385.00000,224.00000,697.00000,707.00000,0.23000,0.22000,1.23160,0.27590,0.38090,82.44590,13.10710,13.10710,12.87300,9.18670,0.13000,17.64710,2.29700,39.18080,2.85610,-12.72290,1.19380,2.06820,7.86830,0.44130,0.35500
2013-03-31,1748.00000,308.00000,1440.00000,281.00000,841.00000,,1185.00000,255.00000,-22.00000,233.00000,43.00000,190.00000,,190.00000,,190.00000,428.00000,255.00000,701.00000,711.00000,0.28000,0.26000,1.15250,0.27660,0.56450,82.37990,14.58810,14.58810,13.32950,10.86960,0.12050,12.83330,1.69540,53.08350,3.46970,-14.15800,1.30960,2.50990,7.84530,0.8431,0.7195
2012-12-31,1791.00000,299.00000,1492.00000,249.00000,841.00000,,1188.00000,304.00000,-14.00000,290.00000,74.00000,216.00000,,216.00000,,216.00000,478.00000,304.00000,693.00000,702.00000,0.31000,0.31000,1.06090,0.28880,0.59660,83.30540,16.97380,16.97380,16.19210,12.06030,0.12830,14.95000,1.65680,54.32160,4.18930,-12.32880,1.54710,2.97930,7.48130,0.6658,0.554
2012-09-30,1699.00000,284.00000,1415.00000,247.00000,776.00000,,1118.00000,297.00000,-32.00000,265.00000,76.00000,189.00000,,189.00000,,189.00000,473.00000,297.00000,702.00000,708.00000,0.27000,0.27000,1.03950,0.29090,0.59980,83.28430,17.48090,17.48090,15.59740,11.12420,0.12620,12.34780,2.31160,38.93470,3.70370,-9.97890,1.40380,2.62650,7.35410,0.2594,0.1319
2012-06-30,1668.00000,284.00000,1384.00000,249.00000,778.00000,,1134.00000,250.00000,-32.00000,218.00000,58.00000,160.00000,,160.00000,,160.00000,425.00000,250.00000,716.00000,720.00000,0.22000,0.22000,1.02050,0.29170,0.59980,82.97360,14.98800,14.98800,13.06950,9.59230,0.12300,10.51850,2.66030,33.83090,3.14840,-7.98400,1.18030,2.23000,7.22950,0.47220,0.36250
2012-03-31,1681.00000,287.00000,1394.00000,241.00000,829.00000,,1177.00000,217.00000,499.00000,716.00000,142.00000,574.00000,,574.00000,,574.00000,399.00000,217.00000,741.00000,748.00000,0.78000,0.78000,1.02840,0.28280,0.39420,82.92680,12.90900,12.90900,42.59370,34.14630,0.12910,10.25000,1.78830,50.32720,11.09820,-28.82970,4.40860,7.96010,7.14360,0.9009,0.7875
2011-12-31,1715.00000,271.00000,1444.00000,242.00000,824.00000,,1144.00000,300.00000,-27.00000,273.00000,32.00000,241.00000,,241.00000,,240.00000,475.00000,300.00000,734.00000,740.00000,0.33000,0.32000,0.93210,0.29960,0.42770,84.19830,17.49270,17.49270,15.91840,13.99420,0.14080,8.46880,1.69970,52.95040,5.08980,-10.17310,1.97820,3.56510,6.49120,0.5606,0.4568
2011-09-30,1681.00000,265.00000,1416.00000,247.00000,803.00000,,1131.00000,285.00000,-36.00000,249.00000,67.00000,182.00000,,182.00000,,182.00000,462.00000,285.00000,745.00000,751.00000,0.24000,0.24000,0.88140,0.30260,0.43380,84.23560,16.95420,16.95420,14.81260,10.82690,0.14200,9.46430,2.42220,37.15650,3.92410,-7.07900,1.53780,2.73680,6.29170,0.4224,0.324
2011-06-30,1653.00000,259.00000,1394.00000,239.00000,770.00000,,1092.00000,302.00000,-45.00000,257.00000,67.00000,190.00000,,190.00000,,191.00000,480.00000,302.00000,755.00000,765.00000,0.25000,0.25000,0.86000,0.30090,0.43040,84.33150,18.26980,18.26980,15.54750,11.55480,0.13750,9.25000,2.44890,36.75140,4.09130,-7.07370,1.58030,2.86020,6.19410,0.65750,0.59080
2011-03-31,1673.00000,270.00000,1403.00000,226.00000,834.00000,-28.00000,1164.00000,239.00000,-64.00000,175.00000,30.00000,145.00000,,166.00000,,168.00000,421.00000,239.00000,778.00000,786.00000,0.23000,0.22000,0.91680,0.30140,0.56090,83.86130,14.28570,14.28570,10.46030,10.04180,0.13150,9.00000,1.65150,54.49490,3.60480,-6.91670,1.30510,2.51820,6.07520,0.8621,0.7585
2010-12-31,1604.00000,264.00000,1340.00000,220.00000,801.00000,,1111.00000,229.00000,-52.00000,177.00000,35.00000,142.00000,-10.00000,132.00000,,132.00000,413.00000,229.00000,770.00000,778.00000,0.17000,0.17000,0.84930,0.30300,0.56400,83.54120,14.27680,14.27680,11.03490,8.22940,0.13190,8.25000,1.64340,54.76310,2.90680,-5.14420,1.08530,2.02610,5.94960,0.5997,0.5481
2010-09-30,1480.00000,246.00000,1234.00000,208.00000,712.00000,-1.00000,1016.00000,218.00000,-36.00000,182.00000,44.00000,138.00000,-4.00000,134.00000,,136.00000,401.00000,218.00000,782.00000,786.00000,0.17000,0.17000,0.81320,0.29950,0.55350,83.37840,14.72970,14.72970,12.29730,9.18920,0.12520,10.69570,2.17010,41.47300,2.92000,-5.11450,1.13380,2.04550,5.91170,0.4045,0.3214
2010-06-30,1433.00000,265.00000,1168.00000,208.00000,665.00000,,974.00000,194.00000,-30.00000,164.00000,-4.00000,168.00000,-7.00000,161.00000,,161.00000,388.00000,194.00000,796.00000,805.00000,0.20000,0.20000,0.82890,0.15820,0.41800,81.50730,13.53800,13.53800,11.44450,11.23520,0.13190,12.04550,2.50090,35.98740,3.54780,-10.77640,1.48170,2.98650,5.74910,0.41610,0.35160
2010-03-31,1531.00000,276.00000,1255.00000,216.00000,684.00000,-17.00000,1008.00000,247.00000,-67.00000,180.00000,23.00000,157.00000,,184.00000,,184.00000,444.00000,247.00000,810.00000,819.00000,0.23000,0.22000,1.15380,0.29150,0.41140,81.97260,16.13330,16.13330,11.75700,12.01830,0.13630,11.04000,1.78860,50.32010,4.04570,-14.88670,1.63820,2.86650,5.69920,0.8584,0.7375
2009-12-31,1548.00000,258.00000,1290.00000,210.00000,727.00000,-10.00000,1013.00000,277.00000,12.00000,289.00000,-21.00000,310.00000,-9.00000,301.00000,,301.00000,471.00000,277.00000,809.00000,819.00000,0.37000,0.37000,1.09560,0.29440,0.41720,83.33330,17.89410,17.89410,18.66930,19.44440,0.14140,10.75000,1.71810,52.38370,6.81000,-20.50410,2.74910,4.80520,5.48220,0.4799,0.4811
2009-09-30,1474.00000,259.00000,1215.00000,210.00000,660.00000,,958.00000,257.00000,-28.00000,229.00000,68.00000,161.00000,-6.00000,155.00000,,155.00000,457.00000,257.00000,812.00000,819.00000,0.19000,0.19000,1.03560,0.30200,0.43280,82.42880,17.43560,17.43560,15.53600,10.51560,0.13890,11.26090,2.14240,42.00810,3.68960,-8.73240,1.46070,2.57520,5.18280,0.2803,0.215
2009-06-30,1432.00000,312.00000,1120.00000,221.00000,648.00000,-3.00000,968.00000,152.00000,-24.00000,128.00000,42.00000,86.00000,-12.00000,74.00000,,74.00000,398.00000,152.00000,816.00000,827.00000,0.09000,0.09000,0.97460,0.30350,0.43580,78.21230,10.61450,10.61450,8.93850,5.16760,0.13600,13.00000,2.31340,38.90360,1.79960,-3.76970,0.70280,1.25340,5.04850,0.44860,0.38570
2009-03-31,1468.00000,307.00000,1161.00000,225.00000,627.00000,-3.00000,1353.00000,-192.00000,-29.00000,-221.00000,23.00000,-244.00000,-20.00000,-264.00000,,-264.00000,457.00000,-192.00000,831.00000,831.00000,-0.28000,-0.27000,0.93850,0.29870,0.42590,79.08720,-13.07900,-13.07900,-15.05450,-17.98370,0.13800,11.37040,1.75390,51.31470,-6.36600,12.85920,-2.48170,-4.46470,5.07590,2.0108,1.7316
