Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-09-30,1.96730,1.31750,0.64980,1.16670,,1.16660,-0.51680,0.36690,-0.14990,,-0.14990,-0.14990,,-0.14990,-0.46020,-0.51680,1.94000,1.94000,-0.08000,-0.08000,1.24610,,0.20590,33.03100,-26.27210,-26.27210,-7.62130,-7.62130,0.37390,1.32940,67.69770,-5.19760,-21.11950,-2.84940,-5.19760,1.45610,-0.2918,-0.2918
2023-06-30,2.02460,1.31960,0.70500,1.65440,1.44250,0.21190,0.49310,-0.03670,0.45640,,0.45640,0.23480,,0.23480,0.54680,0.49310,1.92600,1.94550,0.10000,0.10000,0.76900,,0.45310,34.82200,24.35600,24.35600,22.54440,11.59650,0.32410,1.16700,77.12300,8.96950,58.86890,3.75820,8.96950,1.35910,-0.1885,-0.1885
2023-03-31,2.16010,1.50330,0.65680,1.61150,,1.61160,-0.95470,-0.03540,-0.99010,0.00000,-0.99010,-1.01400,-0.33600,-1.35000,-0.90060,-0.95470,1.92120,1.92120,-0.70000,-0.70000,0.70990,,0.53820,30.40560,-44.19790,-44.19790,-45.83480,-62.49420,0.29630,1.32200,68.07830,-42.75930,-934.56960,-13.90880,-42.75930,1.23120,-0.91840,-0.91840
2022-12-31,2.96950,2.72830,0.24130,5.31930,,14.61240,-14.37120,-0.01890,-14.39010,-1.88790,-12.50220,-12.50220,,-9.44960,-6.63350,-14.37120,1.80570,1.80570,-5.14000,-5.14000,0.72090,,0.11390,8.12420,-483.95230,-483.95230,-484.58920,-318.21650,0.37210,1.82230,49.38820,-335.18900,-878.56980,-156.64560,-335.18880,1.94570,-0.5556,-0.7251
2022-09-30,2.30640,1.56780,0.73860,1.86870,,1.86870,-1.13010,-0.01720,-1.14740,0.02300,-1.17040,-1.17040,-3.53020,-4.70050,-1.07670,-1.13010,1.83800,1.83800,-2.56000,-2.56000,1.61700,,,32.02410,-48.99970,-48.99970,-49.74760,-203.80510,0.13890,1.50530,59.78880,-9.26670,-390.19160,-7.04710,-9.26670,6.60010,-0.256,-0.3653
2022-06-30,3.75050,2.84670,0.90380,2.50310,,2.50310,-1.59930,-0.01960,-1.61890,0.30300,-1.92190,-1.92190,0.39650,-1.52540,-1.54440,-1.59930,1.72950,1.72950,-0.90000,-0.90000,1.29400,,,24.09910,-42.64130,-42.64130,-43.16450,-40.67280,0.18600,1.04670,85.98340,-13.06140,873.20060,-9.53110,-13.06140,8.45800,-1.3931,-1.4043
2022-03-31,2.99550,2.29900,0.69650,2.37350,,2.37360,-1.67710,-0.01870,-1.69580,0.46360,-2.15940,-2.15940,0.08110,-2.07830,-1.61950,-1.67710,1.72950,1.72950,-1.20000,-1.20000,2.20910,,,23.25050,-55.98580,-55.98580,-56.61090,-69.38070,0.14110,1.79150,50.23730,-13.75230,-517.21730,-10.17460,-13.75230,9.05270,-1.12580,-1.13260
2021-12-31,2.58200,1.92090,0.66120,3.71940,0.19250,3.52690,-2.86570,0.44500,-2.42070,,-1.34990,-1.34990,,-1.34990,-2.74030,-2.86570,1.25740,1.25740,-1.00000,-1.00000,3.46810,,,25.60630,-110.98720,-110.98710,-93.75340,-52.28020,0.11050,1.55090,58.03080,-7.73970,-74.70630,-5.77800,-7.73970,10.11670,-0.2465,-0.2575
2021-09-30,4.29990,3.32110,0.97890,1.02390,-0.03920,1.06310,-0.08430,-0.01130,-0.09550,0.00000,-0.09550,-0.09550,,-0.09550,-0.02910,-0.08430,1.25960,1.25960,-0.10000,-0.10000,2.19660,0.06630,0.28370,22.76490,-1.95970,-1.95970,-2.22160,-2.22160,0.45650,1.49580,60.16830,-1.69310,-2.76500,-1.01410,-1.58080,4.17580,-0.2464,-0.2731
2021-06-30,4.73200,3.77600,0.95590,0.81920,-0.08280,0.90200,0.05400,-0.01080,0.04320,,0.04320,0.04320,,0.04320,0.10460,0.05400,1.19800,1.26650,0.00000,0.00000,1.38190,0.18870,0.67450,20.20150,1.14070,1.14070,0.91200,0.91200,0.69050,2.25600,39.89400,1.51690,7.03020,0.62970,1.23080,2.36180,-0.2242,-0.2382
2021-03-31,3.41960,2.39990,1.01970,0.68030,-0.07050,0.75080,0.26890,0.00190,0.27080,,0.27080,0.27080,,0.27080,0.27430,0.26890,1.12830,1.22860,0.20000,0.20000,2.12680,0.11100,0.39400,29.81800,7.86270,7.86270,7.91950,7.91950,0.72170,2.88340,31.21340,11.23040,11.23030,5.71560,9.98410,2.07580,0.13250,0.12880
2020-12-31,3.09920,2.17200,0.92720,0.56820,,0.56820,0.35900,0.00060,0.35960,,0.35960,0.35960,,0.35960,0.36420,0.35900,1.12230,1.20490,0.30000,0.20000,1.90930,0.18120,0.27890,29.91650,11.58370,11.58370,11.60420,11.60420,0.82130,,,22.29080,22.29070,9.53000,18.25210,1.43260,0.3187,0.3147
2020-09-30,3.92270,3.30840,0.61430,0.39940,0.00000,0.39940,0.21490,-0.00020,0.21470,0.00000,0.21470,0.21470,,0.21470,0.21870,0.21490,1.12120,1.18370,0.20000,0.20000,1.82220,0.25230,0.36790,15.66060,5.47850,5.47850,5.47330,5.47330,1.17380,2.45140,36.71420,17.55130,17.55130,6.42460,13.12260,0.95170,0.4959,0.462
2020-06-30,4.81940,4.43040,0.38900,0.42350,0.00000,0.42340,-0.03450,-0.00020,-0.03460,0.00000,-0.03460,-0.03460,,-0.03460,-0.03270,-0.03450,1.12120,1.12120,0.00000,0.00000,2.37040,0.23100,0.44900,8.07190,-0.71480,-0.71480,-0.71830,-0.71830,2.23720,4.97930,18.07490,-3.45430,-3.45430,-1.60710,-2.65650,0.89390,-0.2061,-0.2218
2020-03-31,2.06180,1.78290,0.27880,0.40640,,0.40650,-0.12760,0.00130,-0.12630,0.00000,-0.12630,-0.12630,,-0.12630,-0.12640,-0.12760,1.12120,1.12120,-0.10000,-0.10000,2.26480,,,13.52380,-6.18920,-6.18920,-6.12770,-6.12770,1.15970,3.46560,25.96970,-12.18920,-12.18920,-7.10630,-12.18920,0.92440,-0.25720,-0.25720
2019-12-31,2.09910,1.76310,0.33610,0.47690,,0.47690,-0.14090,0.00230,-0.13860,,-0.13860,-0.13860,,-0.13860,-0.13940,-0.14090,1.12080,1.12080,,0.00000,1.89380,,,16.00950,-6.71010,-6.71010,-6.60110,-6.60110,0.88420,3.13910,28.67080,-11.92100,-11.92100,-5.83680,-11.92100,1.03670,-0.0479,-0.0488
2019-09-30,3.18260,2.79830,0.38430,0.56610,,0.56600,-0.18170,0.00250,-0.17920,,-0.17920,-0.17920,,-0.17920,-0.18020,-0.18170,1.12120,1.12120,-0.20000,-0.20000,1.49400,,,12.07560,-5.71060,-5.71060,-5.63140,-5.63140,0.84470,2.28950,39.30940,-13.78190,-13.78190,-4.75690,-13.78190,1.15990,-0.3929,-0.3942
2019-06-30,3.70440,3.34770,0.35680,0.56840,,0.56830,-0.21160,0.00300,-0.20860,0.00000,-0.20860,-0.20860,,-0.20860,-0.21010,-0.21160,1.12080,1.12080,-0.20000,-0.20000,2.49600,,,9.63070,-5.71290,-5.71290,-5.63120,-5.63120,1.48760,5.36660,16.77050,-14.10360,-14.10360,-8.37680,-14.10360,1.31920,-0.234,-0.2393
2019-03-31,1.17880,0.85600,0.32280,0.51640,,0.51640,-0.19360,0.00270,-0.19090,0.00000,-0.19090,-0.19090,,-0.19090,-0.19220,-0.19360,1.12020,1.12020,-0.20000,-0.20000,2.33020,,,27.38660,-16.41970,-16.41970,-16.19010,-16.19010,0.39330,1.55420,57.90900,-11.31860,-11.31860,-6.36680,-11.31860,1.50530,-0.14350,-0.14350
2018-12-31,1.41280,0.94480,0.46800,0.51060,,0.51060,-0.04260,0.00280,-0.03980,,-0.03980,-0.03980,,-0.03980,-0.04070,-0.04260,1.12020,1.12020,-0.07050,-0.06970,2.61500,,,33.12260,-3.01680,-3.01680,-2.81990,-2.81990,0.46720,2.16410,41.58790,-2.12750,-2.12750,-1.31760,-2.12750,1.67170,-0.099,-0.1005
2018-09-30,2.41870,1.84960,0.56910,0.54400,,0.54400,0.02510,0.00290,0.02800,0.00000,0.02800,0.02800,,0.02800,0.02740,0.02510,1.12020,1.15930,0.02500,0.02410,2.05660,,,23.52960,1.03730,1.03730,1.15620,1.15620,0.65400,2.08990,43.06460,1.46660,1.46660,0.75610,1.46660,1.70210,-0.0132,-0.0142
2018-06-30,3.70780,3.15250,0.55540,0.56420,,0.56420,-0.00890,0.00300,-0.00590,0.00000,-0.00590,-0.00590,,-0.00590,-0.00620,-0.00890,1.12020,1.12020,0.00000,0.00000,2.69230,,,14.97790,-0.23910,-0.23910,-0.15860,-0.15860,1.24960,4.78630,18.80350,-0.31450,-0.31450,-0.19820,-0.31450,1.66980,-0.1288,-0.129
